i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
197,197,1,192,192,48,96,8,3,0,[197; 197; 1; 192; 192; 48; 96; 8; 3; 0],0.004180121497483924,0.05170594753938108,tvm
1,1,1,768,256,128,12,6,8,1,[1; 1; 1; 768; 256; 128; 12; 6; 8; 1],0.00803148550039623,0.026911228669525684,tvm
1,1,1,192,64,32,192,4,2,0,[1; 1; 1; 192; 64; 32; 192; 4; 2; 0],0.010713360876252409,0.020174541430433804,tvm
1,1,1,384,16,16,32,2,1,1,[1; 1; 1; 384; 16; 16; 32; 2; 1; 1],0.009598432312486693,0.022517962915253143,tvm
197,197,1,64,32,32,3,1,2,1,[197; 197; 1; 64; 32; 32; 3; 1; 2; 1],0.0026454958751855884,0.08170004908511916,tvm
1,1,1,256,64,64,192,8,4,0,[1; 1; 1; 256; 64; 64; 192; 8; 4; 0],0.010642757246387191,0.020308378538889733,tvm
197,1,1,192,64,32,128,8,2,0,[197; 1; 1; 192; 64; 32; 128; 8; 2; 0],0.0018413794987282017,0.11737783710876752,tvm
197,1,1,48,16,16,128,16,1,1,[197; 1; 1; 48; 16; 16; 128; 16; 1; 1],0.00684360705781728,0.03158234262007414,tvm
1,1,1,256,256,128,64,2,8,0,[1; 1; 1; 256; 256; 128; 64; 2; 8; 0],0.006089455280744005,0.035493674375211996,tvm
1,1,1,384,32,32,96,16,2,0,[1; 1; 1; 384; 32; 32; 96; 16; 2; 0],0.015021077881101519,0.014388923655676645,tvm
1,1,1,768,384,192,32,2,12,0,[1; 1; 1; 768; 384; 192; 32; 2; 12; 0],0.007734372251434252,0.027945014259827313,tvm
197,1,1,256,64,64,192,64,4,1,[197; 1; 1; 256; 64; 64; 192; 64; 4; 1],0.003955012060032459,0.054648921312105685,tvm
197,197,1,768,64,64,24,12,4,1,[197; 197; 1; 768; 64; 64; 24; 12; 4; 1],0.0036809776865993626,0.05871731948932816,tvm
