kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
4,4,1,1,128,128,1,[4; 4; 1; 1; 128; 128; 1],0.016167802998097613,0.4323720834234067,tvm
8,8,16,1,512,64,0,[8; 8; 16; 1; 512; 64; 0],0.018303342629224062,0.38192513839003717,tvm
8,2,64,1,512,64,0,[8; 2; 64; 1; 512; 64; 0],0.01726690800569486,0.4048499398016775,tvm
16,1,16,1,256,64,1,[16; 1; 16; 1; 256; 64; 1],0.01650968662579544,0.4234184951605563,tvm
8,1,32,1,1792,64,0,[8; 1; 32; 1; 1792; 64; 0],0.019732364613446407,0.3542660397580056,tvm
16,4,16,1,2048,64,1,[16; 4; 16; 1; 2048; 64; 1],0.016822561374283396,0.4155435377012823,tvm
16,16,64,1,256,64,1,[16; 16; 64; 1; 256; 64; 1],0.015694925750722177,0.44539915496860566,tvm
8,2,32,1,64,64,1,[8; 2; 32; 1; 64; 64; 1],0.015914634874206968,0.4392502072414028,tvm
8,2,32,1,256,64,1,[8; 2; 32; 1; 256; 64; 1],0.015453936881385744,0.45234471451004354,tvm
16,2,32,1,512,128,1,[16; 2; 32; 1; 512; 128; 1],0.015347111504524946,0.45549331316225755,tvm
8,8,16,1,896,128,1,[8; 8; 16; 1; 896; 128; 1],0.015061892496305518,0.4641187465905327,tvm
4,1,8,1,896,64,0,[4; 1; 8; 1; 896; 64; 0],0.02014342963229865,0.3470365669735731,tvm
32,32,32,1,256,128,1,[32; 32; 32; 1; 256; 128; 1],0.014482957616564818,0.4826712092750521,tvm
8,2,1,1,2048,64,0,[8; 2; 1; 1; 2048; 64; 0],0.03454437624895945,0.20236308846008574,tvm
16,8,8,1,128,64,0,[16; 8; 8; 1; 128; 64; 0],0.02383160186582245,0.293329282103019,tvm
4,2,32,1,256,16,1,[4; 2; 32; 1; 256; 16; 1],0.027154016017448157,0.2574391449933162,tvm
16,2,8,1,128,64,0,[16; 2; 8; 1; 128; 64; 0],0.023658148871618323,0.2954798663496822,tvm
32,4,32,1,2048,128,1,[32; 4; 32; 1; 2048; 128; 1],0.02802550425985828,0.24943375155177375,tvm
16,1,16,1,896,128,0,[16; 1; 16; 1; 896; 128; 0],0.02871956749004312,0.2434057082889646,tvm
8,4,8,1,896,128,0,[8; 4; 8; 1; 896; 128; 0],0.021865037124371156,0.31971163034865946,tvm
32,32,16,1,896,128,1,[32; 32; 16; 1; 896; 128; 1],0.014338578999741003,0.48753134231732,tvm
4,1,8,1,256,64,0,[4; 1; 8; 1; 256; 64; 0],0.020323255375842564,0.3439658921461963,tvm
4,2,2,1,128,64,0,[4; 2; 2; 1; 128; 64; 0],0.021654666619724594,0.3228175611948337,tvm
4,2,16,1,256,16,1,[4; 2; 16; 1; 256; 16; 1],0.021604042005492374,0.32357401753289855,tvm
32,16,16,1,1024,128,1,[32; 16; 16; 1; 1024; 128; 1],0.02819965500384569,0.2478933400324701,tvm
8,2,2,1,896,64,1,[8; 2; 2; 1; 896; 64; 1],0.019010084739420563,0.36772622334348104,tvm
8,2,4,1,16,16,1,[8; 2; 4; 1; 16; 16; 1],0.027940811996813864,0.25018981794315087,tvm
4,1,2,1,896,64,1,[4; 1; 2; 1; 896; 64; 1],0.015564229746814817,0.44913926229450946,tvm
16,4,4,1,1792,128,1,[16; 4; 4; 1; 1792; 128; 1],0.019935249249101616,0.3506606102244593,tvm
16,4,32,1,2048,128,0,[16; 4; 32; 1; 2048; 128; 0],0.021108629007358104,0.3311681997078018,tvm
4,1,8,1,896,128,1,[4; 1; 8; 1; 896; 128; 1],0.019170837505953386,0.3646427374127921,tvm
8,2,64,1,2048,128,0,[8; 2; 64; 1; 2048; 128; 0],0.02071673737373203,0.3374327984449106,tvm
8,2,4,1,1792,16,1,[8; 2; 4; 1; 1792; 16; 1],0.016691181881469674,0.41881436055929827,tvm
8,4,4,1,448,64,0,[8; 4; 4; 1; 448; 64; 0],0.019013580749742687,0.3676586098471363,tvm
8,1,1,1,448,64,0,[8; 1; 1; 1; 448; 64; 0],0.018589528001029976,0.37604540934440883,tvm
8,4,64,1,1024,128,0,[8; 4; 64; 1; 1024; 128; 0],0.020356812121463008,0.3433988890282233,tvm
8,8,2,1,112,16,1,[8; 8; 2; 1; 112; 16; 1],0.017745645498507656,0.39392800150631563,tvm
8,2,4,1,128,128,0,[8; 2; 4; 1; 128; 128; 0],0.019689551132614724,0.355036365206277,tvm
8,8,1,1,128,16,1,[8; 8; 1; 1; 128; 16; 1],0.017764514370355755,0.39350958438424644,tvm
8,1,8,1,1792,64,1,[8; 1; 8; 1; 1792; 64; 1],0.01605062086309772,0.4355287391242709,tvm
4,1,1,1,16,16,1,[4; 1; 1; 1; 16; 16; 1],0.0359364670002833,0.1945240378418824,tvm
8,1,8,1,128,64,0,[8; 1; 8; 1; 128; 64; 0],0.018304698387510143,0.3818968506706728,tvm
8,1,4,1,896,64,1,[8; 1; 4; 1; 896; 64; 1],0.017974875125219114,0.3889043243954916,tvm
4,2,32,1,512,128,1,[4; 2; 32; 1; 512; 128; 1],0.01950094662606716,0.3584701194619121,tvm
4,1,32,1,128,64,1,[4; 1; 32; 1; 128; 64; 1],0.019117600124445744,0.36565816949627905,tvm
16,1,64,1,1792,128,1,[16; 1; 64; 1; 1792; 128; 1],0.025831745500909165,0.27061689139127787,tvm
8,2,8,1,1792,64,1,[8; 2; 8; 1; 1792; 64; 1],0.01593136999872513,0.4387887963951666,tvm
4,2,8,1,896,64,1,[4; 2; 8; 1; 896; 64; 1],0.019302554384921677,0.362154486254283,tvm
8,2,8,1,896,128,1,[8; 2; 8; 1; 896; 128; 1],0.017171601866721176,0.407096945347561,tvm
16,16,8,1,256,128,1,[16; 16; 8; 1; 256; 128; 1],0.017875347868539393,0.3910696853609186,tvm
4,4,4,1,32,16,1,[4; 4; 4; 1; 32; 16; 1],0.027897263003978878,0.25058037649319354,tvm
4,2,32,1,128,128,1,[4; 2; 32; 1; 128; 128; 1],0.016324416254065,0.42822399024074975,tvm
4,2,4,1,16,16,1,[4; 2; 4; 1; 16; 16; 1],0.039134231745265424,0.17862894849117356,tvm
8,8,8,1,512,128,1,[8; 8; 8; 1; 512; 128; 1],0.018132728000637144,0.38551875186243545,tvm
8,2,4,1,256,16,1,[8; 2; 4; 1; 256; 16; 1],0.016786114865681157,0.4164457781090611,tvm
16,16,64,1,128,64,0,[16; 16; 64; 1; 128; 64; 0],0.018295150992344134,0.3820961450163458,tvm
16,8,8,1,896,128,1,[16; 8; 8; 1; 896; 128; 1],0.016128792500239797,0.43341785608332023,tvm
8,1,64,1,128,128,1,[8; 1; 64; 1; 128; 128; 1],0.01507575724099297,0.46369190979399416,tvm
16,4,32,1,1792,64,0,[16; 4; 32; 1; 1792; 64; 0],0.01646285899914801,0.42462288397346054,tvm
4,1,8,1,128,64,1,[4; 1; 8; 1; 128; 64; 1],0.016964915877906606,0.4120566654722053,tvm
16,8,64,1,1792,64,0,[16; 8; 64; 1; 1792; 64; 0],0.015856498619541526,0.4408606738723249,tvm
16,8,64,1,896,64,0,[16; 8; 64; 1; 896; 64; 0],0.01611155401042197,0.43388158970542295,tvm
16,8,16,1,2048,64,1,[16; 8; 16; 1; 2048; 64; 1],0.016674087615683675,0.4192437288197637,tvm
16,1,16,1,1792,64,1,[16; 1; 16; 1; 1792; 64; 1],0.014518092502839863,0.4815031082974064,tvm
16,4,64,1,2048,64,1,[16; 4; 64; 1; 2048; 64; 1],0.017192693238030188,0.40659753360827067,tvm
8,4,64,1,512,64,1,[8; 4; 64; 1; 512; 64; 1],0.017348953246255405,0.4029353568161524,tvm
16,16,16,1,2048,128,1,[16; 16; 16; 1; 2048; 128; 1],0.015738500253064558,0.44416599766585096,tvm
16,8,16,1,1024,64,1,[16; 8; 16; 1; 1024; 64; 1],0.016666367126163095,0.41943793831907566,tvm
8,2,32,1,448,64,1,[8; 2; 32; 1; 448; 64; 1],0.01466995025111828,0.47651877116173486,tvm
8,8,64,1,1024,64,1,[8; 8; 64; 1; 1024; 64; 1],0.015992209504474886,0.43711950276230477,tvm
16,2,32,1,1024,64,1,[16; 2; 32; 1; 1024; 64; 1],0.016004239005269483,0.43679094422202797,tvm
16,2,64,1,896,64,1,[16; 2; 64; 1; 896; 64; 1],0.015713327753474005,0.4448775444858369,tvm
8,2,16,1,1792,128,1,[8; 2; 16; 1; 1792; 128; 1],0.014152505755191669,0.4939412700187235,tvm
8,4,16,1,1792,128,1,[8; 4; 16; 1; 1792; 128; 1],0.014298772875918075,0.4888885729795768,tvm
16,4,32,1,1792,128,1,[16; 4; 32; 1; 1792; 128; 1],0.012916167746880092,0.541221421373629,tvm
32,8,64,1,512,128,1,[32; 8; 64; 1; 512; 128; 1],0.028664859506534413,0.2438702574165109,tvm
8,8,2,1,1024,64,1,[8; 8; 2; 1; 1024; 64; 1],0.02213226775347721,0.31585135082094723,tvm
32,32,8,1,2048,128,1,[32; 32; 8; 1; 2048; 128; 1],0.018900651004514657,0.36985533805141935,tvm
16,1,4,1,448,64,1,[16; 1; 4; 1; 448; 64; 1],0.020374513129354455,0.3431005502946295,tvm
16,4,8,1,512,16,1,[16; 4; 8; 1; 512; 16; 1],0.027017064014216885,0.2587441278959154,tvm
4,4,1,1,1792,16,1,[4; 4; 1; 1; 1792; 16; 1],0.023978760873433203,0.29152910375830393,tvm
8,1,4,1,1792,64,0,[8; 1; 4; 1; 1792; 64; 0],0.023668856869335286,0.2953461886756083,tvm
16,2,32,1,512,128,0,[16; 2; 32; 1; 512; 128; 0],0.021760429997812025,0.321248553790966,tvm
8,2,2,1,1792,16,1,[8; 2; 2; 1; 1792; 16; 1],0.019950647998484783,0.35038995561435315,tvm
8,1,16,1,1024,128,0,[8; 1; 16; 1; 1024; 128; 0],0.021591569005977362,0.3237609395005722,tvm
32,8,64,1,256,64,0,[32; 8; 64; 1; 256; 64; 0],0.030952387751312926,0.2258470888524633,tvm
8,1,4,1,1024,64,0,[8; 1; 4; 1; 1024; 64; 0],0.020364076262922026,0.343276393999499,tvm
16,16,4,1,256,128,1,[16; 16; 4; 1; 256; 128; 1],0.021673891620594077,0.32253121816039876,tvm
8,2,4,1,2048,16,1,[8; 2; 4; 1; 2048; 16; 1],0.019979169868747704,0.34988974579977544,tvm
16,16,1,1,128,64,1,[16; 16; 1; 1; 128; 64; 1],0.01926953023939859,0.36277514707513925,tvm
16,16,16,1,1024,128,0,[16; 16; 16; 1; 1024; 128; 0],0.022695501495036297,0.3080128750711039,tvm
8,4,16,1,1024,128,0,[8; 4; 16; 1; 1024; 128; 0],0.0216209818754578,0.3233204998243703,tvm
4,1,8,1,1792,16,1,[4; 1; 8; 1; 1792; 16; 1],0.017299630242632702,0.4040841664603598,tvm
8,2,2,1,1024,16,1,[8; 2; 2; 1; 1024; 16; 1],0.02300130524963606,0.3039178251320009,tvm
32,32,16,1,1024,128,0,[32; 32; 16; 1; 1024; 128; 0],0.024178253501304425,0.2891237229475457,tvm
8,8,16,1,2048,128,0,[8; 8; 16; 1; 2048; 128; 0],0.021268585114739835,0.328677560305693,tvm
32,8,32,1,2048,64,0,[32; 8; 32; 1; 2048; 64; 0],0.03230948525015265,0.21636081827189246,tvm
4,1,8,1,1024,16,1,[4; 1; 8; 1; 1024; 16; 1],0.0380759677500464,0.18359367022675735,tvm
16,1,64,1,2048,128,1,[16; 1; 64; 1; 2048; 128; 1],0.03149614197900519,0.22194803005798056,tvm
16,4,64,1,512,128,0,[16; 4; 64; 1; 512; 128; 0],0.02132600574987009,0.32779259035458386,tvm
8,2,8,1,1024,64,0,[8; 2; 8; 1; 1024; 64; 0],0.01871804686379619,0.3734634664360985,tvm
16,2,4,1,128,128,1,[16; 2; 4; 1; 128; 128; 1],0.014582900374080054,0.47936326021205883,tvm
32,16,32,1,64,64,0,[32; 16; 32; 1; 64; 64; 0],0.036420171498321,0.1919405202962577,tvm
8,1,4,1,2048,64,1,[8; 1; 4; 1; 2048; 64; 1],0.022504767635837197,0.3106233656700723,tvm
16,2,4,1,128,64,1,[16; 2; 4; 1; 128; 64; 1],0.02290390587586444,0.305210242504231,tvm
8,2,32,1,256,128,0,[8; 2; 32; 1; 256; 128; 0],0.02034291262680199,0.3436335196886509,tvm
32,16,16,1,2048,128,1,[32; 16; 16; 1; 2048; 128; 1],0.028534379991469905,0.24498540598241195,tvm
4,2,8,1,2048,64,1,[4; 2; 8; 1; 2048; 64; 1],0.027802293741842732,0.25143632865607357,tvm
8,2,2,1,64,16,1,[8; 2; 2; 1; 64; 16; 1],0.018896471243351698,0.3699371473457575,tvm
4,4,64,1,2048,64,1,[4; 4; 64; 1; 2048; 64; 1],0.03629219575668685,0.19261735259924753,tvm
4,4,32,1,2048,64,1,[4; 4; 32; 1; 2048; 64; 1],0.03392700548283756,0.20604549582788587,tvm
8,8,4,1,128,64,0,[8; 8; 4; 1; 128; 64; 0],0.019113209506031126,0.36574216718865715,tvm
32,32,64,1,256,64,0,[32; 32; 64; 1; 256; 64; 0],0.019828512755339034,0.35254820938521475,tvm
4,1,8,1,1024,64,1,[4; 1; 8; 1; 1024; 64; 1],0.028660154988756403,0.24391028832220538,tvm
32,32,64,1,2048,64,0,[32; 32; 64; 1; 2048; 64; 0],0.02078654963406734,0.3362995201093805,tvm
4,2,64,1,512,64,1,[4; 2; 64; 1; 512; 64; 1],0.020032480242662132,0.34895862030001396,tvm
8,8,8,1,2048,128,1,[8; 8; 8; 1; 2048; 128; 1],0.01939143474737648,0.3604945563717214,tvm
8,8,4,1,448,16,1,[8; 8; 4; 1; 448; 16; 1],0.014899411995429546,0.46918003668943664,tvm
16,4,16,1,896,64,0,[16; 4; 16; 1; 896; 64; 0],0.01771480949537363,0.3946137082926179,tvm
16,8,8,1,256,64,1,[16; 8; 8; 1; 256; 64; 1],0.018270961751113646,0.3826020086895855,tvm
4,1,4,1,896,16,1,[4; 1; 4; 1; 896; 16; 1],0.017699348260066472,0.39495842242048823,tvm
16,4,8,1,1024,64,1,[16; 4; 8; 1; 1024; 64; 1],0.01930022775195539,0.3621981437995429,tvm
8,1,4,1,256,64,1,[8; 1; 4; 1; 256; 64; 1],0.017643927625613287,0.39619901050368783,tvm
8,8,8,1,512,64,1,[8; 8; 8; 1; 512; 64; 1],0.018622037998284213,0.3753889164714815,tvm
16,16,32,1,448,64,0,[16; 16; 32; 1; 448; 64; 0],0.01734392487560399,0.4030521762983148,tvm
16,8,8,1,1024,64,1,[16; 8; 8; 1; 1024; 64; 1],0.01929013525659684,0.3623876439267606,tvm
8,4,16,1,512,64,0,[8; 4; 16; 1; 512; 64; 0],0.018384845374384895,0.38023200762984655,tvm
16,4,8,1,896,64,1,[16; 4; 8; 1; 896; 64; 1],0.016769800873589702,0.4168509047519952,tvm
8,1,64,1,896,128,1,[8; 1; 64; 1; 896; 128; 1],0.014439363876590505,0.48412843712595044,tvm
8,1,64,1,1792,64,0,[8; 1; 64; 1; 1792; 64; 0],0.015154765875195153,0.4612744745934023,tvm
8,1,64,1,1024,64,1,[8; 1; 64; 1; 1024; 64; 1],0.016699528889148496,0.418605022517082,tvm
8,8,32,1,2048,64,0,[8; 8; 32; 1; 2048; 64; 0],0.017111833367380314,0.4085188604040771,tvm
16,1,16,1,64,64,1,[16; 1; 16; 1; 64; 64; 1],0.016722545624361373,0.4180288589844186,tvm
8,1,32,1,896,128,1,[8; 1; 32; 1; 896; 128; 1],0.013970301879453473,0.5003833651546076,tvm
16,4,16,1,512,64,1,[16; 4; 16; 1; 512; 64; 1],0.01777012349339202,0.39338537344808827,tvm
8,8,32,1,512,64,1,[8; 8; 32; 1; 512; 64; 1],0.0166308356274385,0.4203340603723682,tvm
16,8,64,1,2048,128,1,[16; 8; 64; 1; 2048; 128; 1],0.015861111009144224,0.4407324721853665,tvm
8,2,64,1,512,128,1,[8; 2; 64; 1; 512; 128; 1],0.01670914162241388,0.41836419994726126,tvm
16,2,16,1,1024,128,1,[16; 2; 16; 1; 1024; 128; 1],0.01574037726095412,0.44411303177640166,tvm
4,2,1,1,128,128,0,[4; 2; 1; 1; 128; 128; 0],0.0190104617504403,0.36771893068324657,tvm
4,4,16,1,2048,64,1,[4; 4; 16; 1; 2048; 64; 1],0.03136407525744289,0.2228826008510414,tvm
32,32,16,1,256,16,1,[32; 32; 16; 1; 256; 16; 1],0.029387777001829818,0.23787123014549233,tvm
16,1,4,1,128,16,1,[16; 1; 4; 1; 128; 16; 1],0.03739642025902867,0.18692983494801052,tvm
8,1,1,1,1024,64,0,[8; 1; 1; 1; 1024; 64; 0],0.019448444130830467,0.3594378357282077,tvm
8,4,8,1,1024,128,0,[8; 4; 8; 1; 1024; 128; 0],0.024206766509450972,0.28878316581181485,tvm
4,2,16,1,224,16,1,[4; 2; 16; 1; 224; 16; 1],0.027018516266252846,0.2587302203340483,tvm
32,32,2,1,64,64,1,[32; 32; 2; 1; 64; 64; 1],0.018195487384218723,0.38418903099730434,tvm
32,32,2,1,1024,128,1,[32; 32; 2; 1; 1024; 128; 1],0.03416541000478901,0.20460772066504684,tvm
8,8,1,1,896,64,0,[8; 8; 1; 1; 896; 64; 0],0.017540947737870738,0.3985250267620506,tvm
32,32,8,1,512,64,1,[32; 32; 8; 1; 512; 64; 1],0.021405411753221415,0.326576603489752,tvm
8,4,8,1,256,128,0,[8; 4; 8; 1; 256; 128; 0],0.023893128614872694,0.2925739353495676,tvm
8,1,16,1,512,128,0,[8; 1; 16; 1; 512; 128; 0],0.0228291731182253,0.3062093677447261,tvm
16,4,32,1,1024,128,0,[16; 4; 32; 1; 1024; 128; 0],0.02119579174905084,0.3298063478558052,tvm
8,2,8,1,1792,64,0,[8; 2; 8; 1; 1792; 64; 0],0.02219423549831845,0.31496947336601455,tvm
16,16,4,1,1024,64,1,[16; 16; 4; 1; 1024; 64; 1],0.02306351248989813,0.30309809356786066,tvm
8,8,4,1,2048,64,1,[8; 8; 4; 1; 2048; 64; 1],0.020985699011362158,0.3331081162882323,tvm
32,32,32,1,896,128,0,[32; 32; 32; 1; 896; 128; 0],0.02003108749340754,0.34898288317932424,tvm
8,1,64,1,1792,128,0,[8; 1; 64; 1; 1792; 128; 0],0.018440289757563733,0.3790887647955391,tvm
8,8,2,1,448,64,0,[8; 8; 2; 1; 448; 64; 0],0.023526115241111256,0.29713816305936236,tvm
16,1,64,1,512,128,1,[16; 1; 64; 1; 512; 128; 1],0.030599515011999756,0.22845155107606457,tvm
4,1,16,1,1024,64,1,[4; 1; 16; 1; 1024; 64; 1],0.030629457760369405,0.22822822138599813,tvm
16,8,64,1,128,128,0,[16; 8; 64; 1; 128; 128; 0],0.0194743228785228,0.3589601913387257,tvm
8,4,32,1,896,128,0,[8; 4; 32; 1; 896; 128; 0],0.018462061998434365,0.3786417068288191,tvm
8,8,2,1,448,64,1,[8; 8; 2; 1; 448; 64; 1],0.019867169379722327,0.3518622372949422,tvm
8,4,2,1,448,64,1,[8; 4; 2; 1; 448; 64; 1],0.01935649312508758,0.36114530775238435,tvm
8,4,8,1,64,64,0,[8; 4; 8; 1; 64; 64; 0],0.01818085412378423,0.38449825399136073,tvm
4,2,1,1,448,64,1,[4; 2; 1; 1; 448; 64; 1],0.017167211626656353,0.4072010538864781,tvm
8,8,8,1,512,16,1,[8; 8; 8; 1; 512; 16; 1],0.018833685127901845,0.37117041190788136,tvm
4,2,64,1,896,128,1,[4; 2; 64; 1; 896; 128; 1],0.01754726198851131,0.3983816205196885,tvm
4,1,1,1,256,16,1,[4; 1; 1; 1; 256; 16; 1],0.02584018826019019,0.2705284727912124,tvm
16,16,8,1,2048,128,1,[16; 16; 8; 1; 2048; 128; 1],0.01827995537314564,0.382413770929449,tvm
4,4,64,1,256,64,1,[4; 4; 64; 1; 256; 64; 1],0.01836735274991952,0.38059413143776516,tvm
16,2,32,1,512,64,0,[16; 2; 32; 1; 512; 64; 0],0.01972300988563802,0.3544340700126628,tvm
16,16,16,1,2048,64,0,[16; 16; 16; 1; 2048; 64; 0],0.019639290127088316,0.35594497669876146,tvm
8,1,8,1,448,64,1,[8; 1; 8; 1; 448; 64; 1],0.016335642620106228,0.4279297012817001,tvm
8,8,4,1,512,16,1,[8; 8; 4; 1; 512; 16; 1],0.017156981615698896,0.40744385132815253,tvm
16,16,8,1,1024,128,1,[16; 16; 8; 1; 1024; 128; 1],0.018241333862533793,0.3832234374606012,tvm
16,16,8,1,128,128,1,[16; 16; 8; 1; 128; 128; 1],0.014518110008793883,0.4815025277003956,tvm
4,2,2,1,112,16,1,[4; 2; 2; 1; 112; 16; 1],0.016963042129646055,0.4121021815096163,tvm
8,1,16,1,896,64,0,[8; 1; 16; 1; 896; 64; 0],0.01565332736936398,0.44658279365882214,tvm
8,4,16,1,1024,64,0,[8; 4; 16; 1; 1024; 64; 0],0.016693471756298095,0.41875691100799906,tvm
16,1,16,1,896,128,1,[16; 1; 16; 1; 896; 128; 1],0.026768163254018873,0.2611500311145606,tvm
16,2,64,1,2048,64,0,[16; 2; 64; 1; 2048; 64; 0],0.01819187325600069,0.3842653567499328,tvm
8,4,2,1,64,64,1,[8; 4; 2; 1; 64; 64; 1],0.017367123000440188,0.4025137995792098,tvm
8,1,64,1,1024,64,0,[8; 1; 64; 1; 1024; 64; 0],0.0163378726283554,0.42787129179439226,tvm
8,8,64,1,512,64,0,[8; 8; 64; 1; 512; 64; 0],0.01730163473985158,0.4040373509079544,tvm
8,4,32,1,2048,64,1,[8; 4; 32; 1; 2048; 64; 1],0.016253512119874358,0.4300920696468342,tvm
16,1,32,1,448,64,1,[16; 1; 32; 1; 448; 64; 1],0.014802120756939985,0.4722638587709915,tvm
8,2,64,1,1792,64,0,[8; 2; 64; 1; 1792; 64; 0],0.015156327252043411,0.46122695494874527,tvm
8,1,64,1,1024,64,1,[8; 1; 64; 1; 1024; 64; 1],0.01672060387500096,0.41807740431661083,tvm
8,1,64,1,896,128,1,[8; 1; 64; 1; 896; 128; 1],0.01458334487688262,0.47934864913933095,tvm
16,4,16,1,128,64,1,[16; 4; 16; 1; 128; 64; 1],0.018211569738923572,0.3838497596242823,tvm
16,16,64,1,128,64,1,[16; 16; 64; 1; 128; 64; 1],0.016084095637779683,0.4346223016883072,tvm
16,8,32,1,128,64,1,[16; 8; 32; 1; 128; 64; 1],0.016798456126707606,0.41613982939495064,tvm
8,4,32,1,448,64,1,[8; 4; 32; 1; 448; 64; 1],0.01548659363470506,0.45139085014803515,tvm
8,2,16,1,64,64,1,[8; 2; 16; 1; 64; 64; 1],0.016235688497545198,0.4305642269327609,tvm
8,4,32,1,1024,64,1,[8; 4; 32; 1; 1024; 64; 1],0.016466843619127758,0.42452013442008696,tvm
8,2,64,1,1024,64,1,[8; 2; 64; 1; 1024; 64; 1],0.01693460112437606,0.4127942911276705,tvm
16,16,16,1,1792,64,1,[16; 16; 16; 1; 1792; 64; 1],0.01461814586946275,0.4782074778217809,tvm
16,2,16,1,256,128,1,[16; 2; 16; 1; 256; 128; 1],0.015986821250407957,0.43726683104612063,tvm
16,2,16,1,128,128,1,[16; 2; 16; 1; 128; 128; 1],0.014510450113448314,0.48175670720151204,tvm
16,2,16,1,896,64,1,[16; 2; 16; 1; 896; 64; 1],0.014981969870859757,0.46659462853835715,tvm
16,2,64,1,1792,128,1,[16; 2; 64; 1; 1792; 128; 1],0.012050256809743587,0.5801126712099852,tvm
16,1,4,1,1024,128,1,[16; 1; 4; 1; 1024; 128; 1],0.031063912232639268,0.22503626118675574,tvm
4,2,32,1,896,64,0,[4; 2; 32; 1; 896; 64; 0],0.029888828488765284,0.23388359531368993,tvm
4,4,1,1,256,64,0,[4; 4; 1; 1; 256; 64; 0],0.02128474936762359,0.328427953081749,tvm
4,1,4,1,2048,16,1,[4; 1; 4; 1; 2048; 16; 1],0.023598819505423307,0.2962227269487001,tvm
4,1,2,1,1792,16,1,[4; 1; 2; 1; 1792; 16; 1],0.023968223875272088,0.29165726684815985,tvm
8,2,2,1,256,128,0,[8; 2; 2; 1; 256; 128; 0],0.03879174226312898,0.1802060505364578,tvm
16,8,8,1,128,64,0,[16; 8; 8; 1; 128; 64; 0],0.02359656649059616,0.29625101047868824,tvm
8,1,1,1,1024,64,1,[8; 1; 1; 1; 1024; 64; 1],0.024757983497693203,0.28235363624497123,tvm
16,8,8,1,64,64,0,[16; 8; 8; 1; 64; 64; 0],0.018489724869141355,0.37807521291642127,tvm
16,1,32,1,896,128,0,[16; 1; 32; 1; 896; 128; 0],0.028636331990128383,0.2441132009880476,tvm
16,8,2,1,448,64,1,[16; 8; 2; 1; 448; 64; 1],0.027438293007435277,0.2547719227567242,tvm
32,32,4,1,1792,64,1,[32; 32; 4; 1; 1792; 64; 1],0.021910152747295797,0.3190533058939743,tvm
4,4,8,1,64,64,0,[4; 4; 8; 1; 64; 64; 0],0.03515582322143018,0.19884349237498197,tvm
4,2,8,1,448,64,0,[4; 2; 8; 1; 448; 64; 0],0.020852966874372214,0.3352283974160928,tvm
16,8,2,1,256,64,1,[16; 8; 2; 1; 256; 64; 1],0.027915997750824317,0.25041220912336004,tvm
4,4,2,1,1024,16,1,[4; 4; 2; 1; 1024; 16; 1],0.036012669501360506,0.19411242663925748,tvm
4,1,4,1,128,128,0,[4; 1; 4; 1; 128; 128; 0],0.022612128377659246,0.3091485485096254,tvm
32,32,4,1,256,128,1,[32; 32; 4; 1; 256; 128; 1],0.023142362755606882,0.302065382886327,tvm
8,8,2,1,1792,16,1,[8; 8; 2; 1; 1792; 16; 1],0.020162854125373997,0.34670223883976053,tvm
16,16,4,1,512,64,1,[16; 16; 4; 1; 512; 64; 1],0.022943197880522348,0.30468754630762546,tvm
16,16,4,1,512,128,1,[16; 16; 4; 1; 512; 128; 1],0.023535479878773913,0.2970199334227826,tvm
4,4,4,1,1024,64,1,[4; 4; 4; 1; 1024; 64; 1],0.021526923243072815,0.3247331998043963,tvm
16,8,4,1,256,64,1,[16; 8; 4; 1; 256; 64; 1],0.02125271198747214,0.3289230414822997,tvm
16,8,32,1,128,128,0,[16; 8; 32; 1; 128; 128; 0],0.019327162255649455,0.36169338127346123,tvm
8,1,8,1,2048,128,1,[8; 1; 8; 1; 2048; 128; 1],0.019341505510965362,0.3614251570387584,tvm
32,32,64,1,896,64,1,[32; 32; 64; 1; 896; 64; 1],0.017088353124563582,0.40908018553398173,tvm
8,1,4,1,512,128,1,[8; 1; 4; 1; 512; 128; 1],0.02157967737002764,0.3239393502877802,tvm
4,1,1,1,896,64,1,[4; 1; 1; 1; 896; 64; 1],0.017836455124779604,0.3919224205573777,tvm
8,2,1,1,256,64,0,[8; 2; 1; 1; 256; 64; 0],0.019509727877448313,0.3583087734784417,tvm
8,8,4,1,64,64,0,[8; 8; 4; 1; 64; 64; 0],0.018753523123450577,0.3727569812162548,tvm
8,4,32,1,896,128,0,[8; 4; 32; 1; 896; 128; 0],0.0184434419934405,0.37902397335339433,tvm
16,1,16,1,128,128,1,[16; 1; 16; 1; 128; 128; 1],0.028466036746976897,0.2455735840153112,tvm
8,2,1,1,128,64,0,[8; 2; 1; 1; 128; 64; 0],0.020284242258640006,0.34462744910715526,tvm
16,1,16,1,896,128,1,[16; 1; 16; 1; 896; 128; 1],0.026659739261958748,0.2622121168544789,tvm
4,2,4,1,64,16,1,[4; 2; 4; 1; 64; 16; 1],0.017932800998096354,0.38981677582931634,tvm
4,2,16,1,512,128,1,[4; 2; 16; 1; 512; 128; 1],0.02071523675112985,0.3374572422535982,tvm
4,1,2,1,512,16,1,[4; 1; 2; 1; 512; 16; 1],0.021026255868491717,0.3324655949394246,tvm
4,1,2,1,256,64,1,[4; 1; 2; 1; 256; 64; 1],0.01831330099957995,0.3817174558986939,tvm
8,2,8,1,512,128,1,[8; 2; 8; 1; 512; 128; 1],0.019010212126886472,0.3677237592093921,tvm
