kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
64,16,30,6,128,32,2,1,[64; 16; 30; 6; 128; 32; 2; 1],0.026169094518991187,0.6987522733140098,tvm
160,40,12,4,128,32,2,1,[160; 40; 12; 4; 128; 32; 2; 1],0.02763342225807719,0.661724563643919,tvm
160,16,250,5,160,32,2,1,[160; 16; 250; 5; 160; 32; 2; 1],0.025981949496781453,0.7037853063327466,tvm
80,1,100,5,256,64,4,1,[80; 1; 100; 5; 256; 64; 4; 1],0.028969153005164117,0.6312132868522123,tvm
128,4,75,5,128,64,4,0,[128; 4; 75; 5; 128; 64; 4; 0],0.024431030367850326,0.74846267269092,tvm
80,16,4,4,160,32,2,1,[80; 16; 4; 4; 160; 32; 2; 1],0.028447785996831954,0.6427816311522678,tvm
128,4,500,4,64,64,4,1,[128; 4; 500; 4; 64; 64; 4; 1],0.024518657621229067,0.7457877412457486,tvm
160,10,5,5,160,32,2,0,[160; 10; 5; 5; 160; 32; 2; 0],0.025230377010302618,0.724749942430407,tvm
128,8,15,5,256,32,2,0,[128; 8; 15; 5; 256; 32; 2; 0],0.03012005251366645,0.6070943693546836,tvm
80,40,12,6,256,32,2,1,[80; 40; 12; 6; 256; 32; 2; 1],0.03407347772736102,0.5366553549956788,tvm
80,4,20,5,160,32,2,1,[80; 4; 20; 5; 160; 32; 2; 1],0.026209195260889828,0.6976831643892858,tvm
80,8,6,6,256,64,4,0,[80; 8; 6; 6; 256; 64; 4; 0],0.02975304750725627,0.6145829021801786,tvm
128,16,60,6,160,32,2,0,[128; 16; 60; 6; 160; 32; 2; 0],0.026209430739982054,0.697676896042604,tvm
128,16,6,6,64,64,4,0,[128; 16; 6; 6; 64; 64; 4; 0],0.02458717349509243,0.7437094910223859,tvm
128,32,50,5,320,64,4,0,[128; 32; 50; 5; 320; 64; 4; 0],0.025248908234061673,0.7242180183080633,tvm
128,8,60,12,64,32,2,1,[128; 8; 60; 12; 64; 32; 2; 1],0.02348134812200442,0.7787335799761304,tvm
80,20,500,5,160,80,5,1,[80; 20; 500; 5; 160; 80; 5; 1],0.02396762762509752,0.7629338444229891,tvm
256,16,60,5,160,32,2,1,[256; 16; 60; 5; 160; 32; 2; 1],0.03308536024997011,0.5526829433791887,tvm
128,8,60,6,128,64,4,0,[128; 8; 60; 6; 128; 64; 4; 0],0.0250073877396062,0.7312124911293209,tvm
80,5,375,5,128,64,4,1,[80; 5; 375; 5; 128; 64; 4; 1],0.023969403002411127,0.7628773350706688,tvm
160,10,30,5,128,32,2,1,[160; 10; 30; 5; 128; 32; 2; 1],0.02451871549419593,0.7457859809190608,tvm
160,16,60,10,320,16,1,1,[160; 16; 60; 10; 320; 16; 1; 1],0.02964072924805805,0.6169117545214343,tvm
128,64,20,4,320,64,4,0,[128; 64; 20; 4; 320; 64; 4; 0],0.028821332234656438,0.6344506956457233,tvm
160,80,50,5,160,32,2,0,[160; 80; 50; 5; 160; 32; 2; 0],0.03264851600397378,0.5600779613838699,tvm
64,64,60,6,128,32,2,0,[64; 64; 60; 6; 128; 32; 2; 0],0.034036750497762114,0.5372344309694475,tvm
128,1,12,3,64,64,4,1,[128; 1; 12; 3; 64; 64; 4; 1],0.0278366127749905,0.6568943726566793,tvm
80,1,500,5,128,32,2,0,[80; 1; 500; 5; 128; 32; 2; 0],0.03468589499243535,0.5271801200373298,tvm
