kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
32,1,32,4,4096,64,4,0,[32; 1; 32; 4; 4096; 64; 4; 0],0.1147491269512102,0.06091991157055981,tvm
128,16,32,4,128,64,4,0,[128; 16; 32; 4; 128; 64; 4; 0],0.043098610010929406,0.16219796102226822,tvm
14,7,32,8,64,32,2,0,[14; 7; 32; 8; 64; 32; 2; 0],0.025501524505671114,0.2741211281353824,tvm
448,28,16,16,4096,16,1,1,[448; 28; 16; 16; 4096; 16; 1; 1],0.2942607570439577,0.023756163536350856,tvm
7,7,2,2,2048,32,2,0,[7; 7; 2; 2; 2048; 32; 2; 0],0.0902553204796277,0.07745257154390753,tvm
128,8,64,8,1024,32,2,1,[128; 8; 64; 8; 1024; 32; 2; 1],0.04360661725513637,0.16030839140229947,tvm
14,1,32,2,1024,16,1,0,[14; 1; 32; 2; 1024; 16; 1; 0],0.04311570047866553,0.1621336679923756,tvm
28,28,16,2,32,32,2,0,[28; 28; 16; 2; 32; 32; 2; 0],0.020507440494839102,0.34087660371004835,tvm
16,8,4,2,4096,64,4,1,[16; 8; 4; 2; 4096; 64; 4; 1],0.15252622705884278,0.04583150584305618,tvm
16,1,32,2,512,128,8,0,[16; 1; 32; 2; 512; 128; 8; 0],0.02505353424930945,0.27902277567323047,tvm
56,8,64,8,64,16,1,0,[56; 8; 64; 8; 64; 16; 1; 0],0.038328235008521006,0.18238530068270978,tvm
512,16,64,8,512,16,1,1,[512; 16; 64; 8; 512; 16; 1; 1],0.028065535734640434,0.24907796996151751,tvm
16,8,64,1,4096,32,2,0,[16; 8; 64; 1; 4096; 32; 2; 0],0.17685851093847305,0.039525983960696016,tvm
32,8,32,16,64,16,1,0,[32; 8; 32; 16; 64; 16; 1; 0],0.03576517725014128,0.19545566956861798,tvm
256,8,16,16,32,16,1,1,[256; 8; 16; 16; 32; 16; 1; 1],0.040588271513115615,0.17222972070657822,tvm
224,112,64,8,512,16,1,1,[224; 112; 64; 8; 512; 16; 1; 1],0.026122484501684085,0.2676049694360426,tvm
256,32,64,8,1024,16,1,0,[256; 32; 64; 8; 1024; 16; 1; 0],0.05362122948281467,0.13036826522053338,tvm
