kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
24,6,197,1,768,32,2,1,[24; 6; 197; 1; 768; 32; 2; 1],0.01696772637660615,0.05095252906839346,tvm
12,4,1,1,384,48,3,0,[12; 4; 1; 1; 384; 48; 3; 0],0.013439611488138326,0.064328390161547,tvm
24,12,1,1,768,64,4,0,[24; 12; 1; 1; 768; 64; 4; 0],0.022403300754376687,0.03859023189963086,tvm
3,3,1,1,64,32,2,1,[3; 3; 1; 1; 64; 32; 2; 1],0.0029692618736589793,0.2911661578583503,tvm
8,1,1,1,64,64,4,1,[8; 1; 1; 1; 64; 64; 4; 1],0.0022143779842735967,0.39042502118814076,tvm
8,4,197,1,64,32,2,1,[8; 4; 197; 1; 64; 32; 2; 1],0.0020628097190638073,0.41911212820004606,tvm
16,16,1,1,48,16,1,1,[16; 16; 1; 1; 48; 16; 1; 1],0.0023256315471371636,0.37174786887150063,tvm
16,16,1,1,32,16,1,1,[16; 16; 1; 1; 32; 16; 1; 1],0.004431154593476094,0.19510684025816433,tvm
24,6,1,1,48,16,1,1,[24; 6; 1; 1; 48; 16; 1; 1],0.008870954254234675,0.09745835077617122,tvm
24,12,1,1,16,16,1,1,[24; 12; 1; 1; 16; 16; 1; 1],0.006158621032227529,0.14038021935502507,tvm
2,2,1,1,128,32,2,1,[2; 2; 1; 1; 128; 32; 2; 1],0.008409808440774214,0.10280240953371589,tvm
8,2,197,1,32,32,2,1,[8; 2; 197; 1; 32; 32; 2; 1],0.005712049092835514,0.15135524176655868,tvm
12,12,1,1,128,32,2,1,[12; 12; 1; 1; 128; 32; 2; 1],0.0047348095940833446,0.18259415806475474,tvm
12,4,1,1,128,32,2,1,[12; 4; 1; 1; 128; 32; 2; 1],0.0028277036090003094,0.30574228808026277,tvm
2,2,1,1,96,16,1,1,[2; 2; 1; 1; 96; 16; 1; 1],0.0031976555001165252,0.2703695164776401,tvm
24,3,1,1,48,48,3,1,[24; 3; 1; 1; 48; 48; 3; 1],0.0041869071865221485,0.20648859239383044,tvm
24,12,1,1,64,64,4,1,[24; 12; 1; 1; 64; 64; 4; 1],0.006451425688283052,0.13400891728455414,tvm
8,8,1,1,128,32,2,1,[8; 8; 1; 1; 128; 32; 2; 1],0.004819410998607054,0.1793888447526991,tvm
24,6,1,1,48,48,3,1,[24; 6; 1; 1; 48; 48; 3; 1],0.005318754283507587,0.16254719156877895,tvm
12,6,1,1,96,16,1,1,[12; 6; 1; 1; 96; 16; 1; 1],0.0034062794074998237,0.25381023339572184,tvm
1,1,1,1,96,96,6,1,[1; 1; 1; 1; 96; 96; 6; 1],0.012709777249256149,0.06802232285220969,tvm
16,2,1,1,48,48,3,1,[16; 2; 1; 1; 48; 48; 3; 1],0.0016222796566580655,0.5329220322034747,tvm
8,4,1,1,96,16,1,1,[8; 4; 1; 1; 96; 16; 1; 1],0.0036476804707490373,0.2370132412532942,tvm
8,8,1,1,96,16,1,1,[8; 8; 1; 1; 96; 16; 1; 1],0.0032552365628362168,0.26558701794480616,tvm
12,2,1,1,96,96,6,1,[12; 2; 1; 1; 96; 96; 6; 1],0.0038840709676151164,0.22258825305641067,tvm
8,8,1,1,96,96,6,1,[8; 8; 1; 1; 96; 96; 6; 1],0.0029997695619385922,0.2882049949429647,tvm
8,2,1,1,96,96,6,1,[8; 2; 1; 1; 96; 96; 6; 1],0.003132412843115162,0.2760008385640457,tvm
6,3,1,1,64,16,1,1,[6; 3; 1; 1; 64; 16; 1; 1],0.004257561780832475,0.2030618969102845,tvm
1,1,1,1,96,48,3,1,[1; 1; 1; 1; 96; 48; 3; 1],0.02542641625041142,0.03400198293436584,tvm
1,1,1,1,32,16,1,1,[1; 1; 1; 1; 32; 16; 1; 1],0.008243952186603565,0.10487064357717457,tvm
3,1,1,1,16,16,1,1,[3; 1; 1; 1; 16; 16; 1; 1],0.0071237211232073605,0.12136193380901468,tvm
2,1,1,1,48,16,1,1,[2; 1; 1; 1; 48; 16; 1; 1],0.01012790881213732,0.08536298928684008,tvm
12,6,1,1,64,16,1,1,[12; 6; 1; 1; 64; 16; 1; 1],0.006732806934451219,0.1284083414013771,tvm
12,6,1,1,96,48,3,1,[12; 6; 1; 1; 96; 48; 3; 1],0.005197525188123109,0.1663385053725484,tvm
8,1,1,1,96,96,6,1,[8; 1; 1; 1; 96; 96; 6; 1],0.004211140469124075,0.20530034031574326,tvm
12,4,1,1,48,16,1,1,[12; 4; 1; 1; 48; 16; 1; 1],0.00466348299960373,0.18538688175812684,tvm
12,4,1,1,32,16,1,1,[12; 4; 1; 1; 32; 16; 1; 1],0.005146281906490913,0.16799479452109528,tvm
12,6,1,1,48,16,1,1,[12; 6; 1; 1; 48; 16; 1; 1],0.0023600816402904456,0.3663214681514894,tvm
6,6,1,1,16,16,1,1,[6; 6; 1; 1; 16; 16; 1; 1],0.005026155093219131,0.17200992714987012,tvm
6,1,1,1,64,16,1,1,[6; 1; 1; 1; 64; 16; 1; 1],0.004728712436190108,0.18282959327616302,tvm
16,8,1,1,96,32,2,1,[16; 8; 1; 1; 96; 32; 2; 1],0.004435513030330185,0.19491512380118367,tvm
24,4,1,1,96,32,2,1,[24; 4; 1; 1; 96; 32; 2; 1],0.0031501416888204403,0.2744475191375594,tvm
24,12,1,1,96,32,2,1,[24; 12; 1; 1; 96; 32; 2; 1],0.006584249749721494,0.13130555557451945,tvm
4,1,1,1,96,48,3,1,[4; 1; 1; 1; 96; 48; 3; 1],0.004618550592567772,0.18719045165810538,tvm
4,1,1,1,16,16,1,1,[4; 1; 1; 1; 16; 16; 1; 1],0.0035951384998043068,0.24047712528338785,tvm
12,1,1,1,32,16,1,1,[12; 1; 1; 1; 32; 16; 1; 1],0.002053290092590032,0.4210552491090164,tvm
6,3,1,1,64,64,4,1,[6; 3; 1; 1; 64; 64; 4; 1],0.002251976344268769,0.38390659547949013,tvm
8,8,1,1,64,16,1,1,[8; 8; 1; 1; 64; 16; 1; 1],0.002489898079147679,0.3472224741522418,tvm
8,4,1,1,16,16,1,1,[8; 4; 1; 1; 16; 16; 1; 1],0.004660032594983932,0.185524146839482,tvm
8,8,1,1,16,16,1,1,[8; 8; 1; 1; 16; 16; 1; 1],0.004670673999498831,0.18510145891606616,tvm
8,2,1,1,16,16,1,1,[8; 2; 1; 1; 16; 16; 1; 1],0.006347732873109635,0.1361980078101562,tvm
12,4,1,1,64,64,4,1,[12; 4; 1; 1; 64; 64; 4; 1],0.005427426407550229,0.15929254613676128,tvm
2,1,1,1,48,48,3,1,[2; 1; 1; 1; 48; 48; 3; 1],0.01339398325944785,0.06454753262579568,tvm
12,12,1,1,48,48,3,1,[12; 12; 1; 1; 48; 48; 3; 1],0.0017265949372813338,0.5007246070058994,tvm
6,2,1,1,48,48,3,1,[6; 2; 1; 1; 48; 48; 3; 1],0.0023818965473765275,0.3629664656850038,tvm
4,2,1,1,48,48,3,1,[4; 2; 1; 1; 48; 48; 3; 1],0.0035143162531312555,0.24600761831217058,tvm
12,2,1,1,48,48,3,1,[12; 2; 1; 1; 48; 48; 3; 1],0.0032342086851713248,0.2673137869527346,tvm
24,6,1,1,64,32,2,1,[24; 6; 1; 1; 64; 32; 2; 1],0.007788041752064601,0.11100975045484067,tvm
8,8,1,1,64,64,4,1,[8; 8; 1; 1; 64; 64; 4; 1],0.001716696342555224,0.5036118211458005,tvm
16,2,1,1,64,32,2,1,[16; 2; 1; 1; 64; 32; 2; 1],0.005676060311088804,0.15231490224647212,tvm
24,2,1,1,64,32,2,1,[24; 2; 1; 1; 64; 32; 2; 1],0.007804526561812963,0.11077527439764903,tvm
16,2,1,1,32,32,2,1,[16; 2; 1; 1; 32; 32; 2; 1],0.0018140978590963641,0.47657217999210866,tvm
8,2,1,1,64,64,4,1,[8; 2; 1; 1; 64; 64; 4; 1],0.0036386954052431975,0.2375985003259123,tvm
2,1,1,1,96,32,2,1,[2; 1; 1; 1; 96; 32; 2; 1],0.006395917996997014,0.1351719286949099,tvm
1,1,1,1,96,32,2,1,[1; 1; 1; 1; 96; 32; 2; 1],0.01898742449702695,0.04553269304975734,tvm
3,1,1,1,64,32,2,1,[3; 1; 1; 1; 64; 32; 2; 1],0.005967526500171516,0.14487553116081225,tvm
6,2,1,1,32,32,2,1,[6; 2; 1; 1; 32; 32; 2; 1],0.006072186810342828,0.14237845416020067,tvm
8,8,1,1,32,32,2,1,[8; 8; 1; 1; 32; 32; 2; 1],0.006042393091775011,0.14308049117251356,tvm
8,4,1,1,32,32,2,1,[8; 4; 1; 1; 32; 32; 2; 1],0.007558074750704691,0.11438740683901857,tvm
16,2,197,1,128,128,8,1,[16; 2; 197; 1; 128; 128; 8; 1],0.001868564937467454,0.46268050635710367,tvm
12,12,1,1,64,64,4,0,[12; 12; 1; 1; 64; 64; 4; 0],0.0029896512660343433,0.2891804075113288,tvm
12,2,197,1,64,64,4,0,[12; 2; 197; 1; 64; 64; 4; 0],0.005201029001909774,0.1662264469417718,tvm
12,1,1,1,64,16,1,1,[12; 1; 1; 1; 64; 16; 1; 1],0.007049309933790937,0.12264300754948357,tvm
12,3,197,1,64,64,4,0,[12; 3; 197; 1; 64; 64; 4; 0],0.006284333379880991,0.1375720413236485,tvm
8,8,197,1,128,16,1,1,[8; 8; 197; 1; 128; 16; 1; 1],0.015020577251561917,0.05755761292986734,tvm
8,4,1,1,128,32,2,1,[8; 4; 1; 1; 128; 32; 2; 1],0.006670807873888407,0.1296017795404782,tvm
12,12,1,1,64,16,1,1,[12; 12; 1; 1; 64; 16; 1; 1],0.003980977689934662,0.2171699112040894,tvm
6,2,197,1,128,128,8,1,[6; 2; 197; 1; 128; 128; 8; 1],0.001784608624802786,0.48444715519858655,tvm
12,2,1,1,32,16,1,1,[12; 2; 1; 1; 32; 16; 1; 1],0.0033696773753035814,0.25656716508377375,tvm
4,2,197,1,128,64,4,1,[4; 2; 197; 1; 128; 64; 4; 1],0.003541312846209621,0.24413222129017068,tvm
12,4,197,1,32,32,2,1,[12; 4; 197; 1; 32; 32; 2; 1],0.003963725186622469,0.2181151645796267,tvm
6,2,1,1,128,128,8,1,[6; 2; 1; 1; 128; 128; 8; 1],0.007446477626217529,0.11610168120087706,tvm
16,8,1,1,128,64,4,1,[16; 8; 1; 1; 128; 64; 4; 1],0.004930689752654871,0.1753402900604455,tvm
6,3,197,1,128,128,8,1,[6; 3; 197; 1; 128; 128; 8; 1],0.0045476726882043295,0.19010791468590554,tvm
16,8,1,1,96,48,3,1,[16; 8; 1; 1; 96; 48; 3; 1],0.0035761370018008165,0.24175487991461603,tvm
16,4,1,1,96,48,3,1,[16; 4; 1; 1; 96; 48; 3; 1],0.0035834942500514444,0.2412585345758989,tvm
8,1,1,1,64,16,1,1,[8; 1; 1; 1; 64; 16; 1; 1],0.004165243310126243,0.20756256166998513,tvm
16,1,1,1,32,32,2,1,[16; 1; 1; 1; 32; 32; 2; 1],0.0021485142351593822,0.40239369015138826,tvm
8,2,1,1,64,16,1,1,[8; 2; 1; 1; 64; 16; 1; 1],0.004090796064701863,0.21133993427061237,tvm
6,6,1,1,128,64,4,1,[6; 6; 1; 1; 128; 64; 4; 1],0.005263158156594727,0.1642642203987911,tvm
12,1,1,1,96,96,6,1,[12; 1; 1; 1; 96; 96; 6; 1],0.002727251485339366,0.31700361190599596,tvm
12,1,1,1,64,32,2,1,[12; 1; 1; 1; 64; 32; 2; 1],0.004274317467206856,0.20226587708131308,tvm
12,2,197,1,128,64,4,1,[12; 2; 197; 1; 128; 64; 4; 1],0.004228959500323981,0.20443529226570703,tvm
8,8,1,1,96,32,2,1,[8; 8; 1; 1; 96; 32; 2; 1],0.0017681435947451973,0.48895834817825373,tvm
16,2,1,1,96,96,6,1,[16; 2; 1; 1; 96; 96; 6; 1],0.0020713283429358853,0.41738847169115,tvm
12,2,1,1,128,64,4,1,[12; 2; 1; 1; 128; 64; 4; 1],0.0032853668417374138,0.2631513048848355,tvm
12,12,197,1,128,128,8,1,[12; 12; 197; 1; 128; 128; 8; 1],0.0018769032358250115,0.4606250098175948,tvm
24,1,197,1,48,48,3,1,[24; 1; 197; 1; 48; 48; 3; 1],0.004010086126072565,0.21559351700889798,tvm
12,4,1,1,96,48,3,1,[12; 4; 1; 1; 96; 48; 3; 1],0.0032127490630955435,0.26909931477672355,tvm
8,1,197,1,96,48,3,1,[8; 1; 197; 1; 96; 48; 3; 1],0.003754281937290216,0.23028333669915838,tvm
6,2,1,1,96,96,6,1,[6; 2; 1; 1; 96; 96; 6; 1],0.003954661438910989,0.21861506598821404,tvm
12,2,197,1,96,96,6,1,[12; 2; 197; 1; 96; 96; 6; 1],0.0013707538982998813,0.6307102773888542,tvm
12,12,197,1,48,16,1,1,[12; 12; 197; 1; 48; 16; 1; 1],0.002182169953812263,0.396187551715759,tvm
8,1,197,1,96,96,6,1,[8; 1; 197; 1; 96; 96; 6; 1],0.0027346442020643735,0.31614663829975637,tvm
8,1,1,1,48,48,3,0,[8; 1; 1; 1; 48; 48; 3; 0],0.004699863096902845,0.18395186276772588,tvm
24,2,197,1,48,48,3,1,[24; 2; 197; 1; 48; 48; 3; 1],0.00395975618812372,0.21833378883820287,tvm
8,2,197,1,64,32,2,1,[8; 2; 197; 1; 64; 32; 2; 1],0.004130541750782868,0.20930633887545433,tvm
8,1,197,1,48,16,1,1,[8; 1; 197; 1; 48; 16; 1; 1],0.009316437128291,0.09279819737131242,tvm
12,1,1,1,32,32,2,1,[12; 1; 1; 1; 32; 32; 2; 1],0.007673341184272431,0.11266911644702866,tvm
16,2,1,1,48,48,3,0,[16; 2; 1; 1; 48; 48; 3; 0],0.002513842546250089,0.3439151639462156,tvm
8,4,197,1,48,48,3,0,[8; 4; 197; 1; 48; 48; 3; 0],0.0026871703757933574,0.32173195239744445,tvm
8,2,197,1,96,48,3,1,[8; 2; 197; 1; 96; 48; 3; 1],0.003882445627823472,0.22268143698724346,tvm
12,3,1,1,48,48,3,0,[12; 3; 1; 1; 48; 48; 3; 0],0.004861865782004315,0.1778223855188695,tvm
12,2,197,1,48,48,3,0,[12; 2; 197; 1; 48; 48; 3; 0],0.003474732282484183,0.2488101243904988,tvm
4,1,197,1,64,64,4,1,[4; 1; 197; 1; 64; 64; 4; 1],0.008150471061526332,0.10607344838135872,tvm
8,4,1,1,96,48,3,1,[8; 4; 1; 1; 96; 48; 3; 1],0.0032159401853277814,0.2688322921467686,tvm
8,4,197,1,64,32,2,1,[8; 4; 197; 1; 64; 32; 2; 1],0.0041369571881659795,0.20898175448894316,tvm
16,1,197,1,64,64,4,1,[16; 1; 197; 1; 64; 64; 4; 1],0.007791377247485798,0.1109622270834791,tvm
16,4,1,1,64,64,4,1,[16; 4; 1; 1; 64; 64; 4; 1],0.004198610498860944,0.20591302090611116,tvm
6,1,197,1,64,64,4,1,[6; 1; 197; 1; 64; 64; 4; 1],0.0066917758085764945,0.12919568678922647,tvm
16,16,1,1,64,64,4,1,[16; 16; 1; 1; 64; 64; 4; 1],0.006802495503507089,0.12709285452417357,tvm
16,8,1,1,64,64,4,1,[16; 8; 1; 1; 64; 64; 4; 1],0.006990433750615921,0.12367595520841561,tvm
12,2,197,1,64,64,4,1,[12; 2; 197; 1; 64; 64; 4; 1],0.008616912877187133,0.10033159018207352,tvm
4,2,197,1,48,48,3,1,[4; 2; 197; 1; 48; 48; 3; 1],0.0071444286877522245,0.12101017579063765,tvm
6,3,1,1,64,64,4,1,[6; 3; 1; 1; 64; 64; 4; 1],0.007387060308246873,0.11703553718972541,tvm
4,4,1,1,48,48,3,1,[4; 4; 1; 1; 48; 48; 3; 1],0.002063481328150374,0.41897571818763185,tvm
16,8,197,1,48,48,3,1,[16; 8; 197; 1; 48; 48; 3; 1],0.001667367687332444,0.5185110506799665,tvm
6,2,1,1,48,48,3,1,[6; 2; 1; 1; 48; 48; 3; 1],0.0046599543748016,0.18552726097567854,tvm
12,1,1,1,48,48,3,1,[12; 1; 1; 1; 48; 48; 3; 1],0.0034085899678757414,0.25363818457969717,tvm
16,2,1,1,48,48,3,1,[16; 2; 1; 1; 48; 48; 3; 1],0.003277087405876955,0.26381614658130137,tvm
12,3,1,1,48,48,3,1,[12; 3; 1; 1; 48; 48; 3; 1],0.006838173620053567,0.12642974856520225,tvm
8,8,1,1,48,48,3,1,[8; 8; 1; 1; 48; 48; 3; 1],0.00567114440491423,0.15244693305277363,tvm
12,2,197,1,48,48,3,1,[12; 2; 197; 1; 48; 48; 3; 1],0.005239239031652687,0.16501414923148766,tvm
16,1,1,1,16,16,1,1,[16; 1; 1; 1; 16; 16; 1; 1],0.0026446888132340973,0.3268999237650744,tvm
12,12,197,1,128,64,4,1,[12; 12; 197; 1; 128; 64; 4; 1],0.003192090218362864,0.27084089492682784,tvm
12,12,197,1,64,64,4,1,[12; 12; 197; 1; 64; 64; 4; 1],0.0035979162203148007,0.2402914683079884,tvm
8,4,1,1,64,64,4,1,[8; 4; 1; 1; 64; 64; 4; 1],0.003404540624615038,0.25393986054324985,tvm
8,8,1,1,48,16,1,1,[8; 8; 1; 1; 48; 16; 1; 1],0.0038068395624577533,0.2271040208666965,tvm
16,1,1,1,32,32,2,0,[16; 1; 1; 1; 32; 32; 2; 0],0.005216678124270402,0.16572779666168996,tvm
12,12,1,1,64,64,4,1,[12; 12; 1; 1; 64; 64; 4; 1],0.003180904437613208,0.271793318027902,tvm
24,6,1,1,96,96,6,0,[24; 6; 1; 1; 96; 96; 6; 0],0.0033918229091796093,0.25489201369822767,tvm
8,2,1,1,128,128,8,0,[8; 2; 1; 1; 128; 128; 8; 0],0.006038863280991791,0.14316412397509726,tvm
24,8,1,1,128,128,8,0,[24; 8; 1; 1; 128; 128; 8; 0],0.0037524322797253262,0.2303968484920547,tvm
48,8,1,1,128,128,8,0,[48; 8; 1; 1; 128; 128; 8; 0],0.004549958091956796,0.19001242515988884,tvm
48,24,1,1,128,128,8,0,[48; 24; 1; 1; 128; 128; 8; 0],0.007849644876841921,0.11013855849443187,tvm
4,2,1,1,96,96,6,1,[4; 2; 1; 1; 96; 96; 6; 1],0.005014171718357829,0.17242101387618933,tvm
16,16,1,1,48,16,1,1,[16; 16; 1; 1; 48; 16; 1; 1],0.006405789376003668,0.1349636275378025,tvm
4,1,197,1,96,96,6,1,[4; 1; 197; 1; 96; 96; 6; 1],0.005325950594851747,0.1623275612553137,tvm
12,1,1,1,96,96,6,0,[12; 1; 1; 1; 96; 96; 6; 0],0.008199680873076431,0.1054368559961044,tvm
16,16,1,1,32,32,2,1,[16; 16; 1; 1; 32; 32; 2; 1],0.0018129663894796977,0.476869607978054,tvm
6,3,197,1,128,128,8,0,[6; 3; 197; 1; 128; 128; 8; 0],0.010562582123384345,0.08185011594035894,tvm
6,2,197,1,128,128,8,0,[6; 2; 197; 1; 128; 128; 8; 0],0.011061710931244306,0.07815685808482073,tvm
4,1,197,1,128,128,8,1,[4; 1; 197; 1; 128; 128; 8; 1],0.0064914014947135,0.13318365412040015,tvm
6,6,197,1,96,96,6,0,[6; 6; 197; 1; 96; 96; 6; 0],0.007907230683485977,0.10933645495307935,tvm
12,3,1,1,96,96,6,0,[12; 3; 1; 1; 96; 96; 6; 0],0.007684782744036056,0.11250136799241633,tvm
16,16,1,1,96,96,6,0,[16; 16; 1; 1; 96; 96; 6; 0],0.007186306502262596,0.1203049955017045,tvm
8,8,1,1,48,48,3,0,[8; 8; 1; 1; 48; 48; 3; 0],0.0077769494309904985,0.11116808449125527,tvm
24,3,1,1,96,96,6,1,[24; 3; 1; 1; 96; 96; 6; 1],0.002736491420364473,0.3159332293150118,tvm
32,4,1,1,128,128,8,1,[32; 4; 1; 1; 128; 128; 8; 1],0.004241409060341539,0.20383522530575104,tvm
16,2,1,1,128,128,8,0,[16; 2; 1; 1; 128; 128; 8; 0],0.0062519769999198616,0.13828402942615645,tvm
24,3,1,1,128,128,8,1,[24; 3; 1; 1; 128; 128; 8; 1],0.005649309783620993,0.15303614150088768,tvm
32,1,197,1,128,128,8,0,[32; 1; 197; 1; 128; 128; 8; 0],0.00497639021705254,0.17373006008773842,tvm
24,1,197,1,128,128,8,0,[24; 1; 197; 1; 128; 128; 8; 0],0.006387614252162166,0.1353476489498293,tvm
64,64,1,1,128,128,8,1,[64; 64; 1; 1; 128; 128; 8; 1],0.005837310967763187,0.1481073350731321,tvm
