i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
50,2,2,640,160,16,1280,10,1,1,[50; 2; 2; 640; 160; 16; 1280; 10; 1; 1],0.11893176496960223,0.15374962517699065,tvm
150,150,15,320,80,16,20,5,1,1,[150; 150; 15; 320; 80; 16; 20; 5; 1; 1],0.049046536500100046,0.3728237627070158,tvm
1500,10,10,64,32,32,2560,32,2,0,[1500; 10; 10; 64; 32; 32; 2560; 32; 2; 0],0.059404555009678006,0.30781670332746763,tvm
750,3,3,320,80,80,64,32,5,1,[750; 3; 3; 320; 80; 80; 64; 32; 5; 1],0.0817204259801656,0.2237594097974039,tvm
750,250,10,640,160,16,1280,1,1,1,[750; 250; 10; 640; 160; 16; 1280; 1; 1; 1],0.10671528102830052,0.17135047679689827,tvm
250,50,2,128,128,64,320,64,4,0,[250; 50; 2; 128; 128; 64; 320; 64; 4; 0],0.03986810924834572,0.45865516650938326,tvm
300,12,3,1280,320,80,16,8,5,1,[300; 12; 3; 1280; 320; 80; 16; 8; 5; 1],0.06629212549887598,0.2758353899216029,tvm
500,125,25,1280,256,16,64,64,1,0,[500; 125; 25; 1280; 256; 16; 64; 64; 1; 0],0.4027370399562642,0.04540360699800557,tvm
10,2,2,1280,1280,128,1024,1,8,1,[10; 2; 2; 1280; 1280; 128; 1024; 1; 8; 1],0.11067656404338777,0.16521758191323924,tvm
250,50,10,256,256,32,80,10,2,0,[250; 50; 10; 256; 256; 32; 80; 10; 2; 0],0.035690199729288,0.512345529708782,tvm
300,12,3,1280,256,64,256,8,4,0,[300; 12; 3; 1280; 256; 64; 256; 8; 4; 0],0.061557408480439335,0.29705139863912255,tvm
1500,2,2,1280,1280,16,40,8,1,1,[1500; 2; 2; 1280; 1280; 16; 40; 8; 1; 1],1.0269481539726257,0.017805878724235683,tvm
5,5,1,128,128,64,2560,8,4,0,[5; 5; 1; 128; 128; 64; 2560; 8; 4; 0],0.20431175595149398,0.08949908046434456,tvm
300,300,4,320,16,16,160,2,1,0,[300; 300; 4; 320; 16; 16; 160; 2; 1; 0],0.057453561516012996,0.31826946499422565,tvm
60,15,15,16,16,16,640,8,1,1,[60; 15; 15; 16; 16; 16; 640; 8; 1; 1],0.06627475598361343,0.2759076818062592,tvm
1500,12,6,32,16,16,20,5,1,0,[1500; 12; 6; 32; 16; 16; 20; 5; 1; 0],0.05822936102049425,0.3140291077430593,tvm
25,25,5,640,32,32,20,1,2,0,[25; 25; 5; 640; 32; 32; 20; 1; 2; 0],0.03707025549374521,0.49327187099640035,tvm
15,3,1,1280,320,80,4,1,5,0,[15; 3; 1; 1280; 320; 80; 4; 1; 5; 0],0.11390819400548935,0.160530280067763,tvm
750,10,2,64,64,16,128,64,1,1,[750; 10; 2; 64; 64; 16; 128; 64; 1; 1],0.07922552997479215,0.23080583104376085,tvm
500,250,1,16,16,16,5120,10,1,1,[500; 250; 1; 16; 16; 16; 5120; 10; 1; 1],0.3198013580404222,0.05717835095435402,tvm
375,15,1,640,160,16,2560,20,1,0,[375; 15; 1; 640; 160; 16; 2560; 20; 1; 0],0.20982805103994906,0.08714618562716803,tvm
30,3,1,320,160,16,640,10,1,0,[30; 3; 1; 320; 160; 16; 640; 10; 1; 0],0.1752886320464313,0.10431774195642464,tvm
30,6,2,1280,256,64,4,1,4,0,[30; 6; 2; 1280; 256; 64; 4; 1; 4; 0],0.0806749525363557,0.22665912666603596,tvm
12,6,1,1280,640,64,1280,16,4,0,[12; 6; 1; 1280; 640; 64; 1280; 16; 4; 0],0.20797990798018873,0.0879205807104026,tvm
375,25,1,640,80,16,320,32,1,0,[375; 25; 1; 640; 80; 16; 320; 32; 1; 0],0.14127698203083128,0.12943165987028052,tvm
150,6,1,320,32,32,5120,40,2,0,[150; 6; 1; 320; 32; 32; 5120; 40; 2; 0],0.20655648806132376,0.08852645810034063,tvm
100,2,1,640,320,32,320,4,2,1,[100; 2; 1; 640; 320; 32; 320; 4; 2; 1],0.1514952250290662,0.12070158833194874,tvm
300,300,15,640,128,16,64,1,1,1,[300; 300; 15; 640; 128; 16; 64; 1; 1; 1],0.07737011596327648,0.23634078943856765,tvm
60,60,2,160,160,80,2560,64,5,0,[60; 60; 2; 160; 160; 80; 2560; 64; 5; 0],0.11004791397135705,0.16616138939692796,tvm
150,1,1,1280,640,128,64,64,8,0,[150; 1; 1; 1280; 640; 128; 64; 64; 8; 0],0.32831168605480343,0.0556962029145132,tvm
100,2,2,640,640,80,640,32,5,1,[100; 2; 2; 640; 640; 80; 640; 32; 5; 1],0.11005581100471318,0.16614946651868473,tvm
6,6,3,1280,1280,64,5120,16,4,0,[6; 6; 3; 1280; 1280; 64; 5120; 16; 4; 0],0.08278782851994038,0.22087442819339037,tvm
60,10,10,160,160,16,512,4,1,1,[60; 10; 10; 160; 160; 16; 512; 4; 1; 1],0.06217804952757433,0.294086328288652,tvm
1500,100,1,160,32,32,256,4,2,1,[1500; 100; 1; 160; 32; 32; 256; 4; 2; 1],0.07326217502122745,0.24959283942110738,tvm
60,60,5,1280,128,64,64,16,4,1,[60; 60; 5; 1280; 128; 64; 64; 16; 4; 1],0.03322908948757686,0.5502923663481856,tvm
25,25,25,1280,1280,16,256,4,1,0,[25; 25; 25; 1280; 1280; 16; 256; 4; 1; 0],0.07682055397890508,0.23803153373165653,tvm
75,3,1,640,80,80,256,16,5,0,[75; 3; 1; 640; 80; 80; 256; 16; 5; 0],0.11100194801110774,0.16473327372493024,tvm
2,2,2,1280,1280,32,64,64,2,0,[2; 2; 2; 1280; 1280; 32; 64; 64; 2; 0],0.10780922207050025,0.16961178213266961,tvm
30,3,1,80,80,16,2560,32,1,1,[30; 3; 1; 80; 80; 16; 2560; 32; 1; 1],0.21092347498051822,0.08669359485663335,tvm
500,50,1,128,32,32,256,8,2,1,[500; 50; 1; 128; 32; 32; 256; 8; 2; 1],0.08426646899897605,0.21699870070426805,tvm
500,2,1,1280,80,80,512,32,5,0,[500; 2; 1; 1280; 80; 80; 512; 32; 5; 0],0.3386848159134388,0.05399035748442811,tvm
100,100,4,320,320,80,320,40,5,0,[100; 100; 4; 320; 320; 80; 320; 40; 5; 0],0.030073059257119894,0.6080430371042176,tvm
375,75,3,64,64,64,2560,4,4,1,[375; 75; 3; 64; 64; 64; 2560; 4; 4; 1],0.07405367802130058,0.24692513288070092,tvm
100,25,1,1280,1280,32,1280,64,2,1,[100; 25; 1; 1280; 1280; 32; 1280; 64; 2; 1],0.21403507294598967,0.08543326116616676,tvm
60,20,20,320,32,16,64,16,1,0,[60; 20; 20; 320; 32; 16; 64; 16; 1; 0],0.09554540499811992,0.19138245618482752,tvm
60,60,6,320,64,32,320,10,2,1,[60; 60; 6; 320; 64; 32; 320; 10; 2; 1],0.02900966926245019,0.6303317049320215,tvm
30,30,10,1280,320,16,40,40,1,0,[30; 30; 10; 1280; 320; 16; 40; 40; 1; 0],0.05661464249715209,0.3229856001763876,tvm
12,4,1,640,32,32,64,1,2,0,[12; 4; 1; 640; 32; 32; 64; 1; 2; 0],0.10213569295592606,0.17903353623502608,tvm
375,15,1,1280,1280,160,640,4,10,0,[375; 15; 1; 1280; 1280; 160; 640; 4; 10; 0],0.3677297740941867,0.049725955236441535,tvm
1500,750,10,320,64,32,160,5,2,1,[1500; 750; 10; 320; 64; 32; 160; 5; 2; 1],0.048554990004049614,0.3765980444891289,tvm
150,15,5,640,640,64,4,1,4,1,[150; 15; 5; 640; 640; 64; 4; 1; 4; 1],0.051140081021003425,0.35756130848139006,tvm
10,10,5,320,32,32,160,8,2,1,[10; 10; 5; 320; 32; 32; 160; 8; 2; 1],0.04814441726193763,0.3798096503324123,tvm
10,10,5,320,80,80,320,8,5,0,[10; 10; 5; 320; 80; 80; 320; 8; 5; 0],0.04218904848676175,0.43342324469469967,tvm
75,75,3,256,64,64,16,8,4,0,[75; 75; 3; 256; 64; 64; 16; 8; 4; 0],0.0350099679781124,0.5223002288132964,tvm
750,375,5,80,80,80,160,32,5,0,[750; 375; 5; 80; 80; 80; 160; 32; 5; 0],0.05979411501903087,0.305811270555546,tvm
300,100,4,1280,256,64,80,16,4,0,[300; 100; 4; 1280; 256; 64; 80; 16; 4; 0],0.04063293451326899,0.4500219958207288,tvm
1500,150,5,128,128,64,256,4,4,0,[1500; 150; 5; 128; 128; 64; 256; 4; 4; 0],0.03855683750589378,0.4742534779445835,tvm
300,30,6,1280,320,64,160,4,4,0,[300; 30; 6; 1280; 320; 64; 160; 4; 4; 0],0.04735993649228476,0.3861009038450283,tvm
500,100,5,64,64,64,20,4,4,1,[500; 100; 5; 64; 64; 64; 20; 4; 4; 1],0.029083084751619026,0.6287405356715587,tvm
20,20,5,320,320,32,8,1,2,0,[20; 20; 5; 320; 320; 32; 8; 1; 2; 0],0.03538284625392407,0.516796024674989,tvm
250,250,10,128,64,32,1280,2,2,1,[250; 250; 10; 128; 64; 32; 1280; 2; 2; 1],0.053437261492945254,0.34219033264136023,tvm
750,750,5,320,80,80,256,4,5,1,[750; 750; 5; 320; 80; 80; 256; 4; 5; 1],0.021139742253581062,0.8649923005857224,tvm
1500,60,5,320,320,64,160,5,4,0,[1500; 60; 5; 320; 320; 64; 160; 5; 4; 0],0.0523432909976691,0.3493420825704018,tvm
750,750,6,320,64,64,10,5,4,0,[750; 750; 6; 320; 64; 64; 10; 5; 4; 0],0.040505769255105406,0.4514348109413952,tvm
750,50,5,64,64,32,80,16,2,0,[750; 50; 5; 64; 64; 32; 80; 16; 2; 0],0.03449439551332034,0.5301068191977182,tvm
1500,375,5,320,80,80,8,8,5,1,[1500; 375; 5; 320; 80; 80; 8; 8; 5; 1],0.0663040885119699,0.27578562191399647,tvm
300,30,5,640,320,64,64,4,4,0,[300; 30; 5; 640; 320; 64; 64; 4; 4; 0],0.042706331762019545,0.42817337690371493,tvm
300,30,5,1280,64,64,16,2,4,1,[300; 30; 5; 1280; 64; 64; 16; 2; 4; 1],0.05195790104335174,0.35193327518094636,tvm
500,50,5,256,64,64,128,8,4,1,[500; 50; 5; 256; 64; 64; 128; 8; 4; 1],0.02885184474871494,0.6337797269108324,tvm
300,60,4,640,160,80,16,8,5,0,[300; 60; 4; 640; 160; 80; 16; 8; 5; 0],0.049744348769309,0.36759380187114055,tvm
300,300,4,80,80,80,8,1,5,0,[300; 300; 4; 80; 80; 80; 8; 1; 5; 0],0.038443260244093835,0.47565461851075913,tvm
300,300,4,256,128,64,160,1,4,0,[300; 300; 4; 256; 128; 64; 160; 1; 4; 0],0.03549594775540754,0.515149346390634,tvm
50,25,5,1280,1280,80,512,64,5,0,[50; 25; 5; 1280; 1280; 80; 512; 64; 5; 0],0.06615238601807505,0.2764180611825251,tvm
300,60,10,1280,320,32,256,2,2,0,[300; 60; 10; 1280; 320; 32; 256; 2; 2; 0],0.0535345800453797,0.3415682773678998,tvm
300,100,10,1280,64,32,16,8,2,0,[300; 100; 10; 1280; 64; 32; 16; 8; 2; 0],0.056447296985425055,0.3239431339012697,tvm
100,100,5,256,256,32,5120,20,2,0,[100; 100; 5; 256; 256; 32; 5120; 20; 2; 0],0.056282881007064134,0.32488945054925716,tvm
300,150,6,1280,640,32,10,5,2,0,[300; 150; 6; 1280; 640; 32; 10; 5; 2; 0],0.04836605198215693,0.3780691939143638,tvm
100,100,5,640,64,32,1280,5,2,1,[100; 100; 5; 640; 64; 32; 1280; 5; 2; 1],0.05185807298403233,0.3526107553465139,tvm
75,75,5,640,128,32,5120,4,2,1,[75; 75; 5; 640; 128; 32; 5120; 4; 2; 1],0.05342927947640419,0.3422414538416104,tvm
375,75,5,128,64,32,2,1,2,1,[375; 75; 5; 128; 64; 32; 2; 1; 2; 1],0.049895051517523825,0.3664835235071777,tvm
75,75,5,64,32,32,5120,16,2,0,[75; 75; 5; 64; 32; 32; 5120; 16; 2; 0],0.05557278200285509,0.32904082946171104,tvm
300,100,5,1280,160,80,40,4,5,1,[300; 100; 5; 1280; 160; 80; 40; 4; 5; 1],0.040323131514014676,0.4534795190536955,tvm
100,50,5,320,32,32,1024,64,2,1,[100; 50; 5; 320; 32; 32; 1024; 64; 2; 1],0.04547739477129653,0.40208359290746976,tvm
375,75,5,160,80,80,5,1,5,0,[375; 75; 5; 160; 80; 80; 5; 1; 5; 0],0.04657838799175806,0.39257937155210054,tvm
300,150,5,640,320,64,160,1,4,0,[300; 150; 5; 640; 320; 64; 160; 1; 4; 0],0.039389975514495745,0.464222534969209,tvm
250,25,5,640,64,32,320,4,2,1,[250; 25; 5; 640; 64; 32; 320; 4; 2; 1],0.04063097550533712,0.4500436934700805,tvm
30,30,10,160,32,32,512,8,2,1,[30; 30; 10; 160; 32; 32; 512; 8; 2; 1],0.03571262274635956,0.5120238414183198,tvm
75,25,5,1280,256,32,128,1,2,0,[75; 25; 5; 1280; 256; 32; 128; 1; 2; 0],0.04138874326599762,0.44180404725496164,tvm
300,300,5,320,160,80,64,4,5,1,[300; 300; 5; 320; 160; 80; 64; 4; 5; 1],0.028321724996203557,0.6456426749488399,tvm
60,60,4,640,320,32,512,4,2,1,[60; 60; 4; 640; 320; 32; 512; 4; 2; 1],0.03946959474706091,0.46328609155724676,tvm
300,60,6,256,128,32,128,1,2,1,[300; 60; 6; 256; 128; 32; 128; 1; 2; 1],0.03684879475622438,0.4962364279940397,tvm
300,60,6,320,320,64,40,4,4,1,[300; 60; 6; 320; 320; 64; 40; 4; 4; 1],0.02942462675855495,0.621442522814597,tvm
300,75,5,32,32,32,128,8,2,0,[300; 75; 5; 32; 32; 32; 128; 8; 2; 0],0.043568164750467986,0.41970357003660275,tvm
30,30,6,1280,1280,32,5,1,2,1,[30; 30; 6; 1280; 1280; 32; 5; 1; 2; 1],0.041035059752175584,0.44561198146530834,tvm
50,25,5,256,256,64,10,1,4,1,[50; 25; 5; 256; 256; 64; 10; 1; 4; 1],0.033294717490207404,0.549207672090699,tvm
30,30,6,640,32,32,80,2,2,0,[30; 30; 6; 640; 32; 32; 80; 2; 2; 0],0.036997476243413985,0.49424220629020266,tvm
25,25,5,320,32,32,40,5,2,1,[25; 25; 5; 320; 32; 32; 40; 5; 2; 1],0.034126743994420394,0.5358177237390106,tvm
100,100,4,640,160,80,16,1,5,1,[100; 100; 4; 640; 160; 80; 16; 1; 5; 1],0.028755612496752292,0.6359007059153933,tvm
100,100,4,160,80,80,20,5,5,0,[100; 100; 4; 160; 80; 80; 20; 5; 5; 0],0.028953125496627763,0.6315627059967693,tvm
250,50,10,160,160,32,32,8,2,0,[250; 50; 10; 160; 160; 32; 32; 8; 2; 0],0.02951957524055615,0.6194436788708273,tvm
250,125,5,128,128,64,2,2,4,1,[250; 125; 5; 128; 128; 64; 2; 2; 4; 1],0.08060270798159763,0.22686228221872012,tvm
100,100,5,1280,640,32,160,32,2,1,[100; 100; 5; 1280; 640; 32; 160; 32; 2; 1],0.027850065234815702,0.6565770719579893,tvm
50,50,10,1280,128,32,320,16,2,0,[50; 50; 10; 1280; 128; 32; 320; 16; 2; 0],0.03620836100890301,0.5050135873650328,tvm
50,50,5,1280,256,32,2,1,2,0,[50; 50; 5; 1280; 256; 32; 2; 1; 2; 0],0.06955891149118543,0.2628809723112397,tvm
60,60,12,64,64,32,40,40,2,0,[60; 60; 12; 64; 64; 32; 40; 40; 2; 0],0.052655975974630564,0.34726759778461364,tvm
125,125,5,640,32,32,128,2,2,0,[125; 125; 5; 640; 32; 32; 128; 2; 2; 0],0.03225097348331474,0.5669817779353087,tvm
150,50,5,640,320,64,80,1,4,0,[150; 50; 5; 640; 320; 64; 80; 1; 4; 0],0.03261755625135265,0.5606095731023987,tvm
50,50,5,1280,320,64,32,16,4,1,[50; 50; 5; 1280; 320; 64; 32; 16; 4; 1],0.027582826995057985,0.6629383670133064,tvm
60,60,5,640,640,80,320,32,5,0,[60; 60; 5; 640; 640; 80; 320; 32; 5; 0],0.06634729099459946,0.27560604226030433,tvm
75,75,5,640,64,32,320,1,2,1,[75; 75; 5; 640; 64; 32; 320; 1; 2; 1],0.030283346743090078,0.6038207877366342,tvm
150,50,5,320,160,80,320,40,5,0,[150; 50; 5; 320; 160; 80; 320; 40; 5; 0],0.05910011852392927,0.30940232849635513,tvm
75,75,5,64,64,64,2,1,4,0,[75; 75; 5; 64; 64; 64; 2; 1; 4; 0],0.07750629651127383,0.2359255326185596,tvm
100,50,5,256,64,32,256,16,2,1,[100; 50; 5; 256; 64; 32; 256; 16; 2; 1],0.03051620675250888,0.5992132126385903,tvm
1500,4,4,320,160,80,256,4,5,1,[1500; 4; 4; 320; 160; 80; 256; 4; 5; 1],0.11770465993322432,0.15535250937463357,tvm
300,30,6,1280,1280,32,20,1,2,0,[300; 30; 6; 1280; 1280; 32; 20; 1; 2; 0],0.045448368502547964,0.40234038950571216,tvm
75,15,5,128,128,32,32,2,2,0,[75; 15; 5; 128; 128; 32; 32; 2; 2; 0],0.0380552654969506,0.48050418376872284,tvm
1500,1500,4,640,64,32,640,16,2,1,[1500; 1500; 4; 640; 64; 32; 640; 16; 2; 1],0.09783370402874425,0.18690608177670356,tvm
500,20,5,160,160,80,160,1,5,0,[500; 20; 5; 160; 160; 80; 160; 1; 5; 0],0.030849886243231595,0.592731984213593,tvm
300,20,5,128,64,64,160,40,4,1,[300; 20; 5; 128; 64; 64; 160; 40; 4; 1],0.0401585312501993,0.45533822369620497,tvm
50,10,10,1280,640,32,160,1,2,1,[50; 10; 10; 1280; 640; 32; 160; 1; 2; 1],0.05447857250692323,0.3356496590175983,tvm
375,5,5,320,320,64,20,2,4,1,[375; 5; 5; 320; 320; 64; 20; 2; 4; 1],0.06456354446709156,0.2832204216271712,tvm
15,15,5,64,64,32,256,16,2,1,[15; 15; 5; 64; 64; 32; 256; 16; 2; 1],0.03438343675225042,0.5318175264872984,tvm
375,25,5,160,32,32,160,5,2,0,[375; 25; 5; 160; 32; 32; 160; 5; 2; 0],0.03243791323620826,0.5637142609193238,tvm
300,5,5,640,80,80,80,4,5,1,[300; 5; 5; 640; 80; 80; 80; 4; 5; 1],0.07555955654243007,0.24200399158571081,tvm
500,10,5,640,320,32,40,4,2,1,[500; 10; 5; 640; 320; 32; 40; 4; 2; 1],0.05024692148435861,0.3639171066710317,tvm
12,6,6,128,64,64,64,2,4,1,[12; 6; 6; 128; 64; 64; 64; 2; 4; 1],0.04671025849529542,0.39147105742426996,tvm
15,5,5,1280,640,64,40,2,4,1,[15; 5; 5; 1280; 640; 64; 40; 2; 4; 1],0.049756076507037506,0.36750715830915553,tvm
60,10,5,1280,128,32,256,8,2,1,[60; 10; 5; 1280; 128; 32; 256; 8; 2; 1],0.04949924422544427,0.36941400968531996,tvm
1500,150,5,160,160,32,32,32,2,0,[1500; 150; 5; 160; 160; 32; 32; 32; 2; 0],0.05611893249442801,0.32583859800843246,tvm
1500,25,5,320,320,32,320,20,2,1,[1500; 25; 5; 320; 320; 32; 320; 20; 2; 1],0.06007325754035264,0.30439025673664083,tvm
750,30,5,640,64,32,128,1,2,0,[750; 30; 5; 640; 64; 32; 128; 1; 2; 0],0.06286494497908279,0.2908729863964494,tvm
500,10,5,640,128,64,20,2,4,1,[500; 10; 5; 640; 128; 64; 20; 2; 4; 1],0.047850817994913086,0.382140056365561,tvm
300,150,5,256,256,64,320,4,4,0,[300; 150; 5; 256; 256; 64; 320; 4; 4; 0],0.03000167099526152,0.6094898610348184,tvm
300,20,10,256,128,32,40,5,2,0,[300; 20; 10; 256; 128; 32; 40; 5; 2; 0],0.04721999872708693,0.38724512449478327,tvm
50,10,10,640,320,32,64,2,2,1,[50; 10; 10; 640; 320; 32; 64; 2; 2; 1],0.050715618999674916,0.3605539012711547,tvm
375,375,5,1280,64,32,64,1,2,0,[375; 375; 5; 1280; 64; 32; 64; 1; 2; 0],0.06742543098516762,0.2711990716045525,tvm
150,30,10,1280,1280,32,32,8,2,0,[150; 30; 10; 1280; 1280; 32; 32; 8; 2; 0],0.04131012872676365,0.44264481494746577,tvm
12,12,12,256,64,32,128,4,2,1,[12; 12; 12; 256; 64; 32; 128; 4; 2; 1],0.04874191098497249,0.3751538238078502,tvm
75,25,5,640,640,64,128,8,4,0,[75; 25; 5; 640; 640; 64; 128; 8; 4; 0],0.02732832351466641,0.6691121859670907,tvm
300,100,10,640,640,32,32,2,2,0,[300; 100; 10; 640; 640; 32; 32; 2; 2; 0],0.04251312048290856,0.43011931559024574,tvm
100,100,4,128,64,32,64,64,2,0,[100; 100; 4; 128; 64; 32; 64; 64; 2; 0],0.06016191502567381,0.3039416926457701,tvm
250,250,10,160,160,32,10,2,2,1,[250; 250; 10; 160; 160; 32; 10; 2; 2; 1],0.036856133257970214,0.496137621321411,tvm
1500,100,5,640,128,32,64,8,2,0,[1500; 100; 5; 640; 128; 32; 64; 8; 2; 0],0.10533839603886008,0.1735902099645466,tvm
250,50,10,1280,640,32,320,64,2,1,[250; 50; 10; 1280; 640; 32; 320; 64; 2; 1],0.051070640969555825,0.3580474796980666,tvm
12,12,4,1280,320,64,64,16,4,1,[12; 12; 4; 1280; 320; 64; 64; 16; 4; 1],0.03533902476192452,0.5174368678508623,tvm
60,60,4,32,32,32,80,16,2,0,[60; 60; 4; 32; 32; 32; 80; 16; 2; 0],0.03596857775119133,0.5083802426719148,tvm
1500,300,4,256,64,32,160,4,2,0,[1500; 300; 4; 256; 64; 32; 160; 4; 2; 0],0.045303942752070725,0.403623022079651,tvm
20,10,5,64,64,64,80,10,4,1,[20; 10; 5; 64; 64; 64; 80; 10; 4; 1],0.0356717880058568,0.512609972976741,tvm
1500,750,10,320,320,32,320,64,2,1,[1500; 750; 10; 320; 320; 32; 320; 64; 2; 1],0.05583895050222054,0.32747238480041135,tvm
250,50,10,128,64,32,80,8,2,0,[250; 50; 10; 128; 64; 32; 80; 8; 2; 0],0.040109532012138516,0.4558944811467859,tvm
100,100,4,128,128,32,256,4,2,0,[100; 100; 4; 128; 128; 32; 256; 4; 2; 0],0.029684962995816022,0.6159924904838718,tvm
60,60,6,128,128,64,80,4,4,0,[60; 60; 6; 128; 128; 64; 80; 4; 4; 0],0.026830667513422668,0.6815228982494167,tvm
300,150,5,640,128,32,64,2,2,0,[300; 150; 5; 640; 128; 32; 64; 2; 2; 0],0.04408864100696519,0.41474887563047097,tvm
750,750,6,320,64,32,80,10,2,0,[750; 750; 6; 320; 64; 32; 80; 10; 2; 0],0.027367209491785616,0.6681614466832222,tvm
500,125,5,640,128,64,16,4,4,1,[500; 125; 5; 640; 128; 64; 16; 4; 4; 1],0.03440749802393839,0.5314456248167866,tvm
250,250,5,80,80,80,64,8,5,0,[250; 250; 5; 80; 80; 80; 64; 8; 5; 0],0.02751490124501288,0.6645749560532623,tvm
25,25,5,256,32,32,16,8,2,1,[25; 25; 5; 256; 32; 32; 16; 8; 2; 1],0.03768662974471226,0.4852042862304481,tvm
75,25,5,640,160,32,64,4,2,0,[75; 25; 5; 640; 160; 32; 64; 4; 2; 0],0.03465301648247987,0.5276803043959915,tvm
300,100,4,320,32,32,40,10,2,0,[300; 100; 4; 320; 32; 32; 40; 10; 2; 0],0.047281403734814376,0.38674220393863007,tvm
30,30,6,640,128,32,20,10,2,0,[30; 30; 6; 640; 128; 32; 20; 10; 2; 0],0.033849008003016934,0.5402141854226421,tvm
1500,60,10,32,32,32,20,4,2,1,[1500; 60; 10; 32; 32; 32; 20; 4; 2; 1],0.030989613995188847,0.5900594401902893,tvm
60,20,5,64,64,64,64,2,4,1,[60; 20; 5; 64; 64; 64; 64; 2; 4; 1],0.03564017702592537,0.5130646313123781,tvm
60,60,5,320,320,64,40,4,4,0,[60; 60; 5; 320; 320; 64; 40; 4; 4; 0],0.026588969747535884,0.6877180447132181,tvm
1500,300,6,160,32,32,320,1,2,1,[1500; 300; 6; 160; 32; 32; 320; 1; 2; 1],0.027403358748415485,0.6672800386840027,tvm
150,30,5,256,64,64,256,32,4,1,[150; 30; 5; 256; 64; 64; 256; 32; 4; 1],0.0341763177420944,0.5350405044716704,tvm
60,30,5,256,64,32,160,20,2,1,[60; 30; 5; 256; 64; 32; 160; 20; 2; 1],0.033214305993169546,0.5505372982796842,tvm
300,50,10,640,32,32,64,2,2,1,[300; 50; 10; 640; 32; 32; 64; 2; 2; 1],0.05185164703289047,0.3526544542377857,tvm
300,60,6,1280,320,64,160,16,4,1,[300; 60; 6; 1280; 320; 64; 160; 16; 4; 1],0.04101357900071889,0.4458453695395316,tvm
750,30,6,320,64,32,40,1,2,1,[750; 30; 6; 320; 64; 32; 40; 1; 2; 1],0.03196986674447544,0.5719671724585513,tvm
1500,60,6,640,640,32,64,16,2,1,[1500; 60; 6; 640; 640; 32; 64; 16; 2; 1],0.09568102995399386,0.1911111773619763,tvm
1500,60,6,640,640,64,40,5,4,1,[1500; 60; 6; 640; 640; 64; 40; 5; 4; 1],0.09274240746162832,0.19716669845216067,tvm
750,150,5,80,80,80,80,10,5,1,[750; 150; 5; 80; 80; 80; 80; 10; 5; 1],0.025941634230548516,0.7048790420528434,tvm
100,50,5,1280,320,64,128,64,4,1,[100; 50; 5; 1280; 320; 64; 128; 64; 4; 1],0.03158573902328499,0.5789231105922223,tvm
300,75,5,320,64,64,160,2,4,1,[300; 75; 5; 320; 64; 64; 160; 2; 4; 1],0.0331655495101586,0.5513466399859703,tvm
1500,60,6,640,320,64,80,10,4,1,[1500; 60; 6; 640; 320; 64; 80; 10; 4; 1],0.09644481400027871,0.1895976935127009,tvm
