kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
16,8,1,1,16,16,0,[16; 8; 1; 1; 16; 16; 0],0.03207685600500554,0.2179299201136112,tvm
14,7,64,1,64,16,1,[14; 7; 64; 1; 64; 16; 1],0.0266587357618846,0.26222198716044753,tvm
56,7,1,1,256,128,1,[56; 7; 1; 1; 256; 128; 1],0.025920150248566642,0.26969390993608283,tvm
56,8,1,1,256,128,1,[56; 8; 1; 1; 256; 128; 1],0.02577962024952285,0.2711640667707684,tvm
14,14,1,1,256,128,0,[14; 14; 1; 1; 256; 128; 0],0.039431176730431616,0.17728374464847343,tvm
16,8,16,1,512,64,0,[16; 8; 16; 1; 512; 64; 0],0.022855833885842003,0.30585218205479353,tvm
8,1,1,1,64,16,0,[8; 1; 1; 1; 64; 16; 0],0.02453072412754409,0.28496943793100027,tvm
8,2,2,1,128,16,0,[8; 2; 2; 1; 128; 16; 0],0.030210114491637796,0.23139623216594063,tvm
16,4,2,1,16,16,1,[16; 4; 2; 1; 16; 16; 1],0.02790835127234459,0.2504808183919419,tvm
16,8,2,1,128,128,0,[16; 8; 2; 1; 128; 128; 0],0.021082127990666777,0.3315844904158356,tvm
16,1,64,1,128,16,0,[16; 1; 64; 1; 128; 16; 0],0.03173346625408158,0.22028815291388296,tvm
4,2,4,1,64,16,1,[4; 2; 4; 1; 64; 16; 1],0.020424617745447904,0.3422588737664215,tvm
8,1,64,1,512,128,0,[8; 1; 64; 1; 512; 128; 0],0.021364288244512863,0.3272052214733663,tvm
56,8,8,1,128,128,1,[56; 8; 8; 1; 128; 128; 1],0.02655466625583358,0.2632496525965932,tvm
8,8,4,1,128,128,0,[8; 8; 4; 1; 128; 128; 0],0.020786895998753607,0.3362939164695788,tvm
14,7,1,1,128,128,0,[14; 7; 1; 1; 128; 128; 0],0.021635951881762594,0.32309679300771205,tvm
14,1,4,1,128,16,1,[14; 1; 4; 1; 128; 16; 1],0.03528952697524801,0.19809012094635872,tvm
14,7,8,1,256,64,0,[14; 7; 8; 1; 256; 64; 0],0.020627062374842353,0.3388997686453204,tvm
56,7,16,1,256,128,1,[56; 7; 16; 1; 256; 128; 1],0.02610399600234814,0.2677945041838747,tvm
32,8,16,1,256,128,1,[32; 8; 16; 1; 256; 128; 1],0.027578860754147172,0.2534733660314619,tvm
56,7,1,1,512,64,1,[56; 7; 1; 1; 512; 64; 1],0.028329807508271188,0.24675447105052564,tvm
32,8,4,1,256,64,1,[32; 8; 4; 1; 256; 64; 1],0.028926186525495723,0.24166706733033025,tvm
16,16,2,1,16,16,1,[16; 16; 2; 1; 16; 16; 1],0.02692678273888305,0.2596116563369516,tvm
28,14,1,1,128,64,1,[28; 14; 1; 1; 128; 64; 1],0.0318318547506351,0.21960726829865904,tvm
56,14,4,1,512,128,1,[56; 14; 4; 1; 512; 128; 1],0.02445454637927469,0.28585713912858124,tvm
56,8,32,1,64,64,1,[56; 8; 32; 1; 64; 64; 1],0.030966628983151168,0.22574322411619865,tvm
56,7,4,1,512,64,1,[56; 7; 4; 1; 512; 64; 1],0.027130481495987624,0.25766246233781387,tvm
16,4,64,1,256,128,0,[16; 4; 64; 1; 256; 128; 0],0.019612661009887233,0.356428261475716,tvm
56,8,8,1,512,64,1,[56; 8; 8; 1; 512; 64; 1],0.026931578264338896,0.25956542903105895,tvm
28,14,16,1,128,128,1,[28; 14; 16; 1; 128; 128; 1],0.028243555483641103,0.2475080260598077,tvm
14,14,8,1,64,16,1,[14; 14; 8; 1; 64; 16; 1],0.023082083003828302,0.3028542383071428,tvm
16,2,64,1,128,128,0,[16; 2; 64; 1; 128; 128; 0],0.02103839212213643,0.33227380809730755,tvm
16,1,64,1,512,64,0,[16; 1; 64; 1; 512; 64; 0],0.020176879625068977,0.34646123665134215,tvm
2,1,8,1,256,128,1,[2; 1; 8; 1; 256; 128; 1],0.02816025697393343,0.24824015892814602,tvm
8,8,8,1,64,16,1,[8; 8; 8; 1; 64; 16; 1],0.020361780756502412,0.34331509361892576,tvm
28,28,4,1,512,64,1,[28; 28; 4; 1; 512; 64; 1],0.02210931411536876,0.3161792640960935,tvm
16,1,32,1,128,64,0,[16; 1; 32; 1; 128; 64; 0],0.022712469624821097,0.30778276348368394,tvm
8,4,2,1,128,16,1,[8; 4; 2; 1; 128; 16; 1],0.016533949878066778,0.4227971366926647,tvm
28,28,64,1,512,64,1,[28; 28; 64; 1; 512; 64; 1],0.01599950836680364,0.43692009194300147,tvm
1,1,1,1,64,64,1,[1; 1; 1; 1; 64; 64; 1],0.035301856260048226,0.19802093734594786,tvm
8,4,2,1,256,16,1,[8; 4; 2; 1; 256; 16; 1],0.016300006507663056,0.42886526845128853,tvm
