kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
128,16,8,4,128,64,4,1,[128; 16; 8; 4; 128; 64; 4; 1],0.0006271751485655841,0.7961442762901348,tvm
128,1,8,4,64,64,4,1,[128; 1; 8; 4; 64; 64; 4; 1],0.0008671630548633402,0.5758108604391534,tvm
128,16,2,2,64,64,4,1,[128; 16; 2; 2; 64; 64; 4; 1],0.001956750797035056,0.25517909869692984,tvm
256,64,8,8,128,32,2,1,[256; 64; 8; 8; 128; 32; 2; 1],0.0009280338281314471,0.5380427842455552,tvm
256,8,8,8,128,32,2,1,[256; 8; 8; 8; 128; 32; 2; 1],0.0017985954054893227,0.27761769169317996,tvm
128,1,4,4,32,32,2,1,[128; 1; 4; 4; 32; 32; 2; 1],0.0008060630707404925,0.6194576118010232,tvm
256,2,8,8,32,32,2,1,[256; 2; 8; 8; 32; 32; 2; 1],0.001630467124414281,0.3062446934900807,tvm
128,1,8,8,64,32,2,1,[128; 1; 8; 8; 64; 32; 2; 1],0.0024031006250879727,0.20778235399261552,tvm
128,16,8,4,64,64,4,1,[128; 16; 8; 4; 64; 64; 4; 1],0.0006544174725604535,0.7630020983521014,tvm
128,32,4,4,64,64,4,1,[128; 32; 4; 4; 64; 64; 4; 1],0.0006638749177909631,0.7521325047546505,tvm
256,8,4,4,128,32,2,1,[256; 8; 4; 4; 128; 32; 2; 1],0.0018396907325950451,0.2714162200825828,tvm
128,8,8,8,32,32,2,1,[128; 8; 8; 8; 32; 32; 2; 1],0.001109853390516946,0.44989897677325763,tvm
128,2,8,4,32,32,2,1,[128; 2; 8; 4; 32; 32; 2; 1],0.000801128688181052,0.6232730298244668,tvm
256,128,4,4,32,32,2,1,[256; 128; 4; 4; 32; 32; 2; 1],0.0018802052018145332,0.26556777115605423,tvm
128,128,4,4,32,32,2,1,[128; 128; 4; 4; 32; 32; 2; 1],0.0017828631716838572,0.28006742900539655,tvm
256,64,8,4,64,32,2,1,[256; 64; 8; 4; 64; 32; 2; 1],0.002760989671514835,0.18084888542446032,tvm
8,8,2,1,32,32,2,1,[8; 8; 2; 1; 32; 32; 2; 1],0.0009381778745591873,0.5322251976966696,tvm
16,4,8,2,64,64,4,1,[16; 4; 8; 2; 64; 64; 4; 1],0.0016463920619571581,0.30328250257009437,tvm
8,8,16,1,32,32,2,1,[8; 8; 16; 1; 32; 32; 2; 1],0.0009588278908267966,0.5207628079439156,tvm
8,1,16,2,32,32,2,1,[8; 1; 16; 2; 32; 32; 2; 1],0.0017909724829223705,0.27879931686451703,tvm
128,8,16,8,16,16,1,1,[128; 8; 16; 8; 16; 16; 1; 1],0.0009683296793809859,0.5156527940784601,tvm
16,1,8,8,32,16,1,1,[16; 1; 8; 8; 32; 16; 1; 1],0.002115970968588954,0.23597767274419656,tvm
32,1,64,8,32,32,2,1,[32; 1; 64; 8; 32; 32; 2; 1],0.002423659952910384,0.20601978596968937,tvm
16,2,4,1,64,64,4,1,[16; 2; 4; 1; 64; 64; 4; 1],0.002081383094264311,0.2398990873606552,tvm
8,2,8,1,32,16,1,1,[8; 2; 8; 1; 32; 16; 1; 1],0.0014965729606046807,0.33364354288491016,tvm
128,2,16,8,128,16,1,1,[128; 2; 16; 8; 128; 16; 1; 1],0.0010106243280461058,0.49407271416795456,tvm
16,2,8,4,64,32,2,1,[16; 2; 8; 4; 64; 32; 2; 1],0.0018104319369740551,0.27580263834522734,tvm
256,2,16,4,32,32,2,1,[256; 2; 16; 4; 32; 32; 2; 1],0.0024920410014601657,0.20036664905165535,tvm
128,32,32,8,64,32,2,1,[128; 32; 32; 8; 64; 32; 2; 1],0.0014418003129321733,0.34631834955455054,tvm
64,2,8,8,16,16,1,1,[64; 2; 8; 8; 16; 16; 1; 1],0.0019396725310798502,0.2574258782145682,tvm
8,2,16,4,32,32,2,1,[8; 2; 16; 4; 32; 32; 2; 1],0.0016191633749258472,0.30838265767021333,tvm
4,2,4,4,64,32,2,1,[4; 2; 4; 4; 64; 32; 2; 1],0.001732144717607298,0.28826800652756324,tvm
128,128,8,2,128,64,4,1,[128; 128; 8; 2; 128; 64; 4; 1],0.0012472597809392028,0.4003351285695342,tvm
4,1,8,2,32,32,2,1,[4; 1; 8; 2; 32; 32; 2; 1],0.0018813459373632213,0.2654067467579746,tvm
16,2,4,4,64,32,2,1,[16; 2; 4; 4; 64; 32; 2; 1],0.0009795708983801887,0.509735339818261,tvm
8,8,64,8,32,32,2,1,[8; 8; 64; 8; 32; 32; 2; 1],0.0009314948201790685,0.5360436729706304,tvm
16,1,4,1,32,32,2,1,[16; 1; 4; 1; 32; 32; 2; 1],0.002384782905210159,0.20937834788693357,tvm
1,1,4,4,64,32,2,1,[1; 1; 4; 4; 64; 32; 2; 1],0.007426730495353695,0.06723307181730778,tvm
8,4,8,2,64,64,4,1,[8; 4; 8; 2; 64; 64; 4; 1],0.0015807918753125705,0.31586821298861606,tvm
128,32,4,4,64,32,2,1,[128; 32; 4; 4; 64; 32; 2; 1],0.004523628125753021,0.11038084716099109,tvm
128,16,64,8,64,32,2,1,[128; 16; 64; 8; 64; 32; 2; 1],0.0007381419495686714,0.6764578345041633,tvm
64,2,4,2,64,64,4,1,[64; 2; 4; 2; 64; 64; 4; 1],0.0010252693591610296,0.4870153392377748,tvm
16,1,4,4,64,32,2,1,[16; 1; 4; 4; 64; 32; 2; 1],0.0018227674991067033,0.2739361465500186,tvm
2,2,64,4,64,64,4,1,[2; 2; 64; 4; 64; 64; 4; 1],0.002472838077665074,0.20192260434349957,tvm
8,2,4,2,64,64,4,1,[8; 2; 4; 2; 64; 64; 4; 1],0.0016167127814696869,0.30885010033012283,tvm
2,2,32,4,64,64,4,1,[2; 2; 32; 4; 64; 64; 4; 1],0.0026765729853650555,0.1865526953653396,tvm
64,1,16,4,32,32,2,1,[64; 1; 16; 4; 32; 32; 2; 1],0.00251795157964807,0.19830480808201012,tvm
128,2,8,8,64,16,1,1,[128; 2; 8; 8; 64; 16; 1; 1],0.0017959759534278419,0.27802260036326615,tvm
8,1,4,2,32,32,2,1,[8; 1; 4; 2; 32; 32; 2; 1],0.0010252309293719009,0.48703359453641354,tvm
128,64,64,4,64,64,4,1,[128; 64; 64; 4; 64; 64; 4; 1],0.0011063460160585237,0.4513252612783771,tvm
4,4,4,4,128,64,4,1,[4; 4; 4; 4; 128; 64; 4; 1],0.0010760657742139301,0.4640254496772385,tvm
128,4,16,4,64,32,2,1,[128; 4; 16; 4; 64; 32; 2; 1],0.0008018407115741866,0.6227195720477051,tvm
256,2,4,4,32,32,2,1,[256; 2; 4; 4; 32; 32; 2; 1],0.0027106649376946734,0.18420642766219597,tvm
4,1,16,4,64,64,4,1,[4; 1; 16; 4; 64; 64; 4; 1],0.0019703000307345064,0.2534242993315911,tvm
32,2,16,4,64,64,4,1,[32; 2; 16; 4; 64; 64; 4; 1],0.002198227890403359,0.22714747044278596,tvm
128,4,32,2,64,64,4,1,[128; 4; 32; 2; 64; 64; 4; 1],0.0019790628593909787,0.25230219565414014,tvm
64,2,64,4,64,64,4,1,[64; 2; 64; 4; 64; 64; 4; 1],0.0007126834066184529,0.7006223241973489,tvm
16,16,8,4,128,64,4,1,[16; 16; 8; 4; 128; 64; 4; 1],0.0019863129218720132,0.25138129005943116,tvm
128,1,64,8,32,32,2,1,[128; 1; 64; 8; 32; 32; 2; 1],0.0007682068085159699,0.6499837012984826,tvm
128,1,64,8,128,32,2,1,[128; 1; 64; 8; 128; 32; 2; 1],0.0011191807889190386,0.44614946012804163,tvm
32,1,16,4,64,64,4,1,[32; 1; 16; 4; 64; 64; 4; 1],0.0019737184848054312,0.2529853718278004,tvm
128,1,32,8,64,32,2,1,[128; 1; 32; 8; 64; 32; 2; 1],0.0007427410509990295,0.6722691631091187,tvm
64,64,4,4,64,64,4,1,[64; 64; 4; 4; 64; 64; 4; 1],0.0022520158909173915,0.22172219422417072,tvm
128,1,64,4,128,32,2,1,[128; 1; 64; 4; 128; 32; 2; 1],0.0016255245154752629,0.307175868470932,tvm
8,8,32,4,64,64,4,1,[8; 8; 32; 4; 64; 64; 4; 1],0.0008417491089858231,0.5931956439651123,tvm
64,2,4,4,32,32,2,1,[64; 2; 4; 4; 32; 32; 2; 1],0.0016272943757940084,0.30684178117328637,tvm
128,2,32,4,32,32,2,1,[128; 2; 32; 4; 32; 32; 2; 1],0.0008109291720757028,0.6157404640947995,tvm
128,2,16,2,128,64,4,1,[128; 2; 16; 2; 128; 64; 4; 1],0.00163412039000832,0.3055600479713508,tvm
128,16,8,8,64,32,2,1,[128; 16; 8; 8; 64; 32; 2; 1],0.001399310101987794,0.3568343457626666,tvm
64,1,32,4,64,64,4,1,[64; 1; 32; 4; 64; 64; 4; 1],0.0013614333984151017,0.36676190355193655,tvm
128,4,8,8,64,32,2,1,[128; 4; 8; 8; 64; 32; 2; 1],0.0013690589603356784,0.36471906559778583,tvm
128,1,16,8,128,32,2,1,[128; 1; 16; 8; 128; 32; 2; 1],0.0010590867032078677,0.4714646149833707,tvm
64,2,8,4,128,64,4,1,[64; 2; 8; 4; 128; 64; 4; 1],0.0006591806327378436,0.7574887367185215,tvm
32,16,4,4,64,64,4,1,[32; 16; 4; 4; 64; 64; 4; 1],0.0010377466096542776,0.48115975529734806,tvm
32,8,4,4,64,64,4,1,[32; 8; 4; 4; 64; 64; 4; 1],0.000763855409786629,0.6536864154714601,tvm
128,16,64,4,64,64,4,1,[128; 16; 64; 4; 64; 64; 4; 1],0.0012847837579101906,0.3886427592874415,tvm
128,16,64,4,128,64,4,1,[128; 16; 64; 4; 128; 64; 4; 1],0.001069768586603459,0.4667569332422294,tvm
128,2,64,4,128,64,4,1,[128; 2; 64; 4; 128; 64; 4; 1],0.000959319570029038,0.5204959018471713,tvm
128,2,32,4,128,64,4,1,[128; 2; 32; 4; 128; 64; 4; 1],0.0006636978164351603,0.7523332040533929,tvm
128,8,4,4,64,64,4,1,[128; 8; 4; 4; 64; 64; 4; 1],0.0013361424371396424,0.37370409836756036,tvm
64,16,16,16,16,16,1,1,[64; 16; 16; 16; 16; 16; 1; 1],0.0013398223591138958,0.37267769220699976,tvm
64,2,4,2,128,128,8,1,[64; 2; 4; 2; 128; 128; 8; 1],0.0008997416407510173,0.5549614268659603,tvm
64,8,16,1,128,128,8,1,[64; 8; 16; 1; 128; 128; 8; 1],0.0015954485952534014,0.3129664636312514,tvm
128,2,16,4,128,32,2,0,[128; 2; 16; 4; 128; 32; 2; 0],0.0018110841720044846,0.27570331212671456,tvm
64,4,32,1,128,128,8,1,[64; 4; 32; 1; 128; 128; 8; 1],0.00316733275030856,0.15764744159364408,tvm
8,4,8,8,32,32,2,1,[8; 4; 8; 8; 32; 32; 2; 1],0.0018633046092872974,0.26797653066123867,tvm
128,16,32,8,64,32,2,0,[128; 16; 32; 8; 64; 32; 2; 0],0.0014979302031861152,0.3333412355928475,tvm
64,16,64,2,128,128,8,1,[64; 16; 64; 2; 128; 128; 8; 1],0.0017546725775900995,0.2845669962242659,tvm
16,8,8,2,128,32,2,1,[16; 8; 8; 2; 128; 32; 2; 1],0.0010867815626625088,0.45945010655003643,tvm
32,16,64,16,128,16,1,1,[32; 16; 64; 16; 128; 16; 1; 1],0.0019988631102023646,0.2498029515944959,tvm
256,1,16,4,128,32,2,1,[256; 1; 16; 4; 128; 32; 2; 1],0.0009571976333972998,0.5216497485369914,tvm
64,4,4,4,64,32,2,1,[64; 4; 4; 4; 64; 32; 2; 1],0.0015780271096446086,0.31642162654249856,tvm
64,4,32,2,128,64,4,1,[64; 4; 32; 2; 128; 64; 4; 1],0.001984722250199411,0.25158276162406923,tvm
128,32,8,8,128,16,1,1,[128; 32; 8; 8; 128; 16; 1; 1],0.001796225922589656,0.27798390975341347,tvm
256,8,64,8,128,16,1,1,[256; 8; 64; 8; 128; 16; 1; 1],0.0021137831099622417,0.23622192002982942,tvm
8,4,8,4,64,64,4,1,[8; 4; 8; 4; 64; 64; 4; 1],0.0017205128915520618,0.2902168924241365,tvm
32,16,64,4,64,32,2,1,[32; 16; 64; 4; 64; 32; 2; 1],0.0009113471560340258,0.5478942919346338,tvm
64,1,64,8,64,16,1,1,[64; 1; 64; 8; 64; 16; 1; 1],0.0010415901560918428,0.4793842394165991,tvm
64,1,32,16,128,16,1,1,[64; 1; 32; 16; 128; 16; 1; 1],0.0013287674682942452,0.37577824312849134,tvm
16,16,16,4,128,64,4,1,[16; 16; 16; 4; 128; 64; 4; 1],0.0018232111560791964,0.2738694874134564,tvm
64,16,16,4,64,32,2,1,[64; 16; 16; 4; 64; 32; 2; 1],0.0016573755310673732,0.301272641837746,tvm
64,8,2,2,64,64,4,1,[64; 8; 2; 2; 64; 64; 4; 1],0.002011937234783545,0.248179662928513,tvm
128,8,32,4,64,64,4,0,[128; 8; 32; 4; 64; 64; 4; 0],0.0015998184844647767,0.31211159866611626,tvm
512,4,32,8,128,16,1,1,[512; 4; 32; 8; 128; 16; 1; 1],0.00304200971913815,0.16414211355753677,tvm
64,64,16,8,128,32,2,1,[64; 64; 16; 8; 128; 32; 2; 1],0.0009905280157909147,0.5040967007512729,tvm
64,4,64,2,64,64,4,1,[64; 4; 64; 2; 64; 64; 4; 1],0.0010249116721752216,0.4871853041756943,tvm
64,1,64,2,64,64,4,1,[64; 1; 64; 2; 64; 64; 4; 1],0.001926212109538028,0.25922477711016956,tvm
128,64,32,8,128,16,1,1,[128; 64; 32; 8; 128; 16; 1; 1],0.0009719891013446613,0.5137114233803002,tvm
16,8,8,4,128,32,2,1,[16; 8; 8; 4; 128; 32; 2; 1],0.0017301872649113648,0.28859413942541323,tvm
128,64,64,8,128,16,1,1,[128; 64; 64; 8; 128; 16; 1; 1],0.0009723869297886267,0.513501250855403,tvm
