kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
20,5,750,5,640,16,1,0,[20; 5; 750; 5; 640; 16; 1; 0],0.25958714401349425,0.07044152496536474,tvm
20,5,375,1,160,80,5,0,[20; 5; 375; 1; 160; 80; 5; 0],0.04943308301153593,0.3699084332135839,tvm
80,1,375,25,256,16,1,1,[80; 1; 375; 25; 256; 16; 1; 1],0.10909115499816835,0.16761866978144385,tvm
4,2,150,2,160,160,10,1,[4; 2; 150; 2; 160; 160; 10; 1],0.0528841579798609,0.34576922436162766,tvm
40,10,500,4,128,64,4,1,[40; 10; 500; 4; 128; 64; 4; 1],0.04783304373268038,0.38228205564140516,tvm
64,2,375,15,1280,16,1,0,[64; 2; 375; 15; 1280; 16; 1; 0],0.45487434894312173,0.040199484381126895,tvm
80,16,60,5,1280,32,2,0,[80; 16; 60; 5; 1280; 32; 2; 0],0.2166027129860595,0.08442052287171099,tvm
20,1,300,5,1280,32,2,1,[20; 1; 300; 5; 1280; 32; 2; 1],0.35019215394277126,0.052216230660332145,tvm
160,4,300,15,1280,16,1,1,[160; 4; 300; 15; 1280; 16; 1; 1],0.38813214597757906,0.04711208405492542,tvm
20,5,300,4,160,16,1,0,[20; 5; 300; 4; 160; 16; 1; 0],0.05773431347915903,0.3167217757307373,tvm
2,2,10,1,160,160,10,0,[2; 2; 10; 1; 160; 160; 10; 0],0.3277282660128549,0.05579535298611395,tvm
80,20,60,12,256,16,1,0,[80; 20; 60; 12; 256; 16; 1; 0],0.06773805449483916,0.26994743829124057,tvm
512,128,500,10,128,16,1,0,[512; 128; 500; 10; 128; 16; 1; 0],0.057956080010626465,0.3155098530190712,tvm
160,2,100,5,32,32,2,0,[160; 2; 100; 5; 32; 32; 2; 0],0.029346848255954683,0.6230895435936289,tvm
80,8,30,10,32,32,2,0,[80; 8; 30; 10; 32; 32; 2; 0],0.02975636499468237,0.6145143833590577,tvm
40,2,100,4,128,32,2,1,[40; 2; 100; 4; 128; 32; 2; 1],0.05000056448625401,0.3657101569471548,tvm
80,4,10,5,160,80,5,0,[80; 4; 10; 5; 160; 80; 5; 0],0.028792499739211053,0.6350860276578173,tvm
128,8,60,12,64,32,2,1,[128; 8; 60; 12; 64; 32; 2; 1],0.031726913002785295,0.5763470995148186,tvm
40,10,100,5,64,32,2,0,[40; 10; 100; 5; 64; 32; 2; 0],0.04419521751697175,0.41374871112903217,tvm
128,64,10,5,256,64,4,1,[128; 64; 10; 5; 256; 64; 4; 1],0.04008187373983674,0.45620906857805915,tvm
32,4,5,5,80,80,5,0,[32; 4; 5; 5; 80; 80; 5; 0],0.033817008254118264,0.5407253695627389,tvm
40,4,500,10,32,32,2,1,[40; 4; 500; 10; 32; 32; 2; 1],0.030406299250898883,0.6013791463021834,tvm
80,10,6,2,64,64,4,1,[80; 10; 6; 2; 64; 64; 4; 1],0.04908049397636205,0.37256581595370614,tvm
40,20,75,3,128,64,4,1,[40; 20; 75; 3; 128; 64; 4; 1],0.05104273249162361,0.35824324821785497,tvm
80,40,250,5,128,64,4,0,[80; 40; 250; 5; 128; 64; 4; 0],0.04960419624694623,0.36863240752217624,tvm
80,10,4,4,80,80,5,0,[80; 10; 4; 4; 80; 80; 5; 0],0.03262889073812403,0.5604148309077824,tvm
64,4,1500,5,64,64,4,0,[64; 4; 1500; 5; 64; 64; 4; 0],0.037255984265357256,0.4908128089026865,tvm
256,256,750,5,32,32,2,0,[256; 256; 750; 5; 32; 32; 2; 0],0.034732482250547037,0.526473004543932,tvm
80,10,25,5,128,64,4,0,[80; 10; 25; 5; 128; 64; 4; 0],0.04123876302037388,0.4434108335567749,tvm
160,16,300,6,32,32,2,0,[160; 16; 300; 6; 32; 32; 2; 0],0.028591005742782727,0.6395617716361789,tvm
32,32,750,10,32,32,2,1,[32; 32; 750; 10; 32; 32; 2; 1],0.037257903488352895,0.4907875262340121,tvm
64,32,12,6,32,32,2,0,[64; 32; 12; 6; 32; 32; 2; 0],0.05443310155533254,0.335930045564764,tvm
40,2,10,10,64,32,2,1,[40; 2; 10; 10; 64; 32; 2; 1],0.036741352756507695,0.49768756221082494,tvm
64,64,1500,4,128,32,2,1,[64; 64; 1500; 4; 128; 32; 2; 1],0.05305284896166995,0.3446697895324245,tvm
20,20,60,6,160,32,2,1,[20; 20; 60; 6; 160; 32; 2; 1],0.03161599175655283,0.5783691502236153,tvm
160,2,250,5,160,32,2,1,[160; 2; 250; 5; 160; 32; 2; 1],0.027653448516502976,0.6612453515445559,tvm
32,16,50,5,64,64,4,0,[32; 16; 50; 5; 64; 64; 4; 0],0.04515849275048822,0.40492304264332635,tvm
80,1,1500,4,64,64,4,1,[80; 1; 1500; 4; 64; 64; 4; 1],0.03719460952561349,0.49162269799128056,tvm
40,40,750,5,160,32,2,1,[40; 40; 750; 5; 160; 32; 2; 1],0.033799447235651314,0.5410063116779822,tvm
160,1,100,5,160,32,2,1,[160; 1; 100; 5; 160; 32; 2; 1],0.028073203488020226,0.6513583066327793,tvm
160,32,12,6,64,32,2,0,[160; 32; 12; 6; 64; 32; 2; 0],0.03199722574208863,0.5714781160437155,tvm
128,16,5,5,64,32,2,0,[128; 16; 5; 5; 64; 32; 2; 0],0.03201929200440645,0.5710842789152811,tvm
256,16,10,5,32,32,2,0,[256; 16; 10; 5; 32; 32; 2; 0],0.02727865072665736,0.6703305991540499,tvm
160,10,60,5,64,32,2,0,[160; 10; 60; 5; 64; 32; 2; 0],0.032370517757954076,0.5648879150603369,tvm
40,40,30,3,80,80,5,1,[40; 40; 30; 3; 80; 80; 5; 1],0.030208788259187713,0.6053110812928043,tvm
32,16,250,10,32,32,2,1,[32; 16; 250; 10; 32; 32; 2; 1],0.03533605273696594,0.5174803881415181,tvm
160,4,750,6,128,32,2,1,[160; 4; 750; 6; 128; 32; 2; 1],0.04419624275760725,0.4137391132092755,tvm
40,10,10,10,128,32,2,1,[40; 10; 10; 10; 128; 32; 2; 1],0.04539309276151471,0.4028303244677201,tvm
160,2,1500,5,64,32,2,1,[160; 2; 1500; 5; 64; 32; 2; 1],0.033309164515230805,0.5489694668670851,tvm
128,32,150,5,64,64,4,0,[128; 32; 150; 5; 64; 64; 4; 0],0.03166023100493476,0.5775609875639935,tvm
20,20,75,5,128,64,4,1,[20; 20; 75; 5; 128; 64; 4; 1],0.04561613124678843,0.4008606996237034,tvm
80,40,30,5,64,64,4,0,[80; 40; 30; 5; 64; 64; 4; 0],0.03971546349930577,0.4604180003094745,tvm
256,256,750,10,64,32,2,1,[256; 256; 750; 10; 64; 32; 2; 1],0.03782335526193492,0.483450348576475,tvm
80,40,3,3,64,64,4,1,[80; 40; 3; 3; 64; 64; 4; 1],0.038674207986332476,0.4728141890372128,tvm
256,2,100,4,32,32,2,1,[256; 2; 100; 4; 32; 32; 2; 1],0.029828814003849402,0.6130218346379618,tvm
256,16,300,10,32,32,2,1,[256; 16; 300; 10; 32; 32; 2; 1],0.02413114337832667,0.757764105870655,tvm
160,2,300,6,32,32,2,1,[160; 2; 300; 6; 32; 32; 2; 1],0.02815614372957498,0.6494395845304315,tvm
64,32,1500,4,32,32,2,1,[64; 32; 1500; 4; 32; 32; 2; 1],0.04336167624569498,0.4217022003970551,tvm
64,1,20,5,160,80,5,1,[64; 1; 20; 5; 160; 80; 5; 1],0.024544012747355737,0.7450173072324658,tvm
80,1,15,5,128,64,4,1,[80; 1; 15; 5; 128; 64; 4; 1],0.039122033485909924,0.46740193840639743,tvm
128,1,1500,6,64,64,4,1,[128; 1; 1500; 6; 64; 64; 4; 1],0.027978803729638457,0.6535559726716942,tvm
128,8,1500,4,64,32,2,1,[128; 8; 1500; 4; 64; 32; 2; 1],0.03608996749971993,0.5066702896270602,tvm
80,8,150,6,160,32,2,1,[80; 8; 150; 6; 160; 32; 2; 1],0.02813213926856406,0.6499937353199247,tvm
32,32,300,4,64,64,4,1,[32; 32; 300; 4; 64; 64; 4; 1],0.035217187250964344,0.5192269943481523,tvm
20,10,75,5,80,80,5,1,[20; 10; 75; 5; 80; 80; 5; 1],0.028224305744515732,0.6478711806495856,tvm
40,40,250,5,160,80,5,1,[40; 40; 250; 5; 160; 80; 5; 1],0.049398269737139344,0.3701691250122157,tvm
80,16,300,4,80,80,5,1,[80; 16; 300; 4; 80; 80; 5; 1],0.02734630324994214,0.6686722559383955,tvm
128,32,250,5,160,32,2,1,[128; 32; 250; 5; 160; 32; 2; 1],0.02691292649251409,0.6794398331523148,tvm
160,20,30,10,128,32,2,1,[160; 20; 30; 10; 128; 32; 2; 1],0.037996840226696804,0.4812430238045593,tvm
40,5,15,5,128,64,4,1,[40; 5; 15; 5; 128; 64; 4; 1],0.04196263602352701,0.4357618114234319,tvm
32,8,100,4,80,80,5,1,[32; 8; 100; 4; 80; 80; 5; 1],0.02523991125053726,0.7244761720517164,tvm
32,16,60,4,128,64,4,1,[32; 16; 60; 4; 128; 64; 4; 1],0.043623518518870696,0.4191710092757474,tvm
40,20,10,5,128,32,2,1,[40; 20; 10; 5; 128; 32; 2; 1],0.04679842124460265,0.3907335717617443,tvm
64,4,30,5,64,32,2,1,[64; 4; 30; 5; 64; 32; 2; 1],0.03464299702318385,0.5278329202717965,tvm
256,64,12,6,160,32,2,1,[256; 64; 12; 6; 160; 32; 2; 1],0.027053222758695483,0.6759163020545073,tvm
256,4,50,5,32,32,2,1,[256; 4; 50; 5; 32; 32; 2; 1],0.025982384249800816,0.7037735301699446,tvm
160,32,6,6,32,32,2,1,[160; 32; 6; 6; 32; 32; 2; 1],0.026885024999501184,0.6801449612211093,tvm
20,20,250,5,160,80,5,0,[20; 20; 250; 5; 160; 80; 5; 0],0.03543887101113796,0.5159790299179489,tvm
80,1,375,5,128,32,2,1,[80; 1; 375; 5; 128; 32; 2; 1],0.05728850944433361,0.31918642085603993,tvm
80,2,1500,4,160,32,2,0,[80; 2; 1500; 4; 160; 32; 2; 0],0.038957560260314494,0.46937524227721417,tvm
128,128,750,5,128,32,2,1,[128; 128; 750; 5; 128; 32; 2; 1],0.05320358945755288,0.34369324461281087,tvm
32,4,300,6,64,32,2,1,[32; 4; 300; 6; 64; 32; 2; 1],0.03779158598626964,0.48385675828365116,tvm
128,4,1500,4,128,32,2,0,[128; 4; 1500; 4; 128; 32; 2; 0],0.05173121951520443,0.35347541498301416,tvm
80,8,750,3,80,80,5,1,[80; 8; 750; 3; 80; 80; 5; 1],0.029802721255691722,0.6135585448332871,tvm
80,16,1500,12,160,32,2,1,[80; 16; 1500; 12; 160; 32; 2; 1],0.03441948225372471,0.5312605852383354,tvm
80,10,20,5,32,32,2,0,[80; 10; 20; 5; 32; 32; 2; 0],0.03716133499983698,0.4920629004796115,tvm
64,1,750,10,160,32,2,0,[64; 1; 750; 10; 160; 32; 2; 0],0.03338012922904454,0.5478023814780087,tvm
80,1,500,4,64,64,4,1,[80; 1; 500; 4; 64; 64; 4; 1],0.036573727760696784,0.4999685677478209,tvm
160,160,50,10,128,32,2,0,[160; 160; 50; 10; 128; 32; 2; 0],0.056235994037706405,0.3251603283379976,tvm
64,1,500,10,160,32,2,1,[64; 1; 500; 10; 160; 32; 2; 1],0.03190946325776167,0.5730498861107124,tvm
64,1,150,6,32,32,2,1,[64; 1; 150; 6; 32; 32; 2; 1],0.03847395326010883,0.4752751598488209,tvm
64,32,750,5,160,80,5,0,[64; 32; 750; 5; 160; 80; 5; 0],0.06662474054610357,0.2744583188742143,tvm
256,32,750,5,128,32,2,0,[256; 32; 750; 5; 128; 32; 2; 0],0.04306578799150884,0.42459955195338883,tvm
80,8,60,10,64,32,2,1,[80; 8; 60; 10; 64; 32; 2; 1],0.032123323500854895,0.5692348204639427,tvm
128,64,250,5,128,32,2,1,[128; 64; 250; 5; 128; 32; 2; 1],0.051251735480036587,0.35678234335765824,tvm
32,32,75,5,160,80,5,1,[32; 32; 75; 5; 160; 80; 5; 1],0.05070542101748288,0.3606264166391499,tvm
128,32,150,5,128,64,4,0,[128; 32; 150; 5; 128; 64; 4; 0],0.04135849775047973,0.4421271390473119,tvm
64,16,12,4,160,80,5,1,[64; 16; 12; 4; 160; 80; 5; 1],0.02431050786981359,0.752173273534104,tvm
128,4,4,4,128,32,2,1,[128; 4; 4; 4; 128; 32; 2; 1],0.04190343851223588,0.4363774175805364,tvm
160,16,1500,6,128,32,2,1,[160; 16; 1500; 6; 128; 32; 2; 1],0.04220097023062408,0.43330080293852696,tvm
20,4,30,5,80,80,5,1,[20; 4; 30; 5; 80; 80; 5; 1],0.027985059248749167,0.6534098828656792,tvm
256,8,100,4,128,32,2,0,[256; 8; 100; 4; 128; 32; 2; 0],0.044226262980373576,0.4134582723805761,tvm
128,128,375,5,64,32,2,0,[128; 128; 375; 5; 64; 32; 2; 0],0.046680595754878595,0.3917198139829491,tvm
80,40,250,5,160,80,5,1,[80; 40; 250; 5; 160; 80; 5; 1],0.039531607762910426,0.46255933721143555,tvm
80,2,1500,6,32,32,2,1,[80; 2; 1500; 6; 32; 32; 2; 1],0.033163537504151464,0.5513800897574709,tvm
80,20,4,4,160,80,5,1,[80; 20; 4; 4; 160; 80; 5; 1],0.02313704825064633,0.7903218287667044,tvm
160,160,1500,4,32,32,2,0,[160; 160; 1500; 4; 32; 32; 2; 0],0.039277296484215185,0.46555430038477763,tvm
128,8,20,5,128,64,4,0,[128; 8; 20; 5; 128; 64; 4; 0],0.03784853350953199,0.48312873948231333,tvm
80,8,6,6,160,32,2,0,[80; 8; 6; 6; 160; 32; 2; 0],0.03022379448520951,0.6050105420966481,tvm
64,1,20,4,80,80,5,0,[64; 1; 20; 4; 80; 80; 5; 0],0.035536776238586754,0.5145574872337234,tvm
128,1,30,10,128,32,2,0,[128; 1; 30; 10; 128; 32; 2; 0],0.04323288824525662,0.4229584241973595,tvm
160,80,30,5,64,32,2,1,[160; 80; 30; 5; 64; 32; 2; 1],0.03495873374049552,0.5230656928666861,tvm
160,32,250,10,64,32,2,0,[160; 32; 250; 10; 64; 32; 2; 0],0.03797129899612628,0.4815667298498201,tvm
256,64,12,12,160,32,2,1,[256; 64; 12; 12; 160; 32; 2; 1],0.02894886099966243,0.6316557423771358,tvm
160,1,12,6,128,32,2,1,[160; 1; 12; 6; 128; 32; 2; 1],0.04067195547395386,0.44959024154676747,tvm
128,128,300,10,160,32,2,1,[128; 128; 300; 10; 160; 32; 2; 1],0.03336230499553494,0.5480950518305484,tvm
128,32,375,5,64,32,2,1,[128; 32; 375; 5; 64; 32; 2; 1],0.03350734349805862,0.5457225902367863,tvm
160,20,12,4,64,32,2,1,[160; 20; 12; 4; 64; 32; 2; 1],0.032069013017462566,0.5701988482076811,tvm
32,4,50,5,160,80,5,0,[32; 4; 50; 5; 160; 80; 5; 0],0.032289051508996636,0.5663131442749061,tvm
32,4,15,5,160,80,5,1,[32; 4; 15; 5; 160; 80; 5; 1],0.026065250276587903,0.7015361100191974,tvm
128,1,12,6,64,64,4,0,[128; 1; 12; 6; 64; 64; 4; 0],0.030549924238584936,0.598551870142421,tvm
160,20,12,6,64,32,2,0,[160; 20; 12; 6; 64; 32; 2; 0],0.031855344015639275,0.5740234441272075,tvm
160,5,60,10,64,32,2,1,[160; 5; 60; 10; 64; 32; 2; 1],0.029637436527991667,0.6169802934354319,tvm
256,128,300,6,160,32,2,0,[256; 128; 300; 6; 160; 32; 2; 0],0.03193630476016551,0.5725682549385691,tvm
128,8,1500,10,32,32,2,0,[128; 8; 1500; 10; 32; 32; 2; 0],0.02878566726576537,0.6352367696357479,tvm
128,8,100,5,64,32,2,0,[128; 8; 100; 5; 64; 32; 2; 0],0.034982436744030565,0.5227112799349113,tvm
256,32,20,4,160,32,2,0,[256; 32; 20; 4; 160; 32; 2; 0],0.026849292014958337,0.6810501474499555,tvm
128,4,20,4,160,32,2,0,[128; 4; 20; 4; 160; 32; 2; 0],0.030684262223076075,0.5959313654920642,tvm
128,8,1500,5,32,32,2,1,[128; 8; 1500; 5; 32; 32; 2; 1],0.028017410746542737,0.6526553952873996,tvm
256,16,250,10,64,32,2,1,[256; 16; 250; 10; 64; 32; 2; 1],0.029766827239654958,0.6142983979614163,tvm
160,10,750,6,32,32,2,0,[160; 10; 750; 6; 32; 32; 2; 0],0.027388060989324003,0.6676527517899915,tvm
160,20,500,10,32,32,2,0,[160; 20; 500; 10; 32; 32; 2; 0],0.028165423485916108,0.6492256114969445,tvm
160,32,20,10,32,32,2,0,[160; 32; 20; 10; 32; 32; 2; 0],0.03338625599280931,0.5477018534109557,tvm
160,8,60,4,32,32,2,1,[160; 8; 60; 4; 32; 32; 2; 1],0.029285013733897358,0.6244051804745647,tvm
128,16,60,10,32,32,2,0,[128; 16; 60; 10; 32; 32; 2; 0],0.029057507519610226,0.6292939707018467,tvm
128,1,5,5,32,32,2,1,[128; 1; 5; 5; 32; 32; 2; 1],0.030402374744880944,0.6014567756353697,tvm
160,1,75,5,160,32,2,0,[160; 1; 75; 5; 160; 32; 2; 0],0.02826217675465159,0.6470030402985394,tvm
160,2,10,5,160,32,2,1,[160; 2; 10; 5; 160; 32; 2; 1],0.02470896612794604,0.7400436825656171,tvm
256,1,20,10,32,32,2,1,[256; 1; 20; 10; 32; 32; 2; 1],0.025543637515511364,0.7158617982505543,tvm
256,8,30,6,32,32,2,1,[256; 8; 30; 6; 32; 32; 2; 1],0.02476903462957125,0.7382489692950464,tvm
256,4,150,6,32,32,2,1,[256; 4; 150; 6; 32; 32; 2; 1],0.025149274995783344,0.7270871342724656,tvm
64,2,300,5,64,32,2,0,[64; 2; 300; 5; 64; 32; 2; 0],0.044835922511992976,0.40783624516308586,tvm
64,1,60,5,64,32,2,0,[64; 1; 60; 5; 64; 32; 2; 0],0.045977874513482675,0.39770682049149825,tvm
80,80,10,10,32,32,2,0,[80; 80; 10; 10; 32; 32; 2; 0],0.033770942769479007,0.5414629496882235,tvm
64,2,300,4,64,32,2,1,[64; 2; 300; 4; 64; 32; 2; 1],0.04668812424642965,0.3916566488985181,tvm
40,1,60,10,64,32,2,1,[40; 1; 60; 10; 64; 32; 2; 1],0.03604604848078452,0.507287623925326,tvm
32,4,1500,12,64,32,2,0,[32; 4; 1500; 12; 64; 32; 2; 0],0.04597618599655107,0.39772142663347504,tvm
32,2,15,5,32,32,2,1,[32; 2; 15; 5; 32; 32; 2; 1],0.033183602237841114,0.551046693323188,tvm
80,40,4,4,32,32,2,1,[80; 40; 4; 4; 32; 32; 2; 1],0.044235637004021555,0.4133706559725114,tvm
20,5,20,10,32,32,2,1,[20; 5; 20; 10; 32; 32; 2; 1],0.034559894236736,0.5291021483010556,tvm
256,4,50,10,128,32,2,1,[256; 4; 50; 10; 128; 32; 2; 1],0.03702459076885134,0.4938802537987265,tvm
20,20,500,5,160,80,5,1,[20; 20; 500; 5; 160; 80; 5; 1],0.029428353009279817,0.6213638350725283,tvm
80,10,1500,4,64,64,4,0,[80; 10; 1500; 4; 64; 64; 4; 0],0.03855061673675664,0.4743300064582238,tvm
80,20,50,5,64,32,2,0,[80; 20; 50; 5; 64; 32; 2; 0],0.04137174002244137,0.4419856229347744,tvm
80,40,3,3,160,80,5,0,[80; 40; 3; 3; 160; 80; 5; 0],0.0346891209774185,0.5271310938555549,tvm
40,4,60,10,32,32,2,0,[40; 4; 60; 10; 32; 32; 2; 0],0.03614142624428496,0.5059488843112772,tvm
64,2,75,5,64,64,4,1,[64; 2; 75; 5; 64; 64; 4; 1],0.03245811225497164,0.5633634557078546,tvm
160,32,1500,6,64,32,2,0,[160; 32; 1500; 6; 64; 32; 2; 0],0.03777721922961064,0.4840407700358615,tvm
20,1,20,4,160,32,2,1,[20; 1; 20; 4; 160; 32; 2; 1],0.03825171725475229,0.4780364281146755,tvm
128,32,1500,5,160,32,2,1,[128; 32; 1500; 5; 160; 32; 2; 1],0.02880656876368448,0.6347758539283755,tvm
64,64,12,12,160,32,2,1,[64; 64; 12; 12; 160; 32; 2; 1],0.03146053748787381,0.5812270147247915,tvm
64,1,1500,4,160,80,5,0,[64; 1; 1500; 4; 160; 80; 5; 0],0.03217558847973123,0.5683101739454816,tvm
64,16,6,3,160,80,5,0,[64; 16; 6; 3; 160; 80; 5; 0],0.03609788927133195,0.5065590995714075,tvm
80,40,5,5,80,80,5,1,[80; 40; 5; 5; 80; 80; 5; 1],0.056146691960748285,0.32567750026123865,tvm
80,2,250,5,64,64,4,0,[80; 2; 250; 5; 64; 64; 4; 0],0.03617404302349314,0.505492689159425,tvm
128,128,10,5,32,32,2,1,[128; 128; 10; 5; 32; 32; 2; 1],0.03726165948319249,0.4907380545936869,tvm
20,20,750,5,80,80,5,1,[20; 20; 750; 5; 80; 80; 5; 1],0.029087851755321026,0.6286374958016379,tvm
20,5,60,10,160,32,2,1,[20; 5; 60; 10; 160; 32; 2; 1],0.03454350423999131,0.5293531935461475,tvm
80,4,750,10,64,32,2,0,[80; 4; 750; 10; 64; 32; 2; 0],0.03716150525724515,0.49206064606732347,tvm
80,80,60,4,160,80,5,1,[80; 80; 60; 4; 160; 80; 5; 1],0.027790686232037842,0.6579799481393889,tvm
80,1,500,10,64,32,2,0,[80; 1; 500; 10; 64; 32; 2; 0],0.04004878175328486,0.4565860304655701,tvm
128,16,1500,5,64,32,2,1,[128; 16; 1500; 5; 64; 32; 2; 1],0.03469601273536682,0.5270263884551506,tvm
