i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,8,2,1792,112,16,32,2,1,1,[64; 8; 2; 1792; 112; 16; 32; 2; 1; 1],0.0670502979774028,0.10425765250174723,tvm
64,2,1,896,896,16,32,32,1,1,[64; 2; 1; 896; 896; 16; 32; 32; 1; 1],0.1274459270061925,0.054850765582543905,tvm
16,2,1,128,32,16,2048,2,1,0,[16; 2; 1; 128; 32; 16; 2048; 2; 1; 0],0.12260819808579981,0.05701500206189141,tvm
2,1,1,1792,896,64,16,4,4,0,[2; 1; 1; 1792; 896; 64; 16; 4; 4; 0],0.1474677319638431,0.04740363585696588,tvm
32,8,4,14336,2048,16,64,32,1,0,[32; 8; 4; 14336; 2048; 16; 64; 32; 1; 0],0.2203120799968019,0.03173001982809178,tvm
32,4,1,7168,256,16,512,4,1,0,[32; 4; 1; 7168; 256; 16; 512; 4; 1; 0],0.30585945304483175,0.022855290549551936,tvm
64,32,8,896,64,32,128,64,2,1,[64; 32; 8; 896; 64; 32; 128; 64; 2; 1],0.026069925515912473,0.26814448174774513,tvm
4,2,2,128,64,64,1024,32,4,1,[4; 2; 2; 128; 64; 64; 1024; 32; 4; 1],0.12597644608467817,0.05549058481906868,tvm
4,4,1,14336,2048,128,128,1,8,1,[4; 4; 1; 14336; 2048; 128; 128; 1; 8; 1],0.0819647284806706,0.0852867665915005,tvm
32,32,8,1024,256,16,2,1,1,1,[32; 32; 8; 1024; 256; 16; 2; 1; 1; 1],0.02745403751032427,0.25462581465614453,tvm
64,16,8,1024,1024,32,16,1,2,0,[64; 16; 8; 1024; 1024; 32; 16; 1; 2; 0],0.02010216674534604,0.3477489145932528,tvm
2,2,2,448,64,16,256,2,1,0,[2; 2; 2; 448; 64; 16; 256; 2; 1; 0],0.22866011899895966,0.030571604253815995,tvm
32,4,4,14336,128,16,2048,64,1,0,[32; 4; 4; 14336; 128; 16; 2048; 64; 1; 0],0.3623132009524852,0.019294098719807404,tvm
64,4,1,7168,1792,224,256,16,14,0,[64; 4; 1; 7168; 1792; 224; 256; 16; 14; 0],0.520695967017673,0.013425313636872094,tvm
2,2,1,7168,1792,64,16,2,4,1,[2; 2; 1; 7168; 1792; 64; 16; 2; 4; 1],0.12676225102040917,0.05514659617034704,tvm
32,16,2,1792,112,16,1024,4,1,1,[32; 16; 2; 1792; 112; 16; 1024; 4; 1; 1],0.0764169450267218,0.0914784890212792,tvm
4,4,4,3584,3584,64,32,4,4,1,[4; 4; 4; 3584; 3584; 64; 32; 4; 4; 1],0.04802014725282788,0.14557445294495633,tvm
4,4,4,896,128,64,128,32,4,1,[4; 4; 4; 896; 128; 64; 128; 32; 4; 1],0.07958845247048885,0.087833177423053,tvm
8,8,4,1792,112,16,8,2,1,1,[8; 8; 4; 1792; 112; 16; 8; 2; 1; 1],0.046976958750747144,0.1488071355099267,tvm
4,1,1,128,128,32,16,2,2,0,[4; 1; 1; 128; 128; 32; 16; 2; 2; 0],0.18979111302178353,0.036832634338702264,tvm
32,4,1,3584,512,16,16,8,1,0,[32; 4; 1; 3584; 512; 16; 16; 8; 1; 0],0.07082312548300251,0.09870373015865251,tvm
16,8,1,1024,512,16,8,4,1,1,[16; 8; 1; 1024; 512; 16; 8; 4; 1; 1],0.02871862449683249,0.24341370066096593,tvm
32,16,1,7168,896,64,16,2,4,0,[32; 16; 1; 7168; 896; 64; 16; 2; 4; 0],0.07834277400979772,0.08922975673279604,tvm
32,4,2,14336,1792,64,1024,4,4,1,[32; 4; 2; 14336; 1792; 64; 1024; 4; 4; 1],0.4048492879373953,0.017266935807844767,tvm
32,32,1,7168,128,64,256,16,4,1,[32; 32; 1; 7168; 128; 64; 256; 16; 4; 1],0.1631323070032522,0.04285176121813384,tvm
4,2,1,1024,1024,16,64,4,1,0,[4; 2; 1; 1024; 1024; 16; 64; 4; 1; 0],0.16425371693912894,0.04255919924939836,tvm
32,32,4,128,16,16,1024,1,1,1,[32; 32; 4; 128; 16; 16; 1024; 1; 1; 1],0.04224206699291244,0.16548685148005576,tvm
64,64,16,14336,16,16,2048,2,1,1,[64; 64; 16; 14336; 16; 16; 2048; 2; 1; 1],0.3048719189828262,0.022929322877586672,tvm
32,8,8,14336,3584,16,4096,32,1,1,[32; 8; 8; 14336; 3584; 16; 4096; 32; 1; 1],0.24783875595312566,0.02820586570402572,tvm
16,4,1,14336,2048,32,32,8,2,0,[16; 4; 1; 14336; 2048; 32; 32; 8; 2; 0],0.1295272660208866,0.053969383292158966,tvm
8,4,4,7168,1024,64,1024,2,4,0,[8; 4; 4; 7168; 1024; 64; 1024; 2; 4; 0],0.07895449799252674,0.0885384220583397,tvm
8,4,2,14336,2048,64,32,16,4,0,[8; 4; 2; 14336; 2048; 64; 32; 16; 4; 0],0.05818539496976882,0.12014194748181566,tvm
32,4,4,128,32,32,1024,32,2,1,[32; 4; 4; 128; 32; 32; 1024; 32; 2; 1],0.061095517477951944,0.11441930529828788,tvm
64,64,2,14336,3584,64,2048,1,4,1,[64; 64; 2; 14336; 3584; 64; 2048; 1; 4; 1],0.4844973349245265,0.01442836969940325,tvm
32,8,4,3584,256,32,128,32,2,1,[32; 8; 4; 3584; 256; 32; 128; 32; 2; 1],0.0486751897551585,0.1436153963000386,tvm
2,1,1,3584,448,112,256,16,7,0,[2; 1; 1; 3584; 448; 112; 256; 16; 7; 0],0.23472702503204346,0.029781430858727777,tvm
64,64,1,14336,7168,32,128,16,2,0,[64; 64; 1; 14336; 7168; 32; 128; 16; 2; 0],0.7455472711008042,0.009376342637999533,tvm
32,32,4,7168,1024,32,4,1,2,1,[32; 32; 4; 7168; 1024; 32; 4; 1; 2; 1],0.03624668376869522,0.19285920641115537,tvm
64,16,4,224,224,16,128,1,1,1,[64; 16; 4; 224; 224; 16; 128; 1; 1; 1],0.039648758014664054,0.17631086108879462,tvm
64,32,2,224,224,16,4,4,1,0,[64; 32; 2; 224; 224; 16; 4; 4; 1; 0],0.022593701738514937,0.30940067933844234,tvm
64,32,4,14336,128,32,1,1,2,1,[64; 32; 4; 14336; 128; 32; 1; 1; 2; 1],0.23450168303679675,0.02981004902028679,tvm
64,16,2,896,128,32,8,8,2,1,[64; 16; 2; 896; 128; 32; 8; 8; 2; 1],0.031723278254503384,0.22035889893171132,tvm
8,8,4,3584,128,32,4,2,2,0,[8; 8; 4; 3584; 128; 32; 4; 2; 2; 0],0.05177245300728828,0.1350236710955646,tvm
32,32,8,512,256,16,128,1,1,0,[32; 32; 8; 512; 256; 16; 128; 1; 1; 0],0.03163707599742338,0.22095931581148634,tvm
32,16,1,1024,256,128,4,2,8,0,[32; 16; 1; 1024; 256; 128; 4; 2; 8; 0],0.039164057263405994,0.17849291302100198,tvm
64,32,8,512,64,16,64,16,1,1,[64; 32; 8; 512; 64; 16; 64; 16; 1; 1],0.0327161212626379,0.2136716211114515,tvm
64,16,4,896,32,32,64,16,2,1,[64; 16; 4; 896; 32; 32; 64; 16; 2; 1],0.029764102277113125,0.23486368248512446,tvm
32,8,1,512,64,32,2,1,2,0,[32; 8; 1; 512; 64; 32; 2; 1; 2; 0],0.05146861600223929,0.13582076243049793,tvm
32,8,1,256,128,128,4,1,8,0,[32; 8; 1; 256; 128; 128; 4; 1; 8; 0],0.045080805983161554,0.15506614210220065,tvm
64,8,1,1024,32,32,1,1,2,1,[64; 8; 1; 1024; 32; 32; 1; 1; 2; 1],0.062078590504825115,0.11260736769020752,tvm
32,8,4,512,512,16,32,4,1,0,[32; 8; 4; 512; 512; 16; 32; 4; 1; 0],0.03260097073507495,0.21442633483136359,tvm
64,32,4,3584,3584,64,4,2,4,1,[64; 32; 4; 3584; 3584; 64; 4; 2; 4; 1],0.041674436506582424,0.1677408803251011,tvm
64,8,4,3584,448,64,8,1,4,0,[64; 8; 4; 3584; 448; 64; 8; 1; 4; 0],0.0807298524887301,0.08659134695734198,tvm
64,64,8,512,512,32,64,2,2,1,[64; 64; 8; 512; 512; 32; 64; 2; 2; 1],0.017748150625266135,0.3938723991171809,tvm
16,8,4,2048,256,16,16,8,1,1,[16; 8; 4; 2048; 256; 16; 16; 8; 1; 1],0.04955589724704623,0.1410630632277238,tvm
32,32,4,224,112,16,32,32,1,1,[32; 32; 4; 224; 112; 16; 32; 32; 1; 1],0.024000548626645468,0.29126445296778714,tvm
64,8,4,3584,32,32,2,1,2,1,[64; 8; 4; 3584; 32; 32; 2; 1; 2; 1],0.10210353799629956,0.06846488186256598,tvm
32,16,16,128,32,16,32,32,1,0,[32; 16; 16; 128; 32; 16; 32; 32; 1; 0],0.05786063597770408,0.12081627774296116,tvm
32,32,2,448,32,32,4,1,2,1,[32; 32; 2; 448; 32; 32; 4; 1; 2; 1],0.027830777980852872,0.2511789886533543,tvm
32,16,2,128,128,64,2,1,4,1,[32; 16; 2; 128; 128; 64; 2; 1; 4; 1],0.0336865772260353,0.20751608629635201,tvm
16,16,8,3584,64,16,2,1,1,1,[16; 16; 8; 3584; 64; 16; 2; 1; 1; 1],0.040052065247436985,0.174535485835253,tvm
16,8,8,3584,128,32,1,1,2,1,[16; 8; 8; 3584; 128; 32; 1; 1; 2; 1],0.0706500384840183,0.09894554648045925,tvm
32,16,16,448,32,16,32,16,1,0,[32; 16; 16; 448; 32; 16; 32; 16; 1; 0],0.05300393048673868,0.13188657147634847,tvm
64,32,16,256,32,16,32,2,1,0,[64; 32; 16; 256; 32; 16; 32; 2; 1; 0],0.03709748448454775,0.18843613694557726,tvm
64,64,8,896,448,32,32,32,2,1,[64; 64; 8; 896; 448; 32; 32; 32; 2; 1],0.013583524618297815,0.5146312804005257,tvm
32,32,4,224,224,32,32,8,2,1,[32; 32; 4; 224; 224; 32; 32; 8; 2; 1],0.01779611773963552,0.39281076743482135,tvm
64,8,4,224,224,32,32,1,2,1,[64; 8; 4; 224; 224; 32; 32; 1; 2; 1],0.03856573300436139,0.18126212370645495,tvm
64,32,16,224,112,16,32,1,1,0,[64; 32; 16; 224; 112; 16; 32; 1; 1; 0],0.03114555499632843,0.22444636698529655,tvm
16,16,16,1792,64,16,16,16,1,0,[16; 16; 16; 1792; 64; 16; 16; 16; 1; 0],0.059739354997873306,0.117016775070898,tvm
64,8,8,1792,448,32,16,2,2,0,[64; 8; 8; 1792; 448; 32; 16; 2; 2; 0],0.03666559502016753,0.19065575406103763,tvm
16,8,4,2048,64,64,4,2,4,0,[16; 8; 4; 2048; 64; 64; 4; 2; 4; 0],0.07016970054246485,0.09962286588976102,tvm
64,16,8,2048,128,16,8,8,1,1,[64; 16; 8; 2048; 128; 16; 8; 8; 1; 1],0.03982842148980126,0.1755155340127327,tvm
64,64,16,2048,512,16,8,4,1,1,[64; 64; 16; 2048; 512; 16; 8; 4; 1; 1],0.024278202254208736,0.28793345542933807,tvm
16,8,4,2048,256,64,4,4,4,1,[16; 8; 4; 2048; 256; 64; 4; 4; 4; 1],0.049689387262333184,0.1406840987947901,tvm
16,16,4,2048,512,32,4,2,2,1,[16; 16; 4; 2048; 512; 32; 4; 2; 2; 1],0.02312557325058151,0.30228468678028925,tvm
64,16,8,1792,32,16,8,2,1,1,[64; 16; 8; 1792; 32; 16; 8; 2; 1; 1],0.04711595750995912,0.1483681333482197,tvm
64,64,8,1792,112,16,8,1,1,0,[64; 64; 8; 1792; 112; 16; 8; 1; 1; 0],0.027867014257935807,0.25085237341764915,tvm
64,64,8,1792,1792,16,2,1,1,1,[64; 64; 8; 1792; 1792; 16; 2; 1; 1; 1],0.027849848265759647,0.25100699292718354,tvm
8,8,4,128,64,64,16,8,4,0,[8; 8; 4; 128; 64; 64; 16; 8; 4; 0],0.0497529907443095,0.1405042503392865,tvm
32,8,4,112,112,16,16,4,1,1,[32; 8; 4; 112; 112; 16; 16; 4; 1; 1],0.03205330975470133,0.2180900106779567,tvm
32,32,4,1024,32,16,16,2,1,0,[32; 32; 4; 1024; 32; 16; 16; 2; 1; 0],0.04699084852472879,0.1487631504033798,tvm
32,32,8,896,896,16,16,16,1,0,[32; 32; 8; 896; 896; 16; 16; 16; 1; 0],0.022648716505500488,0.3086491309549018,tvm
64,8,8,64,64,32,16,16,2,1,[64; 8; 8; 64; 64; 32; 16; 16; 2; 1],0.05719344149110839,0.12222566931478411,tvm
32,16,8,64,16,16,16,16,1,0,[32; 16; 8; 64; 16; 16; 16; 16; 1; 0],0.04617565724765882,0.15138943511239566,tvm
16,16,16,128,64,16,16,4,1,0,[16; 16; 16; 128; 64; 16; 16; 4; 1; 0],0.05335147451842204,0.13102743138341705,tvm
16,16,16,448,16,16,16,4,1,0,[16; 16; 16; 448; 16; 16; 16; 4; 1; 0],0.053693773050326854,0.13019212973009936,tvm
16,16,8,224,16,16,16,2,1,0,[16; 16; 8; 224; 16; 16; 16; 2; 1; 0],0.04414393723709509,0.15835711774237474,tvm
64,8,4,64,16,16,16,1,1,1,[64; 8; 4; 64; 16; 16; 16; 1; 1; 1],0.06903597753262147,0.10125889306577071,tvm
64,32,16,896,16,16,16,4,1,1,[64; 32; 16; 896; 16; 16; 16; 4; 1; 1],0.038626369496341795,0.18097757459004063,tvm
32,32,4,896,448,16,8,8,1,0,[32; 32; 4; 896; 448; 16; 8; 8; 1; 0],0.01941243225883227,0.36010462643011293,tvm
8,8,4,896,896,32,8,2,2,1,[8; 8; 4; 896; 896; 32; 8; 2; 2; 1],0.027728419518098235,0.25210620685048385,tvm
8,8,4,896,64,32,4,2,2,1,[8; 8; 4; 896; 64; 32; 4; 2; 2; 1],0.0598775310209021,0.11674674201624004,tvm
16,16,8,896,896,16,16,1,1,0,[16; 16; 8; 896; 896; 16; 16; 1; 1; 0],0.02126071938255336,0.3287991596560513,tvm
64,32,4,1024,256,32,16,1,2,0,[64; 32; 4; 1024; 256; 32; 16; 1; 2; 0],0.0235745166282868,0.29652810180119815,tvm
32,32,16,512,512,16,16,1,1,0,[32; 32; 16; 512; 512; 16; 16; 1; 1; 0],0.021407344262115657,0.32654712238349387,tvm
32,8,8,1024,64,32,8,2,2,1,[32; 8; 8; 1024; 64; 32; 8; 2; 2; 1],0.06439631001558155,0.10855446010765556,tvm
32,32,4,512,32,32,2,2,2,0,[32; 32; 4; 512; 32; 32; 2; 2; 2; 0],0.08488787600072101,0.0823498831164923,tvm
64,16,4,256,32,16,1,1,1,0,[64; 16; 4; 256; 32; 16; 1; 1; 1; 0],0.07526646548649296,0.0928767761510092,tvm
32,16,4,128,128,16,8,1,1,1,[32; 16; 4; 128; 128; 16; 8; 1; 1; 1],0.02161517000058666,0.323407434060289,tvm
16,16,8,64,16,16,2,1,1,0,[16; 16; 8; 64; 16; 16; 2; 1; 1; 0],0.1066353409551084,0.06555525217113102,tvm
64,64,4,128,64,64,2,1,4,1,[64; 64; 4; 128; 64; 64; 2; 1; 4; 1],0.022276772622717544,0.31380248768790886,tvm
64,64,4,256,32,16,32,2,1,1,[64; 64; 4; 256; 32; 16; 32; 2; 1; 1],0.024880512632080354,0.28096312845472765,tvm
64,64,4,896,32,32,16,1,2,1,[64; 64; 4; 896; 32; 32; 16; 1; 2; 1],0.024968160127173178,0.2799768437506457,tvm
64,64,8,448,64,32,512,8,2,1,[64; 64; 8; 448; 64; 32; 512; 8; 2; 1],0.03253777351346798,0.21484280919753676,tvm
32,32,4,1024,128,64,1024,8,4,0,[32; 32; 4; 1024; 128; 64; 1024; 8; 4; 0],0.05556079198140651,0.1258172610103551,tvm
64,64,2,128,64,32,4,2,2,0,[64; 64; 2; 128; 64; 32; 4; 2; 2; 0],0.03308531449874863,0.21128729687399722,tvm
32,32,2,448,224,16,128,1,1,1,[32; 32; 2; 448; 224; 16; 128; 1; 1; 1],0.039296699746046215,0.1778904262149904,tvm
32,32,8,448,64,16,64,4,1,1,[32; 32; 8; 448; 64; 16; 64; 4; 1; 1],0.02567481924779713,0.2722709203597001,tvm
64,16,2,1792,1792,112,32,4,7,1,[64; 16; 2; 1792; 1792; 112; 32; 4; 7; 1],0.022978129010880366,0.30422436323499596,tvm
64,32,8,128,32,32,16,16,2,1,[64; 32; 8; 128; 32; 32; 16; 16; 2; 1],0.021755842259153724,0.3213162967168245,tvm
16,16,2,2048,1024,128,2,2,8,1,[16; 16; 2; 2048; 1024; 128; 2; 2; 8; 1],0.036431775748496875,0.19187938339665164,tvm
32,32,4,512,128,64,2048,32,4,0,[32; 32; 4; 512; 128; 64; 2048; 32; 4; 0],0.035968372772913426,0.19435148514505451,tvm
64,32,1,896,112,16,8,1,1,0,[64; 32; 1; 896; 112; 16; 8; 1; 1; 0],0.025382527732290328,0.2754062456031008,tvm
32,32,2,256,128,32,16,2,2,1,[32; 32; 2; 256; 128; 32; 16; 2; 2; 1],0.025473691755905747,0.27442063496925245,tvm
64,64,2,1024,256,32,128,2,2,1,[64; 64; 2; 1024; 256; 32; 128; 2; 2; 1],0.03189784099231474,0.21915297240182852,tvm
32,32,8,896,128,16,1024,32,1,1,[32; 32; 8; 896; 128; 16; 1024; 32; 1; 1],0.040108495246386155,0.17428992595518836,tvm
64,32,1,896,224,16,64,2,1,0,[64; 32; 1; 896; 224; 16; 64; 2; 1; 0],0.05988711246754974,0.11672806349537261,tvm
64,32,16,896,112,16,512,32,1,1,[64; 32; 16; 896; 112; 16; 512; 32; 1; 1],0.046327865013154224,0.15089205308040418,tvm
64,32,8,512,128,32,2048,8,2,1,[64; 32; 8; 512; 128; 32; 2048; 8; 2; 1],0.062186059542000294,0.11241276128688131,tvm
64,16,4,2048,512,32,128,1,2,0,[64; 16; 4; 2048; 512; 32; 128; 1; 2; 0],0.04712941899197176,0.14832575525400518,tvm
32,32,2,2048,2048,16,64,8,1,0,[32; 32; 2; 2048; 2048; 16; 64; 8; 1; 0],0.04282428976148367,0.16323695513927602,tvm
32,32,8,256,64,32,32,8,2,1,[32; 32; 8; 256; 64; 32; 32; 8; 2; 1],0.019005727881449275,0.36781052061099007,tvm
64,8,8,512,512,16,16,4,1,1,[64; 8; 8; 512; 512; 16; 16; 4; 1; 1],0.03633587175863795,0.1923858250354169,tvm
64,32,2,896,448,32,2048,64,2,1,[64; 32; 2; 896; 448; 32; 2048; 64; 2; 1],0.07480501302052289,0.09344970857432788,tvm
16,16,8,448,448,16,2048,2,1,0,[16; 16; 8; 448; 448; 16; 2048; 2; 1; 0],0.04511846823152155,0.15493670199075646,tvm
64,32,1,448,224,16,64,16,1,1,[64; 32; 1; 448; 224; 16; 64; 16; 1; 1],0.06258130399510264,0.11170279652871591,tvm
64,64,1,896,448,64,256,4,4,1,[64; 64; 1; 896; 448; 64; 256; 4; 4; 1],0.09587745752651244,0.07291084731500752,tvm
64,64,1,1792,448,16,64,1,1,0,[64; 64; 1; 1792; 448; 16; 64; 1; 1; 0],0.05608002800727263,0.12465233907800681,tvm
64,16,16,448,448,16,1024,1,1,1,[64; 16; 16; 448; 448; 16; 1024; 1; 1; 1],0.053231212485115975,0.13132345367149562,tvm
32,16,16,2048,512,16,2,1,1,0,[32; 16; 16; 2048; 512; 16; 2; 1; 1; 0],0.07410690496908501,0.09433003131871287,tvm
32,32,4,896,112,16,16,4,1,0,[32; 32; 4; 896; 112; 16; 16; 4; 1; 0],0.031112507509533316,0.2246847723387347,tvm
64,64,2,1024,256,64,32,1,4,1,[64; 64; 2; 1024; 256; 64; 32; 1; 4; 1],0.020011420871014707,0.34932585305783953,tvm
64,32,1,512,512,32,128,8,2,1,[64; 32; 1; 512; 512; 32; 128; 8; 2; 1],0.054257350973784924,0.1288398077164551,tvm
32,32,4,896,128,32,64,8,2,1,[32; 32; 4; 896; 128; 32; 64; 8; 2; 1],0.0190490007516928,0.36697497983170857,tvm
64,32,1,2048,2048,128,4,1,8,1,[64; 32; 1; 2048; 2048; 128; 4; 1; 8; 1],0.03871755549334921,0.18055134363706088,tvm
64,16,4,1792,1792,64,32,1,4,0,[64; 16; 4; 1792; 1792; 64; 32; 1; 4; 0],0.020791668735910207,0.3362167200458064,tvm
64,32,1,224,224,224,4,1,14,0,[64; 32; 1; 224; 224; 224; 4; 1; 14; 0],0.028262638981686905,0.24734090369962425,tvm
64,64,2,512,256,64,2,1,4,0,[64; 64; 2; 512; 256; 64; 2; 1; 4; 0],0.03253343576216139,0.21487145464043192,tvm
64,16,8,1024,512,16,4,2,1,1,[64; 16; 8; 1024; 512; 16; 4; 2; 1; 1],0.026939145987853408,0.25949251211670243,tvm
32,32,1,1024,1024,32,32,1,2,1,[32; 32; 1; 1024; 1024; 32; 32; 1; 2; 1],0.040974261763039976,0.17060726333750117,tvm
64,32,1,896,896,112,64,8,7,1,[64; 32; 1; 896; 896; 112; 64; 8; 7; 1],0.031242281518643722,0.22375147802490372,tvm
32,32,2,1792,448,64,8,8,4,0,[32; 32; 2; 1792; 448; 64; 8; 8; 4; 0],0.01927978549792897,0.36258218056510977,tvm
64,32,2,224,224,16,4,4,1,1,[64; 32; 2; 224; 224; 16; 4; 4; 1; 1],0.019257131993072107,0.36300871122353795,tvm
64,64,4,1792,256,64,32,1,4,0,[64; 64; 4; 1792; 256; 64; 32; 1; 4; 0],0.014388285257155076,0.4858471000351063,tvm
64,16,8,1024,512,32,8,2,2,1,[64; 16; 8; 1024; 512; 32; 8; 2; 2; 1],0.024394672000198625,0.2865587480171797,tvm
16,16,8,448,448,16,16,4,1,0,[16; 16; 8; 448; 448; 16; 16; 4; 1; 0],0.020880514246528037,0.3347861352518668,tvm
64,64,4,2048,1024,64,4,1,4,0,[64; 64; 4; 2048; 1024; 64; 4; 1; 4; 0],0.01888842525659129,0.3700947311225569,tvm
64,32,8,2048,512,32,2,2,2,0,[64; 32; 8; 2048; 512; 32; 2; 2; 2; 0],0.043444530747365206,0.16090648342635447,tvm
64,32,8,1792,256,16,16,8,1,1,[64; 32; 8; 1792; 256; 16; 16; 8; 1; 1],0.019136273374897428,0.3653013588234306,tvm
64,64,8,1024,1024,16,1024,2,1,1,[64; 64; 8; 1024; 1024; 16; 1024; 2; 1; 1],0.0635455665178597,0.11000777945227637,tvm
64,32,4,1024,256,16,64,64,1,0,[64; 32; 4; 1024; 256; 16; 64; 64; 1; 0],0.03506868900149129,0.1993375534046738,tvm
64,64,2,1024,512,128,4,1,8,0,[64; 64; 2; 1024; 512; 128; 4; 1; 8; 0],0.01891834863636177,0.36950934783127176,tvm
32,32,8,1024,512,32,4096,32,2,1,[32; 32; 8; 1024; 512; 32; 4096; 32; 2; 1],0.06195918598677963,0.11282437874762019,tvm
64,32,4,896,224,16,64,8,1,1,[64; 32; 4; 896; 224; 16; 64; 8; 1; 1],0.026718729233834893,0.26163320139545915,tvm
32,32,1,448,448,224,8,1,14,1,[32; 32; 1; 448; 448; 224; 8; 1; 14; 1],0.021095905380207114,0.3313679380276987,tvm
32,32,8,896,448,16,2048,8,1,0,[32; 32; 8; 896; 448; 16; 2048; 8; 1; 0],0.04596423776820302,0.1520857737687219,tvm
64,32,4,448,448,32,2048,4,2,1,[64; 32; 4; 448; 448; 32; 2048; 4; 2; 1],0.050890217535197735,0.1373644485176694,tvm
64,32,4,1024,1024,64,128,2,4,0,[64; 32; 4; 1024; 1024; 64; 128; 2; 4; 0],0.030221591267036274,0.23130835848115822,tvm
64,32,4,896,896,16,512,64,1,1,[64; 32; 4; 896; 896; 16; 512; 64; 1; 1],0.04713974823243916,0.14829325418111075,tvm
64,64,8,448,448,16,4096,4,1,1,[64; 64; 8; 448; 448; 16; 4096; 4; 1; 1],0.06621867453213781,0.1055669977700018,tvm
64,64,8,896,224,32,32,2,2,1,[64; 64; 8; 896; 224; 32; 32; 2; 2; 1],0.015299434744520113,0.45691274111747804,tvm
