kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
40,10,300,1,80,16,0,[40; 10; 300; 1; 80; 16; 0],0.08857341803377494,0.20644697575904267,tvm
128,16,375,1,64,16,0,[128; 16; 375; 1; 64; 16; 0],0.16254172392655164,0.11249858709494877,tvm
1280,1,125,1,320,16,1,[1280; 1; 125; 1; 320; 16; 1],0.44090416899416596,0.041473217019992036,tvm
80,2,2,1,160,16,1,[80; 2; 2; 1; 160; 16; 1],0.10938980302307755,0.16716104957110692,tvm
4,4,150,1,32,16,0,[4; 4; 150; 1; 32; 16; 0],0.10987220203969628,0.16642712120312061,tvm
40,10,10,1,256,16,1,[40; 10; 10; 1; 256; 16; 1],0.12693998194299638,0.14405007788582846,tvm
80,5,6,1,256,16,0,[80; 5; 6; 1; 256; 16; 0],0.17749340098816901,0.10302193875327871,tvm
64,8,5,1,640,16,0,[64; 8; 5; 1; 640; 16; 0],0.44057362899184227,0.04150433226690667,tvm
32,32,6,1,256,16,1,[32; 32; 6; 1; 256; 16; 1],0.11219662195071578,0.16297918749948273,tvm
10,10,20,1,1280,16,1,[10; 10; 20; 1; 1280; 16; 1],0.4735946499276906,0.03861047477733582,tvm
10,5,5,1,64,16,1,[10; 5; 5; 1; 64; 16; 1],0.07089566648937762,0.25792428777651816,tvm
640,4,6,1,64,64,1,[640; 4; 6; 1; 64; 64; 1],0.06472562352428213,0.2825112110176013,tvm
128,64,4,1,1280,16,0,[128; 64; 4; 1; 1280; 16; 0],0.9654937000013888,0.018939237289366036,tvm
160,10,250,1,256,64,0,[160; 10; 250; 1; 256; 64; 0],0.0927502895356156,0.1971499428979429,tvm
512,4,30,1,80,16,0,[512; 4; 30; 1; 80; 16; 0],0.14390662603545934,0.12706652076749123,tvm
20,2,375,1,160,16,1,[20; 2; 375; 1; 160; 16; 1],0.06604368204716593,0.2768730288637649,tvm
640,32,3,1,16,16,0,[640; 32; 3; 1; 16; 16; 0],0.14681091101374477,0.12455282893791414,tvm
8,4,20,1,128,128,0,[8; 4; 20; 1; 128; 128; 0],0.09676204854622483,0.18897609714183447,tvm
10,5,30,1,128,64,1,[10; 5; 30; 1; 128; 64; 1],0.05929433199344203,0.3083889078594678,tvm
20,1,5,1,16,16,1,[20; 1; 5; 1; 16; 16; 1],0.06597957998747006,0.27714202317121234,tvm
128,2,15,1,256,128,1,[128; 2; 15; 1; 256; 128; 1],0.08539940096670762,0.2141199361906865,tvm
16,4,25,1,128,64,0,[16; 4; 25; 1; 128; 64; 0],0.09064582246355712,0.20172704917610296,tvm
256,2,500,1,128,128,1,[256; 2; 500; 1; 128; 128; 1],0.08631523750955239,0.21184804460151815,tvm
20,5,30,1,64,64,1,[20; 5; 30; 1; 64; 64; 1],0.049886105000041425,0.3665492482465629,tvm
40,1,50,1,256,128,1,[40; 1; 50; 1; 256; 128; 1],0.094059084483888,0.19440667944037418,tvm
256,2,250,1,128,128,1,[256; 2; 250; 1; 128; 128; 1],0.08454463304951787,0.216284743645458,tvm
20,4,15,1,128,128,0,[20; 4; 15; 1; 128; 128; 0],0.07178261451190338,0.25473736795532925,tvm
4,1,4,1,256,128,0,[4; 1; 4; 1; 256; 128; 0],0.25159253808669746,0.07267987526487421,tvm
160,4,15,1,128,128,1,[160; 4; 15; 1; 128; 128; 1],0.0852597770281136,0.21447058534629695,tvm
2,1,4,1,256,64,0,[2; 1; 4; 1; 256; 64; 0],0.4950118139386177,0.03693995531181756,tvm
80,4,25,1,64,64,1,[80; 4; 25; 1; 64; 64; 1],0.07491620600922033,0.24408222545951896,tvm
20,4,375,1,256,128,1,[20; 4; 375; 1; 256; 128; 1],0.0652317795320414,0.28031910852182823,tvm
8,1,50,1,128,64,0,[8; 1; 50; 1; 128; 64; 0],0.10422277299221605,0.17544835702155007,tvm
1,1,25,1,128,128,0,[1; 1; 25; 1; 128; 128; 0],0.38424996996764094,0.04758806952477886,tvm
8,2,300,1,128,64,0,[8; 2; 300; 1; 128; 64; 0],0.10347871400881559,0.17670991044744222,tvm
