kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
3,1,1,1,3072,96,6,0,[3; 1; 1; 1; 3072; 96; 6; 0],0.04343913626507856,0.019902526748065114,tvm
3,1,1,1,192,32,2,0,[3; 1; 1; 1; 192; 32; 2; 0],0.0029024583909631474,0.2978676883432189,tvm
24,12,1,1,64,16,1,1,[24; 12; 1; 1; 64; 16; 1; 1],0.0026739303903013933,0.3233250104656327,tvm
12,3,1,1,768,64,4,0,[12; 3; 1; 1; 768; 64; 4; 0],0.01687793263408821,0.051223606005065474,tvm
6,6,197,1,3072,96,6,0,[6; 6; 197; 1; 3072; 96; 6; 0],0.019576424630940892,0.0441627410381228,tvm
12,3,1,1,192,16,1,1,[12; 3; 1; 1; 192; 16; 1; 1],0.002430840249871835,0.35565832492454175,tvm
8,1,197,1,512,128,8,1,[8; 1; 197; 1; 512; 128; 8; 1],0.0017865329846245004,0.4839253340795637,tvm
12,12,197,1,1536,48,3,1,[12; 12; 197; 1; 1536; 48; 3; 1],0.009358456372865476,0.09238153569164466,tvm
4,4,1,1,16,16,1,1,[4; 4; 1; 1; 16; 16; 1; 1],0.007253440191561822,0.11919152134656472,tvm
24,8,1,1,3072,16,1,0,[24; 8; 1; 1; 3072; 16; 1; 0],0.037745055014966056,0.02290494929960427,tvm
12,3,197,1,768,128,8,0,[12; 3; 197; 1; 768; 128; 8; 0],0.003934746375307441,0.21972154974309369,tvm
8,8,197,1,3072,48,3,0,[8; 8; 197; 1; 3072; 48; 3; 0],0.019852285986416973,0.043549068959620046,tvm
1,1,1,1,384,96,6,1,[1; 1; 1; 1; 384; 96; 6; 1],0.006136278843769105,0.14089134366937228,tvm
12,1,197,1,96,48,3,0,[12; 1; 197; 1; 96; 48; 3; 0],0.0017408205167157575,0.496632802248697,tvm
3,1,197,1,384,32,2,1,[3; 1; 197; 1; 384; 32; 2; 1],0.0025016373274411308,0.3455930889522259,tvm
12,1,1,1,128,64,4,1,[12; 1; 1; 1; 128; 64; 4; 1],0.00501934853309649,0.1722431836976306,tvm
6,3,1,1,256,32,2,1,[6; 3; 1; 1; 256; 32; 2; 1],0.008097962934698444,0.10676124087011098,tvm
4,4,1,1,3072,64,4,1,[4; 4; 1; 1; 3072; 64; 4; 1],0.03705148326116614,0.02333371016038943,tvm
8,1,1,1,384,96,6,1,[8; 1; 1; 1; 384; 96; 6; 1],0.0033997609389189165,0.2542968717393075,tvm
12,1,197,1,1024,32,2,0,[12; 1; 197; 1; 1024; 32; 2; 0],0.005071243467682507,0.17048058862448168,tvm
16,8,197,1,128,128,8,0,[16; 8; 197; 1; 128; 128; 8; 0],0.005274677561828867,0.16390548261850724,tvm
4,1,1,1,96,48,3,1,[4; 1; 1; 1; 96; 48; 3; 1],0.0016670322347636102,0.5186153893125929,tvm
6,1,1,1,48,48,3,1,[6; 1; 1; 1; 48; 48; 3; 1],0.0014725347346029594,0.5871159104859284,tvm
24,1,1,1,64,16,1,1,[24; 1; 1; 1; 64; 16; 1; 1],0.01719667375436984,0.0502741741674829,tvm
24,1,1,1,16,16,1,1,[24; 1; 1; 1; 16; 16; 1; 1],0.004952569935994688,0.1745656462405781,tvm
