kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
10,2,20,4,640,32,2,1,[10; 2; 20; 4; 640; 32; 2; 1],0.03974755125818774,0.11501157748647187,tvm
16,2,150,30,80,16,1,0,[16; 2; 150; 30; 80; 16; 1; 0],0.012977086880709976,0.3522692429703814,tvm
4,2,30,10,256,32,2,0,[4; 2; 30; 10; 256; 32; 2; 0],0.042205578996799886,0.10831337183587002,tvm
160,20,25,25,32,16,1,0,[160; 20; 25; 25; 32; 16; 1; 0],0.042458330251974985,0.10766859045795678,tvm
128,64,10,2,640,64,4,1,[128; 64; 10; 2; 640; 64; 4; 1],0.03595444350503385,0.12714502369612654,tvm
40,20,60,1,640,160,10,0,[40; 20; 60; 1; 640; 160; 10; 0],0.059008140524383634,0.0774711511124392,tvm
10,10,125,5,256,16,1,0,[10; 10; 125; 5; 256; 16; 1; 0],0.02313732287439052,0.19757811205065753,tvm
20,20,300,25,128,16,1,0,[20; 20; 300; 25; 128; 16; 1; 0],0.03896108700428158,0.11733318864861754,tvm
32,16,150,3,128,64,4,1,[32; 16; 150; 3; 128; 64; 4; 1],0.010746077001385856,0.4254044123114903,tvm
40,1,125,1,160,160,10,0,[40; 1; 125; 1; 160; 160; 10; 0],0.03469678672263399,0.1317536579964179,tvm
160,160,75,15,128,16,1,1,[160; 160; 75; 15; 128; 16; 1; 1],0.01403918674623128,0.32561918678485696,tvm
4,4,1500,3,128,32,2,0,[4; 4; 1500; 3; 128; 32; 2; 0],0.08916679548565298,0.05126828374318015,tvm
256,256,375,25,32,16,1,0,[256; 256; 375; 25; 32; 16; 1; 0],0.033334388746879995,0.1371385150074619,tvm
8,8,500,1,640,32,2,1,[8; 8; 500; 1; 640; 32; 2; 1],0.06120794598245993,0.07468684821965083,tvm
10,2,10,10,128,32,2,0,[10; 2; 10; 10; 128; 32; 2; 0],0.02034639236808289,0.22468005574293898,tvm
32,32,100,10,320,16,1,1,[32; 32; 100; 10; 320; 16; 1; 1],0.01799866663350258,0.2539870682931229,tvm
8,1,1500,5,64,16,1,1,[8; 1; 1500; 5; 64; 16; 1; 1],0.019281951623270288,0.23708329222813604,tvm
8,1,250,2,256,128,8,0,[8; 1; 250; 2; 256; 128; 8; 0],0.02199925950844772,0.207799202044648,tvm
20,2,60,2,80,80,5,0,[20; 2; 60; 2; 80; 80; 5; 0],0.02631879350519739,0.1736944579365241,tvm
128,64,500,4,1280,64,4,1,[128; 64; 500; 4; 1280; 64; 4; 1],0.05472491751424968,0.08353468180629471,tvm
80,4,500,5,256,64,4,0,[80; 4; 500; 5; 256; 64; 4; 0],0.009901412871840876,0.4616945713302681,tvm
128,1,25,5,128,32,2,0,[128; 1; 25; 5; 128; 32; 2; 0],0.012254631874384359,0.3730367928051881,tvm
40,20,10,5,64,32,2,0,[40; 20; 10; 5; 64; 32; 2; 0],0.013502179383067414,0.3385696813628052,tvm
80,5,10,5,256,64,4,0,[80; 5; 10; 5; 256; 64; 4; 0],0.014966534872655757,0.30544335147213597,tvm
80,20,6,3,160,80,5,1,[80; 20; 6; 3; 160; 80; 5; 1],0.015315610493416898,0.2984816422037833,tvm
32,32,100,4,128,32,2,1,[32; 32; 100; 4; 128; 32; 2; 1],0.023903954250272363,0.1912415211126203,tvm
128,4,750,5,256,64,4,0,[128; 4; 750; 5; 256; 64; 4; 0],0.01866864263138268,0.2448720381922053,tvm
64,32,25,5,160,80,5,0,[64; 32; 25; 5; 160; 80; 5; 0],0.030834738980047405,0.14825578949725046,tvm
80,20,60,4,160,80,5,0,[80; 20; 60; 4; 160; 80; 5; 0],0.006248061094083823,0.7316555492322531,tvm
64,2,60,5,64,64,4,0,[64; 2; 60; 5; 64; 64; 4; 0],0.015719369752332568,0.2908150036199909,tvm
80,20,1500,12,32,32,2,1,[80; 20; 1500; 12; 32; 32; 2; 1],0.013160877249902114,0.34734983729618574,tvm
128,2,6,6,128,32,2,1,[128; 2; 6; 6; 128; 32; 2; 1],0.018179751248680986,0.2514571574107895,tvm
160,80,1500,4,32,32,2,0,[160; 80; 1500; 4; 32; 32; 2; 0],0.008634797377453651,0.5294193217972948,tvm
160,4,1500,4,160,32,2,1,[160; 4; 1500; 4; 160; 32; 2; 1],0.017009073388180695,0.26876411589858723,tvm
80,4,500,4,160,32,2,1,[80; 4; 500; 4; 160; 32; 2; 1],0.008260410686489195,0.55341419996292,tvm
128,4,15,5,128,64,4,0,[128; 4; 15; 5; 128; 64; 4; 0],0.018546664752648212,0.24648251491017187,tvm
128,32,1500,12,64,32,2,1,[128; 32; 1500; 12; 64; 32; 2; 1],0.008724799190531485,0.5239580271818377,tvm
40,40,60,5,128,64,4,0,[40; 40; 60; 5; 128; 64; 4; 0],0.024110887505230494,0.18960017836078696,tvm
40,8,100,10,32,32,2,1,[40; 8; 100; 10; 32; 32; 2; 1],0.00675673962541623,0.6765731439809568,tvm
