i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,64,8,2048,128,32,56,4,2,0,[64; 64; 8; 2048; 128; 32; 56; 4; 2; 0],0.10940367495641112,0.06389645201088393,tvm
16,1,1,256,128,64,28,7,4,1,[16; 1; 1; 256; 128; 64; 28; 7; 4; 1],0.2394160219701007,0.02919815728765083,tvm
8,4,1,4096,1024,16,14336,16,1,1,[8; 4; 1; 4096; 1024; 16; 14336; 16; 1; 1],0.36136560095474124,0.019344693153408875,tvm
64,4,2,4096,4096,16,896,64,1,1,[64; 4; 2; 4096; 4096; 16; 896; 64; 1; 1],1.292078155092895,0.005410281598766042,tvm
32,32,16,2048,16,16,14336,32,1,0,[32; 32; 16; 2048; 16; 16; 14336; 32; 1; 0],0.10778411105275154,0.06485656001045816,tvm
16,16,4,2048,128,16,16,1,1,1,[16; 16; 4; 2048; 128; 16; 16; 1; 1; 1],0.032845444249687716,0.21283032780819003,tvm
64,32,4,1024,1024,16,14,1,1,0,[64; 32; 4; 1024; 1024; 16; 14; 1; 1; 0],0.03953141451347619,0.17683421533736454,tvm
32,16,4,4096,64,64,16,2,4,0,[32; 16; 4; 4096; 64; 64; 16; 2; 4; 0],0.16397559898905456,0.04263138363125166,tvm
64,16,1,512,128,32,16,8,2,0,[64; 16; 1; 512; 128; 32; 16; 8; 2; 0],0.053707743471022695,0.13015826424430404,tvm
32,32,4,512,32,16,256,4,1,0,[32; 32; 4; 512; 32; 16; 256; 4; 1; 0],0.03422176925232634,0.20427075570300807,tvm
64,16,16,2048,64,16,7,1,1,1,[64; 16; 16; 2048; 64; 16; 7; 1; 1; 1],0.20403850392904133,0.034260723010877216,tvm
64,32,2,512,32,16,56,14,1,1,[64; 32; 2; 512; 32; 16; 56; 14; 1; 1],0.04133713699411601,0.16910959913991397,tvm
32,16,8,256,256,16,224,16,1,1,[32; 16; 8; 256; 256; 16; 224; 16; 1; 1],0.037620025483192876,0.18581876479030418,tvm
16,16,8,512,64,32,64,4,2,1,[16; 16; 8; 512; 64; 32; 64; 4; 2; 1],0.031479379744268954,0.22206621361208168,tvm
32,32,2,64,64,64,112,8,4,0,[32; 32; 2; 64; 64; 64; 112; 8; 4; 0],0.04605583200464025,0.15178331087281963,tvm
16,16,8,512,16,16,56,28,1,1,[16; 16; 8; 512; 16; 16; 56; 28; 1; 1],0.03533315975801088,0.19784550021971217,tvm
32,32,4,256,256,16,8,4,1,1,[32; 32; 4; 256; 256; 16; 8; 4; 1; 1],0.015732963758637197,0.44432230150081975,tvm
32,16,16,128,128,16,56,56,1,0,[32; 16; 16; 128; 128; 16; 56; 56; 1; 0],0.04966462324955501,0.14075424737525422,tvm
64,16,2,64,64,16,8,4,1,0,[64; 16; 2; 64; 64; 16; 8; 4; 1; 0],0.04452093626605347,0.15701616481944522,tvm
64,64,4,256,128,32,28,4,2,0,[64; 64; 4; 256; 128; 32; 28; 4; 2; 0],0.019101609505014494,0.36596427462468756,tvm
64,64,8,64,32,32,28,14,2,0,[64; 64; 8; 64; 32; 32; 28; 14; 2; 0],0.01992340586730279,0.3508690588961552,tvm
64,32,16,256,64,16,32,32,1,0,[64; 32; 16; 256; 64; 16; 32; 32; 1; 0],0.04498349200002849,0.1554016008064078,tvm
64,64,2,64,32,16,256,32,1,1,[64; 64; 2; 64; 32; 16; 256; 32; 1; 1],0.17592813295777887,0.03973501309392241,tvm
16,16,2,512,128,64,14,2,4,0,[16; 16; 2; 512; 128; 64; 14; 2; 4; 0],0.04498823275207542,0.15538522495850157,tvm
32,32,8,256,16,16,224,16,1,1,[32; 32; 8; 256; 16; 16; 224; 16; 1; 1],0.030855000484734774,0.22655992730011965,tvm
64,64,4,64,32,32,128,2,2,0,[64; 64; 4; 64; 32; 32; 128; 2; 2; 0],0.05601492553250864,0.1247972143176318,tvm
64,16,4,64,32,16,16,2,1,0,[64; 16; 4; 64; 32; 16; 16; 2; 1; 0],0.05494229949545115,0.12723360199449665,tvm
64,64,8,1024,512,16,4,1,1,1,[64; 64; 8; 1024; 512; 16; 4; 1; 1; 1],0.040625880006700754,0.17207028292097712,tvm
16,16,2,128,128,16,112,56,1,0,[16; 16; 2; 128; 128; 16; 112; 56; 1; 0],0.0601968570263125,0.11612743608210414,tvm
64,64,4,512,512,16,128,2,1,0,[64; 64; 4; 512; 512; 16; 128; 2; 1; 0],0.036045680491952226,0.19393465655967873,tvm
64,32,4,256,256,32,112,2,2,1,[64; 32; 4; 256; 256; 32; 112; 2; 2; 1],0.048344098759116605,0.14459896546004833,tvm
32,32,2,256,64,32,56,56,2,1,[32; 32; 2; 256; 64; 32; 56; 56; 2; 1],0.0325870702508837,0.2145178014730274,tvm
16,16,16,64,64,16,4,2,1,0,[16; 16; 16; 64; 64; 16; 4; 2; 1; 0],0.06860466295620427,0.10189550338771076,tvm
64,64,4,512,64,16,4,2,1,0,[64; 64; 4; 512; 64; 16; 4; 2; 1; 0],0.032754522253526375,0.21342111518399765,tvm
32,16,4,256,32,32,56,7,2,1,[32; 16; 4; 256; 32; 32; 56; 7; 2; 1],0.03116154723102227,0.22433118018310094,tvm
32,16,2,256,32,16,56,28,1,0,[32; 16; 2; 256; 32; 16; 56; 28; 1; 0],0.05811753054149449,0.12028223844913054,tvm
32,16,8,32,16,16,32,2,1,1,[32; 16; 8; 32; 16; 16; 32; 2; 1; 1],0.03846969950245693,0.18171461584253357,tvm
64,64,2,1024,64,16,8,2,1,0,[64; 64; 2; 1024; 64; 16; 8; 2; 1; 0],0.050982635002583265,0.13711544462761607,tvm
64,64,2,256,128,16,32,16,1,0,[64; 64; 2; 256; 128; 16; 32; 16; 1; 0],0.035762803512625396,0.19546864283720927,tvm
32,16,2,256,128,16,28,4,1,1,[32; 16; 2; 256; 128; 16; 28; 4; 1; 1],0.045110146747902036,0.15496528321517328,tvm
64,32,8,64,16,16,224,28,1,1,[64; 32; 8; 64; 16; 16; 224; 28; 1; 1],0.0489720479818061,0.14274483005619354,tvm
16,16,8,512,32,16,224,2,1,1,[16; 16; 8; 512; 32; 16; 224; 2; 1; 1],0.036258433741750196,0.1927967081109013,tvm
64,32,4,64,16,16,56,2,1,0,[64; 32; 4; 64; 16; 16; 56; 2; 1; 0],0.04209998974693008,0.16604532943327885,tvm
32,32,4,16,16,16,512,2,1,0,[32; 32; 4; 16; 16; 16; 512; 2; 1; 0],0.04590324676246382,0.15228784802174322,tvm
64,16,4,128,32,32,7,7,2,0,[64; 16; 4; 128; 32; 32; 7; 7; 2; 0],0.04795802151784301,0.14576303286543663,tvm
64,64,16,128,16,16,224,14,1,1,[64; 64; 16; 128; 16; 16; 224; 14; 1; 1],0.04031801750534214,0.17338418650521256,tvm
64,64,2,512,64,16,112,2,1,0,[64; 64; 2; 512; 64; 16; 112; 2; 1; 0],0.11734873102977872,0.059570364377376506,tvm
64,32,4,128,128,16,56,28,1,0,[64; 32; 4; 128; 128; 16; 56; 28; 1; 0],0.03209808925748803,0.21778575698352143,tvm
16,16,2,512,128,16,7,7,1,1,[16; 16; 2; 512; 128; 16; 7; 7; 1; 1],0.030280196020612493,0.23086068075345526,tvm
32,32,4,64,32,32,448,4,2,1,[32; 32; 4; 64; 32; 32; 448; 4; 2; 1],0.034185961238108575,0.20448471868253468,tvm
16,16,8,64,16,16,256,1,1,1,[16; 16; 8; 64; 16; 16; 256; 1; 1; 1],0.03615733500919305,0.19333578276411473,tvm
16,16,8,64,64,32,112,56,2,0,[16; 16; 8; 64; 64; 32; 112; 56; 2; 0],0.03345250422717072,0.20896811249750483,tvm
64,16,2,64,64,16,28,2,1,1,[64; 16; 2; 64; 64; 16; 28; 2; 1; 1],0.0661667290260084,0.10564987524045329,tvm
32,16,1,128,64,16,16,2,1,1,[32; 16; 1; 128; 64; 16; 16; 2; 1; 1],0.042875479732174426,0.16304206297710255,tvm
64,16,2,256,32,16,7,7,1,1,[64; 16; 2; 256; 32; 16; 7; 7; 1; 1],0.043147755990503356,0.16201321496777837,tvm
64,64,2,256,128,32,4,2,2,1,[64; 64; 2; 256; 128; 32; 4; 2; 2; 1],0.015727445876109414,0.4444781893851888,tvm
64,32,4,256,32,16,64,2,1,1,[64; 32; 4; 256; 32; 16; 64; 2; 1; 1],0.032833357516210526,0.2129086756727607,tvm
32,16,16,256,64,16,32,2,1,1,[32; 16; 16; 256; 64; 16; 32; 2; 1; 1],0.05173909850418568,0.1351107164362583,tvm
32,32,2,128,128,128,16,16,8,1,[32; 32; 2; 128; 128; 128; 16; 16; 8; 1],0.017987016748520546,0.38864180560912887,tvm
64,16,2,512,128,64,8,4,4,0,[64; 16; 2; 512; 128; 64; 8; 4; 4; 0],0.03240789123810828,0.215703842477926,tvm
16,16,2,32,32,32,64,64,2,1,[16; 16; 2; 32; 32; 32; 64; 64; 2; 1],0.032868670008610934,0.21267993699882878,tvm
64,16,2,128,128,16,112,28,1,0,[64; 16; 2; 128; 128; 16; 112; 28; 1; 0],0.11118384799920022,0.06287340106016974,tvm
64,16,2,1024,16,16,28,1,1,1,[64; 16; 2; 1024; 16; 16; 28; 1; 1; 1],0.0940157764707692,0.07435461290733594,tvm
32,32,8,1024,64,32,28,2,2,1,[32; 32; 8; 1024; 64; 32; 28; 2; 2; 1],0.021998828495270573,0.31776722420330356,tvm
32,16,1,256,256,32,28,1,2,1,[32; 16; 1; 256; 256; 32; 28; 1; 2; 1],0.040641617495566607,0.17200365284253824,tvm
64,32,4,512,512,16,8,1,1,1,[64; 32; 4; 512; 512; 16; 8; 1; 1; 1],0.01747979012725409,0.39991937064319943,tvm
64,64,1,256,64,32,1,1,2,0,[64; 64; 1; 256; 64; 32; 1; 1; 2; 0],0.15071709104813635,0.0463816453598751,tvm
16,16,1,512,32,16,8,1,1,0,[16; 16; 1; 512; 32; 16; 8; 1; 1; 0],0.04376791074173525,0.15971762298447598,tvm
64,64,16,512,64,16,8,1,1,1,[64; 64; 16; 512; 64; 16; 8; 1; 1; 1],0.025120266247540712,0.27828155154808687,tvm
32,16,1,64,32,16,32,4,1,0,[32; 16; 1; 64; 32; 16; 32; 4; 1; 0],0.0564676804933697,0.12379659666536995,tvm
16,16,4,1024,128,16,56,7,1,0,[16; 16; 4; 1024; 128; 16; 56; 7; 1; 0],0.03604191349586472,0.193954926046552,tvm
64,16,4,1024,64,16,32,32,1,1,[64; 16; 4; 1024; 64; 16; 32; 32; 1; 1],0.0828566420241259,0.08436869387768811,tvm
64,16,8,512,256,16,448,2,1,1,[64; 16; 8; 512; 256; 16; 448; 2; 1; 1],0.04783377202693373,0.14614165620747047,tvm
32,32,4,32,32,16,448,64,1,0,[32; 32; 4; 32; 32; 16; 448; 64; 1; 0],0.03826184451463632,0.1827017687030897,tvm
64,32,2,512,16,16,56,8,1,0,[64; 32; 2; 512; 16; 16; 56; 8; 1; 0],0.045973945991136134,0.15205365813094335,tvm
16,16,2,256,16,16,2,1,1,0,[16; 16; 2; 256; 16; 16; 2; 1; 1; 0],0.052367043506819755,0.13349057343205356,tvm
64,64,4,16,16,16,448,2,1,1,[64; 64; 4; 16; 16; 16; 448; 2; 1; 1],0.10233462403994054,0.0683102784834419,tvm
32,16,4,64,64,16,224,32,1,0,[32; 16; 4; 64; 64; 16; 224; 32; 1; 0],0.0435377050016541,0.16056213037414535,tvm
16,16,2,1024,64,64,32,32,4,1,[16; 16; 2; 1024; 64; 64; 32; 32; 4; 1],0.02707297948654741,0.25820972790011,tvm
32,16,16,1024,256,16,64,1,1,1,[32; 16; 16; 1024; 256; 16; 64; 1; 1; 1],0.05079686548560858,0.13761689033051006,tvm
64,64,16,2048,128,16,28,1,1,0,[64; 64; 16; 2048; 128; 16; 28; 1; 1; 0],0.12050040101166815,0.05801231039878258,tvm
32,16,2,128,64,64,64,4,4,0,[32; 16; 2; 128; 64; 64; 64; 4; 4; 0],0.039467225986300036,0.1771218141628,tvm
16,16,2,1024,512,128,56,8,8,1,[16; 16; 2; 1024; 512; 128; 56; 8; 8; 1],0.02532682497985661,0.27601196250325427,tvm
16,16,2,512,256,32,64,16,2,0,[16; 16; 2; 512; 256; 32; 64; 16; 2; 0],0.03824459499446675,0.18278417297079644,tvm
32,16,16,512,16,16,448,32,1,1,[32; 16; 16; 512; 16; 16; 448; 32; 1; 1],0.05285328900208697,0.13226247218769374,tvm
64,64,16,512,16,16,128,2,1,0,[64; 64; 16; 512; 16; 16; 128; 2; 1; 0],0.03725141126778908,0.1876574988371323,tvm
64,32,4,256,16,16,448,8,1,1,[64; 32; 4; 256; 16; 16; 448; 8; 1; 1],0.07159848097944632,0.09763484603358306,tvm
64,64,1,256,32,32,32,1,2,0,[64; 64; 1; 256; 32; 32; 32; 1; 2; 0],0.049538619001396,0.14111226367593482,tvm
32,16,8,256,256,16,224,16,1,0,[32; 16; 8; 256; 256; 16; 224; 16; 1; 0],0.038024473731638864,0.1838422989362797,tvm
64,16,4,1024,16,16,28,7,1,1,[64; 16; 4; 1024; 16; 16; 28; 7; 1; 1],0.07232542301062495,0.09665351926997687,tvm
32,16,1,128,64,32,64,16,2,1,[32; 16; 1; 128; 64; 32; 64; 16; 2; 1],0.06292649649549276,0.11109003450028998,tvm
32,32,1,4096,4096,32,16,8,2,1,[32; 32; 1; 4096; 4096; 32; 16; 8; 2; 1],0.12774734292179346,0.05472134689287615,tvm
64,32,16,256,256,16,448,7,1,1,[64; 32; 16; 256; 256; 16; 448; 7; 1; 1],0.046708510257303715,0.14966237690215298,tvm
32,16,4,512,32,32,224,56,2,0,[32; 16; 4; 512; 32; 32; 224; 56; 2; 0],0.04069279000395909,0.17178735264862757,tvm
32,16,4,256,256,32,128,16,2,0,[32; 16; 4; 256; 256; 32; 128; 16; 2; 0],0.03611506999004632,0.19356204123634044,tvm
32,16,1,32,32,32,4,4,2,0,[32; 16; 1; 32; 32; 32; 4; 4; 2; 0],0.05313317844411358,0.13156575366593973,tvm
32,16,8,128,16,16,112,1,1,1,[32; 16; 8; 128; 16; 16; 112; 1; 1; 1],0.039720222499454394,0.17599364320687505,tvm
16,16,4,512,32,32,128,8,2,0,[16; 16; 4; 512; 32; 32; 128; 8; 2; 0],0.03579043201170862,0.195317750408259,tvm
16,16,8,256,128,32,112,7,2,0,[16; 16; 8; 256; 128; 32; 112; 7; 2; 0],0.03367404849268496,0.20759329452724462,tvm
32,32,16,256,64,16,56,2,1,0,[32; 32; 16; 256; 64; 16; 56; 2; 1; 0],0.03816878324141726,0.1831472232806523,tvm
16,16,16,1024,32,16,14,14,1,1,[16; 16; 16; 1024; 32; 16; 14; 14; 1; 1],0.06290282850386575,0.11113183354285983,tvm
64,16,16,1024,128,16,4,4,1,0,[64; 16; 16; 1024; 128; 16; 4; 4; 1; 0],0.10948000301141292,0.06385190422344006,tvm
32,32,8,256,256,16,256,8,1,1,[32; 32; 8; 256; 256; 16; 256; 8; 1; 1],0.03804825377301313,0.1837273980658974,tvm
32,32,8,2048,64,16,4,2,1,1,[32; 32; 8; 2048; 64; 16; 4; 2; 1; 1],0.051724960503634065,0.13514764629304127,tvm
32,16,8,256,64,32,224,1,2,1,[32; 16; 8; 256; 64; 32; 224; 1; 2; 1],0.036454658751608804,0.1917589385295827,tvm
32,16,16,256,64,16,56,7,1,1,[32; 16; 16; 256; 64; 16; 56; 7; 1; 1],0.051904162974096835,0.13468104032725337,tvm
64,16,1,512,512,64,16,2,4,1,[64; 16; 1; 512; 512; 64; 16; 2; 4; 1],0.034902857267297804,0.20028465329159212,tvm
32,32,16,4096,4096,16,7,1,1,1,[32; 32; 16; 4096; 4096; 16; 7; 1; 1; 1],0.09939271450275555,0.07033218381889411,tvm
16,16,16,512,16,16,56,28,1,1,[16; 16; 16; 512; 16; 16; 56; 28; 1; 1],0.052359624998643994,0.13350948687748826,tvm
32,32,2,1024,512,16,28,28,1,0,[32; 32; 2; 1024; 512; 16; 28; 28; 1; 0],0.029334830003790557,0.23830056849701786,tvm
32,16,8,32,16,16,16,1,1,1,[32; 16; 8; 32; 16; 16; 16; 1; 1; 1],0.0398242132505402,0.17553408080376437,tvm
32,16,4,256,256,32,32,32,2,0,[32; 16; 4; 256; 256; 32; 32; 32; 2; 0],0.03021149375126697,0.23138566812418893,tvm
32,32,4,256,32,16,112,2,1,1,[32; 32; 4; 256; 32; 16; 112; 2; 1; 1],0.032706668484024704,0.21373337581237054,tvm
64,32,1,512,512,128,56,2,8,1,[64; 32; 1; 512; 512; 128; 56; 2; 8; 1],0.029216191731393337,0.2392682362895106,tvm
64,32,8,256,16,16,64,1,1,1,[64; 32; 8; 256; 16; 16; 64; 1; 1; 1],0.031601348746335134,0.22120912378707788,tvm
64,64,8,2048,256,16,8,2,1,1,[64; 64; 8; 2048; 256; 16; 8; 2; 1; 1],0.05611794849392027,0.1245681079632483,tvm
64,32,1,1024,1024,128,8,1,8,0,[64; 32; 1; 1024; 1024; 128; 8; 1; 8; 0],0.0427747072535567,0.16342617204201693,tvm
32,16,16,1024,1024,16,2,1,1,1,[32; 16; 16; 1024; 1024; 16; 2; 1; 1; 1],0.06483345245942473,0.10782252682041873,tvm
64,32,1,64,64,16,28,4,1,0,[64; 32; 1; 64; 64; 16; 28; 4; 1; 0],0.037740085972473025,0.18522762962875663,tvm
32,32,8,1024,16,16,7,1,1,0,[32; 32; 8; 1024; 16; 16; 7; 1; 1; 0],0.04466010199394077,0.15652688539795764,tvm
64,64,8,64,16,16,32,2,1,1,[64; 64; 8; 64; 16; 16; 32; 2; 1; 1],0.022077148503740318,0.31663992591626283,tvm
64,64,1,128,128,32,32,16,2,1,[64; 64; 1; 128; 128; 32; 32; 16; 2; 1],0.03883192973444238,0.18001955386899984,tvm
64,64,2,512,64,32,28,28,2,0,[64; 64; 2; 512; 64; 32; 28; 28; 2; 0],0.0336148317437619,0.20795899619411115,tvm
16,16,2,512,512,32,4,1,2,1,[16; 16; 2; 512; 512; 32; 4; 1; 2; 1],0.020896108995657414,0.33453628463171875,tvm
32,16,2,256,128,32,4,1,2,1,[32; 16; 2; 256; 128; 32; 4; 1; 2; 1],0.03184620849788189,0.21950828674413814,tvm
64,64,2,1024,128,64,14,7,4,1,[64; 64; 2; 1024; 128; 64; 14; 7; 4; 1],0.039765826251823455,0.17579181235662414,tvm
32,32,8,1024,512,16,14,7,1,0,[32; 32; 8; 1024; 512; 16; 14; 7; 1; 0],0.01807858474785462,0.38667333556052985,tvm
64,64,2,512,512,64,14,2,4,0,[64; 64; 2; 512; 512; 64; 14; 2; 4; 0],0.03018016676651314,0.23162584623034918,tvm
64,64,8,1024,512,16,28,4,1,1,[64; 64; 8; 1024; 512; 16; 28; 4; 1; 1],0.027477593743242323,0.2544075268012095,tvm
32,32,4,512,512,32,32,16,2,1,[32; 32; 4; 512; 512; 32; 32; 16; 2; 1],0.016758146492065862,0.41714080193631914,tvm
64,64,2,256,64,64,14,7,4,1,[64; 64; 2; 256; 64; 64; 14; 7; 4; 1],0.01638070937769953,0.4267523771701514,tvm
