i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,64,4,1024,64,64,8,1,4,1,[64; 64; 4; 1024; 64; 64; 8; 1; 4; 1],0.007307280189706944,0.5466569139803902,tvm
16,16,8,1024,64,32,128,32,2,0,[16; 16; 8; 1024; 64; 32; 128; 32; 2; 0],0.01009897706535412,0.3955425596320204,tvm
64,32,4,1024,128,64,64,2,4,0,[64; 32; 4; 1024; 128; 64; 64; 2; 4; 0],0.006963242434721906,0.573665971785854,tvm
32,32,8,1024,256,32,32,32,2,1,[32; 32; 8; 1024; 256; 32; 32; 32; 2; 1],0.008628194249467924,0.4629676989877195,tvm
32,32,8,1024,128,32,4,4,2,0,[32; 32; 8; 1024; 128; 32; 4; 4; 2; 0],0.01691757861408405,0.2361197975914659,tvm
64,64,8,1024,256,32,16,16,2,1,[64; 64; 8; 1024; 256; 32; 16; 16; 2; 1],0.008796803813311271,0.45409393262251346,tvm
64,16,4,1024,64,64,32,8,4,0,[64; 16; 4; 1024; 64; 64; 32; 8; 4; 0],0.01172580449929228,0.3406653452508383,tvm
64,64,4,1024,128,64,128,8,4,0,[64; 64; 4; 1024; 128; 64; 128; 8; 4; 0],0.006370022376358975,0.6270896712891121,tvm
16,8,4,128,128,32,64,8,2,1,[16; 8; 4; 128; 128; 32; 64; 8; 2; 1],0.00920691111969063,0.4338670359869254,tvm
8,8,4,1024,512,32,256,8,2,1,[8; 8; 4; 1024; 512; 32; 256; 8; 2; 1],0.011096234564320184,0.35999376319420545,tvm
32,8,4,128,32,32,32,32,2,1,[32; 8; 4; 128; 32; 32; 32; 32; 2; 1],0.01124571500258753,0.3552086494434658,tvm
64,8,8,512,64,32,16,16,2,1,[64; 8; 8; 512; 64; 32; 16; 16; 2; 1],0.015296582743758336,0.26114167490939744,tvm
32,16,4,128,32,32,2048,64,2,0,[32; 16; 4; 128; 32; 32; 2048; 64; 2; 0],0.013041888625593856,0.3062880962084084,tvm
16,16,4,1024,256,64,2048,32,4,0,[16; 16; 4; 1024; 256; 64; 2048; 32; 4; 0],0.01247467593930196,0.3202147500689914,tvm
32,16,8,1024,1024,32,512,2,2,0,[32; 16; 8; 1024; 1024; 32; 512; 2; 2; 0],0.009972370811738074,0.40056425031782666,tvm
16,16,8,64,64,32,2048,4,2,1,[16; 16; 8; 64; 64; 32; 2048; 4; 2; 1],0.009759738626598846,0.40929121064867086,tvm
8,8,4,512,512,64,32,1,4,1,[8; 8; 4; 512; 512; 64; 32; 1; 4; 1],0.009750743432960007,0.4096687873657461,tvm
16,8,8,512,256,32,64,32,2,1,[16; 8; 8; 512; 256; 32; 64; 32; 2; 1],0.009800880754482932,0.40757308839495016,tvm
64,8,8,256,256,32,128,32,2,0,[64; 8; 8; 256; 256; 32; 128; 32; 2; 0],0.0100213342520874,0.3986071253199828,tvm
32,32,8,1024,1024,32,8,1,2,1,[32; 32; 8; 1024; 1024; 32; 8; 1; 2; 1],0.007760372434859164,0.5147401457373137,tvm
64,8,4,1024,256,64,64,16,4,0,[64; 8; 4; 1024; 256; 64; 64; 16; 4; 0],0.009579085563018452,0.41701008011839,tvm
64,16,4,1024,128,64,2048,8,4,0,[64; 16; 4; 1024; 128; 64; 2048; 8; 4; 0],0.012693639248027466,0.3146910952834883,tvm
16,16,8,1024,1024,32,512,64,2,1,[16; 16; 8; 1024; 1024; 32; 512; 64; 2; 1],0.009883398372039665,0.40417021430563527,tvm
32,8,8,1024,32,32,256,4,2,1,[32; 8; 8; 1024; 32; 32; 256; 4; 2; 1],0.009988976060412824,0.39989836935600287,tvm
64,64,8,1024,512,32,8,2,2,1,[64; 64; 8; 1024; 512; 32; 8; 2; 2; 1],0.007562040496850386,0.5282403922273349,tvm
16,16,4,512,128,64,512,16,4,0,[16; 16; 4; 512; 128; 64; 512; 16; 4; 0],0.012592782499268651,0.3172114850968982,tvm
32,8,4,256,128,64,128,16,4,1,[32; 8; 4; 256; 128; 64; 128; 16; 4; 1],0.008960600556747522,0.44579324932492814,tvm
64,16,8,512,512,32,4096,1,2,1,[64; 16; 8; 512; 512; 32; 4096; 1; 2; 1],0.009996619752200786,0.39959259600884794,tvm
64,64,4,512,64,64,8,8,4,0,[64; 64; 4; 512; 64; 64; 8; 8; 4; 0],0.008765780810790602,0.45570101789197714,tvm
64,16,4,512,512,64,2048,4,4,1,[64; 16; 4; 512; 512; 64; 2048; 4; 4; 1],0.012458400371542666,0.320633076395554,tvm
16,16,4,1024,128,32,16,1,2,0,[16; 16; 4; 1024; 128; 32; 16; 1; 2; 0],0.012625136252609082,0.3163985843930776,tvm
16,16,8,64,64,32,32,1,2,0,[16; 16; 8; 64; 64; 32; 32; 1; 2; 0],0.007522918931499589,0.530987409869506,tvm
32,32,8,1024,512,32,2048,2,2,0,[32; 32; 8; 1024; 512; 32; 2048; 2; 2; 0],0.00933230100054061,0.4280375480670669,tvm
32,32,4,1024,1024,32,4096,8,2,0,[32; 32; 4; 1024; 1024; 32; 4096; 8; 2; 0],0.012508700499893166,0.3193437430314488,tvm
64,64,8,128,64,32,4096,4,2,0,[64; 64; 8; 128; 64; 32; 4096; 4; 2; 0],0.009292719754739664,0.4298607236119267,tvm
64,16,8,1024,1024,32,32,16,2,0,[64; 16; 8; 1024; 1024; 32; 32; 16; 2; 0],0.006465473561547697,0.6178318107821668,tvm
32,32,4,64,64,32,2048,64,2,1,[32; 32; 4; 64; 64; 32; 2048; 64; 2; 1],0.01260925737733487,0.3167970260703445,tvm
16,16,4,128,32,32,256,16,2,0,[16; 16; 4; 128; 32; 32; 256; 16; 2; 0],0.01021139193471754,0.3911881224061285,tvm
64,64,8,1024,128,32,4096,8,2,1,[64; 64; 8; 1024; 128; 32; 4096; 8; 2; 1],0.009225371308275498,0.43299885767329027,tvm
64,32,4,1024,64,32,2048,64,2,0,[64; 32; 4; 1024; 64; 32; 2048; 64; 2; 0],0.012642090499866754,0.31597426376099275,tvm
64,32,4,1024,256,32,2048,16,2,0,[64; 32; 4; 1024; 256; 32; 2048; 16; 2; 0],0.012608170742169023,0.31682432922129344,tvm
64,64,8,1024,512,32,1024,32,2,1,[64; 64; 8; 1024; 512; 32; 1024; 32; 2; 1],0.009437224063731264,0.4232786263332476,tvm
16,16,8,1024,512,32,32,4,2,1,[16; 16; 8; 1024; 512; 32; 32; 4; 2; 1],0.006750441127223894,0.5917502519924945,tvm
64,64,8,1024,128,32,2048,32,2,1,[64; 64; 8; 1024; 128; 32; 2048; 32; 2; 1],0.009428128687432036,0.4236869659426818,tvm
