i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
1500,30,1,1280,1280,64,32,16,4,0,[1500; 30; 1; 1280; 1280; 64; 32; 16; 4; 0],0.14082341396715492,0.2596970740956354,tvm
375,375,1,160,160,32,320,10,2,1,[375; 375; 1; 160; 160; 32; 320; 10; 2; 1],0.14624287199694663,0.25007323825117533,tvm
1,1,1,640,640,128,256,32,8,1,[1; 1; 1; 640; 640; 128; 256; 32; 8; 1],0.4498993849847466,0.08128801636985677,tvm
100,50,10,640,160,16,640,2,1,0,[100; 50; 10; 640; 160; 16; 640; 2; 1; 0],0.060113904473837465,0.6083688772427858,tvm
300,25,25,320,320,16,10,2,1,0,[300; 25; 25; 320; 320; 16; 10; 2; 1; 0],0.07443667895859107,0.4913092454295706,tvm
75,75,1,80,80,16,640,2,1,1,[75; 75; 1; 80; 80; 16; 640; 2; 1; 1],0.28888883197214454,0.12659343153478114,tvm
1500,100,2,1280,320,64,16,16,4,1,[1500; 100; 2; 1280; 320; 64; 16; 16; 4; 1],0.05763616500189528,0.634522240857385,tvm
375,75,5,128,64,64,40,10,4,1,[375; 75; 5; 128; 64; 64; 40; 10; 4; 1],0.0502632679999806,0.7275975086109142,tvm
1500,30,2,1280,32,32,16,2,2,0,[1500; 30; 2; 1280; 32; 32; 16; 2; 2; 0],0.07132358651142567,0.5127536395771407,tvm
750,10,10,640,640,16,5,1,1,0,[750; 10; 10; 640; 640; 16; 5; 1; 1; 0],0.07699321897234768,0.47499544842466324,tvm
75,1,1,320,160,32,64,64,2,0,[75; 1; 1; 320; 160; 32; 64; 64; 2; 0],0.3738924189237878,0.09781270419094296,tvm
300,60,1,1280,160,80,32,4,5,1,[300; 60; 1; 1280; 160; 80; 32; 4; 5; 1],0.07304754148935899,0.5006524220497691,tvm
1500,6,1,1280,320,64,320,2,4,0,[1500; 6; 1; 1280; 320; 64; 320; 2; 4; 0],0.17158718104474247,0.21313613493010494,tvm
500,4,1,256,64,32,640,16,2,1,[500; 4; 1; 256; 64; 32; 640; 16; 2; 1],0.20707256498280913,0.17661165579546803,tvm
60,10,5,1280,16,16,20,10,1,0,[60; 10; 5; 1280; 16; 16; 20; 10; 1; 0],0.10094595397822559,0.36228721538772285,tvm
750,1,1,1280,1280,160,1280,2,10,0,[750; 1; 1; 1280; 1280; 160; 1280; 2; 10; 0],0.5069853879977018,0.0721350741800755,tvm
375,1,1,128,128,32,20,10,2,1,[375; 1; 1; 128; 128; 32; 20; 10; 2; 1],0.30003204103559256,0.12189174344579463,tvm
300,30,1,256,256,16,80,40,1,1,[300; 30; 1; 256; 256; 16; 80; 40; 1; 1],0.22374205803498626,0.16345352721172318,tvm
1500,150,3,16,16,16,320,5,1,0,[1500; 150; 3; 16; 16; 16; 320; 5; 1; 0],0.10349310596939176,0.35337067361998614,tvm
100,25,1,1280,640,80,320,16,5,1,[100; 25; 1; 1280; 640; 80; 320; 16; 5; 1],0.13589431007858366,0.2691167021656786,tvm
1500,60,1,64,32,32,640,4,2,0,[1500; 60; 1; 64; 32; 32; 640; 4; 2; 0],0.15308376890607178,0.2388981459808966,tvm
150,6,2,1280,160,16,1280,64,1,1,[150; 6; 2; 1280; 160; 16; 1280; 64; 1; 1],0.2770316619426012,0.13201172860525195,tvm
250,50,2,640,640,80,32,2,5,1,[250; 50; 2; 640; 640; 80; 32; 2; 5; 1],0.07498932897578925,0.48768843608716483,tvm
750,30,30,640,32,16,160,4,1,0,[750; 30; 30; 640; 32; 16; 160; 4; 1; 0],0.08046895451843739,0.4544787339451412,tvm
1500,150,15,640,640,16,1280,40,1,1,[1500; 150; 15; 640; 640; 16; 1280; 40; 1; 1],0.0912146299961023,0.40093818911496226,tvm
1500,125,1,1280,320,32,320,32,2,1,[1500; 125; 1; 1280; 320; 32; 320; 32; 2; 1],0.1462272220524028,0.25010000229863244,tvm
30,30,2,1280,256,16,128,4,1,1,[30; 30; 2; 1280; 256; 16; 128; 4; 1; 1],0.14381339401006699,0.2542977921018161,tvm
1500,60,1,320,64,32,320,16,2,1,[1500; 60; 1; 320; 64; 32; 320; 16; 2; 1],0.1483157790498808,0.24657813757718292,tvm
375,5,1,256,64,16,160,8,1,0,[375; 5; 1; 256; 64; 16; 160; 8; 1; 0],0.31722396600525826,0.11528583111788714,tvm
750,75,3,640,320,32,20,4,2,1,[750; 75; 3; 640; 320; 32; 20; 4; 2; 1],0.06122250750195235,0.5973526741004904,tvm
75,25,5,320,32,16,1280,4,1,1,[75; 25; 5; 320; 32; 16; 1280; 4; 1; 1],0.11498671304434538,0.3180491693620685,tvm
750,150,3,128,64,16,640,1,1,1,[750; 150; 3; 128; 64; 16; 640; 1; 1; 1],0.10141226602718234,0.3606213528610636,tvm
1500,750,5,1280,640,16,128,1,1,0,[1500; 750; 5; 1280; 640; 16; 128; 1; 1; 0],0.06546198297291994,0.5586666781322115,tvm
25,5,1,80,80,80,160,40,5,1,[25; 5; 1; 80; 80; 80; 160; 40; 5; 1],0.18548522097989917,0.1971662668229065,tvm
60,1,1,128,64,64,1280,64,4,0,[60; 1; 1; 128; 64; 64; 1280; 64; 4; 0],0.30941615405026823,0.11819495554032103,tvm
750,375,1,1280,320,32,64,64,2,0,[750; 375; 1; 1280; 320; 32; 64; 64; 2; 0],0.14332768402528018,0.2551595584630956,tvm
150,75,3,256,64,16,640,20,1,0,[150; 75; 3; 256; 64; 16; 640; 20; 1; 0],0.10651325795333833,0.343350952493162,tvm
250,10,2,160,16,16,640,32,1,0,[250; 10; 2; 160; 16; 16; 640; 32; 1; 0],0.16777343093417585,0.2179810496083673,tvm
750,6,3,320,320,80,320,2,5,0,[750; 6; 3; 320; 320; 80; 320; 2; 5; 0],0.10114222601987422,0.36158417715902724,tvm
60,15,1,640,64,64,8,4,4,0,[60; 15; 1; 640; 64; 64; 8; 4; 4; 0],0.07722249248763546,0.47358518733753946,tvm
20,5,5,640,64,32,80,4,2,1,[20; 5; 5; 640; 64; 32; 80; 4; 2; 1],0.10479944001417607,0.3489658777421102,tvm
300,100,1,1280,160,16,128,32,1,1,[300; 100; 1; 1280; 160; 16; 128; 32; 1; 1],0.2548428950831294,0.14350578052999682,tvm
75,3,3,640,32,32,640,16,2,1,[75; 3; 3; 640; 32; 32; 640; 16; 2; 1],0.15238154702819884,0.23999906343424168,tvm
500,10,10,128,16,16,40,1,1,0,[500; 10; 10; 128; 16; 16; 40; 1; 1; 0],0.10184961394406855,0.3590728246796501,tvm
1500,500,2,64,32,16,4,1,1,1,[1500; 500; 2; 64; 32; 16; 4; 1; 1; 1],0.08212366001680493,0.4453214647757416,tvm
30,6,2,160,16,16,256,4,1,1,[30; 6; 2; 160; 16; 16; 256; 4; 1; 1],0.18312811304349452,0.19970406489550047,tvm
250,10,5,320,320,80,1280,1,5,0,[250; 10; 5; 320; 320; 80; 1280; 1; 5; 0],0.09621475648600608,0.38010207484906633,tvm
60,3,3,640,320,16,20,2,1,0,[60; 3; 3; 640; 320; 16; 20; 2; 1; 0],0.16656774596776813,0.21955888493865652,tvm
60,4,4,1280,320,16,320,40,1,1,[60; 4; 4; 1280; 320; 16; 320; 40; 1; 1],0.1518151860218495,0.24089440279159655,tvm
300,75,1,32,32,32,4,4,2,0,[300; 75; 1; 32; 32; 32; 4; 4; 2; 0],0.10052758699748665,0.36379495085605623,tvm
300,150,6,320,64,32,20,20,2,0,[300; 150; 6; 320; 64; 32; 20; 20; 2; 0],0.07369317952543497,0.49626612404213144,tvm
500,500,4,1280,256,32,20,1,2,1,[500; 500; 4; 1280; 256; 32; 20; 1; 2; 1],0.05497570603620261,0.6652289021508073,tvm
750,125,25,640,80,16,80,5,1,0,[750; 125; 25; 640; 80; 16; 80; 5; 1; 0],0.059412937494926155,0.6155465478297848,tvm
300,60,6,256,256,64,1,1,4,1,[300; 60; 6; 256; 256; 64; 1; 1; 4; 1],0.2642716619884595,0.13838573646623378,tvm
1500,75,5,640,640,16,128,4,1,1,[1500; 75; 5; 640; 640; 16; 128; 4; 1; 1],0.07158670952776447,0.5108689701297776,tvm
750,750,5,64,32,32,1,1,2,1,[750; 750; 5; 64; 32; 32; 1; 1; 2; 1],0.2987499579321593,0.12241484090763716,tvm
250,250,10,640,160,32,320,64,2,0,[250; 250; 10; 640; 160; 32; 320; 64; 2; 0],0.057296413986478,0.6382847725873291,tvm
500,100,4,640,320,80,10,1,5,1,[500; 100; 4; 640; 320; 80; 10; 1; 5; 1],0.06219920195871964,0.5879726334061375,tvm
1500,60,5,640,128,32,1280,40,2,1,[1500; 60; 5; 640; 128; 32; 1280; 40; 2; 1],0.09177447500405833,0.3984923756830138,tvm
1500,1500,5,256,128,32,64,1,2,1,[1500; 1500; 5; 256; 128; 32; 64; 1; 2; 1],0.05527240550145507,0.6616579871933711,tvm
1500,750,6,160,160,32,4,4,2,0,[1500; 750; 6; 160; 160; 32; 4; 4; 2; 0],0.07860198349226266,0.46527360947613433,tvm
1500,300,5,256,64,64,20,5,4,0,[1500; 300; 5; 256; 64; 64; 20; 5; 4; 0],0.050296091474592686,0.7271226749279873,tvm
1500,100,5,640,320,16,64,2,1,0,[1500; 100; 5; 640; 320; 16; 64; 2; 1; 0],0.06875654199393466,0.5318974385688959,tvm
1500,750,5,64,64,32,16,2,2,1,[1500; 750; 5; 64; 64; 32; 16; 2; 2; 1],0.05464328400557861,0.6692758174580969,tvm
375,375,5,320,160,32,80,20,2,0,[375; 375; 5; 320; 160; 32; 80; 20; 2; 0],0.046420161525020376,0.7878350132779406,tvm
500,250,25,640,32,16,8,4,1,1,[500; 250; 25; 640; 32; 16; 8; 4; 1; 1],0.07738088199403137,0.4726158145140998,tvm
1500,250,10,1280,64,16,64,8,1,0,[1500; 250; 10; 1280; 64; 16; 64; 8; 1; 0],0.05792453046888113,0.6313634012290508,tvm
250,250,5,640,320,16,2,2,1,1,[250; 250; 5; 640; 320; 16; 2; 2; 1; 1],0.13004578603431582,0.2812196356887588,tvm
1500,75,5,640,128,32,640,40,2,0,[1500; 75; 5; 640; 128; 32; 640; 40; 2; 0],0.05222795397276059,0.7002270965947153,tvm
1500,750,10,640,128,16,10,1,1,0,[1500; 750; 10; 640; 128; 16; 10; 1; 1; 0],0.07576464646263048,0.48269780536053525,tvm
375,375,15,1280,640,16,40,5,1,0,[375; 375; 15; 1280; 640; 16; 40; 5; 1; 0],0.061873327009379864,0.5910693725243581,tvm
1500,60,6,1280,32,32,160,32,2,1,[1500; 60; 6; 1280; 32; 32; 160; 32; 2; 1],0.05017089901957661,0.7289370787866181,tvm
300,100,5,1280,1280,64,640,40,4,1,[300; 100; 5; 1280; 1280; 64; 640; 40; 4; 1],0.09264270350104198,0.394757786521388,tvm
750,125,5,160,80,80,20,5,5,1,[750; 125; 5; 160; 80; 80; 20; 5; 5; 1],0.047624711733078584,0.7679086600334684,tvm
750,75,5,256,256,32,20,2,2,1,[750; 75; 5; 256; 256; 32; 20; 2; 2; 1],0.04956550072529353,0.7378403937472175,tvm
1500,100,10,256,256,32,40,1,2,1,[1500; 100; 10; 256; 256; 32; 40; 1; 2; 1],0.053322039486374706,0.6858595230734491,tvm
300,100,10,640,128,32,160,1,2,0,[300; 100; 10; 640; 128; 32; 160; 1; 2; 0],0.05378887848928571,0.6799068803547056,tvm
750,250,5,640,64,32,256,1,2,0,[750; 250; 5; 640; 64; 32; 256; 1; 2; 0],0.0583883574581705,0.6263479598244974,tvm
300,150,6,1280,640,64,1280,16,4,1,[300; 150; 6; 1280; 640; 64; 1280; 16; 4; 1],0.0939114885404706,0.38942443719937775,tvm
750,150,10,640,64,16,4,1,1,1,[750; 150; 10; 640; 64; 16; 4; 1; 1; 1],0.12916894000954926,0.28312865746769234,tvm
1500,150,5,1280,80,16,40,10,1,0,[1500; 150; 5; 1280; 80; 16; 40; 10; 1; 0],0.07464269798947498,0.4899531977874827,tvm
500,50,5,1280,256,32,16,1,2,1,[500; 50; 5; 1280; 256; 32; 16; 1; 2; 1],0.05825709301279858,0.6277592423534444,tvm
500,100,5,640,160,32,160,2,2,0,[500; 100; 5; 640; 160; 32; 160; 2; 2; 0],0.05689806450391188,0.6427534730801643,tvm
1500,375,25,640,64,16,64,64,1,1,[1500; 375; 25; 640; 64; 16; 64; 64; 1; 1],0.15279701503459364,0.23934648568330152,tvm
375,125,5,1280,1280,64,640,10,4,1,[375; 125; 5; 1280; 1280; 64; 640; 10; 4; 1],0.09293860499747097,0.39350094153472337,tvm
750,375,15,1280,80,16,64,32,1,1,[750; 375; 15; 1280; 80; 16; 64; 32; 1; 1],0.060933959495741874,0.6001813910350635,tvm
500,500,5,1280,256,16,5,1,1,1,[500; 500; 5; 1280; 256; 16; 5; 1; 1; 1],0.06486153602600098,0.5638384597732656,tvm
1500,250,25,1280,128,16,20,1,1,1,[1500; 250; 25; 1280; 128; 16; 20; 1; 1; 1],0.06645437650149688,0.5503238536984062,tvm
1500,300,6,320,320,32,40,4,2,1,[1500; 300; 6; 320; 320; 32; 40; 4; 2; 1],0.04816219650092535,0.7593388846110024,tvm
750,375,5,640,640,32,1280,64,2,1,[750; 375; 5; 640; 640; 32; 1280; 64; 2; 1],0.10609871207270771,0.3446924836030693,tvm
1500,1500,10,640,64,16,32,8,1,1,[1500; 1500; 10; 640; 64; 16; 32; 8; 1; 1],0.06753582099918276,0.5415115716424195,tvm
1500,1500,25,1280,320,16,5,5,1,1,[1500; 1500; 25; 1280; 320; 16; 5; 5; 1; 1],0.15852880105376244,0.23069264593142275,tvm
750,125,5,1280,320,80,320,64,5,1,[750; 125; 5; 1280; 320; 80; 320; 64; 5; 1],0.09237570344703272,0.3958987829781265,tvm
750,750,30,640,640,16,32,2,1,1,[750; 750; 30; 640; 640; 16; 32; 2; 1; 1],0.06569309451151639,0.556701261272102,tvm
750,250,5,1280,256,16,20,10,1,0,[750; 250; 5; 1280; 256; 16; 20; 10; 1; 0],0.0646601035259664,0.565594958516299,tvm
500,125,5,640,128,16,20,10,1,1,[500; 125; 5; 640; 128; 16; 20; 10; 1; 1],0.06436048849718645,0.5682279520458784,tvm
1500,1500,5,640,320,64,256,2,4,1,[1500; 1500; 5; 640; 320; 64; 256; 2; 4; 1],0.04097153799375519,0.8926057053802258,tvm
750,75,15,1280,160,16,40,10,1,1,[750; 75; 15; 1280; 160; 16; 40; 10; 1; 1],0.061898531508632004,0.5908286946408178,tvm
300,60,6,640,320,32,16,8,2,1,[300; 60; 6; 640; 320; 32; 16; 8; 2; 1],0.05538479151437059,0.6603153604349933,tvm
500,100,5,640,128,64,20,4,4,0,[500; 100; 5; 640; 128; 64; 20; 4; 4; 0],0.04782660774071701,0.7646669981215001,tvm
1500,1500,6,640,128,64,160,20,4,0,[1500; 1500; 6; 640; 128; 64; 160; 20; 4; 0],0.04627585527487099,0.7902917915660399,tvm
750,750,6,1280,320,64,160,40,4,0,[750; 750; 6; 1280; 320; 64; 160; 40; 4; 0],0.050951047509443015,0.717775793807784,tvm
1500,300,5,1280,256,32,160,8,2,1,[1500; 300; 5; 1280; 256; 32; 160; 8; 2; 1],0.04762849601684138,0.7678476464698142,tvm
1500,125,5,640,320,32,5,5,2,0,[1500; 125; 5; 640; 320; 32; 5; 5; 2; 0],0.058291595487389714,0.6273876751124459,tvm
500,250,5,1280,256,64,10,5,4,0,[500; 250; 5; 1280; 256; 64; 10; 5; 4; 0],0.05234208551701158,0.6987002564034743,tvm
1500,125,5,1280,80,80,80,20,5,0,[1500; 125; 5; 1280; 80; 80; 80; 20; 5; 0],0.04655402401112951,0.7855696547882857,tvm
750,150,6,640,640,64,1,1,4,0,[750; 150; 6; 640; 640; 64; 1; 1; 4; 0],0.2579465078888461,0.1417791187434407,tvm
750,375,5,1280,320,80,20,4,5,0,[750; 375; 5; 1280; 320; 80; 20; 4; 5; 0],0.04895612824475393,0.7470245275237328,tvm
1500,125,5,1280,128,64,64,16,4,0,[1500; 125; 5; 1280; 128; 64; 64; 16; 4; 0],0.045733925770036876,0.7996564466238929,tvm
750,250,10,640,128,32,40,1,2,1,[750; 250; 10; 640; 128; 32; 40; 1; 2; 1],0.04775543324649334,0.7658066545572382,tvm
500,500,5,640,128,64,40,20,4,0,[500; 500; 5; 640; 128; 64; 40; 20; 4; 0],0.04840634172433056,0.7555090359791973,tvm
1500,500,5,1280,1280,64,40,8,4,0,[1500; 500; 5; 1280; 1280; 64; 40; 8; 4; 0],0.048651641758624464,0.7516997833879998,tvm
750,150,5,1280,320,32,64,8,2,1,[750; 150; 5; 1280; 320; 32; 64; 8; 2; 1],0.045437225489877164,0.8048781187041498,tvm
1500,300,6,640,160,32,64,64,2,1,[1500; 300; 6; 640; 160; 32; 64; 64; 2; 1],0.07337158301379532,0.49844131841277595,tvm
1500,125,5,640,128,64,8,8,4,1,[1500; 125; 5; 640; 128; 64; 8; 8; 4; 1],0.07463261001976207,0.4900194239722392,tvm
1500,15,5,1280,320,80,80,4,5,0,[1500; 15; 5; 1280; 320; 80; 80; 4; 5; 0],0.0688563979929313,0.5311260774225068,tvm
750,150,25,1280,128,16,160,16,1,1,[750; 150; 25; 1280; 128; 16; 160; 16; 1; 1],0.10943502793088555,0.3341839378386737,tvm
500,100,10,1280,256,16,256,2,1,1,[500; 100; 10; 1280; 256; 16; 256; 2; 1; 1],0.0635076654725708,0.5758584936053729,tvm
300,100,5,640,80,80,320,5,5,0,[300; 100; 5; 640; 80; 80; 320; 5; 5; 0],0.0494965722609777,0.7388679033893606,tvm
750,150,15,1280,160,16,128,2,1,1,[750; 150; 15; 1280; 160; 16; 128; 2; 1; 1],0.06229885853827,0.5870320809965219,tvm
750,125,5,1280,320,16,20,5,1,0,[750; 125; 5; 1280; 320; 16; 20; 5; 1; 0],0.06525158899603412,0.5604680151720339,tvm
100,100,4,128,32,32,128,8,2,0,[100; 100; 4; 128; 32; 32; 128; 8; 2; 0],0.06269527802942321,0.5833203029144463,tvm
1500,300,5,640,640,80,320,32,5,1,[1500; 300; 5; 640; 640; 80; 320; 32; 5; 1],0.09891923703253269,0.3697099742024993,tvm
250,50,10,320,64,32,128,16,2,1,[250; 50; 10; 320; 64; 32; 128; 16; 2; 1],0.057721787539776415,0.6335810121304194,tvm
50,50,10,1280,256,32,20,20,2,1,[50; 50; 10; 1280; 256; 32; 20; 20; 2; 1],0.08052580151706934,0.45415789576060783,tvm
1500,100,5,1280,320,64,640,10,4,0,[1500; 100; 5; 1280; 320; 64; 640; 10; 4; 0],0.0679217015276663,0.5384351061425053,tvm
60,60,6,1280,64,32,256,4,2,0,[60; 60; 6; 1280; 64; 32; 256; 4; 2; 0],0.058898447547107935,0.6209234724256213,tvm
300,300,4,640,640,32,128,4,2,0,[300; 300; 4; 640; 640; 32; 128; 4; 2; 0],0.05767877248581499,0.634053517356366,tvm
250,50,10,128,128,32,40,1,2,0,[250; 50; 10; 128; 128; 32; 40; 1; 2; 0],0.06351602450013161,0.575782707737837,tvm
1500,150,5,640,80,80,1280,5,5,1,[1500; 150; 5; 640; 80; 80; 1280; 5; 5; 1],0.09420810249866918,0.3881983354026815,tvm
150,50,5,1280,640,32,40,20,2,0,[150; 50; 5; 1280; 640; 32; 40; 20; 2; 0],0.05672309099463746,0.6447361723444514,tvm
150,150,5,32,32,32,10,2,2,0,[150; 150; 5; 32; 32; 32; 10; 2; 2; 0],0.06047985848272219,0.6046877338821196,tvm
150,150,5,160,32,32,256,64,2,1,[150; 150; 5; 160; 32; 32; 256; 64; 2; 1],0.05460180348018184,0.6697842606005214,tvm
1500,100,5,1280,128,32,320,8,2,1,[1500; 100; 5; 1280; 128; 32; 320; 8; 2; 1],0.044940952240722254,0.8137662142879603,tvm
300,100,4,1280,128,32,64,8,2,1,[300; 100; 4; 1280; 128; 32; 64; 8; 2; 1],0.0520309004932642,0.7028790242860207,tvm
50,50,5,640,64,64,128,8,4,1,[50; 50; 5; 640; 64; 64; 128; 8; 4; 1],0.04591389751294628,0.7965219803245103,tvm
100,50,5,320,80,80,80,2,5,1,[100; 50; 5; 320; 80; 80; 80; 2; 5; 1],0.04807157249888405,0.7607703819607223,tvm
150,150,5,320,32,32,80,40,2,1,[150; 150; 5; 320; 32; 32; 80; 40; 2; 1],0.05052196199540049,0.7238718990121173,tvm
150,150,5,1280,1280,32,20,4,2,1,[150; 150; 5; 1280; 1280; 32; 20; 4; 2; 1],0.05526764353271574,0.6617149969453661,tvm
1500,60,4,256,128,64,20,2,4,0,[1500; 60; 4; 256; 128; 64; 20; 2; 4; 0],0.051095867005642503,0.715741423222939,tvm
75,75,5,128,64,64,16,4,4,1,[75; 75; 5; 128; 64; 64; 16; 4; 4; 1],0.05108160001691431,0.7159413283710557,tvm
1500,60,4,1280,128,64,256,8,4,1,[1500; 60; 4; 1280; 128; 64; 256; 8; 4; 1],0.052602492505684495,0.6952413627068428,tvm
300,150,5,1280,1280,80,80,40,5,0,[300; 150; 5; 1280; 1280; 80; 80; 40; 5; 0],0.09728290798375383,0.37592861201821776,tvm
1500,300,12,1280,1280,32,10,1,2,1,[1500; 300; 12; 1280; 1280; 32; 10; 1; 2; 1],0.07559141598176211,0.48380398880545034,tvm
1500,60,6,256,32,32,40,4,2,1,[1500; 60; 6; 256; 32; 32; 40; 4; 2; 1],0.06326796999201179,0.5780401769812764,tvm
300,300,6,1280,32,32,128,2,2,0,[300; 300; 6; 1280; 32; 32; 128; 2; 2; 0],0.058589983033016324,0.6241925100203568,tvm
375,125,5,640,640,80,256,64,5,0,[375; 125; 5; 640; 640; 80; 256; 64; 5; 0],0.0890502535039559,0.41068303718870325,tvm
150,150,6,1280,128,32,32,2,2,0,[150; 150; 6; 1280; 128; 32; 32; 2; 2; 0],0.05052808055188507,0.7237842437706491,tvm
300,100,10,320,320,32,40,1,2,0,[300; 100; 10; 320; 320; 32; 40; 1; 2; 0],0.051898560021072626,0.7046713542067313,tvm
1500,60,10,320,32,32,64,8,2,1,[1500; 60; 10; 320; 32; 32; 64; 8; 2; 1],0.04883943300228566,0.7488094419465732,tvm
1500,60,6,640,32,32,32,16,2,0,[1500; 60; 6; 640; 32; 32; 32; 16; 2; 0],0.07400321401655674,0.49418703035312017,tvm
1500,500,4,64,64,32,64,4,2,0,[1500; 500; 4; 64; 64; 32; 64; 4; 2; 0],0.05510103201959282,0.6637158548759033,tvm
1500,500,4,640,64,32,40,2,2,0,[1500; 500; 4; 640; 64; 32; 40; 2; 2; 0],0.05780955101363361,0.6326191421691494,tvm
500,500,5,1280,32,32,16,1,2,1,[500; 500; 5; 1280; 32; 32; 16; 1; 2; 1],0.059222745010629296,0.6175233614190753,tvm
1500,50,5,1280,1280,80,160,1,5,0,[1500; 50; 5; 1280; 1280; 80; 160; 1; 5; 0],0.04864101274870336,0.7518640444509139,tvm
1500,60,12,1280,160,32,32,2,2,0,[1500; 60; 12; 1280; 160; 32; 32; 2; 2; 0],0.06013139651622623,0.608191904566193,tvm
750,125,5,320,64,32,16,8,2,1,[750; 125; 5; 320; 64; 32; 16; 8; 2; 1],0.05422748305136338,0.6744076345344798,tvm
375,125,5,1280,640,32,160,2,2,1,[375; 125; 5; 1280; 640; 32; 160; 2; 2; 1],0.056588287465274334,0.646272050446319,tvm
1500,750,10,1280,320,32,10,10,2,1,[1500; 750; 10; 1280; 320; 32; 10; 10; 2; 1],0.07907281199004501,0.4625031999119089,tvm
1500,250,10,1280,64,32,80,40,2,0,[1500; 250; 10; 1280; 64; 32; 80; 40; 2; 0],0.05794656346552074,0.631123338197428,tvm
1500,300,4,1280,128,64,16,4,4,1,[1500; 300; 4; 1280; 128; 64; 16; 4; 4; 1],0.04721037173294462,0.7746481806646754,tvm
1500,1500,5,1280,1280,80,10,5,5,0,[1500; 1500; 5; 1280; 1280; 80; 10; 5; 5; 0],0.07283624750562012,0.5021047874357707,tvm
375,125,5,128,128,32,40,2,2,1,[375; 125; 5; 128; 128; 32; 40; 2; 2; 1],0.052712861041072756,0.6937856881441682,tvm
500,100,5,640,320,80,16,2,5,0,[500; 100; 5; 640; 320; 80; 16; 2; 5; 0],0.052048204524908215,0.7026453439700678,tvm
750,125,5,1280,128,64,10,10,4,0,[750; 125; 5; 1280; 128; 64; 10; 10; 4; 0],0.06428448250517249,0.5688997895951943,tvm
500,250,5,160,160,32,160,32,2,1,[500; 250; 5; 160; 160; 32; 160; 32; 2; 1],0.043868331995327026,0.8336635314815312,tvm
750,125,5,256,64,32,32,2,2,0,[750; 125; 5; 256; 64; 32; 32; 2; 2; 0],0.05436963099054992,0.6726444138968888,tvm
1500,750,10,320,320,32,16,8,2,0,[1500; 750; 10; 320; 320; 32; 16; 8; 2; 0],0.06471495801815763,0.5651155419303125,tvm
1500,150,5,128,32,32,160,4,2,0,[1500; 150; 5; 128; 32; 32; 160; 4; 2; 0],0.04980824876111001,0.7342444169605765,tvm
750,125,5,320,64,32,64,16,2,0,[750; 125; 5; 320; 64; 32; 64; 16; 2; 0],0.050714128534309566,0.7211289955754037,tvm
750,150,5,640,640,80,32,8,5,1,[750; 150; 5; 640; 640; 80; 32; 8; 5; 1],0.044802950229495764,0.8162727763260551,tvm
500,250,10,1280,128,32,64,2,2,0,[500; 250; 10; 1280; 128; 32; 64; 2; 2; 0],0.04471142473630607,0.8179437087302711,tvm
1500,300,12,320,320,32,20,5,2,0,[1500; 300; 12; 320; 320; 32; 20; 5; 2; 0],0.049755068990634754,0.7350292003074562,tvm
1500,150,6,640,128,32,64,16,2,0,[1500; 150; 6; 640; 128; 32; 64; 16; 2; 0],0.04613034051726572,0.7927847087480434,tvm
1500,1500,12,320,32,32,160,10,2,1,[1500; 1500; 12; 320; 32; 32; 160; 10; 2; 1],0.04677340973285027,0.7818850235702068,tvm
