kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
24,3,197,1,768,64,4,0,[24; 3; 197; 1; 768; 64; 4; 0],0.0035901916889997665,0.48161694211343686,tvm
6,6,1,1,768,128,8,0,[6; 6; 1; 1; 768; 128; 8; 0],0.002844443060894264,0.6078860099641201,tvm
8,1,197,1,96,16,1,1,[8; 1; 197; 1; 96; 16; 1; 1],0.005563294533203589,0.31080453003832836,tvm
24,3,1,1,16,16,1,1,[24; 3; 1; 1; 16; 16; 1; 1],0.0052725948771694675,0.32794045117029524,tvm
6,2,197,1,32,16,1,1,[6; 2; 197; 1; 32; 16; 1; 1],0.005604785877949325,0.3085036931847579,tvm
6,6,197,1,384,32,2,0,[6; 6; 197; 1; 384; 32; 2; 0],0.0039034278415783774,0.44296890144585604,tvm
4,4,1,1,256,128,8,1,[4; 4; 1; 1; 256; 128; 8; 1],0.004387678720377153,0.39408016243917565,tvm
12,12,197,1,128,64,4,0,[12; 12; 197; 1; 128; 64; 4; 0],0.0029689731236430816,0.5823889509432313,tvm
24,8,197,1,256,32,2,0,[24; 8; 197; 1; 256; 32; 2; 0],0.003942975748941535,0.43852593902493747,tvm
16,16,1,1,16,16,1,1,[16; 16; 1; 1; 16; 16; 1; 1],0.004649961403629277,0.37185193440693703,tvm
8,1,197,1,768,32,2,0,[8; 1; 197; 1; 768; 32; 2; 0],0.003579089810955338,0.4831108561636257,tvm
12,1,1,1,768,32,2,1,[12; 1; 1; 1; 768; 32; 2; 1],0.004556331627100008,0.3794932600105033,tvm
12,3,197,1,384,96,6,0,[12; 3; 197; 1; 384; 96; 6; 0],0.0025918764531525085,0.6671217452336649,tvm
24,8,197,1,192,96,6,1,[24; 8; 197; 1; 192; 96; 6; 1],0.002892699874792015,0.597745088567636,tvm
4,4,1,1,768,96,6,0,[4; 4; 1; 1; 768; 96; 6; 0],0.0032978907802316826,0.5243039439698093,tvm
16,16,1,1,64,32,2,1,[16; 16; 1; 1; 64; 32; 2; 1],0.0046875601256033406,0.3688693257314943,tvm
6,1,197,1,64,64,4,1,[6; 1; 197; 1; 64; 64; 4; 1],0.0030201340159692336,0.5725233164205245,tvm
24,4,197,1,192,48,3,1,[24; 4; 197; 1; 192; 48; 3; 1],0.0039022450619086158,0.44310316636327013,tvm
24,6,197,1,768,48,3,1,[24; 6; 197; 1; 768; 48; 3; 1],0.004003688249213155,0.4318760690713025,tvm
12,4,197,1,384,96,6,0,[12; 4; 197; 1; 384; 96; 6; 0],0.002588218623714056,0.6680645626357149,tvm
24,12,1,1,384,96,6,1,[24; 12; 1; 1; 384; 96; 6; 1],0.004707551248429809,0.3673028824559007,tvm
4,4,197,1,192,192,12,0,[4; 4; 197; 1; 192; 192; 12; 0],0.0035713280012714677,0.48416083379671315,tvm
24,6,197,1,96,48,3,0,[24; 6; 197; 1; 96; 48; 3; 0],0.0036723167504533194,0.4708464057855845,tvm
12,3,1,1,384,96,6,1,[12; 3; 1; 1; 384; 96; 6; 1],0.002862859937522444,0.6039754583151301,tvm
6,1,1,1,768,32,2,0,[6; 1; 1; 1; 768; 32; 2; 0],0.0033714130004227627,0.5128701653106043,tvm
16,8,1,1,16,16,1,0,[16; 8; 1; 1; 16; 16; 1; 0],0.005257613436697284,0.32887490943862985,tvm
12,3,197,1,192,96,6,1,[12; 3; 197; 1; 192; 96; 6; 1],0.0035552827175706625,0.486345891512853,tvm
64,64,1,1,384,128,8,1,[64; 64; 1; 1; 384; 128; 8; 1],0.006126667594799073,0.28222473573153745,tvm
6,3,1,1,768,64,4,0,[6; 3; 1; 1; 768; 64; 4; 0],0.0033068111551983748,0.5228895941453949,tvm
1,1,1,1,96,48,3,1,[1; 1; 1; 1; 96; 48; 3; 1],0.012659484113100916,0.13658511890447042,tvm
24,4,1,1,384,48,3,1,[24; 4; 1; 1; 384; 48; 3; 1],0.004991086156223901,0.3464370457121749,tvm
16,8,1,1,64,64,4,1,[16; 8; 1; 1; 64; 64; 4; 1],0.0033708968112478033,0.5129487016889976,tvm
32,16,1,1,128,128,8,0,[32; 16; 1; 1; 128; 128; 8; 0],0.0036893066571792588,0.4686780751858568,tvm
24,3,1,1,96,32,2,1,[24; 3; 1; 1; 96; 32; 2; 1],0.004712183530500624,0.3669418076917396,tvm
16,8,197,1,48,16,1,0,[16; 8; 197; 1; 48; 16; 1; 0],0.005198731250857236,0.33259983242488755,tvm
24,12,1,1,48,48,3,1,[24; 12; 1; 1; 48; 48; 3; 1],0.0038225913122005295,0.4523363869264285,tvm
12,6,197,1,384,16,1,0,[12; 6; 197; 1; 384; 16; 1; 0],0.005341269155906048,0.3237240237079633,tvm
3,1,1,1,768,64,4,1,[3; 1; 1; 1; 768; 64; 4; 1],0.004271964688086882,0.4047545495118514,tvm
2,2,1,1,768,96,6,1,[2; 2; 1; 1; 768; 96; 6; 1],0.006318094689049758,0.2736738254103626,tvm
4,4,1,1,256,32,2,1,[4; 4; 1; 1; 256; 32; 2; 1],0.00413613737327978,0.4180463526253826,tvm
24,12,197,1,64,64,4,0,[24; 12; 197; 1; 64; 64; 4; 0],0.0036994305010011885,0.4673954930060699,tvm
12,2,1,1,768,192,12,0,[12; 2; 1; 1; 768; 192; 12; 0],0.0061200543750601355,0.28252970266136773,tvm
24,6,1,1,768,64,4,0,[24; 6; 1; 1; 768; 64; 4; 0],0.005643679312925087,0.30637763894507347,tvm
48,12,197,1,256,128,8,0,[48; 12; 197; 1; 256; 128; 8; 0],0.005423571532446658,0.318811530835866,tvm
12,4,1,1,48,16,1,1,[12; 4; 1; 1; 48; 16; 1; 1],0.004552327121928101,0.3798270854764052,tvm
24,1,197,1,192,32,2,1,[24; 1; 197; 1; 192; 32; 2; 1],0.003965110590797849,0.436077910883494,tvm
8,2,1,1,384,64,4,1,[8; 2; 1; 1; 384; 64; 4; 1],0.0032777224041637965,0.5275300741333723,tvm
2,2,1,1,768,16,1,1,[2; 2; 1; 1; 768; 16; 1; 1],0.0060854153452964965,0.28413790098872815,tvm
12,4,197,1,768,48,3,0,[12; 4; 197; 1; 768; 48; 3; 0],0.0031585101860400755,0.5474407366167043,tvm
6,2,197,1,256,64,4,1,[6; 2; 197; 1; 256; 64; 4; 1],0.0030772871559747728,0.5618900853955008,tvm
16,8,1,1,256,16,1,1,[16; 8; 1; 1; 256; 16; 1; 1],0.004543235936580459,0.3805871337068566,tvm
64,32,1,1,128,128,8,1,[64; 32; 1; 1; 128; 128; 8; 1],0.005295448627293808,0.32652514726420495,tvm
4,4,197,1,48,48,3,0,[4; 4; 197; 1; 48; 48; 3; 0],0.003873312220093794,0.44641305544309356,tvm
24,8,197,1,768,16,1,1,[24; 8; 197; 1; 768; 16; 1; 1],0.006069165967346635,0.2848986421132726,tvm
12,6,1,1,48,16,1,0,[12; 6; 1; 1; 48; 16; 1; 0],0.004933604748657672,0.3504733822318444,tvm
6,1,1,1,768,16,1,1,[6; 1; 1; 1; 768; 16; 1; 1],0.0036590384370356333,0.4725550640178487,tvm
24,3,197,1,256,16,1,0,[24; 3; 197; 1; 256; 16; 1; 0],0.005501577688846737,0.3142911434955312,tvm
48,6,1,1,256,128,8,0,[48; 6; 1; 1; 256; 128; 8; 0],0.005365856028220151,0.322240688859981,tvm
16,16,1,1,256,16,1,1,[16; 16; 1; 1; 256; 16; 1; 1],0.004662633218686096,0.37084133830805427,tvm
32,1,1,1,192,192,12,1,[32; 1; 1; 1; 192; 192; 12; 1],0.004598724091920303,0.3759949734525427,tvm
16,16,197,1,192,64,4,1,[16; 16; 197; 1; 192; 64; 4; 1],0.0033626376862230245,0.5142085779688313,tvm
3,1,1,1,64,64,4,1,[3; 1; 1; 1; 64; 64; 4; 1],0.004425960156368092,0.39067164677687166,tvm
12,4,1,1,96,16,1,0,[12; 4; 1; 1; 96; 16; 1; 0],0.00371748302859487,0.4651257664276963,tvm
4,2,197,1,64,64,4,1,[4; 2; 197; 1; 64; 64; 4; 1],0.0034518976899562404,0.5009120484330063,tvm
4,4,197,1,192,64,4,1,[4; 4; 197; 1; 192; 64; 4; 1],0.003455423124250956,0.5004009872834214,tvm
3,3,197,1,768,64,4,0,[3; 3; 197; 1; 768; 64; 4; 0],0.004435443843249232,0.38983632844068977,tvm
8,4,197,1,192,192,12,0,[8; 4; 197; 1; 192; 192; 12; 0],0.0030425193908740766,0.5683109688778007,tvm
16,8,197,1,768,96,6,0,[16; 8; 197; 1; 768; 96; 6; 0],0.0035486456217768136,0.4872555129895953,tvm
6,3,197,1,128,128,8,0,[6; 3; 197; 1; 128; 128; 8; 0],0.0036277352810429875,0.47663266718844516,tvm
6,3,197,1,192,192,12,0,[6; 3; 197; 1; 192; 192; 12; 0],0.003155507998599205,0.547961578175281,tvm
16,8,197,1,128,64,4,1,[16; 8; 197; 1; 128; 64; 4; 1],0.003390462094102986,0.5099886372021539,tvm
8,4,197,1,768,192,12,0,[8; 4; 197; 1; 768; 192; 12; 0],0.003911992465873482,0.44199909839833107,tvm
4,2,197,1,768,96,6,0,[4; 2; 197; 1; 768; 96; 6; 0],0.003376594373548869,0.5120831677036252,tvm
16,2,197,1,384,96,6,0,[16; 2; 197; 1; 384; 96; 6; 0],0.002696647625270998,0.6412024792017007,tvm
12,3,197,1,128,128,8,0,[12; 3; 197; 1; 128; 128; 8; 0],0.0036969705652154516,0.46770649437301504,tvm
16,4,197,1,384,64,4,1,[16; 4; 197; 1; 384; 64; 4; 1],0.003375072843482485,0.5123140219613799,tvm
16,16,197,1,384,96,6,0,[16; 16; 197; 1; 384; 96; 6; 0],0.002643136936967494,0.654183715824031,tvm
16,1,197,1,192,96,6,0,[16; 1; 197; 1; 192; 96; 6; 0],0.002973625765662291,0.581477724205835,tvm
4,4,197,1,96,96,6,1,[4; 4; 197; 1; 96; 96; 6; 1],0.003310074498585891,0.522374086624285,tvm
16,8,197,1,96,96,6,1,[16; 8; 197; 1; 96; 96; 6; 1],0.003545696719811531,0.48766075597944875,tvm
16,8,197,1,384,96,6,0,[16; 8; 197; 1; 384; 96; 6; 0],0.0026117462184629403,0.6620463851479212,tvm
6,1,197,1,768,64,4,1,[6; 1; 197; 1; 768; 64; 4; 1],0.0033316322187602054,0.518994003335875,tvm
16,4,197,1,96,96,6,1,[16; 4; 197; 1; 96; 96; 6; 1],0.0035655760912050027,0.4849418715596072,tvm
16,8,197,1,96,96,6,0,[16; 8; 197; 1; 96; 96; 6; 0],0.00355603950083605,0.4862423891665488,tvm
16,4,197,1,192,96,6,1,[16; 4; 197; 1; 192; 96; 6; 1],0.003592608751205262,0.4812929162623285,tvm
6,2,197,1,64,64,4,1,[6; 2; 197; 1; 64; 64; 4; 1],0.003061130546484492,0.5648557343766007,tvm
6,2,197,1,256,64,4,1,[6; 2; 197; 1; 256; 64; 4; 1],0.003074892656513839,0.5623276439241647,tvm
8,2,197,1,256,64,4,1,[8; 2; 197; 1; 256; 64; 4; 1],0.003029044060895103,0.5708392179498977,tvm
8,2,197,1,96,96,6,1,[8; 2; 197; 1; 96; 96; 6; 1],0.003162758282996947,0.5467054349846475,tvm
8,2,197,1,192,96,6,1,[8; 2; 197; 1; 192; 96; 6; 1],0.0032634851886541583,0.5298314663319224,tvm
6,6,197,1,64,64,4,1,[6; 6; 197; 1; 64; 64; 4; 1],0.0030098075621936005,0.5744876066418501,tvm
12,2,197,1,192,96,6,1,[12; 2; 197; 1; 192; 96; 6; 1],0.003561636280210223,0.4854783045828262,tvm
12,1,197,1,128,64,4,0,[12; 1; 197; 1; 128; 64; 4; 0],0.0029449676876538433,0.5871362019033411,tvm
6,2,197,1,384,96,6,1,[6; 2; 197; 1; 384; 96; 6; 1],0.0031197954685922014,0.5542341349823785,tvm
12,1,197,1,192,64,4,0,[12; 1; 197; 1; 192; 64; 4; 0],0.0029340438904910116,0.5893221803739884,tvm
12,12,197,1,768,96,6,1,[12; 12; 197; 1; 768; 96; 6; 1],0.002853381249224185,0.6059818130953487,tvm
8,2,197,1,128,64,4,0,[8; 2; 197; 1; 128; 64; 4; 0],0.0029799309540976537,0.58024738475215,tvm
6,1,197,1,256,64,4,0,[6; 1; 197; 1; 256; 64; 4; 0],0.0030914059698261553,0.5593238674357539,tvm
12,2,197,1,256,64,4,0,[12; 2; 197; 1; 256; 64; 4; 0],0.0029093091088725487,0.5943325642448574,tvm
12,6,197,1,256,64,4,1,[12; 6; 197; 1; 256; 64; 4; 1],0.0032141208139364608,0.5379689323935055,tvm
12,12,197,1,96,96,6,1,[12; 12; 197; 1; 96; 96; 6; 1],0.0035551084038161207,0.48636973798073135,tvm
12,6,197,1,768,96,6,1,[12; 6; 197; 1; 768; 96; 6; 1],0.0027515351084730355,0.6284118045714144,tvm
6,3,197,1,128,64,4,1,[6; 3; 197; 1; 128; 64; 4; 1],0.0030380392345250584,0.5691490495604002,tvm
12,1,197,1,384,64,4,0,[12; 1; 197; 1; 384; 64; 4; 0],0.0029243553599371808,0.5912746332218278,tvm
6,1,197,1,384,64,4,0,[6; 1; 197; 1; 384; 64; 4; 0],0.0030840373274259036,0.5606602512494024,tvm
12,4,197,1,128,64,4,1,[12; 4; 197; 1; 128; 64; 4; 1],0.0031698550301371142,0.5454814578010369,tvm
12,4,197,1,192,64,4,1,[12; 4; 197; 1; 192; 64; 4; 1],0.0031762283433636185,0.5443869130095454,tvm
6,2,197,1,96,96,6,0,[6; 2; 197; 1; 96; 96; 6; 0],0.0031784853745193686,0.5440003457994852,tvm
12,6,197,1,96,96,6,1,[12; 6; 197; 1; 96; 96; 6; 1],0.0035151203119312413,0.4919026916342331,tvm
12,12,197,1,256,64,4,0,[12; 12; 197; 1; 256; 64; 4; 0],0.002943055391369853,0.5875177028361432,tvm
6,3,197,1,768,96,6,1,[6; 3; 197; 1; 768; 96; 6; 1],0.0029519469990191283,0.5857480311915108,tvm
8,8,197,1,128,64,4,0,[8; 8; 197; 1; 128; 64; 4; 0],0.002979824907015427,0.5802680348051037,tvm
12,6,197,1,192,64,4,0,[12; 6; 197; 1; 192; 64; 4; 0],0.0029290287020558026,0.5903312390361823,tvm
12,6,197,1,192,96,6,1,[12; 6; 197; 1; 192; 96; 6; 1],0.0035326250945217907,0.48946522673423104,tvm
12,3,197,1,384,64,4,1,[12; 3; 197; 1; 384; 64; 4; 1],0.0031770048117323313,0.5442538634098936,tvm
12,4,197,1,768,64,4,0,[12; 4; 197; 1; 768; 64; 4; 0],0.003095643609412946,0.558558206635759,tvm
6,6,197,1,384,64,4,0,[6; 6; 197; 1; 384; 64; 4; 0],0.003082544453718583,0.5609317785413512,tvm
12,2,197,1,384,96,6,0,[12; 2; 197; 1; 384; 96; 6; 0],0.00260649135998392,0.6633811143221322,tvm
6,3,197,1,64,64,4,0,[6; 3; 197; 1; 64; 64; 4; 0],0.0030642779674963094,0.5642755524133843,tvm
12,6,197,1,384,64,4,0,[12; 6; 197; 1; 384; 64; 4; 0],0.0029112521406204905,0.593935894020025,tvm
12,3,197,1,64,64,4,0,[12; 3; 197; 1; 64; 64; 4; 0],0.003171183154336177,0.545253004542746,tvm
12,3,197,1,192,96,6,1,[12; 3; 197; 1; 192; 96; 6; 1],0.0035556082184484694,0.4863013686056936,tvm
12,3,197,1,192,64,4,0,[12; 3; 197; 1; 192; 64; 4; 0],0.002925401749962475,0.5910631395770931,tvm
12,6,197,1,768,96,6,0,[12; 6; 197; 1; 768; 96; 6; 0],0.0034879625018220395,0.495732721310478,tvm
12,6,197,1,192,96,6,0,[12; 6; 197; 1; 192; 96; 6; 0],0.002608516671898542,0.6628660500753725,tvm
12,3,197,1,384,64,4,0,[12; 3; 197; 1; 384; 64; 4; 0],0.0029252759686642094,0.5910885541669811,tvm
12,3,197,1,192,96,6,0,[12; 3; 197; 1; 192; 96; 6; 0],0.002648910078278277,0.6527579614861865,tvm
8,4,197,1,384,96,6,0,[8; 4; 197; 1; 384; 96; 6; 0],0.002709415311983321,0.6381809149780826,tvm
8,1,197,1,384,192,12,1,[8; 1; 197; 1; 384; 192; 12; 1],0.003988864187704166,0.4334810766902403,tvm
16,2,197,1,256,128,8,0,[16; 2; 197; 1; 256; 128; 8; 0],0.0025019813438120764,0.691091141480156,tvm
16,1,197,1,256,128,8,0,[16; 1; 197; 1; 256; 128; 8; 0],0.002847953186574159,0.607136785467003,tvm
12,12,197,1,256,128,8,0,[12; 12; 197; 1; 256; 128; 8; 0],0.00255230518814642,0.6774648858167617,tvm
