kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
32,2,1,1,256,128,0,[32; 2; 1; 1; 256; 128; 0],0.014699450373882428,0.47052021643730413,tvm
12,12,1,1,256,64,0,[12; 12; 1; 1; 256; 64; 0],0.013306914377608337,0.5197590046169411,tvm
24,8,1,1,96,96,1,[24; 8; 1; 1; 96; 96; 1],0.012726885877782479,0.5434470488576171,tvm
12,4,1,1,192,64,0,[12; 4; 1; 1; 192; 64; 0],0.013908975248341449,0.49726082963971796,tvm
8,4,1,1,96,96,0,[8; 4; 1; 1; 96; 96; 0],0.014079056505579501,0.4912536979084941,tvm
24,12,1,1,192,96,1,[24; 12; 1; 1; 192; 96; 1],0.012143382686190307,0.5695602905847663,tvm
8,2,1,1,256,128,0,[8; 2; 1; 1; 256; 128; 0],0.014183374878484756,0.48764053905959126,tvm
12,1,1,1,96,96,0,[12; 1; 1; 1; 96; 96; 0],0.012454532377887517,0.5553310523089826,tvm
32,8,1,1,128,128,0,[32; 8; 1; 1; 128; 128; 0],0.015096746879862621,0.45813767869780364,tvm
12,12,1,1,96,96,1,[12; 12; 1; 1; 96; 96; 1],0.014955611259210855,0.4624611091819406,tvm
16,16,1,1,384,128,1,[16; 16; 1; 1; 384; 128; 1],0.012635563864023425,0.5473747468540949,tvm
32,4,1,1,128,128,1,[32; 4; 1; 1; 128; 128; 1],0.012949839627253823,0.5340906737464577,tvm
12,6,197,1,128,128,0,[12; 6; 197; 1; 128; 128; 0],0.015256415499607101,0.45334296064542084,tvm
12,1,1,1,128,128,0,[12; 1; 1; 1; 128; 128; 0],0.011967928061494604,0.5779102728467457,tvm
12,1,1,1,256,128,1,[12; 1; 1; 1; 256; 128; 1],0.012845092249335721,0.5384460023466355,tvm
16,4,197,1,128,128,0,[16; 4; 197; 1; 128; 128; 0],0.014979419618612155,0.4617260713382282,tvm
12,4,1,1,192,96,1,[12; 4; 1; 1; 192; 96; 1],0.013004466512938961,0.5318471591700452,tvm
8,8,1,1,256,128,0,[8; 8; 1; 1; 256; 128; 0],0.013424698627204634,0.5151987961512057,tvm
