kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
128,64,32,4,256,32,2,0,[128; 64; 32; 4; 256; 32; 2; 0],0.007824367748980876,0.5105300985649008,tvm
64,64,64,8,32,16,1,1,[64; 64; 64; 8; 32; 16; 1; 1],0.008388224625377916,0.47621223995480094,tvm
256,128,32,16,128,16,1,0,[256; 128; 32; 16; 128; 16; 1; 0],0.012253227629116736,0.32600187958665905,tvm
32,1,64,8,128,16,1,1,[32; 1; 64; 8; 128; 16; 1; 1],0.008923811561544426,0.44763106107138656,tvm
128,32,64,2,64,64,4,1,[128; 32; 64; 2; 64; 64; 4; 1],0.008136699128954206,0.490933138215798,tvm
64,1,16,16,128,16,1,0,[64; 1; 16; 16; 128; 16; 1; 0],0.010313312188372947,0.3873222457668502,tvm
512,2,64,16,512,16,1,0,[512; 2; 64; 16; 512; 16; 1; 0],0.011243635686696507,0.3552743391376179,tvm
16,4,4,1,1024,128,8,0,[16; 4; 4; 1; 1024; 128; 8; 0],0.016651978381560184,0.23988592505733075,tvm
128,128,16,8,512,16,1,0,[128; 128; 16; 8; 512; 16; 1; 0],0.00902664468594594,0.4425315692678813,tvm
128,1,32,8,256,32,2,1,[128; 1; 32; 8; 256; 32; 2; 1],0.00580439249824849,0.6881986770020506,tvm
128,4,16,2,512,64,4,1,[128; 4; 16; 2; 512; 64; 4; 1],0.007936842252092902,0.5032952793085803,tvm
16,1,8,2,512,16,1,1,[16; 1; 8; 2; 512; 16; 1; 1],0.010602868380374275,0.37674477271538404,tvm
2,1,16,1,64,64,4,0,[2; 1; 16; 1; 64; 64; 4; 0],0.037130768003407866,0.10758127162165393,tvm
64,4,8,1,512,128,8,1,[64; 4; 8; 1; 512; 128; 8; 1],0.012873746120021679,0.3102884895238645,tvm
128,16,16,2,512,64,4,0,[128; 16; 16; 2; 512; 64; 4; 0],0.008094476565020159,0.49349395306888383,tvm
16,16,2,2,64,16,1,0,[16; 16; 2; 2; 64; 16; 1; 0],0.012194341128633823,0.32757614338961544,tvm
256,1,64,8,128,32,2,0,[256; 1; 64; 8; 128; 32; 2; 0],0.008788296749116853,0.45453349518456554,tvm
8,2,16,8,256,16,1,1,[8; 2; 16; 8; 256; 16; 1; 1],0.01042598081403412,0.3831366381106565,tvm
64,1,32,16,128,16,1,0,[64; 1; 32; 16; 128; 16; 1; 0],0.010926894814474508,0.3655727730447036,tvm
64,4,4,2,128,64,4,1,[64; 4; 4; 2; 128; 64; 4; 1],0.008067516188020818,0.49514313265669646,tvm
64,32,64,8,512,32,2,1,[64; 32; 64; 8; 512; 32; 2; 1],0.0056256071584357414,0.7100700645449924,tvm
256,16,16,4,512,32,2,1,[256; 16; 16; 4; 512; 32; 2; 1],0.0073326361234649085,0.544766598374129,tvm
32,2,4,2,1024,64,4,1,[32; 2; 4; 2; 1024; 64; 4; 1],0.008149922505253926,0.49013659154674133,tvm
32,1,64,2,64,64,4,1,[32; 1; 64; 2; 64; 64; 4; 1],0.009389309183461592,0.4254386728611852,tvm
8,2,8,8,1024,32,2,1,[8; 2; 8; 8; 1024; 32; 2; 1],0.007404108437185641,0.539507932924549,tvm
8,2,32,4,64,64,4,1,[8; 2; 32; 4; 64; 64; 4; 1],0.006669533999229316,0.598928686555436,tvm
256,128,32,4,1024,32,2,1,[256; 128; 32; 4; 1024; 32; 2; 1],0.007712321501458064,0.5179471884490342,tvm
8,2,32,4,128,64,4,1,[8; 2; 32; 4; 128; 64; 4; 1],0.006751102999260183,0.5916922373326228,tvm
128,128,16,4,512,64,4,1,[128; 128; 16; 4; 512; 64; 4; 1],0.009039804244821426,0.4418873606011529,tvm
