kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
96,8,1,1,768,64,1,[96; 8; 1; 1; 768; 64; 1],0.005615619938907912,0.307908505502138,tvm
8,2,197,1,256,64,0,[8; 2; 197; 1; 256; 64; 0],0.0029447098586388165,0.5871876095991382,tvm
768,8,1,1,384,128,1,[768; 8; 1; 1; 384; 128; 1],0.015033435003715567,0.1150167704473256,tvm
8,2,1,1,64,16,0,[8; 2; 1; 1; 64; 16; 0],0.003596175283746561,0.4808155905725868,tvm
48,8,197,1,768,128,0,[48; 8; 197; 1; 768; 128; 0],0.005461840093630599,0.31657776742192684,tvm
256,4,1,1,384,16,1,[256; 4; 1; 1; 384; 16; 1],0.01301062737184111,0.13289882904489497,tvm
384,24,1,1,128,16,0,[384; 24; 1; 1; 128; 16; 0],0.01334705887711607,0.12954892600509402,tvm
768,4,197,1,384,64,1,[768; 4; 197; 1; 384; 64; 1],0.00701717830816051,0.2464091785791332,tvm
128,2,197,1,192,64,0,[128; 2; 197; 1; 192; 64; 0],0.006248022375075379,0.2767431099086424,tvm
192,6,1,1,384,128,1,[192; 6; 1; 1; 384; 128; 1],0.005792013656900963,0.29853126136831354,tvm
12,12,197,1,128,128,1,[12; 12; 197; 1; 128; 128; 1],0.0037387979682534933,0.4624740779092851,tvm
256,1,197,1,16,16,0,[256; 1; 197; 1; 16; 16; 0],0.013223567759268917,0.13075874637880164,tvm
64,8,197,1,96,16,0,[64; 8; 197; 1; 96; 16; 0],0.00866279544425197,0.19960036618484991,tvm
192,32,197,1,32,16,0,[192; 32; 197; 1; 32; 16; 0],0.012706637251540087,0.13607826434547585,tvm
96,48,197,1,32,16,1,[96; 48; 197; 1; 32; 16; 1],0.011055810755351558,0.15639713641264838,tvm
48,48,1,1,96,96,1,[48; 48; 1; 1; 96; 96; 1],0.004016730123112211,0.43047381573084564,tvm
6,1,197,1,256,128,0,[6; 1; 197; 1; 256; 128; 0],0.0035832664980262052,0.48254773788374183,tvm
48,16,197,1,768,16,1,[48; 16; 197; 1; 768; 16; 1],0.008647478440252598,0.19995391197605977,tvm
96,8,197,1,96,96,0,[96; 8; 197; 1; 96; 96; 0],0.00563002040507854,0.30712093712793953,tvm
32,32,1,1,384,64,0,[32; 32; 1; 1; 384; 64; 0],0.005082815281639341,0.34018492647237486,tvm
96,48,1,1,64,64,0,[96; 48; 1; 1; 64; 64; 0],0.005796554967673728,0.2982973770627528,tvm
12,12,1,1,192,96,0,[12; 12; 1; 1; 192; 96; 0],0.0031517001552856527,0.5486236182580088,tvm
96,1,197,1,128,64,1,[96; 1; 197; 1; 128; 64; 1],0.005810390062833903,0.2975871024421052,tvm
48,12,197,1,384,16,1,[48; 12; 197; 1; 384; 16; 1],0.00822235643863678,0.21029216572661952,tvm
128,8,197,1,192,96,0,[128; 8; 197; 1; 192; 96; 0],0.005842811970069306,0.2959357842961071,tvm
192,6,197,1,64,64,0,[192; 6; 197; 1; 64; 64; 0],0.006091967032261891,0.2838323211041976,tvm
768,3,197,1,192,96,0,[768; 3; 197; 1; 192; 96; 0],0.006510594997962471,0.2655820464025598,tvm
64,8,1,1,192,64,1,[64; 8; 1; 1; 192; 64; 1],0.005314136593369767,0.32537687213657007,tvm
128,16,1,1,256,128,0,[128; 16; 1; 1; 256; 128; 0],0.005599083626293577,0.30881788132922605,tvm
24,24,197,1,128,128,0,[24; 24; 197; 1; 128; 128; 0],0.003885499343596166,0.4450128516189126,tvm
16,2,197,1,16,16,1,[16; 2; 197; 1; 16; 16; 1],0.0046601862195529975,0.37103606195011596,tvm
96,12,197,1,384,96,0,[96; 12; 197; 1; 384; 96; 0],0.005602464843832422,0.3086315025717032,tvm
128,2,1,1,768,16,0,[128; 2; 1; 1; 768; 16; 0],0.011916962001123466,0.14509546499301862,tvm
192,16,197,1,192,96,0,[192; 16; 197; 1; 192; 96; 0],0.005874888811376877,0.29431997751322553,tvm
768,8,197,1,256,64,1,[768; 8; 197; 1; 256; 64; 1],0.006819352442107629,0.25355738063638456,tvm
64,8,1,1,768,64,1,[64; 8; 1; 1; 768; 64; 1],0.005314794376317877,0.3253366020258101,tvm
192,12,197,1,256,64,0,[192; 12; 197; 1; 256; 64; 0],0.006019248903612606,0.28726127969544185,tvm
8,2,1,1,96,96,1,[8; 2; 1; 1; 96; 96; 1],0.003182805874530459,0.5432618924998769,tvm
24,2,197,1,256,64,0,[24; 2; 197; 1; 256; 64; 0],0.0034595878423715476,0.49979859498865814,tvm
12,2,1,1,768,128,1,[12; 2; 1; 1; 768; 128; 1],0.00546744087478146,0.3162534689369196,tvm
16,2,1,1,128,64,1,[16; 2; 1; 1; 128; 64; 1],0.0036110761247982737,0.4788315402666112,tvm
24,6,197,1,384,96,1,[24; 6; 197; 1; 384; 96; 1],0.0029465700481523527,0.5868169141070898,tvm
16,4,197,1,128,128,1,[16; 4; 197; 1; 128; 128; 1],0.003746745875105262,0.4614930396923611,tvm
6,6,1,1,384,128,1,[6; 6; 1; 1; 384; 128; 1],0.00315073134333943,0.5487923134139673,tvm
24,4,1,1,96,96,1,[24; 4; 1; 1; 96; 96; 1],0.002869874593670829,0.602499198630652,tvm
16,1,197,1,192,96,0,[16; 1; 197; 1; 192; 96; 0],0.002976534171466483,0.580909555627661,tvm
8,2,1,1,384,64,1,[8; 2; 1; 1; 384; 64; 1],0.0032773820639704354,0.5275848555668243,tvm
1,1,197,1,192,96,0,[1; 1; 197; 1; 192; 96; 0],0.012730226138955913,0.13582611369062114,tvm
4,2,197,1,192,96,0,[4; 2; 197; 1; 192; 96; 0],0.0035135503130732104,0.49212249399802865,tvm
4,1,197,1,192,96,0,[4; 1; 197; 1; 192; 96; 0],0.0035361879054107703,0.4889720764587841,tvm
3,3,1,1,768,64,1,[3; 3; 1; 1; 768; 64; 1],0.004151374687353382,0.4165119443746213,tvm
6,3,1,1,768,64,1,[6; 3; 1; 1; 768; 64; 1],0.003175162499246653,0.5445696537633562,tvm
12,2,1,1,768,64,1,[12; 2; 1; 1; 768; 64; 1],0.004907542250293773,0.3523346422037704,tvm
4,1,197,1,192,64,0,[4; 1; 197; 1; 192; 64; 0],0.003631444094935432,0.47614587961538934,tvm
4,1,197,1,256,64,0,[4; 1; 197; 1; 256; 64; 0],0.0036161352509225253,0.4781616346943955,tvm
2,1,197,1,256,64,0,[2; 1; 197; 1; 256; 64; 0],0.006547706499986816,0.2640767638043373,tvm
24,8,197,1,256,64,1,[24; 8; 197; 1; 256; 64; 1],0.0037601780604745727,0.4598444847686051,tvm
12,3,197,1,128,128,1,[12; 3; 197; 1; 128; 128; 1],0.003772546595428139,0.4583368552564984,tvm
16,8,1,1,192,96,0,[16; 8; 1; 1; 192; 96; 0],0.003088423578446964,0.5598639885163135,tvm
24,1,1,1,256,64,0,[24; 1; 1; 1; 256; 64; 0],0.003398705750441877,0.5087516454263029,tvm
8,1,197,1,256,128,0,[8; 1; 197; 1; 256; 128; 0],0.0027866780164913507,0.6204868781482741,tvm
4,4,1,1,768,96,1,[4; 4; 1; 1; 768; 96; 1],0.003577179060812341,0.4833689098203774,tvm
24,6,1,1,384,96,1,[24; 6; 1; 1; 384; 96; 1],0.004663242529204581,0.3707928832841723,tvm
1,1,197,1,256,128,1,[1; 1; 197; 1; 256; 128; 1],0.012532392123830505,0.1379702395019417,tvm
3,3,197,1,256,128,0,[3; 3; 197; 1; 256; 128; 0],0.004344306220446015,0.3980145632274565,tvm
6,3,197,1,256,128,0,[6; 3; 197; 1; 256; 128; 0],0.0035345142168807797,0.48920361802450935,tvm
8,1,1,1,128,64,1,[8; 1; 1; 1; 128; 64; 1],0.0039396895008394495,0.43889173055102826,tvm
24,1,1,1,256,128,1,[24; 1; 1; 1; 256; 128; 1],0.0026672868898458546,0.6482606537150825,tvm
12,4,1,1,384,96,0,[12; 4; 1; 1; 384; 96; 0],0.0028958395014342386,0.5970970221245905,tvm
12,6,1,1,768,96,0,[12; 6; 1; 1; 768; 96; 0],0.005161033655895153,0.3350292321543174,tvm
16,16,1,1,192,64,1,[16; 16; 1; 1; 192; 64; 1],0.003407270967727527,0.5074727426243886,tvm
24,1,197,1,192,64,1,[24; 1; 197; 1; 192; 64; 1],0.0035114115635224152,0.4924222386289083,tvm
16,4,1,1,768,96,1,[16; 4; 1; 1; 768; 96; 1],0.006018194279022282,0.2873116191819006,tvm
12,4,1,1,768,64,0,[12; 4; 1; 1; 768; 64; 0],0.004793922405951889,0.36068525863296913,tvm
4,2,1,1,192,96,0,[4; 2; 1; 1; 192; 96; 0],0.0035864465935446788,0.482119863702803,tvm
8,8,197,1,256,64,1,[8; 8; 197; 1; 256; 64; 1],0.003051216906897025,0.5666909943205481,tvm
8,4,1,1,96,96,1,[8; 4; 1; 1; 96; 96; 1],0.0031899530004011467,0.5420447080692735,tvm
4,1,197,1,192,96,1,[4; 1; 197; 1; 192; 96; 1],0.00337638543715002,0.5121148562696858,tvm
12,4,1,1,128,64,0,[12; 4; 1; 1; 128; 64; 0],0.0034881220635725185,0.4957100443572807,tvm
8,1,197,1,256,64,0,[8; 1; 197; 1; 256; 64; 0],0.0029533732649724698,0.5854651572033042,tvm
12,3,1,1,768,96,1,[12; 3; 1; 1; 768; 96; 1],0.005378093406761764,0.32150745851367796,tvm
12,2,197,1,256,64,0,[12; 2; 197; 1; 256; 64; 0],0.0029254002329253126,0.5910634460872034,tvm
16,8,1,1,192,96,1,[16; 8; 1; 1; 192; 96; 1],0.00296221609278291,0.5837174225978597,tvm
12,1,197,1,256,128,1,[12; 1; 197; 1; 256; 128; 1],0.0037944474061077926,0.45569142428324977,tvm
24,3,1,1,256,128,1,[24; 3; 1; 1; 256; 128; 1],0.0025935989069694187,0.6666786981636905,tvm
12,1,1,1,192,96,0,[12; 1; 1; 1; 192; 96; 0],0.0032068295622593723,0.539192092778048,tvm
12,4,1,1,768,96,1,[12; 4; 1; 1; 768; 96; 1],0.005261029968096409,0.3286613369136119,tvm
8,1,1,1,192,64,0,[8; 1; 1; 1; 192; 64; 0],0.003528115095832618,0.49009091140465877,tvm
1,1,1,1,256,64,1,[1; 1; 1; 1; 256; 64; 1],0.012314575375057757,0.14041061832787988,tvm
8,2,197,1,192,96,1,[8; 2; 197; 1; 192; 96; 1],0.0032637106560287066,0.5297948639114699,tvm
16,4,1,1,192,64,0,[16; 4; 1; 1; 192; 64; 0],0.0034476875625841785,0.5015237348134631,tvm
4,4,197,1,192,96,1,[4; 4; 197; 1; 192; 96; 1],0.00335567484216881,0.5152755329952077,tvm
4,4,1,1,256,128,1,[4; 4; 1; 1; 256; 128; 1],0.004372470812086249,0.3954508142347402,tvm
6,6,197,1,256,64,1,[6; 6; 197; 1; 256; 64; 1],0.003080736858464661,0.5612609003285235,tvm
12,4,1,1,256,128,0,[12; 4; 1; 1; 256; 128; 0],0.0030729019053978845,0.562691942694232,tvm
12,4,197,1,192,96,0,[12; 4; 197; 1; 192; 96; 0],0.002595918813312892,0.6660829044381716,tvm
3,3,1,1,192,96,1,[3; 3; 1; 1; 192; 96; 1],0.0042433498419995885,0.4074839943063338,tvm
3,3,1,1,192,64,1,[3; 3; 1; 1; 192; 64; 1],0.004210502782370895,0.4106628667000914,tvm
8,4,197,1,192,96,1,[8; 4; 197; 1; 192; 96; 1],0.0032602391256659757,0.5303589939906437,tvm
16,4,1,1,192,64,1,[16; 4; 1; 1; 192; 64; 1],0.003335810124553973,0.5183439939011332,tvm
12,4,1,1,256,64,0,[12; 4; 1; 1; 256; 64; 0],0.0031816375958442222,0.5434613750842169,tvm
12,4,1,1,192,96,1,[12; 4; 1; 1; 192; 96; 1],0.0031780540011823177,0.5440741857167544,tvm
32,2,1,1,192,96,0,[32; 2; 1; 1; 192; 96; 0],0.0034791069374477956,0.49699453737561006,tvm
12,1,197,1,96,96,1,[12; 1; 197; 1; 96; 96; 1],0.0034823544046957977,0.49653106545546694,tvm
24,12,1,1,192,64,0,[24; 12; 1; 1; 192; 64; 0],0.0033961243752855808,0.5091383447085157,tvm
6,3,1,1,128,128,0,[6; 3; 1; 1; 128; 128; 0],0.003603504937927937,0.47983759496425066,tvm
16,1,197,1,384,64,0,[16; 1; 197; 1; 384; 64; 0],0.0029030905625404557,0.5956056504637709,tvm
8,2,1,1,128,128,1,[8; 2; 1; 1; 128; 128; 1],0.0036663891878561117,0.47160763745002665,tvm
24,2,1,1,384,128,1,[24; 2; 1; 1; 384; 128; 1],0.0047923387501214165,0.3608044491456985,tvm
16,16,1,1,256,64,1,[16; 16; 1; 1; 256; 64; 1],0.0033983790926868096,0.5088005474663194,tvm
12,6,197,1,384,96,1,[12; 6; 197; 1; 384; 96; 1],0.003581623124773614,0.4827691475680973,tvm
12,2,1,1,128,128,1,[12; 2; 1; 1; 128; 128; 1],0.0037873709698033053,0.4565428516623346,tvm
8,4,1,1,384,96,1,[8; 4; 1; 1; 384; 96; 1],0.0030164500622049673,0.573222532181821,tvm
24,12,1,1,128,128,0,[24; 12; 1; 1; 128; 128; 0],0.002909314889620873,0.5943313833183832,tvm
24,8,1,1,192,64,1,[24; 8; 1; 1; 192; 64; 1],0.0033905309064721223,0.5099782867504616,tvm
12,12,1,1,96,96,1,[12; 12; 1; 1; 96; 96; 1],0.00357275234273402,0.48396781444245446,tvm
24,6,1,1,384,96,0,[24; 6; 1; 1; 384; 96; 0],0.004543371498584747,0.3805757780088539,tvm
24,2,197,1,128,128,0,[24; 2; 197; 1; 128; 128; 0],0.002798277344481903,0.6179148561763746,tvm
6,3,1,1,192,64,1,[6; 3; 1; 1; 192; 64; 1],0.0040209062171925325,0.4300267276724571,tvm
16,8,1,1,192,64,0,[16; 8; 1; 1; 192; 64; 0],0.0034434806220815517,0.5021364522190689,tvm
6,1,197,1,192,64,1,[6; 1; 197; 1; 192; 64; 1],0.0030325969673867803,0.5701704385555472,tvm
24,8,1,1,128,128,0,[24; 8; 1; 1; 128; 128; 0],0.0027060091415478382,0.638984220824952,tvm
8,4,1,1,128,128,1,[8; 4; 1; 1; 128; 128; 1],0.0036604668748623226,0.4723706570687592,tvm
12,12,1,1,96,96,0,[12; 12; 1; 1; 96; 96; 0],0.003564328781067161,0.4851115733323149,tvm
8,8,1,1,192,64,0,[8; 8; 1; 1; 192; 64; 0],0.003434421876590932,0.5034609040440527,tvm
16,16,197,1,192,64,0,[16; 16; 197; 1; 192; 64; 0],0.0029515160458686296,0.5858335567165349,tvm
16,2,1,1,384,128,0,[16; 2; 1; 1; 384; 128; 0],0.003234190877265064,0.5346305176394917,tvm
16,1,1,1,384,128,0,[16; 1; 1; 1; 384; 128; 0],0.00342280537734041,0.5051695764836874,tvm
12,3,197,1,96,96,0,[12; 3; 197; 1; 96; 96; 0],0.0035115185019094497,0.4924072425980145,tvm
24,1,1,1,128,128,1,[24; 1; 1; 1; 128; 128; 1],0.002722557124798186,0.6351004087693164,tvm
24,4,1,1,384,96,0,[24; 4; 1; 1; 384; 96; 0],0.004538803750619991,0.38095878074061956,tvm
16,2,1,1,128,128,0,[16; 2; 1; 1; 128; 128; 0],0.00252068057852739,0.6859644008791074,tvm
8,2,197,1,384,64,0,[8; 2; 197; 1; 384; 64; 0],0.0029732446564594284,0.5815522577668297,tvm
12,4,1,1,384,96,0,[12; 4; 1; 1; 384; 96; 0],0.0029423342657537432,0.5876616953356918,tvm
6,2,197,1,256,128,1,[6; 2; 197; 1; 256; 128; 1],0.0035715852500288747,0.4841259613901597,tvm
12,12,197,1,256,128,1,[12; 12; 197; 1; 256; 128; 1],0.003809070502029499,0.4539420160209342,tvm
6,2,1,1,256,128,1,[6; 2; 1; 1; 256; 128; 1],0.004307376781071071,0.4014269544414422,tvm
24,24,1,1,256,128,1,[24; 24; 1; 1; 256; 128; 1],0.0027044582202506717,0.6393506580763062,tvm
6,1,197,1,256,128,0,[6; 1; 197; 1; 256; 128; 0],0.0036096566582273226,0.4790198366695326,tvm
12,1,1,1,96,96,0,[12; 1; 1; 1; 96; 96; 0],0.0027023058901249897,0.639859887504137,tvm
12,6,1,1,192,64,1,[12; 6; 1; 1; 192; 64; 1],0.0032815336853673216,0.5269173833464991,tvm
24,4,1,1,256,64,1,[24; 4; 1; 1; 256; 64; 1],0.0035275980626465753,0.49016274307620245,tvm
16,2,1,1,256,64,0,[16; 2; 1; 1; 256; 64; 0],0.0033993073157034814,0.5086616131673016,tvm
24,4,1,1,256,64,0,[24; 4; 1; 1; 256; 64; 0],0.0035253330315754283,0.4904776732779854,tvm
12,6,1,1,192,64,0,[12; 6; 1; 1; 192; 64; 0],0.003253696846513776,0.5314253983771754,tvm
24,1,1,1,96,96,0,[24; 1; 1; 1; 96; 96; 0],0.0029906125619163504,0.578174908002512,tvm
6,3,1,1,256,128,0,[6; 3; 1; 1; 256; 128; 0],0.003071687686315272,0.5629143713276817,tvm
16,2,197,1,192,64,0,[16; 2; 197; 1; 192; 64; 0],0.002955305264549679,0.5850824155455283,tvm
12,4,197,1,192,64,1,[12; 4; 197; 1; 192; 64; 1],0.0031738934994791634,0.5447873859475398,tvm
24,3,197,1,256,64,0,[24; 3; 197; 1; 256; 64; 0],0.003163262997986749,0.5466182053018109,tvm
12,2,1,1,256,128,1,[12; 2; 1; 1; 256; 128; 1],0.003113723234491772,0.5553149758794697,tvm
8,1,1,1,192,96,0,[8; 1; 1; 1; 192; 96; 0],0.0035687105628312565,0.4845159371751779,tvm
12,6,197,1,256,64,0,[12; 6; 197; 1; 256; 64; 0],0.0029363861576712225,0.5888520957435818,tvm
12,2,197,1,256,64,0,[12; 2; 197; 1; 256; 64; 0],0.0029245660625747405,0.5912320343808113,tvm
24,6,197,1,256,128,0,[24; 6; 197; 1; 256; 128; 0],0.0026604131089698058,0.6499355821948655,tvm
12,1,197,1,256,128,0,[12; 1; 197; 1; 256; 128; 0],0.0027351962016837206,0.6321656712570574,tvm
24,2,197,1,256,128,0,[24; 2; 197; 1; 256; 128; 0],0.0027055281861976255,0.6390978115394288,tvm
8,2,197,1,256,128,0,[8; 2; 197; 1; 256; 128; 0],0.0027079923602286726,0.6385162558993082,tvm
16,2,1,1,256,128,0,[16; 2; 1; 1; 256; 128; 0],0.0028267587495065527,0.6116889682074846,tvm
24,3,197,1,192,96,0,[24; 3; 197; 1; 192; 96; 0],0.002840321343683172,0.6087681405143212,tvm
16,2,1,1,192,96,0,[16; 2; 1; 1; 192; 96; 0],0.0030798374991718447,0.5614247970297426,tvm
16,2,197,1,192,96,0,[16; 2; 197; 1; 192; 96; 0],0.0027547471872821916,0.6276790664638283,tvm
12,3,1,1,192,96,0,[12; 3; 1; 1; 192; 96; 0],0.003203632091754116,0.539730247835791,tvm
24,4,197,1,192,96,0,[24; 4; 197; 1; 192; 96; 0],0.002838648171746172,0.6091269640483492,tvm
8,4,197,1,192,96,0,[8; 4; 197; 1; 192; 96; 0],0.003317291811981704,0.5212375759683934,tvm
12,4,197,1,192,96,0,[12; 4; 197; 1; 192; 96; 0],0.0025906326718541095,0.6674420351610991,tvm
24,8,197,1,384,64,0,[24; 8; 197; 1; 384; 64; 0],0.0031437413454113994,0.5500125337540668,tvm
16,16,1,1,192,64,0,[16; 16; 1; 1; 192; 64; 0],0.003406423842534423,0.5075989432867145,tvm
16,4,1,1,128,64,0,[16; 4; 1; 1; 128; 64; 0],0.003776823687076103,0.4578178083276519,tvm
6,1,197,1,384,96,0,[6; 1; 197; 1; 384; 96; 0],0.0029818960629199864,0.5798649940749259,tvm
12,4,1,1,256,64,1,[12; 4; 1; 1; 256; 64; 1],0.0032032822164183017,0.5397891993389533,tvm
32,8,197,1,192,64,0,[32; 8; 197; 1; 192; 64; 0],0.00372426171816187,0.4642791709360717,tvm
16,8,197,1,96,96,1,[16; 8; 197; 1; 96; 96; 1],0.0035576111877162475,0.4860275762644848,tvm
12,2,1,1,128,64,0,[12; 2; 1; 1; 128; 64; 0],0.0031405384979734663,0.550573458651406,tvm
8,8,1,1,192,64,1,[8; 8; 1; 1; 192; 64; 1],0.00419440175028285,0.41223927649289693,tvm
32,4,1,1,96,96,1,[32; 4; 1; 1; 96; 96; 1],0.0030562272331735585,0.5657619708668272,tvm
12,6,1,1,192,64,1,[12; 6; 1; 1; 192; 64; 1],0.0032573872813372873,0.5308233235770723,tvm
32,2,197,1,192,96,1,[32; 2; 197; 1; 192; 96; 1],0.00306684295355808,0.5638036146751775,tvm
24,8,1,1,256,64,1,[24; 8; 1; 1; 256; 64; 1],0.0035101856228720862,0.492594218263127,tvm
12,1,1,1,128,64,0,[12; 1; 1; 1; 128; 64; 0],0.0035897439083782956,0.4816770184696213,tvm
24,3,1,1,256,64,1,[24; 3; 1; 1; 256; 64; 1],0.0035490284026309382,0.48720295999190705,tvm
32,1,197,1,128,64,0,[32; 1; 197; 1; 128; 64; 0],0.003765248562558554,0.45922523151624023,tvm
24,3,1,1,192,64,1,[24; 3; 1; 1; 192; 64; 1],0.0034100013108400162,0.5070664158868604,tvm
16,1,1,1,384,96,0,[16; 1; 1; 1; 384; 96; 0],0.0033273286899202503,0.5196652642389189,tvm
16,16,197,1,384,64,0,[16; 16; 197; 1; 384; 64; 0],0.0028933919384144247,0.5976021153237491,tvm
16,16,197,1,192,64,1,[16; 16; 197; 1; 192; 64; 1],0.0033482638755231164,0.5164160314536133,tvm
12,12,197,1,256,64,1,[12; 12; 197; 1; 256; 64; 1],0.003184013843565481,0.5430557867552761,tvm
16,8,197,1,192,64,1,[16; 8; 197; 1; 192; 64; 1],0.003378034904017113,0.5118647947660114,tvm
6,6,197,1,192,96,0,[6; 6; 197; 1; 192; 96; 0],0.003256186937505845,0.5310190035285832,tvm
24,6,197,1,192,64,1,[24; 6; 197; 1; 192; 64; 1],0.0036783277173526585,0.4700769685909327,tvm
6,3,197,1,256,64,0,[6; 3; 197; 1; 256; 64; 0],0.0030991323274065508,0.557929433204972,tvm
16,4,1,1,96,96,1,[16; 4; 1; 1; 96; 96; 1],0.003576960436475929,0.48339845339767673,tvm
24,3,197,1,64,64,0,[24; 3; 197; 1; 64; 64; 0],0.003101582811723347,0.5574886268783507,tvm
24,4,197,1,96,96,1,[24; 4; 197; 1; 96; 96; 1],0.002878444922316703,0.6007053077345273,tvm
12,2,1,1,384,128,0,[12; 2; 1; 1; 384; 128; 0],0.002966302890854422,0.5829132109833494,tvm
8,8,197,1,384,128,0,[8; 8; 197; 1; 384; 128; 0],0.002627009391289903,0.6581998330840108,tvm
24,2,197,1,128,128,1,[24; 2; 197; 1; 128; 128; 1],0.0027232401243963977,0.6349411230272596,tvm
12,6,197,1,384,64,0,[12; 6; 197; 1; 384; 64; 0],0.0029321068450371968,0.589711505835391,tvm
24,3,197,1,128,128,1,[24; 3; 197; 1; 128; 128; 1],0.002651511375006521,0.6521175655348227,tvm
32,8,197,1,192,96,0,[32; 8; 197; 1; 192; 96; 0],0.0035353317180124577,0.48909049582176994,tvm
16,1,1,1,384,128,0,[16; 1; 1; 1; 384; 128; 0],0.0035060273403360043,0.49317845384840403,tvm
8,2,197,1,384,64,0,[8; 2; 197; 1; 384; 64; 0],0.002965320936709759,0.5831062403571409,tvm
8,8,197,1,192,64,0,[8; 8; 197; 1; 192; 64; 0],0.002946809672721429,0.5867691961457057,tvm
24,8,1,1,96,96,0,[24; 8; 1; 1; 96; 96; 0],0.002910505329055013,0.5940882930520345,tvm
24,3,197,1,128,64,0,[24; 3; 197; 1; 128; 64; 0],0.003175478439516155,0.5445154724843931,tvm
24,24,1,1,192,96,1,[24; 24; 1; 1; 192; 96; 1],0.0029289487338246545,0.5903473566774479,tvm
24,8,197,1,192,64,0,[24; 8; 197; 1; 192; 64; 0],0.003129989592707716,0.5524290390247981,tvm
24,6,197,1,256,128,1,[24; 6; 197; 1; 256; 128; 1],0.002667441936864634,0.6482229730891759,tvm
12,12,197,1,96,96,0,[12; 12; 197; 1; 96; 96; 0],0.003533098719344707,0.4893996121279744,tvm
16,16,197,1,192,64,0,[16; 16; 197; 1; 192; 64; 0],0.002928946609245031,0.5903477848996492,tvm
32,8,197,1,256,128,0,[32; 8; 197; 1; 256; 128; 0],0.003597460781747941,0.48064377842001266,tvm
12,6,197,1,384,128,0,[12; 6; 197; 1; 384; 128; 0],0.002582491812063381,0.6695460310000418,tvm
24,6,1,1,192,96,0,[24; 6; 1; 1; 192; 96; 0],0.0027929495481657796,0.6190935829802929,tvm
12,12,197,1,192,64,0,[12; 12; 197; 1; 192; 64; 0],0.002917604264439433,0.592642793929203,tvm
24,12,197,1,96,96,0,[24; 12; 197; 1; 96; 96; 0],0.003045538594960817,0.5677475720446054,tvm
12,12,197,1,256,64,0,[12; 12; 197; 1; 256; 64; 0],0.002932839235654683,0.5895642426752945,tvm
