i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
750,6,3,2560,16,16,1280,2,1,1,[750; 6; 3; 2560; 16; 16; 1280; 2; 1; 1],0.8066474060760811,0.18135025685797218,tvm
1500,3,1,2560,1280,16,640,10,1,0,[1500; 3; 1; 2560; 1280; 16; 640; 10; 1; 0],2.414513873984106,0.06058599035686355,tvm
300,60,4,128,128,16,2,1,1,1,[300; 60; 4; 128; 128; 16; 2; 1; 1; 1],0.3147586570121348,0.4647551736125072,tvm
150,150,5,640,320,80,256,4,5,0,[150; 150; 5; 640; 320; 80; 256; 4; 5; 0],0.28792414208874106,0.5080703313882848,tvm
250,25,5,1280,320,16,640,4,1,1,[250; 25; 5; 1280; 320; 16; 640; 4; 1; 1],0.5016703440342098,0.2915972929740068,tvm
1500,6,6,1280,256,16,40,5,1,0,[1500; 6; 6; 1280; 256; 16; 40; 5; 1; 0],0.46761275199241936,0.31283516897778224,tvm
6,6,1,1024,32,16,64,64,1,1,[6; 6; 1; 1024; 32; 16; 64; 64; 1; 1],1.1304681450128555,0.12940277435597333,tvm
375,125,1,64,32,16,64,4,1,1,[375; 125; 1; 64; 32; 16; 64; 4; 1; 1],1.080003775889054,0.1354492618928972,tvm
750,150,6,2560,256,32,10,1,2,0,[750; 150; 6; 2560; 256; 32; 10; 1; 2; 0],0.29883641796186566,0.4895176942737338,tvm
150,150,30,5120,128,16,4,2,1,0,[150; 150; 30; 5120; 128; 16; 4; 2; 1; 0],0.735662852996029,0.1988488526910899,tvm
60,4,4,512,512,16,128,2,1,1,[60; 4; 4; 512; 512; 16; 128; 2; 1; 1],0.6082955609308556,0.24048459939746702,tvm
12,6,6,640,16,16,640,1,1,0,[12; 6; 6; 640; 16; 16; 640; 1; 1; 0],0.4479060888988897,0.3265990749206734,tvm
1500,1500,2,2560,512,16,32,2,1,1,[1500; 1500; 2; 2560; 512; 16; 32; 2; 1; 1],0.5313503140350804,0.2753093588574718,tvm
500,5,1,320,160,32,16,2,2,0,[500; 5; 1; 320; 160; 32; 16; 2; 2; 0],1.073316549998708,0.13629316932259208,tvm
300,20,2,256,256,32,20,1,2,0,[300; 20; 2; 256; 256; 32; 20; 1; 2; 0],0.47221547993831336,0.3097859356597627,tvm
1500,12,12,5120,320,32,320,32,2,0,[1500; 12; 12; 5120; 320; 32; 320; 32; 2; 0],0.3550135340774432,0.4120567252903753,tvm
1500,3,1,80,16,16,160,20,1,0,[1500; 3; 1; 80; 16; 16; 160; 20; 1; 0],1.7895024160388857,0.08174658663469249,tvm
300,60,1,5120,1280,160,640,40,10,0,[300; 60; 1; 5120; 1280; 160; 640; 40; 10; 0],2.050760183017701,0.07133243345423956,tvm
20,4,4,5120,128,16,160,2,1,1,[20; 4; 4; 5120; 128; 16; 160; 2; 1; 1],0.6218336190795526,0.2352489633838849,tvm
3,1,1,1024,1024,16,1280,1,1,0,[3; 1; 1; 1024; 1024; 16; 1280; 1; 1; 0],2.451982766040601,0.05966017229473955,tvm
250,25,1,2560,64,64,320,1,4,1,[250; 25; 1; 2560; 64; 64; 320; 1; 4; 1],1.297468800097704,0.11274699960006627,tvm
500,250,1,5120,160,160,16,1,10,0,[500; 250; 1; 5120; 160; 160; 16; 1; 10; 0],0.6094391759252176,0.24003332910725872,tvm
30,30,2,320,64,64,1280,8,4,0,[30; 30; 2; 320; 64; 64; 1280; 8; 4; 0],0.9297082150587812,0.15734583379632214,tvm
3,3,1,5120,5120,160,32,32,10,1,[3; 3; 1; 5120; 5120; 160; 32; 32; 10; 1],1.0538467150181532,0.1388111878141542,tvm
750,30,10,160,160,16,40,5,1,0,[750; 30; 10; 160; 160; 16; 40; 5; 1; 0],0.314485194045119,0.46515930497105307,tvm
10,2,2,640,320,160,16,8,10,0,[10; 2; 2; 640; 320; 160; 16; 8; 10; 0],1.067390660988167,0.1370498352967471,tvm
60,1,1,2560,1280,32,64,16,2,1,[60; 1; 1; 2560; 1280; 32; 64; 16; 2; 1],1.794147485983558,0.08153494371479719,tvm
300,100,2,320,160,32,160,5,2,0,[300; 100; 2; 320; 160; 32; 160; 5; 2; 0],0.39292544801719487,0.372298905616601,tvm
12,12,1,1280,640,160,16,8,10,0,[12; 12; 1; 1280; 640; 160; 16; 8; 10; 0],0.7330743730999529,0.19955098643963726,tvm
20,4,1,5120,2560,160,20,1,10,1,[20; 4; 1; 5120; 2560; 160; 20; 1; 10; 1],0.861518403980881,0.16979987149405193,tvm
5,5,5,2560,512,64,160,2,4,0,[5; 5; 5; 2560; 512; 64; 160; 2; 4; 0],0.3754924170207232,0.3895836710802095,tvm
150,25,5,512,128,32,16,4,2,0,[150; 25; 5; 512; 128; 32; 16; 4; 2; 0],0.36215386202093214,0.4039324983845102,tvm
500,250,10,1024,64,32,16,1,2,1,[500; 250; 10; 1024; 64; 32; 16; 1; 2; 1],0.23543751903343946,0.6213356090663578,tvm
300,100,2,2560,2560,16,5,5,1,0,[300; 100; 2; 2560; 2560; 16; 5; 5; 1; 0],0.5200867500388995,0.28127175759577216,tvm
150,6,3,320,80,16,1280,32,1,1,[150; 6; 3; 320; 80; 16; 1280; 32; 1; 1],0.8240651210071519,0.1775171774130272,tvm
250,50,2,5120,160,16,32,32,1,1,[250; 50; 2; 5120; 160; 16; 32; 32; 1; 1],0.6128157359780744,0.23871076687062778,tvm
1500,150,2,640,64,32,16,2,2,1,[1500; 150; 2; 640; 64; 32; 16; 2; 2; 1],0.3897866419283673,0.3752968895034577,tvm
60,6,2,2560,512,128,640,1,8,1,[60; 6; 2; 2560; 512; 128; 640; 1; 8; 1],0.924031272996217,0.15831251447948905,tvm
300,5,5,640,32,16,160,2,1,1,[300; 5; 5; 640; 32; 16; 160; 2; 1; 1],0.49364962603431195,0.29633510605667196,tvm
250,125,5,5120,64,64,640,32,4,0,[250; 125; 5; 5120; 64; 64; 640; 32; 4; 0],0.39989791403058916,0.36580764528450266,tvm
300,20,10,1024,512,32,80,8,2,0,[300; 20; 10; 1024; 512; 32; 80; 8; 2; 0],0.2678394289687276,0.5461694525296883,tvm
150,30,6,640,64,32,64,32,2,1,[150; 30; 6; 640; 64; 32; 64; 32; 2; 1],0.24172738194465637,0.6051681572392428,tvm
375,375,5,1280,640,16,80,2,1,1,[375; 375; 5; 1280; 640; 16; 80; 2; 1; 1],0.29734689299948514,0.49196987669875397,tvm
1500,50,10,512,32,32,32,32,2,1,[1500; 50; 10; 512; 32; 32; 32; 32; 2; 1],0.25094847404398024,0.5829312764024891,tvm
1500,300,12,640,320,16,256,64,1,1,[1500; 300; 12; 640; 320; 16; 256; 64; 1; 1],0.30477296095341444,0.47998258713007863,tvm
300,100,5,1024,32,32,320,32,2,1,[300; 100; 5; 1024; 32; 32; 320; 32; 2; 1],0.358165750047192,0.4084302149673431,tvm
500,500,5,512,128,64,128,32,4,0,[500; 500; 5; 512; 128; 64; 128; 32; 4; 0],0.19660287094302475,0.7440670300695034,tvm
1500,1500,30,2560,512,16,32,32,1,1,[1500; 1500; 30; 2560; 512; 16; 32; 32; 1; 1],2.5566023340215907,0.05721879869193568,tvm
1500,100,20,1280,320,16,160,2,1,1,[1500; 100; 20; 1280; 320; 16; 160; 2; 1; 1],0.2391832449939102,0.611605191197397,tvm
50,25,5,640,640,80,40,5,5,1,[50; 25; 5; 640; 640; 80; 40; 5; 5; 1],0.22278790595009923,0.6566142522946459,tvm
300,30,10,256,128,32,160,4,2,1,[300; 30; 10; 256; 128; 32; 160; 4; 2; 1],0.24859666801057756,0.5884459975122835,tvm
50,25,5,2560,1280,64,160,4,4,1,[50; 25; 5; 2560; 1280; 64; 160; 4; 4; 1],0.27152923704124987,0.538747561329799,tvm
500,25,5,5120,640,80,256,2,5,1,[500; 25; 5; 5120; 640; 80; 256; 2; 5; 1],0.28402599692344666,0.5150433969787019,tvm
500,250,5,512,64,32,160,40,2,0,[500; 250; 5; 512; 64; 32; 160; 40; 2; 0],0.22603098198305815,0.6471931989247339,tvm
375,375,25,5120,512,16,32,4,1,1,[375; 375; 25; 5120; 512; 16; 32; 4; 1; 1],0.2645814580610022,0.5528948073601836,tvm
500,250,10,256,256,16,128,16,1,1,[500; 250; 10; 256; 256; 16; 128; 16; 1; 1],0.22471687104552984,0.6509778887766525,tvm
1500,150,15,320,320,16,160,40,1,1,[1500; 150; 15; 320; 320; 16; 160; 40; 1; 1],0.23069849202875048,0.6340991351928024,tvm
1500,100,20,5120,512,16,80,40,1,1,[1500; 100; 20; 5120; 512; 16; 80; 40; 1; 1],1.57031979796011,0.09315663884244699,tvm
100,100,5,160,32,32,256,64,2,1,[100; 100; 5; 160; 32; 32; 256; 64; 2; 1],0.26755283400416374,0.5467544936692308,tvm
1500,250,25,5120,320,16,64,64,1,1,[1500; 250; 25; 5120; 320; 16; 64; 64; 1; 1],0.9947543640155345,0.14705712241884655,tvm
60,60,6,320,160,32,640,1,2,0,[60; 60; 6; 320; 160; 32; 640; 1; 2; 0],0.41192142595537007,0.3551301414983054,tvm
300,100,10,5120,32,32,256,8,2,0,[300; 100; 10; 5120; 32; 32; 256; 8; 2; 0],0.3257804469903931,0.4490315966999336,tvm
150,30,10,1024,1024,32,320,2,2,0,[150; 30; 10; 1024; 1024; 32; 320; 2; 2; 0],0.370532050030306,0.3947990849205879,tvm
150,30,5,5120,320,64,1280,40,4,1,[150; 30; 5; 5120; 320; 64; 1280; 40; 4; 1],0.3868935600621626,0.37810325470966855,tvm
750,30,5,160,160,32,256,2,2,0,[750; 30; 5; 160; 160; 32; 256; 2; 2; 0],0.3786063500447199,0.38637945261202156,tvm
375,375,5,1280,80,80,40,10,5,1,[375; 375; 5; 1280; 80; 80; 40; 10; 5; 1],0.19355165993329138,0.7557967435470844,tvm
100,100,5,2560,1280,32,8,8,2,0,[100; 100; 5; 2560; 1280; 32; 8; 8; 2; 0],0.30338671593926847,0.48217574007095804,tvm
30,30,6,512,512,32,320,64,2,1,[30; 30; 6; 512; 512; 32; 320; 64; 2; 1],0.3732881899923086,0.3918841211899268,tvm
300,60,6,5120,1024,64,320,5,4,0,[300; 60; 6; 5120; 1024; 64; 320; 5; 4; 0],0.35480999597348273,0.41229310319838675,tvm
1500,1500,5,5120,2560,64,640,40,4,0,[1500; 1500; 5; 5120; 2560; 64; 640; 40; 4; 0],0.3847929750336334,0.3801673205518577,tvm
60,30,6,2560,2560,64,64,4,4,0,[60; 30; 6; 2560; 2560; 64; 64; 4; 4; 0],0.24233205104246736,0.6036581362490863,tvm
750,150,5,320,160,32,320,40,2,0,[750; 150; 5; 320; 160; 32; 320; 40; 2; 0],0.3896813269238919,0.37539831697987713,tvm
60,30,6,2560,2560,32,64,2,2,0,[60; 30; 6; 2560; 2560; 32; 64; 2; 2; 0],0.2562311850488186,0.570912998969439,tvm
1500,1500,12,160,160,32,10,1,2,0,[1500; 1500; 12; 160; 160; 32; 10; 1; 2; 0],0.5233516449807212,0.27951706216783373,tvm
75,75,5,1280,256,32,640,8,2,1,[75; 75; 5; 1280; 256; 32; 640; 8; 2; 1],0.40311765705700964,0.36288590123708303,tvm
150,50,10,5120,2560,32,320,64,2,1,[150; 50; 10; 5120; 2560; 32; 320; 64; 2; 1],0.35447197093162686,0.4126862665650113,tvm
60,60,5,1280,320,80,40,10,5,0,[60; 60; 5; 1280; 320; 80; 40; 10; 5; 0],0.2111692390171811,0.6927415894784383,tvm
150,30,10,2560,256,32,128,8,2,0,[150; 30; 10; 2560; 256; 32; 128; 8; 2; 0],0.26291210704948753,0.5564053931460036,tvm
300,30,5,5120,320,32,160,20,2,0,[300; 30; 5; 5120; 320; 32; 160; 20; 2; 0],0.23446462396532297,0.6239137990699603,tvm
1500,1500,5,256,256,32,1280,5,2,1,[1500; 1500; 5; 256; 256; 32; 1280; 5; 2; 1],0.4367305019404739,0.33495648606117495,tvm
1500,150,10,1280,160,32,320,20,2,0,[1500; 150; 10; 1280; 160; 32; 320; 20; 2; 0],0.34130482794716954,0.4286072223635753,tvm
300,150,6,5120,1024,64,8,4,4,1,[300; 150; 6; 5120; 1024; 64; 8; 4; 4; 1],0.2677104619797319,0.5464325645098974,tvm
500,250,5,5120,1024,32,1280,8,2,1,[500; 250; 5; 5120; 1024; 32; 1280; 8; 2; 1],0.40225920104421675,0.3636603312142372,tvm
1500,750,6,1024,256,32,2,2,2,1,[1500; 750; 6; 1024; 256; 32; 2; 2; 2; 1],0.6105099659180269,0.23961232813905625,tvm
500,250,5,1280,640,32,16,1,2,0,[500; 250; 5; 1280; 640; 32; 16; 1; 2; 0],0.3097523560281843,0.4722666718712667,tvm
1500,750,6,1024,1024,32,640,40,2,1,[1500; 750; 6; 1024; 1024; 32; 640; 40; 2; 1],0.3827395449625328,0.3822069504211657,tvm
300,150,5,2560,160,80,256,1,5,0,[300; 150; 5; 2560; 160; 80; 256; 1; 5; 0],0.284987487946637,0.513305743138821,tvm
1500,125,5,5120,2560,80,64,16,5,0,[1500; 125; 5; 5120; 2560; 80; 64; 16; 5; 0],0.20542810403276235,0.7121017592723543,tvm
500,50,5,320,320,32,64,8,2,1,[500; 50; 5; 320; 320; 32; 64; 8; 2; 1],0.20943182206247002,0.6984884763218061,tvm
300,150,6,320,320,64,10,1,4,1,[300; 150; 6; 320; 320; 64; 10; 1; 4; 1],0.246842643013224,0.5926274022186572,tvm
750,75,5,5120,1280,32,80,2,2,0,[750; 75; 5; 5120; 1280; 32; 80; 2; 2; 0],0.22178920591250062,0.6595709366641871,tvm
375,125,5,1280,160,32,80,5,2,0,[375; 125; 5; 1280; 160; 32; 80; 5; 2; 0],0.21210720797535032,0.6896781853010608,tvm
500,125,5,2560,2560,32,80,1,2,0,[500; 125; 5; 2560; 2560; 32; 80; 1; 2; 0],0.2898515360429883,0.5046918718554538,tvm
300,30,10,5120,320,32,80,40,2,1,[300; 30; 10; 5120; 320; 32; 80; 40; 2; 1],0.2470216260990128,0.592198005477784,tvm
1500,50,10,1280,320,32,80,40,2,1,[1500; 50; 10; 1280; 320; 32; 80; 40; 2; 1],0.23428970796521753,0.6243796006072608,tvm
1500,1500,10,1280,160,32,64,1,2,0,[1500; 1500; 10; 1280; 160; 32; 64; 1; 2; 0],0.22641112003475428,0.6461065793202178,tvm
1500,1500,6,320,320,64,80,2,4,0,[1500; 1500; 6; 320; 320; 64; 80; 2; 4; 0],0.19990865897852927,0.7317627712235605,tvm
1500,150,5,2560,160,32,256,16,2,1,[1500; 150; 5; 2560; 160; 32; 256; 16; 2; 1],0.2727859140140936,0.5362656455866573,tvm
100,100,5,2560,1280,32,80,1,2,1,[100; 100; 5; 2560; 1280; 32; 80; 1; 2; 1],0.21407458395697176,0.6833399443397596,tvm
300,300,6,256,256,64,256,2,4,1,[300; 300; 6; 256; 256; 64; 256; 2; 4; 1],0.23435085907112807,0.6242166760793267,tvm
1500,1500,12,2560,640,32,40,8,2,0,[1500; 1500; 12; 2560; 640; 32; 40; 8; 2; 0],0.2220295830629766,0.6588568616292079,tvm
1500,1500,5,512,512,32,40,20,2,1,[1500; 1500; 5; 512; 512; 32; 40; 20; 2; 1],0.22245439107064158,0.657598681606876,tvm
1500,125,5,5120,320,80,64,32,5,1,[1500; 125; 5; 5120; 320; 80; 64; 32; 5; 1],0.25517558597493917,0.5732747266036691,tvm
375,375,5,1280,640,80,64,4,5,1,[375; 375; 5; 1280; 640; 80; 64; 4; 5; 1],0.18942147109191865,0.7722763076564203,tvm
750,6,6,1280,256,64,40,40,4,0,[750; 6; 6; 1280; 256; 64; 40; 40; 4; 0],0.3844514311058447,0.3805050585061806,tvm
75,75,5,256,128,16,80,5,1,1,[75; 75; 5; 256; 128; 16; 80; 5; 1; 1],0.295461424975656,0.4951093507308687,tvm
500,100,10,256,16,16,64,8,1,0,[500; 100; 10; 256; 16; 16; 64; 8; 1; 0],0.3256455030059442,0.4492176705509244,tvm
750,10,10,2560,160,32,160,20,2,0,[750; 10; 10; 2560; 160; 32; 160; 20; 2; 0],0.356084544910118,0.4108173645184162,tvm
500,125,5,1280,32,16,128,8,1,1,[500; 125; 5; 1280; 32; 16; 128; 8; 1; 1],0.2968478399561718,0.49279696395066475,tvm
300,5,5,5120,2560,64,80,1,4,1,[300; 5; 5; 5120; 2560; 64; 80; 1; 4; 1],0.40926433401182294,0.3574357747027337,tvm
25,5,5,256,128,64,80,10,4,1,[25; 5; 5; 256; 128; 64; 80; 10; 4; 1],0.3949914030963555,0.3703516409192047,tvm
300,6,6,320,320,64,80,20,4,0,[300; 6; 6; 320; 320; 64; 80; 20; 4; 0],0.35305657505523413,0.4143407165348175,tvm
375,375,5,64,32,16,40,40,1,1,[375; 375; 5; 64; 32; 16; 40; 40; 1; 1],0.7470841150498018,0.19580889399042123,tvm
750,750,10,256,256,32,20,10,2,1,[750; 750; 10; 256; 256; 32; 20; 10; 2; 1],0.22782209201250225,0.6421050434287406,tvm
1500,5,5,5120,1280,64,128,8,4,0,[1500; 5; 5; 5120; 1280; 64; 128; 8; 4; 0],0.3808662990340963,0.3840867901851782,tvm
375,375,5,160,160,32,16,16,2,0,[375; 375; 5; 160; 160; 32; 16; 16; 2; 0],0.42219655809458345,0.34648722610605065,tvm
375,5,5,160,160,32,64,16,2,1,[375; 5; 5; 160; 160; 32; 64; 16; 2; 1],0.3981985370628536,0.3673687888577648,tvm
750,10,10,320,32,32,80,5,2,0,[750; 10; 10; 320; 32; 32; 80; 5; 2; 0],0.35296318191103637,0.41445035001578523,tvm
60,30,5,2560,320,32,32,4,2,0,[60; 30; 5; 2560; 320; 32; 32; 4; 2; 0],0.26434811495710164,0.5533828539290077,tvm
50,10,10,5120,320,32,40,1,2,1,[50; 10; 10; 5120; 320; 32; 40; 1; 2; 1],0.3753448249772191,0.38973686208300024,tvm
500,250,10,1280,32,16,160,4,1,1,[500; 250; 10; 1280; 32; 16; 160; 4; 1; 1],0.2561416339594871,0.5711125990117317,tvm
300,10,5,2560,320,64,80,4,4,0,[300; 10; 5; 2560; 320; 64; 80; 4; 4; 0],0.2890168089652434,0.5061495032398144,tvm
150,30,6,1280,320,64,20,5,4,1,[150; 30; 6; 1280; 320; 64; 20; 5; 4; 1],0.2530523920431733,0.5780846926780145,tvm
1500,1500,5,512,256,16,128,1,1,0,[1500; 1500; 5; 512; 256; 16; 128; 1; 1; 0],0.28312095801811665,0.5166898109900914,tvm
20,10,5,2560,1280,64,40,5,4,0,[20; 10; 5; 2560; 1280; 64; 40; 5; 4; 0],0.30088360293302685,0.4861870599119214,tvm
30,10,5,5120,320,64,40,1,4,1,[30; 10; 5; 5120; 320; 64; 40; 1; 4; 1],0.2975111479172483,0.4916982617619531,tvm
20,20,10,512,128,32,160,8,2,0,[20; 20; 10; 512; 128; 32; 160; 8; 2; 0],0.2756103420397267,0.530770047317849,tvm
500,10,10,640,640,32,40,20,2,0,[500; 10; 10; 640; 640; 32; 40; 20; 2; 0],0.34698329004459083,0.4215929656638944,tvm
300,50,5,1280,1280,32,32,1,2,0,[300; 50; 5; 1280; 1280; 32; 32; 1; 2; 0],0.24967584304977208,0.5859025546838855,tvm
1500,12,6,640,64,32,160,10,2,1,[1500; 12; 6; 640; 64; 32; 160; 10; 2; 1],0.29768082103691995,0.4914180019262012,tvm
60,12,6,2560,64,64,64,4,4,1,[60; 12; 6; 2560; 64; 64; 64; 4; 4; 1],0.25814601208548993,0.5666781876811214,tvm
500,25,5,1280,64,64,32,8,4,1,[500; 25; 5; 1280; 64; 64; 32; 8; 4; 1],0.30215663195122033,0.48413868443347763,tvm
1500,100,5,1280,640,32,32,32,2,0,[1500; 100; 5; 1280; 640; 32; 32; 32; 2; 0],0.23783249489497393,0.6150787525914556,tvm
15,15,5,5120,320,32,40,40,2,0,[15; 15; 5; 5120; 320; 32; 40; 40; 2; 0],0.32288371806498617,0.45306005258608817,tvm
300,60,6,5120,1024,32,256,16,2,0,[300; 60; 6; 5120; 1024; 32; 256; 16; 2; 0],0.3310243240557611,0.44191832338300446,tvm
500,10,5,160,160,80,128,4,5,1,[500; 10; 5; 160; 160; 80; 128; 4; 5; 1],0.29143529501743615,0.5019492037742451,tvm
100,100,5,2560,640,32,32,2,2,1,[100; 100; 5; 2560; 640; 32; 32; 2; 2; 1],0.20992610708344728,0.6968438386158639,tvm
100,100,10,2560,32,32,32,16,2,1,[100; 100; 10; 2560; 32; 32; 32; 16; 2; 1],0.22472419997211546,0.6509566584456232,tvm
750,15,5,5120,256,64,40,20,4,1,[750; 15; 5; 5120; 256; 64; 40; 20; 4; 1],0.27914894302375615,0.5240417989806434,tvm
375,15,5,512,256,64,64,8,4,0,[375; 15; 5; 512; 256; 64; 64; 8; 4; 0],0.271098279976286,0.5396039926867499,tvm
150,25,5,1024,512,64,160,10,4,0,[150; 25; 5; 1024; 512; 64; 160; 10; 4; 0],0.22985686699394137,0.636420900531852,tvm
375,15,5,1280,1280,64,128,64,4,1,[375; 15; 5; 1280; 1280; 64; 128; 64; 4; 1],0.3119599319761619,0.46892468965178696,tvm
1500,300,10,128,64,32,256,8,2,0,[1500; 300; 10; 128; 64; 32; 256; 8; 2; 0],0.3065813329303637,0.47715140673271633,tvm
1500,20,5,1024,128,64,64,2,4,1,[1500; 20; 5; 1024; 128; 64; 64; 2; 4; 1],0.2500699299853295,0.5849792267878678,tvm
150,30,10,5120,128,32,160,32,2,1,[150; 30; 10; 5120; 128; 32; 160; 32; 2; 1],0.2705554679268971,0.5406865934243105,tvm
750,30,5,1024,32,32,64,2,2,0,[750; 30; 5; 1024; 32; 32; 64; 2; 2; 0],0.2732271780259907,0.535399572409297,tvm
125,25,5,1280,320,64,64,2,4,1,[125; 25; 5; 1280; 320; 64; 64; 2; 4; 1],0.22556653898209333,0.6485257740170728,tvm
750,30,6,2560,256,32,64,2,2,1,[750; 30; 6; 2560; 256; 32; 64; 2; 2; 1],0.22776289994362742,0.6422719166375245,tvm
60,60,12,1024,1024,32,40,20,2,0,[60; 60; 12; 1024; 1024; 32; 40; 20; 2; 0],0.25063265103381127,0.5836658299799088,tvm
1500,25,5,640,320,80,128,4,5,0,[1500; 25; 5; 640; 320; 80; 128; 4; 5; 0],0.24062549497466534,0.6079393802436281,tvm
300,300,5,512,256,32,160,2,2,0,[300; 300; 5; 512; 256; 32; 160; 2; 2; 0],0.2087287459289655,0.7008412455824278,tvm
150,75,5,5120,128,64,160,40,4,1,[150; 75; 5; 5120; 128; 64; 160; 40; 4; 1],0.2017534200567752,0.7250717942949775,tvm
60,60,5,5120,512,32,128,4,2,1,[60; 60; 5; 5120; 512; 32; 128; 4; 2; 1],0.21316892397589982,0.686243151943915,tvm
300,150,10,64,64,32,40,5,2,0,[300; 150; 10; 64; 64; 32; 40; 5; 2; 0],0.23435983003582805,0.6241927819428384,tvm
300,50,10,512,32,32,40,5,2,1,[300; 50; 10; 512; 32; 32; 40; 5; 2; 1],0.21887750492896885,0.6683451290857305,tvm
60,60,5,2560,1280,32,64,4,2,0,[60; 60; 5; 2560; 1280; 32; 64; 4; 2; 0],0.22215767402667552,0.6584769800396321,tvm
100,100,5,2560,64,32,64,64,2,1,[100; 100; 5; 2560; 64; 32; 64; 64; 2; 1],0.3787650850135833,0.386217526571828,tvm
1500,60,5,256,64,32,80,20,2,0,[1500; 60; 5; 256; 64; 32; 80; 20; 2; 0],0.2234698929823935,0.6546103921803895,tvm
1500,300,6,32,32,32,128,1,2,0,[1500; 300; 6; 32; 32; 32; 128; 1; 2; 0],0.24630368698854,0.5939241757778505,tvm
300,300,6,5120,2560,32,128,16,2,1,[300; 300; 6; 5120; 2560; 32; 128; 16; 2; 1],0.3624951170058921,0.40355223401074536,tvm
100,50,5,640,64,64,64,1,4,1,[100; 50; 5; 640; 64; 64; 64; 1; 4; 1],0.2172464559553191,0.6733629492018077,tvm
1500,150,5,5120,640,64,160,8,4,1,[1500; 150; 5; 5120; 640; 64; 160; 8; 4; 1],0.17557481897529215,0.8331816324201959,tvm
150,150,6,256,64,64,40,4,4,1,[150; 150; 6; 256; 64; 64; 40; 4; 4; 1],0.20000024198088795,0.7314276864709662,tvm
