i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
6,6,2,256,32,32,320,5,2,1,[6; 6; 2; 256; 32; 32; 320; 5; 2; 1],0.5155637209536508,0.2837393484846569,tvm
375,75,1,160,80,16,2560,16,1,1,[375; 75; 1; 160; 80; 16; 2560; 16; 1; 1],2.431742685032077,0.060156740754741755,tvm
1500,30,10,1280,160,32,16,1,2,1,[1500; 30; 10; 1280; 160; 32; 16; 1; 2; 1],0.25896459096111357,0.5648869358656092,tvm
500,20,4,256,64,64,5120,40,4,0,[500; 20; 4; 256; 64; 64; 5120; 40; 4; 0],0.48271988495253026,0.3030447239605631,tvm
750,750,2,256,128,16,20,10,1,0,[750; 750; 2; 256; 128; 16; 20; 10; 1; 0],0.3715133739169687,0.3937562536265744,tvm
375,75,1,320,64,16,640,1,1,1,[375; 75; 1; 320; 64; 16; 640; 1; 1; 1],1.1598733919672668,0.1261221399670169,tvm
1500,30,3,1280,64,32,1280,32,2,1,[1500; 30; 3; 1280; 64; 32; 1280; 32; 2; 1],0.5163543220842257,0.283304909108232,tvm
75,3,3,64,64,32,5120,10,2,1,[75; 3; 3; 64; 64; 32; 5120; 10; 2; 1],0.6530813309364021,0.2239931037011373,tvm
75,5,1,640,160,80,40,5,5,0,[75; 5; 1; 640; 160; 80; 40; 5; 5; 0],0.9627792889950797,0.1519410689010593,tvm
300,6,2,80,16,16,2560,64,1,1,[300; 6; 2; 80; 16; 16; 2560; 64; 1; 1],1.2511811029398814,0.11691809758154831,tvm
750,30,2,128,128,64,1024,16,4,0,[750; 30; 2; 128; 128; 64; 1024; 16; 4; 0],0.41341621498577297,0.35384609742689577,tvm
750,250,1,640,320,16,5120,20,1,0,[750; 250; 1; 640; 320; 16; 5120; 20; 1; 0],2.4436705749249086,0.059863107485430805,tvm
750,30,1,80,80,16,320,10,1,1,[750; 30; 1; 80; 80; 16; 320; 10; 1; 1],1.1380374509608373,0.12854209161764074,tvm
6,1,1,1280,640,16,640,8,1,1,[6; 1; 1; 1280; 640; 16; 640; 8; 1; 1],2.3862942659761757,0.06130246230377305,tvm
10,10,5,640,64,64,160,16,4,0,[10; 10; 5; 640; 64; 64; 160; 16; 4; 0],0.30393266899045557,0.48130960969617953,tvm
300,75,3,128,16,16,4,1,1,1,[300; 75; 3; 128; 16; 16; 4; 1; 1; 1],0.5161354650044814,0.28342503897585136,tvm
1500,100,4,80,16,16,1280,32,1,1,[1500; 100; 4; 80; 16; 16; 1280; 32; 1; 1],0.598704798030667,0.24433696667689175,tvm
500,50,1,640,640,128,128,16,8,0,[500; 50; 1; 640; 640; 128; 128; 16; 8; 0],0.4526897059986368,0.32314787004711526,tvm
300,300,5,1280,128,32,20,1,2,1,[300; 300; 5; 1280; 128; 32; 20; 1; 2; 1],0.2336300640599802,0.6261425081326782,tvm
750,750,1,1280,256,16,128,4,1,0,[750; 750; 1; 1280; 256; 16; 128; 4; 1; 0],0.9793001069920138,0.14937781916009457,tvm
1500,50,1,1280,64,16,320,40,1,0,[1500; 50; 1; 1280; 64; 16; 320; 40; 1; 0],1.118887305026874,0.1307421342868849,tvm
60,60,3,640,128,32,320,2,2,1,[60; 60; 3; 640; 128; 32; 320; 2; 2; 1],0.24635057209525257,0.5938111409343603,tvm
60,30,15,320,320,16,20,10,1,0,[60; 30; 15; 320; 320; 16; 20; 10; 1; 0],0.37361085799057037,0.39154567153775394,tvm
750,150,1,1280,128,64,16,2,4,1,[750; 150; 1; 1280; 128; 64; 16; 2; 4; 1],0.3808960058959201,0.38405683446753414,tvm
6,2,2,1280,80,80,64,1,5,1,[6; 2; 2; 1280; 80; 80; 64; 1; 5; 1],0.9192911719437689,0.1591288144064352,tvm
15,15,5,64,64,64,2560,32,4,0,[15; 15; 5; 64; 64; 64; 2560; 32; 4; 0],0.45371786993928254,0.32241558902075107,tvm
150,5,5,160,32,16,160,32,1,0,[150; 5; 5; 160; 32; 16; 160; 32; 1; 0],0.5311353720026091,0.27542077217368177,tvm
50,50,5,256,32,32,5,5,2,0,[50; 50; 5; 256; 32; 32; 5; 5; 2; 0],0.35731017403304577,0.4094081974620322,tvm
1500,50,5,640,80,16,1,1,1,1,[1500; 50; 5; 640; 80; 16; 1; 1; 1; 1],0.501098086941056,0.2919302988736452,tvm
1500,500,4,1280,256,16,20,20,1,0,[1500; 500; 4; 1280; 256; 16; 20; 20; 1; 0],0.3421668310184032,0.42752745451778296,tvm
500,500,1,640,160,160,32,8,10,0,[500; 500; 1; 640; 160; 160; 32; 8; 10; 0],0.3035374120809138,0.4819363559926478,tvm
75,75,1,160,160,32,160,5,2,1,[75; 75; 1; 160; 160; 32; 160; 5; 2; 1],0.5745087370742112,0.25462748404959085,tvm
300,20,4,64,64,32,256,16,2,0,[300; 20; 4; 64; 64; 32; 256; 16; 2; 0],0.2750544489827007,0.5318427490511699,tvm
300,100,10,1280,128,16,10,2,1,0,[300; 100; 10; 1280; 128; 16; 10; 2; 1; 0],0.31303802400361747,0.46730972938937226,tvm
75,15,3,1280,128,32,32,2,2,0,[75; 15; 3; 1280; 128; 32; 32; 2; 2; 0],0.35499133192934096,0.412082496467355,tvm
12,6,2,320,320,80,640,2,5,1,[12; 6; 2; 320; 320; 80; 640; 2; 5; 1],0.6611052369698882,0.22127447508387726,tvm
50,10,5,320,80,80,10,10,5,0,[50; 10; 5; 320; 80; 80; 10; 10; 5; 0],0.40309283102396876,0.3629082509706451,tvm
10,2,1,640,640,128,40,20,8,1,[10; 2; 1; 640; 640; 128; 40; 20; 8; 1],1.2378149119904265,0.11818060427991169,tvm
150,30,5,1280,32,16,8,1,1,1,[150; 30; 5; 1280; 32; 16; 8; 1; 1; 1],0.33042167499661446,0.4427243288056486,tvm
60,60,5,256,128,32,1024,8,2,1,[60; 60; 5; 256; 128; 32; 1024; 8; 2; 1],0.33366791205480695,0.43841708777104704,tvm
150,2,1,640,32,32,80,8,2,0,[150; 2; 1; 640; 32; 32; 80; 8; 2; 0],1.1415402410784736,0.12814766314984255,tvm
750,150,5,80,80,80,128,2,5,1,[750; 150; 5; 80; 80; 80; 128; 2; 5; 1],0.18703586095944047,0.7821265587000825,tvm
1500,10,2,640,640,160,5120,2,10,0,[1500; 10; 2; 640; 640; 160; 5120; 2; 10; 0],1.0604888090165332,0.13794178028278814,tvm
100,10,1,80,16,16,320,4,1,0,[100; 10; 1; 80; 16; 16; 320; 4; 1; 0],1.255848159082234,0.11648359973121193,tvm
1500,1500,30,64,64,16,80,4,1,1,[1500; 1500; 30; 64; 64; 16; 80; 4; 1; 1],0.6143685210263357,0.23810743760330713,tvm
500,100,20,320,160,16,16,1,1,1,[500; 100; 20; 320; 160; 16; 16; 1; 1; 1],0.41125333798117936,0.35570705639454026,tvm
1500,150,15,1280,32,16,16,2,1,1,[1500; 150; 15; 1280; 32; 16; 16; 2; 1; 1],0.3892993120243773,0.37576669099418836,tvm
1500,1500,4,640,128,32,160,8,2,1,[1500; 1500; 4; 640; 128; 32; 160; 8; 2; 1],0.2073431439930573,0.7055247232607438,tvm
150,25,5,640,80,80,64,16,5,1,[150; 25; 5; 640; 80; 80; 64; 16; 5; 1],0.2463414139347151,0.5938332168722659,tvm
75,15,5,640,320,80,160,8,5,0,[75; 15; 5; 640; 320; 80; 160; 8; 5; 0],0.2511354179587215,0.58249734535556,tvm
750,15,5,128,128,32,640,1,2,0,[750; 15; 5; 128; 128; 32; 640; 1; 2; 0],0.36873704101890326,0.396720963756432,tvm
50,50,5,256,64,32,32,2,2,1,[50; 50; 5; 256; 64; 32; 32; 2; 2; 1],0.2135449310299009,0.6850348241945913,tvm
300,60,10,640,160,16,20,4,1,0,[300; 60; 10; 640; 160; 16; 20; 4; 1; 0],0.29947957198601216,0.4884664196479715,tvm
375,75,5,320,320,32,128,32,2,0,[375; 75; 5; 320; 320; 32; 128; 32; 2; 0],0.20236205495893955,0.7228910297209451,tvm
1500,750,6,256,256,64,64,16,4,1,[1500; 750; 6; 256; 256; 64; 64; 16; 4; 1],0.1825798839563504,0.8012148497185321,tvm
30,15,5,640,640,80,128,16,5,1,[30; 15; 5; 640; 640; 80; 128; 16; 5; 1],0.24572017195168883,0.5953345756020211,tvm
1500,5,5,640,320,80,20,1,5,0,[1500; 5; 5; 640; 320; 80; 20; 1; 5; 0],0.46666400600224733,0.31347117498710586,tvm
750,125,5,256,256,64,80,10,4,0,[750; 125; 5; 256; 256; 64; 80; 10; 4; 0],0.18313064600806683,0.798805210785258,tvm
150,50,5,1280,320,64,512,8,4,0,[150; 50; 5; 1280; 320; 64; 512; 8; 4; 0],0.23923793900758028,0.6114653674602974,tvm
1500,12,12,1280,640,32,512,1,2,0,[1500; 12; 12; 1280; 640; 32; 512; 1; 2; 0],0.345855577965267,0.42296763043794317,tvm
300,60,5,1280,128,16,1024,2,1,1,[300; 60; 5; 1280; 128; 16; 1024; 2; 1; 1],0.43523019494023174,0.3361111338008225,tvm
1500,30,5,1280,1280,64,2560,1,4,0,[1500; 30; 5; 1280; 1280; 64; 2560; 1; 4; 0],0.4227279690094292,0.3460516573542625,tvm
500,500,5,320,160,32,40,40,2,0,[500; 500; 5; 320; 160; 32; 40; 40; 2; 0],0.285421623964794,0.512524987608361,tvm
1500,1500,25,1280,256,16,80,4,1,1,[1500; 1500; 25; 1280; 256; 16; 80; 4; 1; 1],0.4682851489633322,0.3123859780938063,tvm
30,30,5,1280,320,32,64,16,2,0,[30; 30; 5; 1280; 320; 32; 64; 16; 2; 0],0.22886915400158614,0.6391674532283214,tvm
300,60,5,320,320,64,160,32,4,1,[300; 60; 5; 320; 320; 64; 160; 32; 4; 1],0.1872176380129531,0.7813671609060315,tvm
60,20,5,1280,64,64,160,5,4,1,[60; 20; 5; 1280; 64; 64; 160; 5; 4; 1],0.22872761799953878,0.6395629682376585,tvm
500,100,10,640,320,16,1,1,1,1,[500; 100; 10; 640; 320; 16; 1; 1; 1; 1],1.0506506779929623,0.139233445853917,tvm
750,15,5,1280,320,32,320,4,2,0,[750; 15; 5; 1280; 320; 32; 320; 4; 2; 0],0.2673112789634615,0.5472485667382181,tvm
300,150,30,1280,160,16,40,4,1,1,[300; 150; 30; 1280; 160; 16; 40; 4; 1; 1],0.6113515900215134,0.23928246310861237,tvm
300,60,6,1280,640,64,512,64,4,0,[300; 60; 6; 1280; 640; 64; 512; 64; 4; 0],0.329150891979225,0.44443359520030534,tvm
300,20,10,1280,320,32,80,8,2,0,[300; 20; 10; 1280; 320; 32; 80; 8; 2; 0],0.272608658997342,0.5366143350829535,tvm
300,30,6,640,640,32,160,32,2,0,[300; 30; 6; 640; 640; 32; 160; 32; 2; 0],0.23411710606887937,0.6248399219605753,tvm
60,60,4,640,640,80,512,2,5,0,[60; 60; 4; 640; 640; 80; 512; 2; 5; 0],0.3877801379421726,0.37723880099173374,tvm
750,150,15,1280,256,16,8,1,1,0,[750; 150; 15; 1280; 256; 16; 8; 1; 1; 0],0.4137039919150993,0.35359995829031104,tvm
1500,150,5,64,64,32,40,1,2,1,[1500; 150; 5; 64; 64; 32; 40; 1; 2; 1],0.2591099849669263,0.5645699616878397,tvm
150,150,6,1280,160,32,1280,1,2,0,[150; 150; 6; 1280; 160; 32; 1280; 1; 2; 0],0.3932546810247004,0.3719872167943147,tvm
150,150,5,1280,640,80,5120,2,5,1,[150; 150; 5; 1280; 640; 80; 5120; 2; 5; 1],0.39856792392674834,0.36702831689135057,tvm
250,125,5,1280,320,80,320,10,5,0,[250; 125; 5; 1280; 320; 80; 320; 10; 5; 0],0.17735822405666113,0.8248036710098089,tvm
750,150,5,1280,640,80,320,10,5,1,[750; 150; 5; 1280; 640; 80; 320; 10; 5; 1],0.20159896998666227,0.7256272901364155,tvm
100,50,10,1280,160,32,64,8,2,1,[100; 50; 10; 1280; 160; 32; 64; 8; 2; 1],0.21948407602030784,0.6664980755696334,tvm
150,30,5,1280,160,32,320,5,2,1,[150; 30; 5; 1280; 160; 32; 320; 5; 2; 1],0.22624180500861257,0.6465901130878331,tvm
300,60,4,640,320,32,8,1,2,0,[300; 60; 4; 640; 320; 32; 8; 1; 2; 0],0.22866385302040726,0.6397413161434786,tvm
750,30,6,256,256,64,2,1,4,0,[750; 30; 6; 256; 256; 64; 2; 1; 4; 0],0.3916760260472074,0.3734865157871137,tvm
750,750,5,1280,160,80,1280,1,5,1,[750; 750; 5; 1280; 160; 80; 1280; 1; 5; 1],0.39166525297332555,0.3734967888399258,tvm
750,10,10,1280,128,32,160,2,2,1,[750; 10; 10; 1280; 128; 32; 160; 2; 2; 1],0.3879471970722079,0.3770763531473238,tvm
1500,300,5,1280,256,32,80,40,2,1,[1500; 300; 5; 1280; 256; 32; 80; 40; 2; 1],0.19827372406143695,0.7377967755343432,tvm
1500,50,5,1280,1280,80,40,8,5,1,[1500; 50; 5; 1280; 1280; 80; 40; 8; 5; 1],0.20673429605085403,0.7076025462641663,tvm
750,30,5,320,160,32,5,1,2,1,[750; 30; 5; 320; 160; 32; 5; 1; 2; 1],0.29410760605242103,0.4973884091241105,tvm
300,300,6,1280,160,32,160,10,2,0,[300; 300; 6; 1280; 160; 32; 160; 10; 2; 0],0.19114154891576618,0.7653266132638733,tvm
30,30,10,1280,320,32,10,2,2,0,[30; 30; 10; 1280; 320; 32; 10; 2; 2; 0],0.27877992403227836,0.5247354693617633,tvm
375,125,5,1280,64,64,640,2,4,0,[375; 125; 5; 1280; 64; 64; 640; 2; 4; 0],0.18137316103093326,0.806545540995259,tvm
500,250,10,640,32,32,5,1,2,0,[500; 250; 10; 640; 32; 32; 5; 1; 2; 0],0.4346311849076301,0.33657436319670353,tvm
375,375,5,640,640,64,640,4,4,0,[375; 375; 5; 640; 640; 64; 640; 4; 4; 0],0.36248588596936315,0.4035625108396032,tvm
1500,50,5,256,128,32,128,2,2,0,[1500; 50; 5; 256; 128; 32; 128; 2; 2; 0],0.21782265207730234,0.6715817335370586,tvm
1500,60,6,320,320,64,8,1,4,1,[1500; 60; 6; 320; 320; 64; 8; 1; 4; 1],0.25441220100037754,0.5749948851136162,tvm
30,30,5,1280,640,64,4,2,4,0,[30; 30; 5; 1280; 640; 64; 4; 2; 4; 0],0.3268876619404182,0.44751066289059815,tvm
300,150,5,640,64,64,512,1,4,1,[300; 150; 5; 640; 64; 64; 512; 1; 4; 1],0.2008893140591681,0.7281906206451013,tvm
1500,150,5,1280,1280,80,5,5,5,0,[1500; 150; 5; 1280; 1280; 80; 5; 5; 5; 0],0.3362553520128131,0.4350435269209932,tvm
250,50,5,640,64,32,64,2,2,1,[250; 50; 5; 640; 64; 32; 64; 2; 2; 1],0.24197163304779679,0.6045572881545929,tvm
1500,750,6,1280,1280,32,160,4,2,1,[1500; 750; 6; 1280; 1280; 32; 160; 4; 2; 1],0.17911887203808874,0.8166962677981099,tvm
1500,250,5,640,64,32,128,2,2,1,[1500; 250; 5; 640; 64; 32; 128; 2; 2; 1],0.20999629294965416,0.6966109364644154,tvm
1500,20,10,640,640,32,64,1,2,1,[1500; 20; 10; 640; 640; 32; 64; 1; 2; 1],0.2804643879644573,0.5215839178279305,tvm
500,500,5,1280,1280,80,20,5,5,1,[500; 500; 5; 1280; 1280; 80; 20; 5; 5; 1],0.23168975301086903,0.6313862067039786,tvm
100,50,5,1280,320,80,128,2,5,0,[100; 50; 5; 1280; 320; 80; 128; 2; 5; 0],0.20038860698696226,0.7300101362311081,tvm
300,50,10,640,320,32,2,1,2,1,[300; 50; 10; 640; 320; 32; 2; 1; 2; 1],0.5417136918986216,0.2700424901076541,tvm
1500,300,5,640,80,80,80,2,5,0,[1500; 300; 5; 640; 80; 80; 80; 2; 5; 0],0.20854287105612457,0.7014659074408965,tvm
1500,30,5,640,320,64,16,1,4,1,[1500; 30; 5; 640; 320; 64; 16; 1; 4; 1],0.25864248105790466,0.5655904385365217,tvm
1500,300,10,640,160,32,64,2,2,1,[1500; 300; 10; 640; 160; 32; 64; 2; 2; 1],0.2163636339828372,0.6761104516173834,tvm
500,500,4,640,128,32,20,4,2,0,[500; 500; 4; 640; 128; 32; 20; 4; 2; 0],0.2521265660179779,0.5802074592777478,tvm
750,750,6,256,256,32,8,2,2,0,[750; 750; 6; 256; 256; 32; 8; 2; 2; 0],0.3420177800580859,0.4277137704971658,tvm
750,25,5,640,128,32,320,10,2,0,[750; 25; 5; 640; 128; 32; 320; 10; 2; 0],0.2341843720059842,0.6246604460949094,tvm
1500,25,5,64,32,32,80,16,2,0,[1500; 25; 5; 64; 32; 32; 80; 16; 2; 0],0.2906883649993688,0.5032389730701191,tvm
500,20,5,80,80,80,160,40,5,1,[500; 20; 5; 80; 80; 80; 160; 40; 5; 1],0.402909614960663,0.36307327711699433,tvm
100,25,5,320,320,80,64,4,5,0,[100; 25; 5; 320; 320; 80; 64; 4; 5; 0],0.24223999597597867,0.6038875359798985,tvm
150,150,5,256,256,32,8,2,2,1,[150; 150; 5; 256; 256; 32; 8; 2; 2; 1],0.26231560902670026,0.5576706427364159,tvm
1500,1500,5,80,80,80,8,2,5,0,[1500; 1500; 5; 80; 80; 80; 8; 2; 5; 0],0.47756404092069715,0.30631643455334207,tvm
300,60,4,640,320,32,40,2,2,0,[300; 60; 4; 640; 320; 32; 40; 2; 2; 0],0.2395818430231884,0.610587649046325,tvm
60,30,6,64,64,64,64,4,4,0,[60; 30; 6; 64; 64; 64; 64; 4; 4; 0],0.2626262150006369,0.5570110900214571,tvm
500,25,5,1280,1280,80,64,32,5,0,[500; 25; 5; 1280; 1280; 80; 64; 32; 5; 0],0.35382423701230437,0.4134417571869933,tvm
100,25,5,640,64,64,160,2,4,1,[100; 25; 5; 640; 64; 64; 160; 2; 4; 1],0.2434924989938736,0.6007811940416076,tvm
1500,500,4,640,640,80,20,5,5,1,[1500; 500; 4; 640; 640; 80; 20; 5; 5; 1],0.24746584496460855,0.5911349677634723,tvm
60,30,5,160,80,80,128,4,5,0,[60; 30; 5; 160; 80; 80; 128; 4; 5; 0],0.24669526098296046,0.5929814529182157,tvm
150,30,6,256,32,32,320,4,2,1,[150; 30; 6; 256; 32; 32; 320; 4; 2; 1],0.24791527399793267,0.590063338682933,tvm
60,30,6,320,32,32,40,10,2,1,[60; 30; 6; 320; 32; 32; 40; 10; 2; 1],0.28103621199261397,0.5205226516843278,tvm
300,150,5,256,128,64,640,32,4,1,[300; 150; 5; 256; 128; 64; 640; 32; 4; 1],0.17786002496723086,0.8224766319057143,tvm
500,25,5,160,160,80,64,16,5,1,[500; 25; 5; 160; 160; 80; 64; 16; 5; 1],0.23309994698502123,0.6275664845823172,tvm
300,30,5,32,32,32,160,5,2,0,[300; 30; 5; 32; 32; 32; 160; 5; 2; 0],0.25935145502444357,0.5640443168978059,tvm
60,60,5,640,80,80,16,8,5,1,[60; 60; 5; 640; 80; 80; 16; 8; 5; 1],0.22269296401645988,0.6568941903117419,tvm
1500,1500,4,256,64,64,512,64,4,0,[1500; 1500; 4; 256; 64; 64; 512; 64; 4; 0],0.20872732903808355,0.7008460030599232,tvm
300,30,5,320,160,80,320,20,5,0,[300; 30; 5; 320; 160; 80; 320; 20; 5; 0],0.21107976895291358,0.6930352208143019,tvm
60,30,10,320,320,32,160,16,2,1,[60; 30; 10; 320; 320; 32; 160; 16; 2; 1],0.28774962795432657,0.5083784654238847,tvm
300,75,5,1280,32,32,40,1,2,0,[300; 75; 5; 1280; 32; 32; 40; 1; 2; 0],0.2969588120467961,0.49261280807744456,tvm
30,30,5,1280,640,80,320,32,5,1,[30; 30; 5; 1280; 640; 80; 320; 32; 5; 1],0.4061553889187053,0.3601717920699419,tvm
150,150,5,1280,64,32,16,2,2,1,[150; 150; 5; 1280; 64; 32; 16; 2; 2; 1],0.22058183094486594,0.6631811589336121,tvm
100,50,5,128,32,32,320,4,2,0,[100; 50; 5; 128; 32; 32; 320; 4; 2; 0],0.23966545693110675,0.6103746286965542,tvm
500,50,10,320,160,32,256,4,2,0,[500; 50; 10; 320; 160; 32; 256; 4; 2; 0],0.22441410005558282,0.6518561634473159,tvm
50,50,5,640,320,64,40,4,4,0,[50; 50; 5; 640; 320; 64; 40; 4; 4; 0],0.21525557502172887,0.6795908271873913,tvm
60,60,12,1280,1280,32,320,20,2,0,[60; 60; 12; 1280; 1280; 32; 320; 20; 2; 0],0.3978067379212007,0.36773060971805666,tvm
300,50,5,1280,640,64,40,40,4,0,[300; 50; 5; 1280; 640; 64; 40; 40; 4; 0],0.24856191303115338,0.5885282765239245,tvm
300,100,10,640,32,32,40,5,2,1,[300; 100; 10; 640; 32; 32; 40; 5; 2; 1],0.24625515495426953,0.5940412265192178,tvm
75,75,5,256,256,64,320,1,4,1,[75; 75; 5; 256; 256; 64; 320; 1; 4; 1],0.1975536959944293,0.7404858387961485,tvm
300,60,5,320,32,32,160,4,2,0,[300; 60; 5; 320; 32; 32; 160; 4; 2; 0],0.24095901101827621,0.607097919548727,tvm
250,125,5,160,160,80,32,4,5,1,[250; 125; 5; 160; 160; 80; 32; 4; 5; 1],0.19966190494596958,0.7326671270881674,tvm
1500,60,6,640,128,64,256,32,4,0,[1500; 60; 6; 640; 128; 64; 256; 32; 4; 0],0.196702957036905,0.7436884350359232,tvm
1500,300,6,128,64,64,40,2,4,0,[1500; 300; 6; 128; 64; 64; 40; 2; 4; 0],0.2437920339871198,0.6000430444476417,tvm
1500,1500,4,256,256,64,128,4,4,0,[1500; 1500; 4; 256; 256; 64; 128; 4; 4; 0],0.18712223297916353,0.7817655441403563,tvm
1500,1500,6,256,64,64,512,16,4,1,[1500; 1500; 6; 256; 64; 64; 512; 16; 4; 1],0.1622560580726713,0.901573204867308,tvm
300,300,5,1280,320,80,32,8,5,0,[300; 300; 5; 1280; 320; 80; 32; 8; 5; 0],0.20117055997252464,0.7271725758763788,tvm
1500,150,5,320,64,64,320,1,4,0,[1500; 150; 5; 320; 64; 64; 320; 1; 4; 0],0.202019982971251,0.7241150708666868,tvm
150,50,5,1280,128,32,160,16,2,1,[150; 50; 5; 1280; 128; 32; 160; 16; 2; 1],0.21648240205831826,0.6757395192164689,tvm
300,60,6,1280,64,32,160,16,2,1,[300; 60; 6; 1280; 64; 32; 160; 16; 2; 1],0.2219884869409725,0.6589788339996757,tvm
1500,75,5,320,32,32,64,2,2,1,[1500; 75; 5; 320; 32; 32; 64; 2; 2; 1],0.24908340303227305,0.5872961124863083,tvm
1500,300,12,320,64,32,64,32,2,0,[1500; 300; 12; 320; 64; 32; 64; 32; 2; 0],0.2825108040124178,0.517805734180999,tvm
1500,60,5,1280,160,80,160,16,5,0,[1500; 60; 5; 1280; 160; 80; 160; 16; 5; 0],0.19184130802750587,0.7625350128698044,tvm
250,125,5,640,160,32,64,16,2,0,[250; 125; 5; 640; 160; 32; 64; 16; 2; 0],0.2072235980303958,0.7059317359418541,tvm
750,250,10,160,32,32,160,2,2,0,[750; 250; 10; 160; 32; 32; 160; 2; 2; 0],0.22327149100601673,0.6551920875638,tvm
375,125,5,640,320,80,40,40,5,1,[375; 125; 5; 640; 320; 80; 40; 40; 5; 1],0.4274943129858002,0.3421933575302869,tvm
250,250,10,1280,64,32,256,64,2,0,[250; 250; 10; 1280; 64; 32; 256; 64; 2; 0],0.2523517709923908,0.5796896677619324,tvm
300,100,10,256,256,32,320,40,2,1,[300; 100; 10; 256; 256; 32; 320; 40; 2; 1],0.24180585297290236,0.6049717675862363,tvm
1500,150,5,128,32,32,160,4,2,0,[1500; 150; 5; 128; 32; 32; 160; 4; 2; 0],0.24468938005156815,0.5978425146807952,tvm
500,100,5,1280,320,32,320,16,2,0,[500; 100; 5; 1280; 320; 32; 320; 16; 2; 0],0.1952200799714774,0.7493374365336156,tvm
750,75,5,1280,640,80,80,20,5,0,[750; 75; 5; 1280; 640; 80; 80; 20; 5; 0],0.19358186004683375,0.7556788340101858,tvm
1500,250,10,1280,320,32,80,10,2,0,[1500; 250; 10; 1280; 320; 32; 80; 10; 2; 0],0.21168294397648424,0.6910604677813112,tvm
300,150,5,1280,320,64,80,5,4,0,[300; 150; 5; 1280; 320; 64; 80; 5; 4; 0],0.1849501250544563,0.7909468254895328,tvm
250,125,5,320,320,32,160,8,2,1,[250; 125; 5; 320; 320; 32; 160; 8; 2; 1],0.194608498015441,0.7516923247314072,tvm
750,125,5,128,64,32,160,40,2,1,[750; 125; 5; 128; 64; 32; 160; 40; 2; 1],0.20685405598487705,0.7071928736867946,tvm
500,125,5,640,128,64,128,4,4,1,[500; 125; 5; 640; 128; 64; 128; 4; 4; 1],0.18139856308698654,0.8064325967982752,tvm
750,250,5,320,320,80,256,2,5,1,[750; 250; 5; 320; 320; 80; 256; 2; 5; 1],0.17275272600818425,0.846792508957479,tvm
300,150,5,640,640,64,80,16,4,1,[300; 150; 5; 640; 640; 64; 80; 16; 4; 1],0.1824621339328587,0.8017319053143576,tvm
