kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
14,14,2,2,128,64,4,1,[14; 14; 2; 2; 128; 64; 4; 1],0.16117755800951272,0.3469717125881302,tvm
16,8,4,2,32,16,1,0,[16; 8; 4; 2; 32; 16; 1; 0],0.3284018289996311,0.17029154040855282,tvm
4,4,32,1,4096,64,4,1,[4; 4; 32; 1; 4096; 64; 4; 1],0.2600023989798501,0.21509052821342384,tvm
64,32,4,4,4096,32,2,0,[64; 32; 4; 4; 4096; 32; 2; 0],0.20805867190938443,0.2687898217368699,tvm
56,7,32,8,4096,32,2,1,[56; 7; 32; 8; 4096; 32; 2; 1],0.14651324308943003,0.38169964812803936,tvm
64,32,32,16,16,16,1,0,[64; 32; 32; 16; 16; 16; 1; 0],0.2878377520246431,0.19429019626496186,tvm
28,7,1,1,4096,128,8,1,[28; 7; 1; 1; 4096; 128; 8; 1],0.20618601003661752,0.2712310758785309,tvm
112,112,32,16,256,16,1,1,[112; 112; 32; 16; 256; 16; 1; 1],0.20235979091376066,0.2763595133242967,tvm
28,4,64,4,32,16,1,1,[28; 4; 64; 4; 32; 16; 1; 1],0.1741955450270325,0.32104181151506933,tvm
2,2,64,4,1024,16,1,1,[2; 2; 64; 4; 1024; 16; 1; 1],0.7300489650806412,0.07660315404618917,tvm
16,4,64,8,512,32,2,1,[16; 4; 64; 8; 512; 32; 2; 1],0.12891312595456839,0.4338119405547742,tvm
16,16,16,8,16,16,1,0,[16; 16; 16; 8; 16; 16; 1; 0],0.2174729349790141,0.2571540837425583,tvm
448,56,8,8,512,16,1,1,[448; 56; 8; 8; 512; 16; 1; 1],0.23337918799370527,0.23962742271106763,tvm
7,1,1,1,32,16,1,1,[7; 1; 1; 1; 32; 16; 1; 1],0.1695899050682783,0.32976050850914645,tvm
16,1,8,4,256,64,4,0,[16; 1; 8; 4; 256; 64; 4; 0],0.1534576310077682,0.36442666921205363,tvm
28,7,16,8,512,16,1,1,[28; 7; 16; 8; 512; 16; 1; 1],0.13865766394883394,0.40332464676434954,tvm
14,14,16,16,2048,16,1,0,[14; 14; 16; 16; 2048; 16; 1; 0],0.15140089602209628,0.3693772943402625,tvm
4,2,64,8,2048,32,2,1,[4; 2; 64; 8; 2048; 32; 2; 1],0.290633199037984,0.19242142163540096,tvm
14,7,16,1,16,16,1,0,[14; 7; 16; 1; 16; 16; 1; 0],0.2549881070153788,0.21932024198273867,tvm
56,56,64,8,128,16,1,0,[56; 56; 64; 8; 128; 16; 1; 0],0.15014606097247452,0.372464338865244,tvm
112,14,32,8,128,32,2,1,[112; 14; 32; 8; 128; 32; 2; 1],0.18153464805800468,0.3080626972954731,tvm
128,64,64,2,1024,64,4,0,[128; 64; 64; 2; 1024; 64; 4; 0],0.409700502990745,0.13649984055449557,tvm
7,7,64,1,512,16,1,1,[7; 7; 64; 1; 512; 16; 1; 1],0.19077204004861414,0.2931459626844809,tvm
8,2,2,2,512,32,2,0,[8; 2; 2; 2; 512; 32; 2; 0],0.14478890609461814,0.38624543027341823,tvm
512,64,32,16,128,16,1,1,[512; 64; 32; 16; 128; 16; 1; 1],0.26768847391940653,0.20891468547192843,tvm
4,4,32,8,2048,32,2,0,[4; 4; 32; 8; 2048; 32; 2; 0],0.296438908088021,0.1886528785780304,tvm
28,28,16,2,128,64,4,1,[28; 28; 16; 2; 128; 64; 4; 1],0.14129850210156292,0.39578659717946685,tvm
112,14,2,2,1024,64,4,1,[112; 14; 2; 2; 1024; 64; 4; 1],0.38070117798633873,0.1468975053587571,tvm
64,32,4,1,128,128,8,0,[64; 32; 4; 1; 128; 128; 8; 0],0.41695741401053965,0.13412413703218073,tvm
28,4,4,2,4096,32,2,1,[28; 4; 4; 2; 4096; 32; 2; 1],0.16860451002139598,0.33168776639626396,tvm
28,28,64,4,2048,64,4,1,[28; 28; 64; 4; 2048; 64; 4; 1],0.10933125601150095,0.5115102064449939,tvm
128,1,64,4,256,64,4,1,[128; 1; 64; 4; 256; 64; 4; 1],0.22900752106215805,0.244201819547028,tvm
224,7,32,4,512,32,2,0,[224; 7; 32; 4; 512; 32; 2; 0],0.21956314600538462,0.2547060121463273,tvm
14,14,64,2,512,32,2,1,[14; 14; 64; 2; 512; 32; 2; 1],0.11488520901184529,0.486782013231723,tvm
16,4,8,2,256,128,8,1,[16; 4; 8; 2; 256; 128; 8; 1],0.14394680806435645,0.38850499073470623,tvm
32,4,8,8,512,32,2,0,[32; 4; 8; 8; 512; 32; 2; 0],0.13049860403407365,0.4285413912836291,tvm
16,16,32,1,2048,64,4,0,[16; 16; 32; 1; 2048; 64; 4; 0],0.17543487390503287,0.3187738679802419,tvm
28,2,32,2,2048,128,8,1,[28; 2; 32; 2; 2048; 128; 8; 1],0.12309700401965529,0.4543088093712156,tvm
28,7,4,2,2048,128,8,1,[28; 7; 4; 2; 2048; 128; 8; 1],0.12280425196513534,0.4553918324359845,tvm
56,56,8,8,4096,32,2,1,[56; 56; 8; 8; 4096; 32; 2; 1],0.18231672700494528,0.30674120938895755,tvm
28,2,32,8,1024,32,2,1,[28; 2; 32; 8; 1024; 32; 2; 1],0.122139708022587,0.4578695515056531,tvm
16,1,4,4,512,32,2,1,[16; 1; 4; 4; 512; 32; 2; 1],0.1081302110105753,0.5171917525238519,tvm
28,14,8,1,2048,128,8,0,[28; 14; 8; 1; 2048; 128; 8; 0],0.21255430695600808,0.2631047760651014,tvm
14,7,8,2,4096,128,8,1,[14; 7; 8; 2; 4096; 128; 8; 1],0.15699099202174693,0.35622459997951056,tvm
32,32,4,4,4096,32,2,1,[32; 32; 4; 4; 4096; 32; 2; 1],0.13384496001526713,0.41782711375127096,tvm
16,1,64,2,2048,64,4,1,[16; 1; 64; 2; 2048; 64; 4; 1],0.13497154600918293,0.4143395773915821,tvm
28,28,4,1,2048,128,8,1,[28; 28; 4; 1; 2048; 128; 8; 1],0.256697250995785,0.21785996194502144,tvm
32,4,4,4,2048,64,4,0,[32; 4; 4; 4; 2048; 64; 4; 0],0.11364489304833114,0.4920947332807101,tvm
32,16,8,4,128,32,2,1,[32; 16; 8; 4; 128; 32; 2; 1],0.1282822199864313,0.4359454750568594,tvm
28,28,32,4,256,32,2,0,[28; 28; 32; 4; 256; 32; 2; 0],0.13757429900579154,0.40650073260398056,tvm
28,28,8,1,256,128,8,1,[28; 28; 8; 1; 256; 128; 8; 1],0.204644741024822,0.2732738356885024,tvm
16,16,16,1,512,128,8,1,[16; 16; 16; 1; 512; 128; 8; 1],0.1588783310726285,0.3519929555891962,tvm
28,1,16,8,256,32,2,1,[28; 1; 16; 8; 256; 32; 2; 1],0.11576626403257251,0.48307729199586413,tvm
28,7,16,4,1024,32,2,1,[28; 7; 16; 4; 1024; 32; 2; 1],0.12307527801021934,0.45438900677266625,tvm
28,14,32,4,128,64,4,1,[28; 14; 32; 4; 128; 64; 4; 1],0.11433330690488219,0.48913177487167825,tvm
56,14,64,2,4096,128,8,1,[56; 14; 64; 2; 4096; 128; 8; 1],0.13292663695756346,0.4207136704375284,tvm
14,14,16,1,2048,64,4,1,[14; 14; 16; 1; 2048; 64; 4; 1],0.13624793803319335,0.41045797933256695,tvm
28,14,64,2,256,64,4,0,[28; 14; 64; 2; 256; 64; 4; 0],0.1811535650631413,0.30871075219436583,tvm
14,14,16,4,1024,64,4,0,[14; 14; 16; 4; 1024; 64; 4; 0],0.1270686900243163,0.4401088365877661,tvm
16,8,4,4,2048,64,4,0,[16; 8; 4; 4; 2048; 64; 4; 0],0.11814906902145594,0.4733346931678107,tvm
28,1,4,4,4096,64,4,1,[28; 1; 4; 4; 4096; 64; 4; 1],0.10022549203131348,0.5579823276483489,tvm
28,4,4,4,512,32,2,1,[28; 4; 4; 4; 512; 32; 2; 1],0.10459574800916016,0.5346685156688749,tvm
32,2,16,4,4096,32,2,1,[32; 2; 16; 4; 4096; 32; 2; 1],0.14394858805462718,0.38850018669242287,tvm
32,32,32,4,1024,32,2,1,[32; 32; 32; 4; 1024; 32; 2; 1],0.12224394700024277,0.45747912028087795,tvm
56,14,64,8,256,32,2,1,[56; 14; 64; 8; 256; 32; 2; 1],0.11252596497070044,0.4969879915972715,tvm
32,1,64,8,256,32,2,1,[32; 1; 64; 8; 256; 32; 2; 1],0.12323745898902416,0.453791029059712,tvm
28,14,16,8,2048,32,2,0,[28; 14; 16; 8; 2048; 32; 2; 0],0.14303414896130562,0.3909839275407037,tvm
56,28,16,8,4096,32,2,1,[56; 28; 16; 8; 4096; 32; 2; 1],0.17035203392151743,0.328285210607453,tvm
56,1,8,4,2048,64,4,1,[56; 1; 8; 4; 2048; 64; 4; 1],0.1212107720784843,0.4613785753061812,tvm
32,16,64,4,4096,32,2,0,[32; 16; 64; 4; 4096; 32; 2; 0],0.13836561306379735,0.4041759516329247,tvm
14,1,8,4,256,64,4,1,[14; 1; 8; 4; 256; 64; 4; 1],0.11802198307123035,0.473844379479552,tvm
14,7,8,4,2048,64,4,0,[14; 7; 8; 4; 2048; 64; 4; 0],0.1348803510190919,0.41461971970563344,tvm
28,14,32,4,1024,64,4,0,[28; 14; 32; 4; 1024; 64; 4; 0],0.1217463860521093,0.4593487753254293,tvm
28,28,64,2,4096,64,4,0,[28; 28; 64; 2; 4096; 64; 4; 0],0.17804672999773175,0.31409761546334375,tvm
32,32,64,4,512,64,4,0,[32; 32; 64; 4; 512; 64; 4; 0],0.1166619430296123,0.4793684373929734,tvm
32,16,64,1,4096,128,8,1,[32; 16; 64; 1; 4096; 128; 8; 1],0.2084475759183988,0.2682883362252482,tvm
16,8,8,8,256,32,2,1,[16; 8; 8; 8; 256; 32; 2; 1],0.10912520799320191,0.5124760297072442,tvm
16,1,8,4,1024,64,4,1,[16; 1; 8; 4; 1024; 64; 4; 1],0.10948396602179855,0.5107967437186072,tvm
28,28,8,2,2048,128,8,0,[28; 28; 8; 2; 2048; 128; 8; 0],0.13440844195429236,0.41607545270371604,tvm
32,1,16,4,4096,64,4,1,[32; 1; 16; 4; 4096; 64; 4; 1],0.10475821804720908,0.5338392956257739,tvm
28,1,4,4,2048,64,4,1,[28; 1; 4; 4; 2048; 64; 4; 1],0.09311762300785631,0.6005743223129207,tvm
28,7,64,8,512,32,2,1,[28; 7; 64; 8; 512; 32; 2; 1],0.11701270507182926,0.47793146307491885,tvm
32,16,16,2,256,64,4,1,[32; 16; 16; 2; 256; 64; 4; 1],0.14470617100596428,0.38646626432419623,tvm
32,16,32,2,256,128,8,1,[32; 16; 32; 2; 256; 128; 8; 1],0.13784352596849203,0.4057067819501101,tvm
32,8,8,4,256,32,2,1,[32; 8; 8; 4; 256; 32; 2; 1],0.12126605794765055,0.4611682302518256,tvm
16,16,8,2,512,128,8,1,[16; 16; 8; 2; 512; 128; 8; 1],0.15683175006415695,0.3565862990781895,tvm
32,4,64,4,1024,64,4,1,[32; 4; 64; 4; 1024; 64; 4; 1],0.09568875702098012,0.5844370339252267,tvm
32,16,16,2,4096,128,8,1,[32; 16; 16; 2; 4096; 128; 8; 1],0.1335556210251525,0.41873230721454374,tvm
28,7,8,4,256,64,4,1,[28; 7; 8; 4; 256; 64; 4; 1],0.10689798893872648,0.5231534651731268,tvm
16,16,64,2,4096,128,8,1,[16; 16; 64; 2; 4096; 128; 8; 1],0.12913258897606283,0.43307466981630727,tvm
16,16,8,4,4096,32,2,1,[16; 16; 8; 4; 4096; 32; 2; 1],0.13004082499537617,0.4300499734242828,tvm
16,8,4,4,2048,64,4,1,[16; 8; 4; 4; 2048; 64; 4; 1],0.09516169095877558,0.5876740185035159,tvm
28,4,32,4,2048,64,4,1,[28; 4; 32; 4; 2048; 64; 4; 1],0.09926535002887249,0.5633793999322741,tvm
14,14,64,4,1024,64,4,1,[14; 14; 64; 4; 1024; 64; 4; 1],0.0988721345202066,0.5656199656729781,tvm
28,28,32,2,2048,128,8,1,[28; 28; 32; 2; 2048; 128; 8; 1],0.12700390710961074,0.44033332994289753,tvm
16,8,64,4,512,64,4,1,[16; 8; 64; 4; 512; 64; 4; 1],0.10855080804321915,0.5151878124303538,tvm
14,14,8,4,2048,64,4,1,[14; 14; 8; 4; 2048; 64; 4; 1],0.12980657198932022,0.4308260550778158,tvm
56,56,64,4,64,32,2,1,[56; 56; 64; 4; 64; 32; 2; 1],0.11986442899797112,0.4665608788265277,tvm
56,7,4,4,1024,32,2,0,[56; 7; 4; 4; 1024; 32; 2; 0],0.1274801470572129,0.43868833402141205,tvm
28,7,8,8,128,32,2,0,[28; 7; 8; 8; 128; 32; 2; 0],0.14200804405845702,0.3938090528893732,tvm
8,8,4,4,512,32,2,1,[8; 8; 4; 4; 512; 32; 2; 1],0.11981798196211457,0.4667417395747497,tvm
32,4,32,8,512,32,2,1,[32; 4; 32; 8; 512; 32; 2; 1],0.11723677499685436,0.4770180119235953,tvm
56,2,64,8,32,32,2,1,[56; 2; 64; 8; 32; 32; 2; 1],0.12046669493429363,0.46422833600470315,tvm
56,56,4,4,256,64,4,0,[56; 56; 4; 4; 256; 64; 4; 0],0.1734710430027917,0.3223826430353182,tvm
28,2,64,4,4096,32,2,1,[28; 2; 64; 4; 4096; 32; 2; 1],0.13481388404034078,0.4148241387111064,tvm
14,14,16,4,256,64,4,0,[14; 14; 16; 4; 256; 64; 4; 0],0.1499042510986328,0.3730651594165723,tvm
14,7,4,4,4096,64,4,1,[14; 7; 4; 4; 4096; 64; 4; 1],0.11472069192677736,0.487480090941466,tvm
32,1,64,4,256,32,2,1,[32; 1; 64; 4; 256; 32; 2; 1],0.12351045897230506,0.4527879970543488,tvm
56,2,64,4,128,64,4,0,[56; 2; 64; 4; 128; 64; 4; 0],0.16303266596514732,0.34302360819695255,tvm
56,56,64,4,256,32,2,1,[56; 56; 64; 4; 256; 32; 2; 1],0.11657126003410667,0.4797413471980225,tvm
16,2,8,4,512,64,4,1,[16; 2; 8; 4; 512; 64; 4; 1],0.10432834201492369,0.5360389348978023,tvm
56,4,8,4,2048,64,4,0,[56; 4; 8; 4; 2048; 64; 4; 0],0.15086486702784896,0.3706897068554073,tvm
28,7,4,4,256,64,4,1,[28; 7; 4; 4; 256; 64; 4; 1],0.10379341605585068,0.5388015488693512,tvm
28,14,16,8,128,32,2,1,[28; 14; 16; 8; 128; 32; 2; 1],0.11818791599944234,0.4731791136210339,tvm
16,2,16,4,4096,64,4,1,[16; 2; 16; 4; 4096; 64; 4; 1],0.12362709199078381,0.45236082506496533,tvm
28,14,4,4,4096,64,4,0,[28; 14; 4; 4; 4096; 64; 4; 0],0.10054723103530705,0.5561968515442823,tvm
16,8,64,4,256,32,2,1,[16; 8; 64; 4; 256; 32; 2; 1],0.132329617976211,0.42261176438510417,tvm
28,14,8,4,64,64,4,0,[28; 14; 8; 4; 64; 64; 4; 0],0.1481284509645775,0.37753755587916504,tvm
16,16,16,4,512,64,4,1,[16; 16; 16; 4; 512; 64; 4; 1],0.10998017399106175,0.5084921336629125,tvm
16,16,32,4,64,64,4,0,[16; 16; 32; 4; 64; 64; 4; 0],0.13668822695035487,0.4091358457202385,tvm
28,1,16,4,256,64,4,0,[28; 1; 16; 4; 256; 64; 4; 0],0.1431275550276041,0.3907287686326202,tvm
16,2,32,4,64,32,2,1,[16; 2; 32; 4; 64; 32; 2; 1],0.14724537602160126,0.3798017625024037,tvm
56,4,32,8,512,32,2,1,[56; 4; 32; 8; 512; 32; 2; 1],0.12826534803025424,0.4360028190945414,tvm
28,14,8,4,32,32,2,1,[28; 14; 8; 4; 32; 32; 2; 1],0.13733770593535155,0.40720101557294286,tvm
56,7,64,4,128,64,4,1,[56; 7; 64; 4; 128; 64; 4; 1],0.10002514603547752,0.5590999418635976,tvm
28,14,8,4,1024,32,2,1,[28; 14; 8; 4; 1024; 32; 2; 1],0.10702548490371555,0.522530249534911,tvm
28,1,4,4,64,32,2,1,[28; 1; 4; 4; 64; 32; 2; 1],0.13356077403295785,0.4187161517911939,tvm
32,8,4,4,512,64,4,1,[32; 8; 4; 4; 512; 64; 4; 1],0.09762172301998362,0.5728648460946076,tvm
14,2,64,4,2048,64,4,0,[14; 2; 64; 4; 2048; 64; 4; 0],0.15955159696750343,0.3505076376310018,tvm
32,16,32,4,256,64,4,0,[32; 16; 32; 4; 256; 64; 4; 0],0.13774092600215226,0.4060089833609765,tvm
28,4,8,8,256,32,2,0,[28; 4; 8; 8; 256; 32; 2; 0],0.1406216979958117,0.3976914951986925,tvm
16,4,8,4,2048,64,4,1,[16; 4; 8; 4; 2048; 64; 4; 1],0.10298474098090082,0.5430324220915874,tvm
56,56,4,4,512,32,2,1,[56; 56; 4; 4; 512; 32; 2; 1],0.1419387669302523,0.39400126225426496,tvm
16,8,32,4,64,32,2,1,[16; 8; 32; 4; 64; 32; 2; 1],0.14580906589981169,0.38354304643690584,tvm
28,7,4,4,128,64,4,0,[28; 7; 4; 4; 128; 64; 4; 0],0.13781096099410206,0.4058026511819095,tvm
16,1,64,8,64,32,2,1,[16; 1; 64; 8; 64; 32; 2; 1],0.13808605598751456,0.40499421127930446,tvm
16,8,16,4,1024,64,4,0,[16; 8; 16; 4; 1024; 64; 4; 0],0.13657493307255208,0.409475238795285,tvm
16,16,64,4,2048,64,4,1,[16; 16; 64; 4; 2048; 64; 4; 1],0.09982564300298691,0.5602173114142628,tvm
16,4,64,8,256,32,2,1,[16; 4; 64; 8; 256; 32; 2; 1],0.12906251894310117,0.43330979273686854,tvm
32,2,16,4,512,64,4,1,[32; 2; 16; 4; 512; 64; 4; 1],0.10418262204620987,0.536788691193896,tvm
28,14,16,4,512,32,2,0,[28; 14; 16; 4; 512; 32; 2; 0],0.14924464805517346,0.3747139616869817,tvm
32,16,32,4,64,32,2,1,[32; 16; 32; 4; 64; 32; 2; 1],0.13689329498447478,0.40852295460983495,tvm
32,16,64,4,4096,64,4,0,[32; 16; 64; 4; 4096; 64; 4; 0],0.11985800904221833,0.4665858692316077,tvm
16,16,8,4,256,64,4,0,[16; 16; 8; 4; 256; 64; 4; 0],0.157951393048279,0.35405862686022493,tvm
32,1,16,4,32,32,2,1,[32; 1; 16; 4; 32; 32; 2; 1],0.13569082401227206,0.41214322147734533,tvm
32,4,32,4,256,64,4,1,[32; 4; 32; 4; 256; 64; 4; 1],0.10805108107160777,0.5175705118236741,tvm
56,56,64,4,4096,64,4,0,[56; 56; 64; 4; 4096; 64; 4; 0],0.11620149400550872,0.4812679373182772,tvm
32,32,8,4,128,64,4,0,[32; 32; 8; 4; 128; 64; 4; 0],0.1606145380064845,0.34818799112117427,tvm
56,7,4,4,512,64,4,0,[56; 7; 4; 4; 512; 64; 4; 0],0.11892223998438567,0.4702573155422912,tvm
32,2,32,4,1024,64,4,0,[32; 2; 32; 4; 1024; 64; 4; 0],0.11907192401122302,0.46966616016099866,tvm
56,56,16,4,4096,64,4,1,[56; 56; 16; 4; 4096; 64; 4; 1],0.15208720602095127,0.36771043927014696,tvm
16,1,32,4,512,32,2,0,[16; 1; 32; 4; 512; 32; 2; 0],0.17817036993801594,0.31387964986989064,tvm
8,8,32,4,64,64,4,1,[8; 8; 32; 4; 64; 64; 4; 1],0.13324338605161756,0.4197135406906332,tvm
8,8,32,4,128,64,4,1,[8; 8; 32; 4; 128; 64; 4; 1],0.12173057300969958,0.459408445640663,tvm
56,4,16,4,256,32,2,1,[56; 4; 16; 4; 256; 32; 2; 1],0.12082238402217627,0.4628616939313893,tvm
8,4,4,4,1024,64,4,1,[8; 4; 4; 4; 1024; 64; 4; 1],0.11400812806095928,0.4905268973755202,tvm
32,8,8,8,256,32,2,1,[32; 8; 8; 8; 256; 32; 2; 1],0.11927890905644745,0.46885114707804615,tvm
28,1,4,4,256,32,2,0,[28; 1; 4; 4; 256; 32; 2; 0],0.1333696700166911,0.4193161258203195,tvm
56,7,16,4,2048,64,4,1,[56; 7; 16; 4; 2048; 64; 4; 1],0.10895986703690141,0.5132536855463815,tvm
32,1,8,4,64,64,4,0,[32; 1; 8; 4; 64; 64; 4; 0],0.14431456895545125,0.38751495249656076,tvm
32,32,64,4,4096,64,4,1,[32; 32; 64; 4; 4096; 64; 4; 1],0.11783078394364566,0.47461326710751456,tvm
16,8,32,2,2048,128,8,1,[16; 8; 32; 2; 2048; 128; 8; 1],0.12521585496142507,0.4466211834800131,tvm
14,7,32,4,64,32,2,1,[14; 7; 32; 4; 64; 32; 2; 1],0.15018677397165447,0.37236337031840216,tvm
56,28,16,4,64,32,2,1,[56; 28; 16; 4; 64; 32; 2; 1],0.12448433309327811,0.44924571585589446,tvm
14,7,8,4,2048,64,4,0,[14; 7; 8; 4; 2048; 64; 4; 0],0.11763476394116879,0.4754041361557196,tvm
8,2,32,8,512,32,2,1,[8; 2; 32; 8; 512; 32; 2; 1],0.13801783800590783,0.4051943874888079,tvm
16,16,64,8,32,32,2,1,[16; 16; 64; 8; 32; 32; 2; 1],0.12041451595723629,0.46442949912445824,tvm
28,1,4,4,4096,32,2,1,[28; 1; 4; 4; 4096; 32; 2; 1],0.10969362803734839,0.5098204365552789,tvm
16,16,16,8,2048,32,2,1,[16; 16; 16; 8; 2048; 32; 2; 1],0.12063742394093424,0.46357134881058576,tvm
56,56,16,4,512,64,4,0,[56; 56; 16; 4; 512; 64; 4; 0],0.1541883460013196,0.3626996124133449,tvm
56,14,8,8,64,32,2,1,[56; 14; 8; 8; 64; 32; 2; 1],0.10835546802263707,0.5161165777222241,tvm
56,8,64,4,512,64,4,0,[56; 8; 64; 4; 512; 64; 4; 0],0.13928175601176918,0.4015174344054637,tvm
14,2,32,8,128,32,2,1,[14; 2; 32; 8; 128; 32; 2; 1],0.1326731590088457,0.42151746254571903,tvm
32,4,8,4,32,32,2,1,[32; 4; 8; 4; 32; 32; 2; 1],0.1349791600368917,0.41431620494636734,tvm
32,4,8,8,64,32,2,1,[32; 4; 8; 8; 64; 32; 2; 1],0.12539380497764796,0.4459873702955426,tvm
56,7,64,4,1024,64,4,0,[56; 7; 64; 4; 1024; 64; 4; 0],0.1345897780265659,0.4155148641548009,tvm
32,32,32,4,128,32,2,1,[32; 32; 32; 4; 128; 32; 2; 1],0.1212200210429728,0.4613433725894843,tvm
32,4,4,4,32,32,2,1,[32; 4; 4; 4; 32; 32; 2; 1],0.1380682939197868,0.4050463125576346,tvm
56,2,32,8,128,32,2,1,[56; 2; 32; 8; 128; 32; 2; 1],0.1144031280418858,0.4888332538674831,tvm
16,2,16,8,128,32,2,1,[16; 2; 16; 8; 128; 32; 2; 1],0.12668696499895304,0.4414349442643566,tvm
16,4,64,8,128,32,2,1,[16; 4; 64; 8; 128; 32; 2; 1],0.13306921697221696,0.4202628872837624,tvm
28,4,4,4,32,32,2,1,[28; 4; 4; 4; 32; 32; 2; 1],0.1389230079948902,0.40255429349320093,tvm
56,7,32,8,128,32,2,1,[56; 7; 32; 8; 128; 32; 2; 1],0.11271523998584598,0.4961534335583715,tvm
16,2,64,8,1024,32,2,1,[16; 2; 64; 8; 1024; 32; 2; 1],0.13609463500324637,0.4109203373961019,tvm
16,2,64,4,1024,32,2,1,[16; 2; 64; 4; 1024; 32; 2; 1],0.13259897590614855,0.4217532824153596,tvm
56,2,64,4,1024,32,2,1,[56; 2; 64; 4; 1024; 32; 2; 1],0.10582125897053629,0.5284765450475714,tvm
56,56,16,4,512,32,2,1,[56; 56; 16; 4; 512; 32; 2; 1],0.13605029601603746,0.41105425692525555,tvm
32,16,8,4,2048,64,4,0,[32; 16; 8; 4; 2048; 64; 4; 0],0.116666643996723,0.4793491217155793,tvm
56,14,64,4,4096,64,4,0,[56; 14; 64; 4; 4096; 64; 4; 0],0.13112840498797596,0.42648313565974805,tvm
56,28,32,8,256,32,2,1,[56; 28; 32; 8; 256; 32; 2; 1],0.11062723305076361,0.5055179614559412,tvm
28,7,64,4,128,32,2,1,[28; 7; 64; 4; 128; 32; 2; 1],0.12904179899487644,0.4333793683049457,tvm
