kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
6,6,197,1,1536,128,8,1,[6; 6; 197; 1; 1536; 128; 8; 1],0.018095304010785185,0.38222008137062835,tvm
24,2,197,1,1024,32,2,0,[24; 2; 197; 1; 1024; 32; 2; 0],0.01675522250297945,0.41279001637839685,tvm
2,2,1,1,192,192,12,0,[2; 2; 1; 1; 192; 192; 12; 0],0.03076574925216846,0.22480806544768558,tvm
6,2,1,1,128,32,2,1,[6; 2; 1; 1; 128; 32; 2; 1],0.014371810510056093,0.4812468524121653,tvm
24,2,1,1,768,48,3,0,[24; 2; 1; 1; 768; 48; 3; 0],0.028168978489702567,0.24553210454390176,tvm
16,16,1,1,3072,64,4,0,[16; 16; 1; 1; 3072; 64; 4; 0],0.02738216449506581,0.25258735746309924,tvm
12,1,197,1,384,96,6,0,[12; 1; 197; 1; 384; 96; 6; 0],0.011316925192659255,0.6111543951810249,tvm
16,4,1,1,3072,128,8,0,[16; 4; 1; 1; 3072; 128; 8; 0],0.026832539500901476,0.2577612369189359,tvm
8,8,197,1,768,192,12,0,[8; 8; 197; 1; 768; 192; 12; 0],0.013534878118662164,0.5110048654144964,tvm
48,6,197,1,1024,128,8,1,[48; 6; 197; 1; 1024; 128; 8; 1],0.022273237380431965,0.31052461989674335,tvm
24,2,197,1,512,64,4,0,[24; 2; 197; 1; 512; 64; 4; 0],0.028010643989546224,0.24692001276406988,tvm
24,8,1,1,256,128,8,0,[24; 8; 1; 1; 256; 128; 8; 0],0.024660282128024846,0.280466725219195,tvm
24,3,197,1,192,48,3,1,[24; 3; 197; 1; 192; 48; 3; 1],0.014996179248555563,0.46121004935939,tvm
24,12,1,1,512,16,1,0,[24; 12; 1; 1; 512; 16; 1; 0],0.03335627249907702,0.2073489647747646,tvm
16,4,1,1,96,16,1,1,[16; 4; 1; 1; 96; 16; 1; 1],0.019137338880682364,0.3614080627693812,tvm
24,2,1,1,192,16,1,0,[24; 2; 1; 1; 192; 16; 1; 0],0.034529857482993975,0.2003016831110556,tvm
24,6,197,1,192,192,12,1,[24; 6; 197; 1; 192; 192; 12; 1],0.022122163747553714,0.3126452118497401,tvm
12,6,197,1,96,96,6,1,[12; 6; 197; 1; 96; 96; 6; 1],0.013726715245866217,0.5038633385734022,tvm
16,1,197,1,768,96,6,1,[16; 1; 197; 1; 768; 96; 6; 1],0.023784411372616887,0.290795028015343,tvm
2,1,197,1,512,64,4,1,[2; 1; 197; 1; 512; 64; 4; 1],0.044470530236139894,0.1555274590768838,tvm
2,2,197,1,384,16,1,1,[2; 2; 197; 1; 384; 16; 1; 1],0.0381162577541545,0.1814550792482957,tvm
1,1,1,1,64,64,4,0,[1; 1; 1; 1; 64; 64; 4; 0],0.12607042293529958,0.054861310134401,tvm
2,2,1,1,192,16,1,0,[2; 2; 1; 1; 192; 16; 1; 0],0.02521720450022258,0.2742726130236809,tvm
24,8,197,1,192,64,4,0,[24; 8; 197; 1; 192; 64; 4; 0],0.013223351241322234,0.523043549642336,tvm
6,2,197,1,768,192,12,0,[6; 2; 197; 1; 768; 192; 12; 0],0.01384231100382749,0.4996556261101303,tvm
1,1,197,1,1536,32,2,0,[1; 1; 197; 1; 1536; 32; 2; 0],0.16958711692132056,0.0407836909842474,tvm
24,3,197,1,48,16,1,0,[24; 3; 197; 1; 48; 16; 1; 0],0.02322191500570625,0.2978388547942333,tvm
24,4,1,1,768,48,3,0,[24; 4; 1; 1; 768; 48; 3; 0],0.028012595255859196,0.24690281311874945,tvm
8,8,197,1,48,48,3,1,[8; 8; 197; 1; 48; 48; 3; 1],0.011346915998728946,0.6095390652582012,tvm
6,1,197,1,1536,48,3,0,[6; 1; 197; 1; 1536; 48; 3; 0],0.02383724311948754,0.29015052356345067,tvm
16,8,1,1,128,128,8,0,[16; 8; 1; 1; 128; 128; 8; 0],0.01537833949259948,0.4497487244807507,tvm
24,24,197,1,128,128,8,0,[24; 24; 197; 1; 128; 128; 8; 0],0.015676122246077284,0.44120532251904926,tvm
24,1,1,1,768,32,2,0,[24; 1; 1; 1; 768; 32; 2; 0],0.030917900759959593,0.22370175210555304,tvm
24,2,1,1,768,192,12,1,[24; 2; 1; 1; 768; 192; 12; 1],0.022438173371483572,0.30824205058592397,tvm
24,3,1,1,768,32,2,1,[24; 3; 1; 1; 768; 32; 2; 1],0.028973077976843342,0.23871777023333443,tvm
24,12,197,1,1536,16,1,0,[24; 12; 197; 1; 1536; 16; 1; 0],0.025694594252854586,0.2691767966197864,tvm
4,2,197,1,768,128,8,0,[4; 2; 197; 1; 768; 128; 8; 0],0.018733276752755046,0.36920335201962995,tvm
6,3,1,1,384,96,6,1,[6; 3; 1; 1; 384; 96; 6; 1],0.012577620494994335,0.5498964270850093,tvm
2,1,197,1,48,16,1,1,[2; 1; 197; 1; 48; 16; 1; 1],0.03137625550152734,0.2204338427538587,tvm
16,4,197,1,3072,192,12,1,[16; 4; 197; 1; 3072; 192; 12; 1],0.027512942993780598,0.2513867227141802,tvm
16,16,197,1,384,64,4,0,[16; 16; 197; 1; 384; 64; 4; 0],0.012209764186991379,0.5664637306261396,tvm
12,12,1,1,128,128,8,1,[12; 12; 1; 1; 128; 128; 8; 1],0.014838788250926882,0.46610197911521173,tvm
12,2,197,1,192,64,4,0,[12; 2; 197; 1; 192; 64; 4; 0],0.012236010748893023,0.5652486511630671,tvm
24,12,1,1,192,64,4,1,[24; 12; 1; 1; 192; 64; 4; 1],0.026040355500299484,0.26560269391671815,tvm
8,8,1,1,96,48,3,0,[8; 8; 1; 1; 96; 48; 3; 0],0.015998506874893792,0.4323146294534743,tvm
12,3,1,1,128,64,4,1,[12; 3; 1; 1; 128; 64; 4; 1],0.016400861757574603,0.42170885125803187,tvm
24,12,197,1,384,96,6,0,[24; 12; 197; 1; 384; 96; 6; 0],0.025751594017492607,0.26858098829650656,tvm
24,12,1,1,48,48,3,1,[24; 12; 1; 1; 48; 48; 3; 1],0.015039801874081604,0.4598723194184974,tvm
8,8,197,1,384,128,8,0,[8; 8; 197; 1; 384; 128; 8; 0],0.011972771309956443,0.5776764954724365,tvm
8,4,197,1,256,64,4,0,[8; 4; 197; 1; 256; 64; 4; 0],0.012829555751523003,0.5390980565018803,tvm
8,1,197,1,64,64,4,0,[8; 1; 197; 1; 64; 64; 4; 0],0.013091749744489789,0.5283013123848951,tvm
24,6,197,1,192,64,4,0,[24; 6; 197; 1; 192; 64; 4; 0],0.013496892250259407,0.5124430456422766,tvm
12,2,197,1,256,64,4,1,[12; 2; 197; 1; 256; 64; 4; 1],0.01218732018605806,0.5675069224275177,tvm
8,1,197,1,384,64,4,1,[8; 1; 197; 1; 384; 64; 4; 1],0.011092636312241666,0.6235117042281237,tvm
16,2,197,1,64,64,4,1,[16; 2; 197; 1; 64; 64; 4; 1],0.013100740747177042,0.5279387406333432,tvm
24,12,1,1,192,96,6,1,[24; 12; 1; 1; 192; 96; 6; 1],0.023284025868633762,0.29704436038897103,tvm
16,4,197,1,128,64,4,1,[16; 4; 197; 1; 128; 64; 4; 1],0.013024282627156936,0.531037967266405,tvm
12,4,197,1,64,64,4,0,[12; 4; 197; 1; 64; 64; 4; 0],0.013103985373163596,0.5278080198099916,tvm
16,2,197,1,192,96,6,1,[16; 2; 197; 1; 192; 96; 6; 1],0.014033432249561884,0.49285081856183094,tvm
8,4,1,1,128,64,4,1,[8; 4; 1; 1; 128; 64; 4; 1],0.015206558877252974,0.45482930275399686,tvm
8,8,1,1,64,64,4,0,[8; 8; 1; 1; 64; 64; 4; 0],0.01314682574593462,0.5260880995222226,tvm
24,24,197,1,384,96,6,1,[24; 24; 197; 1; 384; 96; 6; 1],0.015128482002182864,0.4571766400905667,tvm
12,4,1,1,192,96,6,1,[12; 4; 1; 1; 192; 96; 6; 1],0.02034329087473452,0.3399837624117356,tvm
8,8,197,1,128,32,2,0,[8; 8; 197; 1; 128; 32; 2; 0],0.020575567497871816,0.33614570155325973,tvm
16,8,197,1,128,32,2,1,[16; 8; 197; 1; 128; 32; 2; 1],0.0131319979991531,0.5266821219341199,tvm
6,3,197,1,256,64,4,1,[6; 3; 197; 1; 256; 64; 4; 1],0.011208279436687008,0.6170785275739831,tvm
6,6,197,1,64,32,2,1,[6; 6; 197; 1; 64; 32; 2; 1],0.013021916878642514,0.5311344432533023,tvm
24,12,1,1,96,96,6,1,[24; 12; 1; 1; 96; 96; 6; 1],0.023792431748006493,0.2906970016634839,tvm
12,2,197,1,96,48,3,1,[12; 2; 197; 1; 96; 48; 3; 1],0.011715704182279296,0.5903519296680453,tvm
6,6,1,1,96,96,6,0,[6; 6; 1; 1; 96; 96; 6; 0],0.013605102867586538,0.5083672382886948,tvm
6,2,197,1,192,64,4,1,[6; 2; 197; 1; 192; 64; 4; 1],0.010958917941024993,0.6311196605950384,tvm
16,8,197,1,256,64,4,1,[16; 8; 197; 1; 256; 64; 4; 1],0.013356841998756863,0.5178161553511142,tvm
8,4,197,1,384,64,4,1,[8; 4; 197; 1; 384; 64; 4; 1],0.011200935812667012,0.6174831002608644,tvm
24,24,197,1,192,48,3,1,[24; 24; 197; 1; 192; 48; 3; 1],0.0149996862601256,0.4611022158386569,tvm
12,6,1,1,48,48,3,1,[12; 6; 1; 1; 48; 48; 3; 1],0.01171889263059711,0.5901913081250034,tvm
8,2,1,1,384,96,6,1,[8; 2; 1; 1; 384; 96; 6; 1],0.013211740748374723,0.5235032009146416,tvm
8,1,197,1,64,64,4,1,[8; 1; 197; 1; 64; 64; 4; 1],0.01074232787505025,0.6438444862116274,tvm
12,1,197,1,192,96,6,0,[12; 1; 197; 1; 192; 96; 6; 0],0.011210138378373813,0.6169761993992343,tvm
12,3,197,1,48,48,3,1,[12; 3; 197; 1; 48; 48; 3; 1],0.011931806373468135,0.5796598063146605,tvm
24,12,197,1,192,96,6,0,[24; 12; 197; 1; 192; 96; 6; 0],0.02583096901071258,0.2677556760863372,tvm
12,12,197,1,128,128,8,1,[12; 12; 197; 1; 128; 128; 8; 1],0.014930563746020198,0.46323693392167875,tvm
8,4,1,1,384,96,6,1,[8; 4; 1; 1; 384; 96; 6; 1],0.013383453755523078,0.5167865259424772,tvm
6,6,197,1,384,64,4,1,[6; 6; 197; 1; 384; 64; 4; 1],0.0113993929408025,0.6067330609047036,tvm
12,6,197,1,192,48,3,0,[12; 6; 197; 1; 192; 48; 3; 0],0.013209316501161084,0.5235992771329712,tvm
24,24,197,1,48,48,3,1,[24; 24; 197; 1; 48; 48; 3; 1],0.015061684243846685,0.45920419386392325,tvm
24,24,197,1,192,64,4,1,[24; 24; 197; 1; 192; 64; 4; 1],0.014450050759478472,0.47864112635672124,tvm
12,12,1,1,96,48,3,1,[12; 12; 1; 1; 96; 48; 3; 1],0.016275109504931606,0.4249672525602854,tvm
6,2,197,1,192,96,6,0,[6; 2; 197; 1; 192; 96; 6; 0],0.0132622361270478,0.5215099855840203,tvm
8,8,1,1,96,96,6,0,[8; 8; 1; 1; 96; 96; 6; 0],0.014213125628884882,0.48661981551563965,tvm
6,6,1,1,128,64,4,1,[6; 6; 1; 1; 128; 64; 4; 1],0.014259355375543237,0.4850421627958815,tvm
8,8,197,1,32,32,2,1,[8; 8; 197; 1; 32; 32; 2; 1],0.011844967935758177,0.5839094380786827,tvm
12,6,197,1,48,48,3,0,[12; 6; 197; 1; 48; 48; 3; 0],0.012896407613880001,0.536303502378808,tvm
6,6,197,1,384,96,6,0,[6; 6; 197; 1; 384; 96; 6; 0],0.012682962376857176,0.5453291089193031,tvm
8,8,1,1,384,96,6,1,[8; 8; 1; 1; 384; 96; 6; 1],0.013276662008138373,0.5209433340390032,tvm
6,3,197,1,192,96,6,0,[6; 3; 197; 1; 192; 96; 6; 0],0.013240743239293806,0.5223565208109463,tvm
24,8,197,1,64,64,4,1,[24; 8; 197; 1; 64; 64; 4; 1],0.014572988744475879,0.47460330153966096,tvm
12,1,197,1,96,96,6,1,[12; 1; 197; 1; 96; 96; 6; 1],0.013790955243166536,0.5015162800166192,tvm
12,12,1,1,192,96,6,1,[12; 12; 1; 1; 192; 96; 6; 1],0.020286139493691735,0.34094158593256846,tvm
6,6,197,1,384,96,6,1,[6; 6; 197; 1; 384; 96; 6; 1],0.012068831565557048,0.5730785564335067,tvm
8,8,1,1,192,96,6,1,[8; 8; 1; 1; 192; 96; 6; 1],0.01627014100085944,0.42509702719006714,tvm
8,4,197,1,192,96,6,1,[8; 4; 197; 1; 192; 96; 6; 1],0.012470548870624043,0.5546178153971234,tvm
8,8,197,1,64,64,4,0,[8; 8; 197; 1; 64; 64; 4; 0],0.013150278507964686,0.5259499688344658,tvm
6,6,197,1,128,64,4,1,[6; 6; 197; 1; 128; 64; 4; 1],0.011138117377413437,0.6209656746349299,tvm
8,8,197,1,384,96,6,1,[8; 8; 197; 1; 384; 96; 6; 1],0.012816290123737417,0.5396560552744144,tvm
16,8,197,1,192,48,3,0,[16; 8; 197; 1; 192; 48; 3; 0],0.013711789128137752,0.5044118245105998,tvm
4,2,197,1,64,64,4,0,[4; 2; 197; 1; 64; 64; 4; 0],0.03257090272381902,0.21234869140948415,tvm
12,2,197,1,256,128,8,1,[12; 2; 197; 1; 256; 128; 8; 1],0.01492238238279242,0.46349090875758064,tvm
12,4,197,1,96,96,6,0,[12; 4; 197; 1; 96; 96; 6; 0],0.014794201997574419,0.46750670110916065,tvm
8,4,197,1,384,192,12,0,[8; 4; 197; 1; 384; 192; 12; 0],0.013713182372157462,0.5043605768323515,tvm
16,4,197,1,192,64,4,0,[16; 4; 197; 1; 192; 64; 4; 0],0.012166781183623243,0.5684649429495932,tvm
8,4,197,1,384,128,8,0,[8; 4; 197; 1; 384; 128; 8; 0],0.011806280381279066,0.5858228288729888,tvm
16,8,197,1,48,48,3,0,[16; 8; 197; 1; 48; 48; 3; 0],0.01374301612668205,0.5032656956576228,tvm
16,8,197,1,128,64,4,0,[16; 8; 197; 1; 128; 64; 4; 0],0.014808999621891417,0.4670395535161209,tvm
12,12,197,1,192,64,4,0,[12; 12; 197; 1; 192; 64; 4; 0],0.012513483001384884,0.5527149052476537,tvm
4,2,197,1,256,64,4,0,[4; 2; 197; 1; 256; 64; 4; 0],0.032359555742004886,0.21373558483223032,tvm
8,2,197,1,384,192,12,0,[8; 2; 197; 1; 384; 192; 12; 0],0.013915123621700332,0.497041115800266,tvm
16,16,197,1,192,64,4,1,[16; 16; 197; 1; 192; 64; 4; 1],0.013064642364042811,0.5293974667430786,tvm
12,12,197,1,384,96,6,1,[12; 12; 197; 1; 384; 96; 6; 1],0.014102460627327673,0.4904384244850172,tvm
12,1,197,1,384,128,8,1,[12; 1; 197; 1; 384; 128; 8; 1],0.014815524002187885,0.4668338811645941,tvm
16,8,197,1,384,48,3,0,[16; 8; 197; 1; 384; 48; 3; 0],0.014023880241438746,0.4931865113188531,tvm
4,4,197,1,48,48,3,1,[4; 4; 197; 1; 48; 48; 3; 1],0.01388482224137988,0.4981258276981166,tvm
12,4,197,1,192,96,6,1,[12; 4; 197; 1; 192; 96; 6; 1],0.013897243377869017,0.49768061070605785,tvm
6,6,197,1,256,32,2,1,[6; 6; 197; 1; 256; 32; 2; 1],0.01391981725464575,0.4968735181577345,tvm
8,2,197,1,128,32,2,1,[8; 2; 197; 1; 128; 32; 2; 1],0.012520778123871423,0.5523928707148134,tvm
6,1,197,1,32,32,2,1,[6; 1; 197; 1; 32; 32; 2; 1],0.01169215499976417,0.5915409581525454,tvm
8,2,197,1,256,32,2,1,[8; 2; 197; 1; 256; 32; 2; 1],0.012954625504789874,0.5338933625577434,tvm
6,2,197,1,384,32,2,1,[6; 2; 197; 1; 384; 32; 2; 1],0.013478454246069305,0.5131440479122882,tvm
16,4,197,1,192,64,4,1,[16; 4; 197; 1; 192; 64; 4; 1],0.01296536899462808,0.5334509626601625,tvm
6,2,197,1,384,128,8,1,[6; 2; 197; 1; 384; 128; 8; 1],0.01401407687808387,0.49353151346307167,tvm
4,4,197,1,192,64,4,1,[4; 4; 197; 1; 192; 64; 4; 1],0.013446358250803314,0.514368905128299,tvm
12,4,197,1,48,48,3,0,[12; 4; 197; 1; 48; 48; 3; 0],0.013069645501673222,0.5291948102603939,tvm
16,4,197,1,384,64,4,0,[16; 4; 197; 1; 384; 64; 4; 0],0.012105802437872626,0.5713283862778782,tvm
8,1,197,1,384,32,2,1,[8; 1; 197; 1; 384; 32; 2; 1],0.013218878244515508,0.5232205368332347,tvm
4,2,197,1,384,48,3,1,[4; 2; 197; 1; 384; 48; 3; 1],0.014733709991560318,0.46942613743519984,tvm
12,1,197,1,96,96,6,0,[12; 1; 197; 1; 96; 96; 6; 0],0.011108943064755294,0.6225964550463671,tvm
4,2,197,1,64,64,4,1,[4; 2; 197; 1; 64; 64; 4; 1],0.013515778497094288,0.5117269843476276,tvm
4,1,197,1,128,64,4,1,[4; 1; 197; 1; 128; 64; 4; 1],0.013455580992740579,0.5140163457200423,tvm
12,3,197,1,96,96,6,1,[12; 3; 197; 1; 96; 96; 6; 1],0.013736377004534006,0.5035089361005204,tvm
6,6,197,1,192,48,3,0,[6; 6; 197; 1; 192; 48; 3; 0],0.023980060883332044,0.2884224775357424,tvm
16,2,197,1,256,64,4,0,[16; 2; 197; 1; 256; 64; 4; 0],0.012138850754126906,0.5697729308581516,tvm
12,3,197,1,192,48,3,0,[12; 3; 197; 1; 192; 48; 3; 0],0.013163855124730617,0.5254075273462193,tvm
8,4,197,1,48,48,3,0,[8; 4; 197; 1; 48; 48; 3; 0],0.0173765317449579,0.39803043973003877,tvm
6,6,197,1,48,48,3,0,[6; 6; 197; 1; 48; 48; 3; 0],0.024088594116619788,0.2871229652483807,tvm
12,2,197,1,192,48,3,0,[12; 2; 197; 1; 192; 48; 3; 0],0.013185631498345174,0.5245398047334019,tvm
12,1,197,1,96,48,3,0,[12; 1; 197; 1; 96; 48; 3; 0],0.013090869368170388,0.5283368412678021,tvm
8,4,197,1,96,96,6,1,[8; 4; 197; 1; 96; 96; 6; 1],0.012432961753802374,0.556294526468187,tvm
8,2,197,1,192,48,3,0,[8; 2; 197; 1; 192; 48; 3; 0],0.01530099313822575,0.4520221994054545,tvm
8,8,197,1,384,48,3,0,[8; 8; 197; 1; 384; 48; 3; 0],0.015898059878963977,0.43504607631904885,tvm
8,1,197,1,48,48,3,0,[8; 1; 197; 1; 48; 48; 3; 0],0.017485480129835196,0.3955503949604019,tvm
6,3,197,1,64,64,4,0,[6; 3; 197; 1; 64; 64; 4; 0],0.02189300949976314,0.3159176709580928,tvm
12,3,197,1,192,48,3,1,[12; 3; 197; 1; 192; 48; 3; 1],0.011623887439782266,0.5950151020696848,tvm
12,2,197,1,256,64,4,0,[12; 2; 197; 1; 256; 64; 4; 0],0.012147932247899007,0.5693469827035597,tvm
12,1,197,1,192,48,3,1,[12; 1; 197; 1; 192; 48; 3; 1],0.011700393370119855,0.5911244479259522,tvm
8,2,197,1,384,48,3,0,[8; 2; 197; 1; 384; 48; 3; 0],0.015333108749473467,0.45107542667536854,tvm
8,8,197,1,96,48,3,1,[8; 8; 197; 1; 96; 48; 3; 1],0.01119782112800749,0.6176548537759377,tvm
12,1,197,1,128,64,4,1,[12; 1; 197; 1; 128; 64; 4; 1],0.012140350750996731,0.5697025327592558,tvm
6,6,197,1,96,48,3,1,[6; 6; 197; 1; 96; 48; 3; 1],0.011692678061081097,0.5915144961058721,tvm
8,8,197,1,128,64,4,1,[8; 8; 197; 1; 128; 64; 4; 1],0.010771693436254282,0.6420892510874926,tvm
6,6,197,1,48,48,3,1,[6; 6; 197; 1; 48; 48; 3; 1],0.01172733525163494,0.5897664237461224,tvm
8,4,197,1,48,48,3,1,[8; 4; 197; 1; 48; 48; 3; 1],0.011326876876410097,0.6106174408793105,tvm
12,3,197,1,384,64,4,1,[12; 3; 197; 1; 384; 64; 4; 1],0.01226018687884789,0.5641340250172855,tvm
6,2,197,1,192,48,3,1,[6; 2; 197; 1; 192; 48; 3; 1],0.011610895751800854,0.595680877623575,tvm
6,3,197,1,48,48,3,1,[6; 3; 197; 1; 48; 48; 3; 1],0.011670033498376142,0.592662272339747,tvm
8,1,197,1,192,48,3,1,[8; 1; 197; 1; 192; 48; 3; 1],0.011181258625583723,0.6185697695609378,tvm
8,1,197,1,64,64,4,1,[8; 1; 197; 1; 64; 64; 4; 1],0.010740477126091719,0.6439554304926237,tvm
8,1,197,1,192,64,4,1,[8; 1; 197; 1; 192; 64; 4; 1],0.010587329750705976,0.6532703461859567,tvm
6,3,197,1,256,64,4,1,[6; 3; 197; 1; 256; 64; 4; 1],0.011208904747036286,0.6170441026592999,tvm
8,1,197,1,256,64,4,1,[8; 1; 197; 1; 256; 64; 4; 1],0.010844066062418278,0.6378039871407961,tvm
16,8,197,1,192,192,12,1,[16; 8; 197; 1; 192; 192; 12; 1],0.023034395999275148,0.3002635090430076,tvm
16,8,197,1,384,32,2,0,[16; 8; 197; 1; 384; 32; 2; 0],0.015115349626285024,0.4575738399991246,tvm
8,4,197,1,64,64,4,0,[8; 4; 197; 1; 64; 64; 4; 0],0.01304549488122575,0.530174488158529,tvm
12,6,197,1,256,128,8,1,[12; 6; 197; 1; 256; 128; 8; 1],0.014899430243531242,0.4642049030318727,tvm
12,2,197,1,192,32,2,0,[12; 2; 197; 1; 192; 32; 2; 0],0.015147986501688138,0.45658798089487257,tvm
16,16,197,1,192,96,6,0,[16; 16; 197; 1; 192; 96; 6; 0],0.015032788491225801,0.46008686781334446,tvm
16,8,197,1,96,96,6,0,[16; 8; 197; 1; 96; 96; 6; 0],0.014701686130138114,0.47044866216060316,tvm
12,1,197,1,128,128,8,1,[12; 1; 197; 1; 128; 128; 8; 1],0.014852040752884932,0.465686075503469,tvm
16,2,197,1,256,32,2,0,[16; 2; 197; 1; 256; 32; 2; 0],0.015110646636458114,0.45771625383265196,tvm
6,1,197,1,256,64,4,0,[6; 1; 197; 1; 256; 64; 4; 0],0.02139833412365988,0.323220888666338,tvm
16,4,197,1,96,96,6,1,[16; 4; 197; 1; 96; 96; 6; 1],0.014068770629819483,0.4916128603851803,tvm
8,2,197,1,128,64,4,0,[8; 2; 197; 1; 128; 64; 4; 0],0.012939703374286182,0.534509051047711,tvm
16,16,197,1,128,64,4,0,[16; 16; 197; 1; 128; 64; 4; 0],0.012336926251009572,0.5606249426077731,tvm
12,6,197,1,384,192,12,0,[12; 6; 197; 1; 384; 192; 12; 0],0.02702959650196135,0.2558820502898257,tvm
12,2,197,1,192,96,6,1,[12; 2; 197; 1; 192; 96; 6; 1],0.01380799875187222,0.5008972477268497,tvm
16,1,197,1,48,48,3,0,[16; 1; 197; 1; 48; 48; 3; 0],0.013358191747101955,0.5177638337860417,tvm
16,1,197,1,128,128,8,0,[16; 1; 197; 1; 128; 128; 8; 0],0.02663689572364092,0.25965445235009504,tvm
16,1,197,1,192,32,2,0,[16; 1; 197; 1; 192; 32; 2; 0],0.014731682123965584,0.46949075558567416,tvm
6,6,197,1,192,192,12,1,[6; 6; 197; 1; 192; 192; 12; 1],0.016436786376289092,0.4207871546840699,tvm
12,12,197,1,192,64,4,0,[12; 12; 197; 1; 192; 64; 4; 0],0.01236923756368924,0.5591604604419688,tvm
8,4,197,1,384,128,8,1,[8; 4; 197; 1; 384; 128; 8; 1],0.014134673881926574,0.48932070376751124,tvm
12,2,197,1,384,128,8,0,[12; 2; 197; 1; 384; 128; 8; 0],0.012033914870698936,0.5747413577163575,tvm
12,6,197,1,192,64,4,0,[12; 6; 197; 1; 192; 64; 4; 0],0.012150029877375346,0.5692486883762834,tvm
16,16,197,1,256,32,2,1,[16; 16; 197; 1; 256; 32; 2; 1],0.01335354137700051,0.5179441450146717,tvm
16,2,197,1,64,64,4,0,[16; 2; 197; 1; 64; 64; 4; 0],0.014014524378580973,0.4935157544125578,tvm
6,1,197,1,256,128,8,1,[6; 1; 197; 1; 256; 128; 8; 1],0.014098328247200698,0.49058217755724753,tvm
8,1,197,1,256,128,8,1,[8; 1; 197; 1; 256; 128; 8; 1],0.014457622120971791,0.4783904651509646,tvm
16,4,197,1,96,32,2,1,[16; 4; 197; 1; 96; 32; 2; 1],0.013140866256435402,0.5263266847451131,tvm
16,4,197,1,64,32,2,1,[16; 4; 197; 1; 64; 32; 2; 1],0.013370960878091864,0.5172693746162236,tvm
6,3,197,1,96,96,6,1,[6; 3; 197; 1; 96; 96; 6; 1],0.011607979125983547,0.5958305486565513,tvm
12,12,197,1,64,32,2,1,[12; 12; 197; 1; 64; 32; 2; 1],0.01243931624776451,0.5560103492562565,tvm
16,16,197,1,128,64,4,1,[16; 16; 197; 1; 128; 64; 4; 1],0.01296562812058255,0.5334403013186079,tvm
