kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
7,7,32,1,1024,128,0,[7; 7; 32; 1; 1024; 128; 0],0.1573897950584069,0.35532197822978345,tvm
28,4,4,1,1024,128,1,[28; 4; 4; 1; 1024; 128; 1],0.19717509497422725,0.2836263542342564,tvm
32,8,16,1,1024,128,0,[32; 8; 16; 1; 1024; 128; 0],0.21532243792898953,0.25972236740035587,tvm
28,7,64,1,1024,128,1,[28; 7; 64; 1; 1024; 128; 1],0.19544432405382395,0.28613802730813637,tvm
16,8,64,1,1024,128,0,[16; 8; 64; 1; 1024; 128; 0],0.1367734600789845,0.4088808845008241,tvm
2,2,1,1,128,128,0,[2; 2; 1; 1; 128; 128; 0],0.4199761679628864,0.1331600638307538,tvm
28,14,1,1,256,64,1,[28; 14; 1; 1; 256; 64; 1],0.2352552340598777,0.23771651056698453,tvm
32,16,4,1,512,64,0,[32; 16; 4; 1; 512; 64; 0],0.24225289095193148,0.23084989043301013,tvm
32,1,4,1,512,64,0,[32; 1; 4; 1; 512; 64; 0],0.2415317950071767,0.23153909542912,tvm
14,14,1,1,512,128,0,[14; 14; 1; 1; 512; 128; 0],0.2533183159539476,0.22076592891727628,tvm
32,8,16,1,4096,128,1,[32; 8; 16; 1; 4096; 128; 1],0.20253447606228292,0.2761211543862572,tvm
32,2,16,1,256,64,0,[32; 2; 16; 1; 256; 64; 0],0.2655582679435611,0.21059051848168717,tvm
16,2,2,1,64,64,1,[16; 2; 2; 1; 64; 64; 1],0.1628096119966358,0.34349356065346387,tvm
14,1,2,1,256,64,1,[14; 1; 2; 1; 256; 64; 1],0.3208686519647017,0.17428955116340084,tvm
16,16,16,1,64,64,0,[16; 16; 16; 1; 64; 64; 0],0.16131656500510871,0.3466727259631538,tvm
16,1,32,1,128,128,0,[16; 1; 32; 1; 128; 128; 0],0.28737574093975127,0.1946025546570331,tvm
28,7,2,1,64,64,0,[28; 7; 2; 1; 64; 64; 0],0.1719972980208695,0.32514495272215105,tvm
28,1,2,1,512,64,1,[28; 1; 2; 1; 512; 64; 1],0.21705662203021348,0.257647303317698,tvm
28,14,64,1,256,64,0,[28; 14; 64; 1; 256; 64; 0],0.1650833449093625,0.33876254060661254,tvm
8,1,4,1,128,64,0,[8; 1; 4; 1; 128; 64; 0],0.16156937403138727,0.34613028408756014,tvm
16,8,8,1,4096,64,1,[16; 8; 8; 1; 4096; 64; 1],0.15940587408840656,0.35082805858407595,tvm
2,1,4,1,256,64,0,[2; 1; 4; 1; 256; 64; 0],0.2683436470106244,0.20840461086495987,tvm
32,2,16,1,512,128,0,[32; 2; 16; 1; 512; 128; 0],0.228441551909782,0.24480683512174406,tvm
8,2,1,1,512,64,1,[8; 2; 1; 1; 512; 64; 1],0.12579141196329147,0.4445776739484658,tvm
32,4,32,1,256,128,0,[32; 4; 32; 1; 256; 128; 0],0.25069126195739955,0.22307938815528647,tvm
32,32,1,1,128,128,1,[32; 32; 1; 1; 128; 128; 1],0.15603376692160964,0.3584099418777041,tvm
16,8,2,1,64,64,0,[16; 8; 2; 1; 64; 64; 0],0.1836933590238914,0.30444243401341353,tvm
8,8,4,1,4096,128,0,[8; 8; 4; 1; 4096; 128; 0],0.20556561194825917,0.2720496526793081,tvm
28,1,16,1,512,128,0,[28; 1; 16; 1; 512; 128; 0],0.23018201999366283,0.24295578488221184,tvm
28,1,1,1,128,128,1,[28; 1; 1; 1; 128; 128; 1],0.22168231999967247,0.25227114789044053,tvm
14,2,16,1,128,128,0,[14; 2; 16; 1; 128; 128; 0],0.14795925002545118,0.37796929440851834,tvm
1,1,4,1,128,128,0,[1; 1; 4; 1; 128; 128; 0],0.8025635320227593,0.0696817773321744,tvm
16,1,8,1,256,64,0,[16; 1; 8; 1; 256; 64; 0],0.1828414360061288,0.3058609391552732,tvm
7,1,8,1,512,64,0,[7; 1; 8; 1; 512; 64; 0],0.16910973796620965,0.33069682447564136,tvm
28,14,16,1,64,64,1,[28; 14; 16; 1; 64; 64; 1],0.16405311599373817,0.34088991845462985,tvm
28,1,64,1,256,128,1,[28; 1; 64; 1; 256; 128; 1],0.21073173906188458,0.2653803057018876,tvm
4,1,8,1,128,128,0,[4; 1; 8; 1; 128; 128; 0],0.17713028204161674,0.31572271374916,tvm
8,4,8,1,64,64,0,[8; 4; 8; 1; 64; 64; 0],0.15953699103556573,0.35053972730917393,tvm
2,2,8,1,256,64,0,[2; 2; 8; 1; 256; 64; 0],0.3165388780180365,0.17667356908413243,tvm
14,14,4,1,256,64,1,[14; 14; 4; 1; 256; 64; 1],0.19182672793976963,0.29153420867863916,tvm
16,1,16,1,64,64,1,[16; 1; 16; 1; 64; 64; 1],0.1575053009437397,0.35506140427177874,tvm
28,1,32,1,128,64,1,[28; 1; 32; 1; 128; 64; 1],0.24765384499914944,0.2258154051011217,tvm
28,2,32,1,512,128,1,[28; 2; 32; 1; 512; 128; 1],0.20095841004513204,0.2782867028096694,tvm
14,2,64,1,256,64,1,[14; 2; 64; 1; 256; 64; 1],0.1337762710172683,0.41804165199158877,tvm
8,1,16,1,256,64,1,[8; 1; 16; 1; 256; 64; 1],0.11937479302287102,0.46847455746054234,tvm
8,1,16,1,256,128,1,[8; 1; 16; 1; 256; 128; 1],0.15183419303502887,0.3683231834375501,tvm
4,2,4,1,128,64,1,[4; 2; 4; 1; 128; 64; 1],0.15217153599951416,0.36750666257000836,tvm
16,4,32,1,64,64,1,[16; 4; 32; 1; 64; 64; 1],0.1463632530067116,0.38209080615862573,tvm
14,7,32,1,512,64,0,[14; 7; 32; 1; 512; 64; 0],0.1752298129722476,0.3191469099050538,tvm
28,28,8,1,512,128,0,[28; 28; 8; 1; 512; 128; 0],0.14236873795744032,0.3928113301815688,tvm
14,7,4,1,512,64,0,[14; 7; 4; 1; 512; 64; 0],0.1759461839683354,0.31784749218202907,tvm
2,1,4,1,128,128,1,[2; 1; 4; 1; 128; 128; 1],0.16768346389289945,0.33350964987849013,tvm
8,8,16,1,128,64,0,[8; 8; 16; 1; 128; 64; 0],0.1508421420585364,0.37074555273572835,tvm
32,16,8,1,512,128,1,[32; 16; 8; 1; 512; 128; 1],0.20380593393929303,0.274398552840916,tvm
28,14,4,1,256,128,1,[28; 14; 4; 1; 256; 128; 1],0.2142750120256096,0.2609919505063401,tvm
4,1,8,1,256,64,1,[4; 1; 8; 1; 256; 64; 1],0.1370600169757381,0.4080260207703959,tvm
16,8,64,1,128,128,0,[16; 8; 64; 1; 128; 128; 0],0.16034371498972178,0.348776086028181,tvm
32,8,32,1,64,64,1,[32; 8; 32; 1; 64; 64; 1],0.26138195500243455,0.2139552951649338,tvm
16,8,8,1,256,64,0,[16; 8; 8; 1; 256; 64; 0],0.17935303004924208,0.3118099165538445,tvm
16,8,2,1,512,128,1,[16; 8; 2; 1; 512; 128; 1],0.34477364202030003,0.16220512973564424,tvm
4,4,8,1,512,128,1,[4; 4; 8; 1; 512; 128; 1],0.13659173203632236,0.40942487879472866,tvm
8,8,32,1,256,64,1,[8; 8; 32; 1; 256; 64; 1],0.11753900500480086,0.47579144753734415,tvm
16,8,32,1,512,128,1,[16; 8; 32; 1; 512; 128; 1],0.14441123907454312,0.38725554667158624,tvm
28,28,16,1,4096,128,0,[28; 28; 16; 1; 4096; 128; 0],0.1794972859788686,0.3115593254146306,tvm
4,4,2,1,1024,128,1,[4; 4; 2; 1; 1024; 128; 1],0.179133162018843,0.312192632023381,tvm
7,1,32,1,1024,16,1,[7; 1; 32; 1; 1024; 16; 1],0.22842754295561463,0.24482184858154274,tvm
14,14,64,1,128,16,1,[14; 14; 64; 1; 128; 16; 1],0.17939452594146132,0.3117377915510201,tvm
8,1,32,1,1024,16,1,[8; 1; 32; 1; 1024; 16; 1],0.216576409060508,0.2582185824205306,tvm
8,1,2,1,1024,128,1,[8; 1; 2; 1; 1024; 128; 1],0.28815447504166514,0.19407664352686907,tvm
7,7,1,1,2048,64,0,[7; 7; 1; 1; 2048; 64; 0],0.261665576021187,0.21372338762973228,tvm
7,7,2,1,4096,64,0,[7; 7; 2; 1; 4096; 64; 0],0.1977211630437523,0.2828430324424012,tvm
28,14,8,1,2048,128,1,[28; 14; 8; 1; 2048; 128; 1],0.19891997100785375,0.28113845507812457,tvm
28,28,64,1,512,128,0,[28; 28; 64; 1; 512; 128; 0],0.1280648079700768,0.4366855674074049,tvm
8,4,2,1,1024,64,0,[8; 4; 2; 1; 1024; 64; 0],0.16062917304225266,0.34815626747093326,tvm
4,1,8,1,64,64,0,[4; 1; 8; 1; 64; 64; 0],0.3010653640376404,0.18575385950521192,tvm
16,16,1,1,128,64,1,[16; 16; 1; 1; 128; 64; 1],0.17920846003107727,0.3120614580563625,tvm
28,14,32,1,128,128,0,[28; 14; 32; 1; 128; 128; 0],0.2622266469988972,0.21326609623151124,tvm
16,16,4,1,1024,64,1,[16; 16; 4; 1; 1024; 64; 1],0.18990656803362072,0.2944819334707404,tvm
8,2,32,1,64,16,1,[8; 2; 32; 1; 64; 16; 1],0.19489290902856737,0.28694760426166144,tvm
8,4,64,1,2048,16,1,[8; 4; 64; 1; 2048; 16; 1],0.2444042779970914,0.22881781690416594,tvm
16,16,2,1,64,64,1,[16; 16; 2; 1; 64; 64; 1],0.1767974440008402,0.3163170918526829,tvm
8,8,1,1,512,64,0,[8; 8; 1; 1; 512; 64; 0],0.17027939099352807,0.32842526043247877,tvm
8,2,16,1,1024,16,1,[8; 2; 16; 1; 1024; 16; 1],0.20059274602681398,0.27879399649804765,tvm
8,4,2,1,256,128,1,[8; 4; 2; 1; 256; 128; 1],0.3158626100048423,0.17705183064394991,tvm
8,2,1,1,256,128,1,[8; 2; 1; 1; 256; 128; 1],0.16796161804813892,0.3329573386064019,tvm
14,14,4,1,128,64,0,[14; 14; 4; 1; 128; 64; 0],0.23513634502887726,0.23783670417461522,tvm
8,2,4,1,64,64,0,[8; 2; 4; 1; 64; 64; 0],0.1654165730578825,0.33808011071396343,tvm
14,2,1,1,256,64,1,[14; 2; 1; 1; 256; 64; 1],0.20120961498469114,0.277939269142721,tvm
4,2,16,1,256,128,0,[4; 2; 16; 1; 256; 128; 0],0.19951028702780604,0.2803066155959122,tvm
4,2,32,1,2048,64,0,[4; 2; 32; 1; 2048; 64; 0],0.2736619230126962,0.20435452882036062,tvm
4,1,64,1,512,64,0,[4; 1; 64; 1; 512; 64; 0],0.2819494310533628,0.19834781408992785,tvm
8,1,32,1,2048,128,0,[8; 1; 32; 1; 2048; 128; 0],0.16390101402066648,0.3412062681093712,tvm
8,8,4,1,128,128,1,[8; 8; 4; 1; 128; 128; 1],0.14354737009853125,0.38958605298687765,tvm
16,1,64,1,2048,128,1,[16; 1; 64; 1; 2048; 128; 1],0.20508442597929388,0.27268795797775325,tvm
16,4,16,1,4096,64,0,[16; 4; 16; 1; 4096; 64; 0],0.1478454889729619,0.3782601263103859,tvm
16,1,8,1,128,64,1,[16; 1; 8; 1; 128; 64; 1],0.1737908230861649,0.3217894497548146,tvm
8,8,2,1,512,64,1,[8; 8; 2; 1; 512; 64; 1],0.18642607098445296,0.29997978843848044,tvm
16,2,8,1,1024,128,1,[16; 2; 8; 1; 1024; 128; 1],0.185163487913087,0.302025274872675,tvm
4,1,8,1,1024,128,1,[4; 1; 8; 1; 1024; 128; 1],0.15581160795409232,0.3589209691604656,tvm
8,2,64,1,2048,64,0,[8; 2; 64; 1; 2048; 64; 0],0.14777567295823246,0.3784388337662302,tvm
1,1,32,1,128,64,1,[1; 1; 32; 1; 128; 64; 1],0.2704737939639017,0.20676329678281932,tvm
16,4,64,1,512,64,0,[16; 4; 64; 1; 512; 64; 0],0.15065784996841103,0.3711990669258796,tvm
14,1,32,1,2048,128,1,[14; 1; 32; 1; 2048; 128; 1],0.21131225395947695,0.26465125559664804,tvm
16,16,64,1,4096,64,0,[16; 16; 64; 1; 4096; 64; 0],0.15368096297606826,0.36389707775348873,tvm
4,1,8,1,2048,64,1,[4; 1; 8; 1; 2048; 64; 1],0.19082202098798007,0.293069180610219,tvm
16,2,64,1,128,128,1,[16; 2; 64; 1; 128; 128; 1],0.1544982820050791,0.3619720077631339,tvm
14,1,64,1,1024,128,1,[14; 1; 64; 1; 1024; 128; 1],0.21972729300614446,0.25451573433696956,tvm
16,8,64,1,1024,128,0,[16; 8; 64; 1; 1024; 128; 0],0.13974190200679004,0.4001953067063306,tvm
14,1,16,1,128,128,1,[14; 1; 16; 1; 128; 128; 1],0.2260412370087579,0.24740642049824996,tvm
16,2,8,1,512,64,1,[16; 2; 8; 1; 512; 64; 1],0.15696292300708592,0.356288302115836,tvm
2,2,16,1,128,64,1,[2; 2; 16; 1; 128; 64; 1],0.1679065340431407,0.3330665697557941,tvm
14,7,8,1,1024,128,1,[14; 7; 8; 1; 1024; 128; 1],0.1912514460273087,0.29241113986321426,tvm
8,8,32,1,128,128,0,[8; 8; 32; 1; 128; 128; 0],0.1474955320591107,0.37915760940420257,tvm
4,4,16,1,2048,128,1,[4; 4; 16; 1; 2048; 128; 1],0.14752041804604232,0.379093647334154,tvm
7,1,64,1,2048,128,1,[7; 1; 64; 1; 2048; 128; 1],0.1467758429935202,0.3810167408529362,tvm
7,1,32,1,4096,128,1,[7; 1; 32; 1; 4096; 128; 1],0.14473660802468657,0.3863849933791098,tvm
16,8,32,1,128,128,1,[16; 8; 32; 1; 128; 128; 1],0.1500981179997325,0.37258330802943845,tvm
8,8,16,1,256,64,0,[8; 8; 16; 1; 256; 64; 0],0.16864254896063358,0.33161295104942795,tvm
4,4,16,1,256,128,1,[4; 4; 16; 1; 256; 128; 1],0.1376922340132296,0.40615255997633165,tvm
14,7,32,1,256,128,1,[14; 7; 32; 1; 256; 128; 1],0.1579676199471578,0.35402225691594674,tvm
14,7,32,1,2048,64,1,[14; 7; 32; 1; 2048; 64; 1],0.13135437399614602,0.4257494564663234,tvm
8,1,8,1,512,64,1,[8; 1; 8; 1; 512; 64; 1],0.12147376895882189,0.4603796672538488,tvm
14,2,32,1,256,64,1,[14; 2; 32; 1; 256; 64; 1],0.13423774507828057,0.4166045347433488,tvm
8,8,32,1,2048,128,1,[8; 8; 32; 1; 2048; 128; 1],0.14802270999643952,0.37780725224310857,tvm
7,7,64,1,2048,64,1,[7; 7; 64; 1; 2048; 64; 1],0.12178730696905404,0.4591944326968618,tvm
8,2,32,1,128,64,1,[8; 2; 32; 1; 128; 64; 1],0.12290345691144466,0.4550242502424335,tvm
7,7,32,1,512,64,1,[7; 7; 32; 1; 512; 64; 1],0.12076240801252425,0.46309157173756804,tvm
14,14,64,1,128,16,0,[14; 14; 64; 1; 128; 16; 0],0.24356536904815584,0.22960593105613658,tvm
16,16,64,1,64,16,0,[16; 16; 64; 1; 64; 16; 0],0.24329788307659328,0.2298583638548459,tvm
14,14,8,1,256,16,1,[14; 14; 8; 1; 256; 16; 1],0.17061967600602657,0.3277702469166452,tvm
16,8,4,1,256,64,0,[16; 8; 4; 1; 256; 64; 0],0.20481366803869605,0.2730484438312361,tvm
28,14,32,1,256,64,0,[28; 14; 32; 1; 256; 64; 0],0.17098336503840983,0.32707306538721187,tvm
8,4,8,1,4096,16,1,[8; 4; 8; 1; 4096; 16; 1],0.1769293510587886,0.3160812663284531,tvm
8,1,16,1,128,16,1,[8; 1; 16; 1; 128; 16; 1],0.17154478607699275,0.326002641130891,tvm
7,1,1,1,256,64,1,[7; 1; 1; 1; 256; 64; 1],0.13750898791477084,0.40669380366609564,tvm
4,2,64,1,512,16,1,[4; 2; 64; 1; 512; 16; 1],0.29704118706285954,0.1882703671040028,tvm
16,16,64,1,512,16,0,[16; 16; 64; 1; 512; 16; 0],0.24279486702289432,0.23033457839971544,tvm
16,4,4,1,128,128,1,[16; 4; 4; 1; 128; 128; 1],0.1505891700508073,0.3713683614463451,tvm
14,1,64,1,512,128,0,[14; 1; 64; 1; 512; 128; 0],0.2770140079082921,0.2018816801201168,tvm
16,1,8,1,2048,64,0,[16; 1; 8; 1; 2048; 64; 0],0.13890061399433762,0.4026191945819125,tvm
8,2,32,1,2048,16,1,[8; 2; 32; 1; 2048; 16; 1],0.22266705706715584,0.2511554877938984,tvm
7,7,32,1,1024,16,0,[7; 7; 32; 1; 1024; 16; 0],0.28567805199418217,0.19575901243709204,tvm
16,8,32,1,1024,16,0,[16; 8; 32; 1; 1024; 16; 0],0.2530185519717634,0.22102748157208016,tvm
7,7,64,1,2048,16,0,[7; 7; 64; 1; 2048; 16; 0],0.24671234097331762,0.22667716220722667,tvm
28,14,16,1,1024,128,0,[28; 14; 16; 1; 1024; 128; 0],0.20744178805034608,0.26958914044724963,tvm
28,28,64,1,128,64,0,[28; 28; 64; 1; 128; 64; 0],0.1601137890247628,0.3492769340727066,tvm
14,7,2,1,128,64,1,[14; 7; 2; 1; 128; 64; 1],0.3469850819092244,0.16117134784475767,tvm
4,2,16,1,512,64,0,[4; 2; 16; 1; 512; 64; 0],0.21497351804282516,0.26014391838809015,tvm
1,1,16,1,256,64,1,[1; 1; 16; 1; 256; 64; 1],0.43375579291023314,0.12892981315158356,tvm
28,28,64,1,512,64,1,[28; 28; 64; 1; 512; 64; 1],0.14089266606606543,0.39692664561482716,tvm
8,8,2,1,128,64,0,[8; 8; 2; 1; 128; 64; 0],0.17328032397199422,0.3227374698489821,tvm
4,2,4,1,128,128,1,[4; 2; 4; 1; 128; 128; 1],0.15352757298387587,0.3642606487318517,tvm
7,1,32,1,2048,64,0,[7; 1; 32; 1; 2048; 64; 0],0.16767825395800173,0.33352001236451684,tvm
8,2,4,1,512,64,0,[8; 2; 4; 1; 512; 64; 0],0.16333941696211696,0.342379410759766,tvm
4,2,64,1,512,64,0,[4; 2; 64; 1; 512; 64; 0],0.28200478304643184,0.19830888231468574,tvm
8,2,1,1,4096,64,1,[8; 2; 1; 1; 4096; 64; 1],0.2504499660572037,0.2232943138852735,tvm
2,2,16,1,128,128,1,[2; 2; 16; 1; 128; 128; 1],0.16640290198847651,0.3360761901688836,tvm
2,2,64,1,4096,64,1,[2; 2; 64; 1; 4096; 64; 1],0.5266489050118253,0.10618849256332856,tvm
8,8,8,1,512,16,1,[8; 8; 8; 1; 512; 16; 1],0.15062914695590734,0.3712698004570364,tvm
7,7,64,1,16,16,1,[7; 7; 64; 1; 16; 16; 1],0.21091817098204046,0.26514573435256666,tvm
14,1,8,1,1024,64,1,[14; 1; 8; 1; 1024; 64; 1],0.15237034007441252,0.36702716096861054,tvm
8,8,2,1,128,64,1,[8; 8; 2; 1; 128; 64; 1],0.16686313005629927,0.3351492526507484,tvm
7,1,16,1,512,128,0,[7; 1; 16; 1; 512; 128; 0],0.16563754505477846,0.337629088349737,tvm
14,1,16,1,2048,64,1,[14; 1; 16; 1; 2048; 64; 1],0.13824895408470184,0.4045170084908563,tvm
14,2,8,1,4096,64,0,[14; 2; 8; 1; 4096; 64; 0],0.15656244999263436,0.35719965634137907,tvm
4,1,32,1,2048,64,1,[4; 1; 32; 1; 2048; 64; 1],0.23036146396771073,0.2427665303480277,tvm
8,2,1,1,64,64,1,[8; 2; 1; 1; 64; 64; 1],0.11455003102310002,0.48820635694158615,tvm
8,8,64,1,1024,16,1,[8; 8; 64; 1; 1024; 16; 1],0.23961755505297333,0.2333887987504503,tvm
14,2,16,1,4096,128,0,[14; 2; 16; 1; 4096; 128; 0],0.16814688895829022,0.3325904730072384,tvm
16,16,8,1,64,64,0,[16; 16; 8; 1; 64; 64; 0],0.17162859300151467,0.32584345274472876,tvm
7,1,32,1,2048,128,1,[7; 1; 32; 1; 2048; 128; 1],0.1462994859321043,0.38225734681861406,tvm
4,1,32,1,256,64,1,[4; 1; 32; 1; 256; 64; 1],0.14613577502314,0.38268557664595126,tvm
4,2,8,1,1024,64,1,[4; 2; 8; 1; 1024; 64; 1],0.16855583398137242,0.3317835521463687,tvm
16,16,16,1,1024,64,0,[16; 16; 16; 1; 1024; 64; 0],0.13933221495244652,0.4013720255033624,tvm
14,14,32,1,1024,128,0,[14; 14; 32; 1; 1024; 128; 0],0.16005581407807767,0.34940344813748986,tvm
16,16,32,1,256,64,0,[16; 16; 32; 1; 256; 64; 0],0.1778503489913419,0.3144444396679583,tvm
