kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
80,4,50,25,640,16,1,0,[80; 4; 50; 25; 640; 16; 1; 0],0.2570137439761311,0.5691746753407082,tvm
20,5,375,15,512,16,1,0,[20; 5; 375; 15; 512; 16; 1; 0],0.4366466209758073,0.33502083208338707,tvm
1,1,60,1,1280,80,5,1,[1; 1; 60; 1; 1280; 80; 5; 1],2.026992045924999,0.07216886449051564,tvm
5,5,1500,2,256,16,1,1,[5; 5; 1500; 2; 256; 16; 1; 1],1.268546526087448,0.11531757903819288,tvm
160,1,100,4,320,32,2,1,[160; 1; 100; 4; 320; 32; 2; 1],0.23123736900743097,0.6326214266908274,tvm
40,2,5,5,5120,32,2,1,[40; 2; 5; 5; 5120; 32; 2; 1],0.22672231192700565,0.6452197538141359,tvm
10,2,60,3,1024,32,2,1,[10; 2; 60; 3; 1024; 32; 2; 1],0.4172725919634104,0.35057589955139384,tvm
16,4,60,1,1280,16,1,1,[16; 4; 60; 1; 1280; 16; 1; 1],0.5724332359386608,0.2555507002416428,tvm
256,2,60,10,5120,16,1,1,[256; 2; 60; 10; 5120; 16; 1; 1],0.3563087950460613,0.41055880831345587,tvm
4,1,150,30,64,16,1,1,[4; 1; 150; 30; 64; 16; 1; 1],0.8000005410285667,0.18285701919355413,tvm
256,256,60,12,64,16,1,0,[256; 256; 60; 12; 64; 16; 1; 0],0.29279953707009554,0.49961046984406204,tvm
5,1,150,15,640,16,1,1,[5; 1; 150; 15; 640; 16; 1; 1],0.7944713530596346,0.18412962748416908,tvm
256,8,30,6,32,32,2,0,[256; 8; 30; 6; 32; 32; 2; 0],0.32828858494758606,0.44560097728975256,tvm
64,16,500,4,128,32,2,0,[64; 16; 500; 4; 128; 32; 2; 0],0.27520358306355774,0.5315545410320108,tvm
40,40,6,3,80,80,5,0,[40; 40; 6; 3; 80; 80; 5; 0],0.2573590619722381,0.5684109709006262,tvm
20,10,10,5,128,16,1,0,[20; 10; 10; 5; 128; 16; 1; 0],0.4662661050679162,0.3137386841885201,tvm
20,5,15,1,128,32,2,1,[20; 5; 15; 1; 128; 32; 2; 1],0.3790978949982673,0.38587846626366235,tvm
10,1,1500,25,256,16,1,0,[10; 1; 1500; 25; 256; 16; 1; 0],0.8856915670912713,0.16516552682796337,tvm
160,16,300,30,80,16,1,0,[160; 16; 300; 30; 80; 16; 1; 0],2.27073659398593,0.06442214155228465,tvm
10,5,1,1,128,32,2,1,[10; 5; 1; 1; 128; 32; 2; 1],0.39871033397503197,0.36689722292192956,tvm
4,2,125,25,160,16,1,1,[4; 2; 125; 25; 160; 16; 1; 1],0.684938300983049,0.21357502431351785,tvm
40,4,30,1,2560,128,8,0,[40; 4; 30; 1; 2560; 128; 8; 0],0.49579680198803544,0.29505175043312293,tvm
2,2,12,1,2560,128,8,1,[2; 2; 12; 1; 2560; 128; 8; 1],0.9608755740337074,0.15224209901768468,tvm
5,1,60,12,64,16,1,1,[5; 1; 60; 12; 64; 16; 1; 1],0.5116853209910914,0.2858899958325386,tvm
8,1,6,2,2560,160,10,0,[8; 1; 6; 2; 2560; 160; 10; 0],0.5021016389364377,0.29134681694244174,tvm
16,1,5,5,320,32,2,1,[16; 1; 5; 5; 320; 32; 2; 1],0.30577740201260895,0.47840590351958745,tvm
40,4,750,30,32,16,1,1,[40; 4; 750; 30; 32; 16; 1; 1],0.31613271893002093,0.4627351284006009,tvm
5,5,10,2,5120,64,4,0,[5; 5; 10; 2; 5120; 64; 4; 0],0.5393235349329188,0.27123925586505204,tvm
8,8,1500,25,256,16,1,0,[8; 8; 1500; 25; 256; 16; 1; 0],0.8671180279925466,0.16870334782956642,tvm
64,2,150,2,64,64,4,0,[64; 2; 150; 2; 64; 64; 4; 0],0.33706430497113615,0.43399942422927634,tvm
10,2,50,2,2560,160,10,1,[10; 2; 50; 2; 2560; 160; 10; 1],0.44019220396876335,0.33232236501874746,tvm
160,8,60,12,5120,16,1,0,[160; 8; 60; 12; 5120; 16; 1; 0],0.2957344950409606,0.49465218545253925,tvm
40,4,1500,6,160,32,2,0,[40; 4; 1500; 6; 160; 32; 2; 0],0.31989745690952986,0.45728939422949316,tvm
32,16,20,1,256,128,8,0,[32; 16; 20; 1; 256; 128; 8; 0],0.5391144229797646,0.2713444642737838,tvm
4,1,250,10,256,16,1,1,[4; 1; 250; 10; 256; 16; 1; 1],0.8194627739721909,0.17851416675906087,tvm
320,8,20,20,16,16,1,0,[320; 8; 20; 20; 16; 16; 1; 0],0.4281247640028596,0.3416894479963724,tvm
16,4,750,6,5120,16,1,0,[16; 4; 750; 6; 5120; 16; 1; 0],0.4324013339355588,0.33831004394522846,tvm
40,8,1500,1,2560,160,10,0,[40; 8; 1500; 1; 2560; 160; 10; 0],0.5176929490407929,0.2825723521186829,tvm
128,16,300,5,1024,32,2,1,[128; 16; 300; 5; 1024; 32; 2; 1],0.20330194104462862,0.7195490290651078,tvm
20,4,100,4,256,64,4,0,[20; 4; 100; 4; 256; 64; 4; 0],0.3294373539974913,0.4440471382817999,tvm
20,5,25,1,2560,128,8,0,[20; 5; 25; 1; 2560; 128; 8; 0],0.5567667790455744,0.26274145619191125,tvm
10,1,5,1,256,128,8,0,[10; 1; 5; 1; 256; 128; 8; 0],0.5248736139619723,0.27870655029024355,tvm
32,8,750,5,320,32,2,0,[32; 8; 750; 5; 320; 32; 2; 0],0.3045704369433224,0.48030175139071896,tvm
8,4,1500,3,640,32,2,1,[8; 4; 1500; 3; 640; 32; 2; 1],0.42395775008480996,0.3450478597370865,tvm
16,4,150,1,5120,32,2,0,[16; 4; 150; 1; 5120; 32; 2; 0],0.554096222971566,0.2640077809973108,tvm
40,8,60,10,1280,16,1,1,[40; 8; 60; 10; 1280; 16; 1; 1],0.2869416270405054,0.5098100118637169,tvm
64,2,60,2,1280,80,5,1,[64; 2; 60; 2; 1280; 80; 5; 1],0.28102021000813693,0.5205522915290633,tvm
20,20,500,4,32,32,2,1,[20; 20; 500; 4; 32; 32; 2; 1],0.3041068990714848,0.4810338559643387,tvm
128,64,150,10,256,32,2,1,[128; 64; 150; 10; 256; 32; 2; 1],0.23192439100239426,0.6307474330468507,tvm
80,1,15,5,5120,32,2,0,[80; 1; 15; 5; 5120; 32; 2; 0],0.3367370649939403,0.43442118344871467,tvm
40,40,15,5,256,32,2,1,[40; 40; 15; 5; 256; 32; 2; 1],0.2597170090302825,0.5632504194927705,tvm
80,5,750,10,5120,32,2,1,[80; 5; 750; 10; 5120; 32; 2; 1],0.2260391099844128,0.647169926902481,tvm
256,16,750,10,640,32,2,1,[256; 16; 750; 10; 640; 32; 2; 1],0.21774187393020838,0.6718308777511599,tvm
128,64,150,6,128,64,4,1,[128; 64; 150; 6; 128; 64; 4; 1],0.2257684119977057,0.6479458884053314,tvm
40,20,300,5,1280,80,5,1,[40; 20; 300; 5; 1280; 80; 5; 1],0.22130818804726005,0.6610045275616969,tvm
128,8,60,4,128,64,4,1,[128; 8; 60; 4; 128; 64; 4; 1],0.1919045220129192,0.7622838313099585,tvm
256,128,150,10,512,32,2,1,[256; 128; 150; 10; 512; 32; 2; 1],0.26684596796985716,0.5482028280158937,tvm
128,2,20,4,640,32,2,0,[128; 2; 20; 4; 640; 32; 2; 0],0.223430955898948,0.6547244704618079,tvm
80,10,75,5,128,64,4,1,[80; 10; 75; 5; 128; 64; 4; 1],0.18882545200176537,0.7747139632656441,tvm
40,20,500,4,1280,32,2,1,[40; 20; 500; 4; 1280; 32; 2; 1],0.26201971794944257,0.5583004036129088,tvm
256,8,30,6,512,32,2,1,[256; 8; 30; 6; 512; 32; 2; 1],0.279272394021973,0.5238101488620627,tvm
160,16,20,4,128,32,2,1,[160; 16; 20; 4; 128; 32; 2; 1],0.22222997492644936,0.6582627493619164,tvm
128,4,75,5,640,32,2,0,[128; 4; 75; 5; 640; 32; 2; 0],0.2141143619082868,0.6832129941305569,tvm
256,64,750,5,640,32,2,0,[256; 64; 750; 5; 640; 32; 2; 0],0.3550660010660067,0.4119958369613648,tvm
80,5,1500,6,640,64,4,1,[80; 5; 1500; 6; 640; 64; 4; 1],0.19822935096453875,0.7379619293203626,tvm
64,16,30,10,1280,32,2,1,[64; 16; 30; 10; 1280; 32; 2; 1],0.18528057902585715,0.7895361459621688,tvm
40,20,12,4,1280,80,5,1,[40; 20; 12; 4; 1280; 80; 5; 1],0.2015963459853083,0.7256367349851427,tvm
40,20,100,5,512,32,2,1,[40; 20; 100; 5; 512; 32; 2; 1],0.23750887799542397,0.6159168260166373,tvm
256,256,60,5,512,32,2,0,[256; 256; 60; 5; 512; 32; 2; 0],0.29592805600259453,0.4943286427848252,tvm
80,20,30,5,320,80,5,0,[80; 20; 30; 5; 320; 80; 5; 0],0.1961790539789945,0.7456744811368984,tvm
80,20,1500,4,128,32,2,1,[80; 20; 1500; 4; 128; 32; 2; 1],0.2727992619620636,0.5362394063443517,tvm
256,32,150,10,1280,32,2,1,[256; 32; 150; 10; 1280; 32; 2; 1],0.24275452201254666,0.6026075768761728,tvm
128,4,750,6,2560,64,4,1,[128; 4; 750; 6; 2560; 64; 4; 1],0.1819378910586238,0.8040420466266607,tvm
64,32,5,5,2560,64,4,0,[64; 32; 5; 5; 2560; 64; 4; 0],0.20140320004429668,0.7263326215945932,tvm
64,4,60,6,1280,32,2,1,[64; 4; 60; 6; 1280; 32; 2; 1],0.21777001000009477,0.671744076632272,tvm
64,4,30,5,320,64,4,1,[64; 4; 30; 5; 320; 64; 4; 1],0.19436390791088343,0.7526382642645096,tvm
64,4,500,5,512,32,2,1,[64; 4; 500; 5; 512; 32; 2; 1],0.22923444805201143,0.6381489149158038,tvm
80,20,300,5,160,80,5,1,[80; 20; 300; 5; 160; 80; 5; 1],0.19109101092908531,0.7655290197821055,tvm
128,1,1500,4,1280,64,4,1,[128; 1; 1500; 4; 1280; 64; 4; 1],0.20880786306224763,0.7005756973917459,tvm
40,20,4,4,1280,32,2,1,[40; 20; 4; 4; 1280; 32; 2; 1],0.2295969339320436,0.6371414102986764,tvm
80,10,30,6,512,64,4,1,[80; 10; 30; 6; 512; 64; 4; 1],0.18071254796814173,0.8094939500908557,tvm
80,16,100,5,128,32,2,1,[80; 16; 100; 5; 128; 32; 2; 1],0.2142445050412789,0.6827979754137878,tvm
80,5,60,6,5120,64,4,1,[80; 5; 60; 6; 5120; 64; 4; 1],0.22183512500487268,0.6594344077949833,tvm
128,64,250,5,640,32,2,0,[128; 64; 250; 5; 640; 32; 2; 0],0.2426734670298174,0.602808852884358,tvm
256,128,20,4,256,32,2,1,[256; 128; 20; 4; 256; 32; 2; 1],0.3305770478909835,0.4425162461186835,tvm
80,2,750,5,2560,80,5,1,[80; 2; 750; 5; 2560; 80; 5; 1],0.1976851790677756,0.7399933316981785,tvm
64,1,25,5,640,32,2,1,[64; 1; 25; 5; 640; 32; 2; 1],0.2318045620340854,0.6310734914017953,tvm
128,1,750,5,5120,32,2,1,[128; 1; 750; 5; 5120; 32; 2; 1],0.2352207580115646,0.6219081832842414,tvm
128,16,10,10,1280,32,2,1,[128; 16; 10; 10; 1280; 32; 2; 1],0.21511280501727015,0.6800418704687053,tvm
64,16,500,5,5120,64,4,1,[64; 16; 500; 5; 5120; 64; 4; 1],0.2235382969956845,0.6544100776098263,tvm
80,20,1500,6,2560,32,2,1,[80; 20; 1500; 6; 2560; 32; 2; 1],0.2490983339957893,0.587260909935219,tvm
160,32,500,4,320,32,2,1,[160; 32; 500; 4; 320; 32; 2; 1],0.23326421901583672,0.627124532441826,tvm
64,32,750,5,5120,64,4,1,[64; 32; 750; 5; 5120; 64; 4; 1],0.22661252797115594,0.6455323348422028,tvm
128,128,10,5,640,64,4,0,[128; 128; 10; 5; 640; 64; 4; 0],0.3365061898948625,0.43471923750175173,tvm
160,10,20,4,640,32,2,1,[160; 10; 20; 4; 640; 32; 2; 1],0.21331163705326617,0.6857840308505307,tvm
256,4,60,5,1024,32,2,1,[256; 4; 60; 5; 1024; 32; 2; 1],0.2657697170507163,0.5504228092992208,tvm
160,4,30,5,640,32,2,1,[160; 4; 30; 5; 640; 32; 2; 1],0.19577027799095958,0.747231478582615,tvm
80,10,125,5,1280,80,5,1,[80; 10; 125; 5; 1280; 80; 5; 1],0.1895180030260235,0.7718829448916639,tvm
80,5,60,4,512,32,2,1,[80; 5; 60; 4; 512; 32; 2; 1],0.23367125599179417,0.6260321307591696,tvm
160,10,15,5,1024,32,2,1,[160; 10; 15; 5; 1024; 32; 2; 1],0.1863475040299818,0.7850156890868693,tvm
80,10,30,5,640,80,5,1,[80; 10; 30; 5; 640; 80; 5; 1],0.18097758991643786,0.8083084450028221,tvm
128,8,30,5,5120,64,4,1,[128; 8; 30; 5; 5120; 64; 4; 1],0.23761783901136369,0.6156343938416106,tvm
64,64,20,4,1280,32,2,1,[64; 64; 20; 4; 1280; 32; 2; 1],0.26314880803693086,0.5559049093818591,tvm
160,40,20,4,640,32,2,1,[160; 40; 20; 4; 640; 32; 2; 1],0.2157911229878664,0.6779042263658812,tvm
80,80,300,5,640,80,5,1,[80; 80; 300; 5; 640; 80; 5; 1],0.3072972899535671,0.47603971485664,tvm
80,16,100,4,640,64,4,1,[80; 16; 100; 4; 640; 64; 4; 1],0.19157603394705802,0.7635908901117574,tvm
128,64,300,5,1280,64,4,1,[128; 64; 300; 5; 1280; 64; 4; 1],0.2079090429469943,0.7036043849377409,tvm
80,80,50,5,512,32,2,1,[80; 80; 50; 5; 512; 32; 2; 1],0.2521370059112087,0.5801834354185579,tvm
80,80,15,5,2560,80,5,1,[80; 80; 15; 5; 2560; 80; 5; 1],0.3698397499974817,0.39553810613031826,tvm
128,32,150,5,1280,32,2,1,[128; 32; 150; 5; 1280; 32; 2; 1],0.20451883901841938,0.7152676740578383,tvm
128,16,10,5,1280,32,2,1,[128; 16; 10; 5; 1280; 32; 2; 1],0.2028098829323426,0.7212948016666192,tvm
128,32,15,5,2560,32,2,1,[128; 32; 15; 5; 2560; 32; 2; 1],0.25489770399872214,0.5738996938412896,tvm
64,2,12,4,512,32,2,1,[64; 2; 12; 4; 512; 32; 2; 1],0.22417632897850126,0.652547550190918,tvm
64,32,20,5,2560,32,2,1,[64; 32; 20; 5; 2560; 32; 2; 1],0.2073454239871353,0.7055169652299178,tvm
128,2,30,2,1280,64,4,1,[128; 2; 30; 2; 1280; 64; 4; 1],0.2826066160341725,0.5176301826848442,tvm
64,1,300,4,1024,32,2,1,[64; 1; 300; 4; 1024; 32; 2; 1],0.24518500990234315,0.5966340044359959,tvm
64,4,30,3,1280,64,4,1,[64; 4; 30; 3; 1280; 64; 4; 1],0.2097812530118972,0.6973250096729,tvm
160,1,60,12,512,32,2,1,[160; 1; 60; 12; 512; 32; 2; 1],0.19081634609028697,0.7666309374590871,tvm
80,8,60,12,320,32,2,1,[80; 8; 60; 12; 320; 32; 2; 1],0.18887995998375118,0.7744903921956509,tvm
128,1,50,5,256,32,2,1,[128; 1; 50; 5; 256; 32; 2; 1],0.2133908378891647,0.6855294994515893,tvm
40,10,75,3,320,80,5,1,[40; 10; 75; 3; 320; 80; 5; 1],0.24128420499619097,0.6062796952996722,tvm
256,16,500,5,1024,32,2,1,[256; 16; 500; 5; 1024; 32; 2; 1],0.24525560601614416,0.596462265070854,tvm
80,20,4,4,2560,32,2,1,[80; 20; 4; 4; 2560; 32; 2; 1],0.2419009560253471,0.604733923707131,tvm
160,2,250,5,320,32,2,1,[160; 2; 250; 5; 320; 32; 2; 1],0.212600729893893,0.688077196906728,tvm
64,4,60,10,1024,32,2,1,[64; 4; 60; 10; 1024; 32; 2; 1],0.20652025600429624,0.7083359139486595,tvm
160,40,50,5,1280,32,2,1,[160; 40; 50; 5; 1280; 32; 2; 1],0.20761365094222128,0.7046054708918225,tvm
160,4,250,5,320,32,2,1,[160; 4; 250; 5; 320; 32; 2; 1],0.20931773004122078,0.6988691987864877,tvm
80,16,1500,4,1280,64,4,1,[80; 16; 1500; 4; 1280; 64; 4; 1],0.21954994497355074,0.6662981140958035,tvm
128,4,300,2,512,64,4,1,[128; 4; 300; 2; 512; 64; 4; 1],0.2837566379457712,0.5155323073487746,tvm
160,8,150,6,320,32,2,1,[160; 8; 150; 6; 320; 32; 2; 1],0.19177654397208244,0.7627925253831335,tvm
40,1,1500,5,640,64,4,1,[40; 1; 1500; 5; 640; 64; 4; 1],0.252239306923002,0.5799481296956194,tvm
80,2,6,6,1280,64,4,1,[80; 2; 6; 6; 1280; 64; 4; 1],0.1775115430355072,0.8240912775821746,tvm
128,4,30,5,320,64,4,1,[128; 4; 30; 5; 320; 64; 4; 1],0.17460620100609958,0.837803660138073,tvm
40,5,10,5,2560,80,5,1,[40; 5; 10; 5; 2560; 80; 5; 1],0.19589335296768695,0.7467620114187563,tvm
64,8,60,3,128,64,4,1,[64; 8; 60; 3; 128; 64; 4; 1],0.2250269390642643,0.6500808965096277,tvm
80,5,750,6,640,64,4,1,[80; 5; 750; 6; 640; 64; 4; 1],0.18932386697269976,0.7726744473627749,tvm
40,20,375,5,2560,80,5,1,[40; 20; 375; 5; 2560; 80; 5; 1],0.2232869170838967,0.6551468227345789,tvm
256,16,20,4,2560,32,2,1,[256; 16; 20; 4; 2560; 32; 2; 1],0.3383868429809809,0.4323031977160422,tvm
160,8,1500,12,1280,32,2,1,[160; 8; 1500; 12; 1280; 32; 2; 1],0.19519589107949287,0.7494302952624138,tvm
64,4,150,6,256,64,4,1,[64; 4; 150; 6; 256; 64; 4; 1],0.1945317309582606,0.7519889612101476,tvm
160,5,500,4,640,32,2,1,[160; 5; 500; 4; 640; 32; 2; 1],0.2291704979725182,0.6383269905154051,tvm
80,40,1500,4,640,64,4,1,[80; 40; 1500; 4; 640; 64; 4; 1],0.2288148649968207,0.6393191031874039,tvm
80,4,1500,3,640,64,4,1,[80; 4; 1500; 3; 640; 64; 4; 1],0.2501480779610574,0.5847964752640945,tvm
80,2,20,4,160,80,5,1,[80; 2; 20; 4; 160; 80; 5; 1],0.20044826995581388,0.7297928503845955,tvm
160,16,30,6,320,32,2,1,[160; 16; 30; 6; 320; 32; 2; 1],0.17888235591817647,0.8177760938738285,tvm
160,8,30,5,256,32,2,1,[160; 8; 30; 5; 256; 32; 2; 1],0.1921323920832947,0.7613797585068082,tvm
64,16,300,4,128,64,4,1,[64; 16; 300; 4; 128; 64; 4; 1],0.20318127097561955,0.7199763717555819,tvm
128,8,75,5,256,32,2,1,[128; 8; 75; 5; 256; 32; 2; 1],0.20147672400344163,0.7260675644260298,tvm
40,40,100,5,2560,64,4,1,[40; 40; 100; 5; 2560; 64; 4; 1],0.24298985302448273,0.60202396299641,tvm
80,10,10,5,128,64,4,1,[80; 10; 10; 5; 128; 64; 4; 1],0.18822512996848673,0.777184822824699,tvm
80,10,15,3,1280,64,4,1,[80; 10; 15; 3; 1280; 64; 4; 1],0.19833224907051772,0.7375790622618408,tvm
128,16,375,5,5120,32,2,1,[128; 16; 375; 5; 5120; 32; 2; 1],0.22786312899552286,0.6419894035975806,tvm
80,40,75,5,640,80,5,1,[80; 40; 75; 5; 640; 80; 5; 1],0.34907473099883646,0.4190670400780224,tvm
160,16,75,5,320,32,2,1,[160; 16; 75; 5; 320; 32; 2; 1],0.19736036006361246,0.7412112251850576,tvm
128,64,6,6,320,64,4,1,[128; 64; 6; 6; 320; 64; 4; 1],0.2220145690953359,0.6589014175141692,tvm
40,8,6,6,512,64,4,1,[40; 8; 6; 6; 512; 64; 4; 1],0.20038150600157678,0.7300360058405948,tvm
80,16,250,10,1280,32,2,1,[80; 16; 250; 10; 1280; 32; 2; 1],0.2002929860027507,0.7303586471255928,tvm
128,8,10,5,512,64,4,1,[128; 8; 10; 5; 512; 64; 4; 1],0.17147869896143675,0.8530838825562351,tvm
64,16,100,2,320,64,4,1,[64; 16; 100; 2; 320; 64; 4; 1],0.29478251899126917,0.4962496242528105,tvm
128,16,25,5,1280,64,4,1,[128; 16; 25; 5; 1280; 64; 4; 1],0.18250166007783264,0.8015582665019425,tvm
160,5,125,5,512,32,2,1,[160; 5; 125; 5; 512; 32; 2; 1],0.20164311898406595,0.7254684167887422,tvm
64,16,500,5,2560,80,5,1,[64; 16; 500; 5; 2560; 80; 5; 1],0.2009407109580934,0.7280043630194106,tvm
64,32,1500,5,2560,64,4,1,[64; 32; 1500; 5; 2560; 64; 4; 1],0.21532787301111966,0.6793626493406175,tvm
160,2,300,6,2560,32,2,1,[160; 2; 300; 6; 2560; 32; 2; 1],0.20085393101908267,0.7283189009221633,tvm
64,2,10,5,160,80,5,1,[64; 2; 10; 5; 160; 80; 5; 1],0.19612233294174075,0.7458901395445326,tvm
160,10,150,10,5120,32,2,1,[160; 10; 150; 10; 5120; 32; 2; 1],0.21233252598904073,0.6889463288976492,tvm
64,1,10,5,256,64,4,1,[64; 1; 10; 5; 256; 64; 4; 1],0.19400145392864943,0.7540444224686883,tvm
40,20,12,4,160,80,5,1,[40; 20; 12; 4; 160; 80; 5; 1],0.21319240308366716,0.6861675752503461,tvm
80,10,750,3,640,80,5,1,[80; 10; 750; 3; 640; 80; 5; 1],0.21910125494468957,0.6676626034051836,tvm
40,10,12,4,1024,64,4,1,[40; 10; 12; 4; 1024; 64; 4; 1],0.21075577498413622,0.6941006209520254,tvm
80,4,12,4,1024,32,2,1,[80; 4; 12; 4; 1024; 32; 2; 1],0.2176845499780029,0.6720077943083077,tvm
40,10,25,5,1280,32,2,1,[40; 10; 25; 5; 1280; 32; 2; 1],0.21327184105757624,0.6859119964469292,tvm
64,1,500,4,1280,64,4,1,[64; 1; 500; 4; 1280; 64; 4; 1],0.2038889880059287,0.7174772689609926,tvm
80,20,30,3,320,80,5,1,[80; 20; 30; 3; 320; 80; 5; 1],0.2088078069500625,0.7005758856549807,tvm
40,10,20,10,1024,32,2,1,[40; 10; 20; 10; 1024; 32; 2; 1],0.2143901240779087,0.6823342022627615,tvm
80,2,60,3,160,80,5,1,[80; 2; 60; 3; 160; 80; 5; 1],0.220150082022883,0.6644817614490326,tvm
64,16,1500,3,640,80,5,1,[64; 16; 1500; 3; 640; 80; 5; 1],0.23974824603646994,0.6101638560620029,tvm
128,32,1500,3,1280,64,4,1,[128; 32; 1500; 3; 1280; 64; 4; 1],0.23346257489174604,0.6265917111277699,tvm
40,2,75,5,5120,32,2,1,[40; 2; 75; 5; 5120; 32; 2; 1],0.29788776207715273,0.4910766164600827,tvm
64,16,4,4,32,32,2,1,[64; 16; 4; 4; 32; 32; 2; 1],0.26862130500376225,0.5445797170990047,tvm
128,16,15,5,320,64,4,0,[128; 16; 15; 5; 320; 64; 4; 0],0.18187856196891516,0.8043043264808525,tvm
128,32,300,3,128,64,4,1,[128; 32; 300; 3; 128; 64; 4; 1],0.2169086750363931,0.6744115432965987,tvm
64,2,60,4,640,32,2,1,[64; 2; 60; 4; 640; 32; 2; 1],0.2400523800170049,0.6093908099363633,tvm
64,1,300,5,32,32,2,1,[64; 1; 300; 5; 32; 32; 2; 1],0.2563763060607016,0.5705898354393115,tvm
40,4,12,4,640,32,2,1,[40; 4; 12; 4; 640; 32; 2; 1],0.2450847129803151,0.5968781671726044,tvm
80,4,300,4,2560,32,2,1,[80; 4; 300; 4; 2560; 32; 2; 1],0.24062552605755627,0.6079393017128348,tvm
40,1,3,3,1280,64,4,1,[40; 1; 3; 3; 1280; 64; 4; 1],0.2379765579244122,0.6147064045366124,tvm
40,1,12,6,32,32,2,1,[40; 1; 12; 6; 32; 32; 2; 1],0.2769157050643116,0.5282680310664956,tvm
40,4,25,5,32,32,2,1,[40; 4; 25; 5; 32; 32; 2; 1],0.276669507031329,0.5287381173854822,tvm
40,5,3,3,2560,64,4,1,[40; 5; 3; 3; 2560; 64; 4; 1],0.22149658703710884,0.6604422950372867,tvm
40,2,3,3,128,64,4,1,[40; 2; 3; 3; 128; 64; 4; 1],0.24500785197596997,0.5970654128262869,tvm
40,2,300,6,1280,32,2,1,[40; 2; 300; 6; 1280; 32; 2; 1],0.24563439597841352,0.5955424675075633,tvm
40,1,300,12,160,32,2,1,[40; 1; 300; 12; 160; 32; 2; 1],0.23235205805394799,0.6295864797192774,tvm
80,10,100,4,128,32,2,1,[80; 10; 100; 4; 128; 32; 2; 1],0.2447359060170129,0.5977288607399733,tvm
128,8,15,3,512,64,4,1,[128; 8; 15; 3; 512; 64; 4; 1],0.19484042306430638,0.7507975603062267,tvm
40,4,30,6,1280,32,2,1,[40; 4; 30; 6; 1280; 32; 2; 1],0.2091016910271719,0.6995912542223538,tvm
80,8,20,4,320,32,2,1,[80; 8; 20; 4; 320; 32; 2; 1],0.2263355910545215,0.6463221873508874,tvm
160,32,10,10,512,32,2,1,[160; 32; 10; 10; 512; 32; 2; 1],0.19449829298537225,0.7521182424810078,tvm
40,10,20,5,512,32,2,1,[40; 10; 20; 5; 512; 32; 2; 1],0.22590504703111947,0.6475539887586609,tvm
64,1,12,12,640,32,2,1,[64; 1; 12; 12; 640; 32; 2; 1],0.18796224694233388,0.7782717894971442,tvm
128,2,12,12,2560,32,2,1,[128; 2; 12; 12; 2560; 32; 2; 1],0.33459944603964686,0.43719652263973213,tvm
80,8,750,6,512,32,2,1,[80; 8; 750; 6; 512; 32; 2; 1],0.2271847389638424,0.6439064303038261,tvm
128,1,300,12,1280,32,2,1,[128; 1; 300; 12; 1280; 32; 2; 1],0.19751620502211154,0.7406263919931932,tvm
80,8,375,5,160,32,2,1,[80; 8; 375; 5; 160; 32; 2; 1],0.22396660002414137,0.6531586150343227,tvm
80,1,500,4,512,64,4,1,[80; 1; 500; 4; 512; 64; 4; 1],0.20640786609146744,0.7087216057012543,tvm
