kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
160,4,1500,6,160,32,2,0,[160; 4; 1500; 6; 160; 32; 2; 0],0.2395515019306913,0.6106649848016344,tvm
32,1,4,4,256,64,4,1,[32; 1; 4; 4; 256; 64; 4; 1],0.24116266297642142,0.6065852503047569,tvm
64,8,750,3,640,64,4,0,[64; 8; 750; 3; 640; 64; 4; 0],0.2701621940359473,0.5414736684669128,tvm
5,5,3,1,32,16,1,0,[5; 5; 3; 1; 32; 16; 1; 0],0.7464799510780722,0.19596737202981449,tvm
16,1,10,2,1280,16,1,1,[16; 1; 10; 2; 1280; 16; 1; 1],0.4093546170042828,0.3573569423895952,tvm
10,5,1500,12,1280,16,1,1,[10; 5; 1500; 12; 1280; 16; 1; 1],0.779441358987242,0.18768020531498217,tvm
16,2,6,1,128,32,2,0,[16; 2; 6; 1; 128; 32; 2; 0],0.5025744980666786,0.29107269638322547,tvm
40,5,1500,5,128,32,2,0,[40; 5; 1500; 5; 128; 32; 2; 0],0.3184453009162098,0.45937469909221673,tvm
80,5,250,10,32,16,1,1,[80; 5; 250; 10; 32; 16; 1; 1],0.34105683502275497,0.42891887586992433,tvm
32,16,750,10,160,16,1,1,[32; 16; 750; 10; 160; 16; 1; 1],0.4022993170656264,0.36362406815085635,tvm
1,1,20,1,160,80,5,0,[1; 1; 20; 1; 160; 80; 5; 0],2.0085820939857513,0.07283033873683036,tvm
8,4,300,10,640,32,2,1,[8; 4; 300; 10; 640; 32; 2; 1],0.5184685909189284,0.28214961686770457,tvm
8,2,1500,3,320,16,1,1,[8; 2; 1500; 3; 320; 16; 1; 1],0.8323440930107608,0.17575148969528767,tvm
80,2,4,2,128,64,4,0,[80; 2; 4; 2; 128; 64; 4; 0],0.30227091698907316,0.4839556373562806,tvm
8,2,6,1,640,160,10,1,[8; 2; 6; 1; 640; 160; 10; 1],0.5007034329464659,0.2921603980721155,tvm
16,8,15,1,160,16,1,0,[16; 8; 15; 1; 160; 16; 1; 0],0.5737695218995214,0.2549555330185905,tvm
20,20,750,3,160,32,2,1,[20; 20; 750; 3; 160; 32; 2; 1],0.36797318700701,0.3975444935962889,tvm
20,1,60,6,256,16,1,1,[20; 1; 60; 6; 256; 16; 1; 1],0.36926563107408583,0.396153072410806,tvm
64,1,10,2,64,64,4,0,[64; 1; 10; 2; 64; 64; 4; 0],0.35620766796637326,0.4106753656395852,tvm
64,4,60,20,320,16,1,0,[64; 4; 60; 20; 320; 16; 1; 0],0.42140859400387853,0.3471350996804017,tvm
40,1,1500,20,80,16,1,1,[40; 1; 1500; 20; 80; 16; 1; 1],0.5648998660035431,0.25895866345416474,tvm
32,32,2,2,160,160,10,0,[32; 32; 2; 2; 160; 160; 10; 0],0.2743107440182939,0.5332846688497132,tvm
80,10,20,5,32,32,2,0,[80; 10; 20; 5; 32; 32; 2; 0],0.2889361559646204,0.5062907886946023,tvm
20,5,4,4,64,32,2,1,[20; 5; 4; 4; 64; 32; 2; 1],0.2769975970732048,0.5281118530680032,tvm
2,2,20,10,640,32,2,0,[2; 2; 20; 10; 640; 32; 2; 0],1.1846685089403763,0.12348240303657533,tvm
80,2,250,2,64,64,4,1,[80; 2; 250; 2; 64; 64; 4; 1],0.29186574602499604,0.5012089163528839,tvm
320,4,30,10,160,16,1,0,[320; 4; 30; 10; 160; 16; 1; 0],0.27570236497558653,0.5305928888156904,tvm
80,20,20,2,256,64,4,0,[80; 20; 20; 2; 256; 64; 4; 0],0.2825165700633079,0.5177951659718004,tvm
16,1,6,3,64,64,4,0,[16; 1; 6; 3; 64; 64; 4; 0],0.3507064930163324,0.41711721111163397,tvm
20,10,60,6,128,16,1,1,[20; 10; 60; 6; 128; 16; 1; 1],0.3578058899147436,0.4088409900702602,tvm
2,2,50,5,160,32,2,0,[2; 2; 50; 5; 160; 32; 2; 0],1.095927209011279,0.13348123222316013,tvm
32,32,750,25,64,16,1,1,[32; 32; 750; 25; 64; 16; 1; 1],0.9703725939616561,0.15075210820669027,tvm
40,40,100,10,64,16,1,0,[40; 40; 100; 10; 64; 16; 1; 0],0.36433492600917816,0.40151438646875465,tvm
80,5,12,12,160,32,2,0,[80; 5; 12; 12; 160; 32; 2; 0],0.23784246807917953,0.6150529611768689,tvm
4,1,300,1,1280,16,1,0,[4; 1; 300; 1; 1280; 16; 1; 0],0.9605631059966981,0.15229162287461115,tvm
80,4,30,5,320,80,5,1,[80; 4; 30; 5; 320; 80; 5; 1],0.18528396007604897,0.7895217385556309,tvm
80,1,75,5,1280,80,5,1,[80; 1; 75; 5; 1280; 80; 5; 1],0.19298947101924568,0.7579984209145073,tvm
16,4,12,3,16,16,1,1,[16; 4; 12; 3; 16; 16; 1; 1],0.5787150859832764,0.2527767425263589,tvm
128,64,250,10,128,16,1,1,[128; 64; 250; 10; 128; 16; 1; 1],0.31474934599827975,0.46476892214579474,tvm
512,32,300,10,64,16,1,0,[512; 32; 300; 10; 64; 16; 1; 0],0.31482877896633,0.4646516584856403,tvm
10,1,50,1,128,32,2,0,[10; 1; 50; 1; 128; 32; 2; 0],0.4998143860138953,0.29268007960388603,tvm
40,4,20,10,32,32,2,1,[40; 4; 20; 10; 32; 32; 2; 1],0.25737268396187574,0.5683808865566456,tvm
64,2,750,15,320,16,1,0,[64; 2; 750; 15; 320; 16; 1; 0],0.492884467006661,0.2967951397903098,tvm
40,5,60,2,128,64,4,0,[40; 5; 60; 2; 128; 64; 4; 0],0.3372468180023134,0.43376455010677323,tvm
16,4,30,5,320,64,4,0,[16; 4; 30; 5; 320; 64; 4; 0],0.3062513740733266,0.4776654953087287,tvm
4,2,10,1,160,160,10,0,[4; 2; 10; 1; 160; 160; 10; 0],0.5798113070195541,0.2522988298342737,tvm
128,128,250,5,320,32,2,0,[128; 128; 250; 5; 320; 32; 2; 0],0.25545364199206233,0.5726507288953031,tvm
160,2,60,5,320,32,2,1,[160; 2; 60; 5; 320; 32; 2; 1],0.20232978102285415,0.7230063391863731,tvm
160,10,375,5,320,32,2,1,[160; 10; 375; 5; 320; 32; 2; 1],0.23845623701345176,0.6134698597858946,tvm
128,8,12,3,128,64,4,1,[128; 8; 12; 3; 128; 64; 4; 1],0.20899787999223918,0.6999387471832078,tvm
80,2,30,6,320,32,2,1,[80; 2; 30; 6; 320; 32; 2; 1],0.21128414606209844,0.6923648414335807,tvm
80,4,100,4,64,64,4,1,[80; 4; 100; 4; 64; 64; 4; 1],0.24491787108127028,0.5972847699512005,tvm
160,32,500,5,640,32,2,1,[160; 32; 500; 5; 640; 32; 2; 1],0.2450176749844104,0.597041475865045,tvm
80,16,300,2,1280,64,4,1,[80; 16; 300; 2; 1280; 64; 4; 1],0.2929969900287688,0.4992737784485458,tvm
80,8,150,10,1280,32,2,0,[80; 8; 150; 10; 1280; 32; 2; 0],0.21386266499757767,0.6840170737018133,tvm
80,80,300,2,1280,80,5,1,[80; 80; 300; 2; 1280; 80; 5; 1],0.2552614820888266,0.5730818182541516,tvm
80,16,300,2,1280,80,5,1,[80; 16; 300; 2; 1280; 80; 5; 1],0.29242082603741437,0.5002575099319276,tvm
128,4,15,5,256,32,2,0,[128; 4; 15; 5; 256; 32; 2; 0],0.20587797497864813,0.7105457215658245,tvm
256,64,100,4,640,32,2,1,[256; 64; 100; 4; 640; 32; 2; 1],0.21688745205756277,0.6744775361503601,tvm
128,2,75,5,64,64,4,1,[128; 2; 75; 5; 64; 64; 4; 1],0.18442587193567306,0.7931951886703733,tvm
160,80,100,5,640,32,2,1,[160; 80; 100; 5; 640; 32; 2; 1],0.23192372603807598,0.6307492415057953,tvm
80,20,300,4,640,80,5,1,[80; 20; 300; 4; 640; 80; 5; 1],0.20449311297852546,0.7153576575514123,tvm
160,40,75,5,320,32,2,0,[160; 40; 75; 5; 320; 32; 2; 0],0.20654378295876086,0.7082552289405977,tvm
160,32,10,5,256,32,2,0,[160; 32; 10; 5; 256; 32; 2; 0],0.18925486004445702,0.7729561832723925,tvm
256,32,100,5,640,32,2,1,[256; 32; 100; 5; 640; 32; 2; 1],0.19335586996749043,0.756562054776562,tvm
80,16,100,5,640,32,2,0,[80; 16; 100; 5; 640; 32; 2; 0],0.22217983205337077,0.6584113100354418,tvm
80,5,12,4,640,80,5,0,[80; 5; 12; 4; 640; 80; 5; 0],0.1903482899069786,0.7685160416056416,tvm
80,80,20,5,1280,64,4,0,[80; 80; 20; 5; 1280; 64; 4; 0],0.27715229301247746,0.527817080983445,tvm
128,64,30,2,1280,64,4,1,[128; 64; 30; 2; 1280; 64; 4; 1],0.2518233750015497,0.5809060190890304,tvm
160,40,125,5,320,32,2,1,[160; 40; 125; 5; 320; 32; 2; 1],0.20194782596081495,0.7243738009544055,tvm
80,4,30,5,80,80,5,0,[80; 4; 30; 5; 80; 80; 5; 0],0.2111561360070482,0.6927845766264231,tvm
128,64,750,6,320,64,4,0,[128; 64; 750; 6; 320; 64; 4; 0],0.24211911601014435,0.6041890318135194,tvm
80,80,375,3,640,80,5,0,[80; 80; 375; 3; 640; 80; 5; 0],0.25052689108997583,0.5839122245490856,tvm
80,10,30,5,640,64,4,1,[80; 10; 30; 5; 640; 64; 4; 1],0.18046907195821404,0.8105860616360093,tvm
160,10,5,5,320,32,2,1,[160; 10; 5; 5; 320; 32; 2; 1],0.17935658805072308,0.8156138331776464,tvm
160,160,75,5,320,32,2,0,[160; 160; 75; 5; 320; 32; 2; 0],0.26825005398131907,0.5453334011105236,tvm
256,128,25,5,1280,32,2,0,[256; 128; 25; 5; 1280; 32; 2; 0],0.26971195195801556,0.5423775743853047,tvm
80,8,300,4,1280,80,5,0,[80; 8; 300; 4; 1280; 80; 5; 0],0.21214025397785008,0.6895707511549799,tvm
80,80,12,4,256,64,4,0,[80; 80; 12; 4; 256; 64; 4; 0],0.30708953307475895,0.47636177248054234,tvm
80,40,30,5,128,64,4,1,[80; 40; 30; 5; 128; 64; 4; 1],0.20462288393173367,0.7149039808006917,tvm
128,8,30,3,256,64,4,0,[128; 8; 30; 3; 256; 64; 4; 0],0.20606056100223213,0.7099161216208164,tvm
80,1,10,5,1280,64,4,1,[80; 1; 10; 5; 1280; 64; 4; 1],0.17744020302779973,0.8244226042888125,tvm
128,64,30,6,640,64,4,1,[128; 64; 30; 6; 640; 64; 4; 1],0.21558901097159833,0.6785397531462583,tvm
80,4,6,6,1280,32,2,0,[80; 4; 6; 6; 1280; 32; 2; 0],0.18245922401547432,0.8017446915882304,tvm
128,2,30,2,1280,64,4,1,[128; 2; 30; 2; 1280; 64; 4; 1],0.24319424200803041,0.6015180009109091,tvm
128,4,75,5,640,32,2,1,[128; 4; 75; 5; 640; 32; 2; 1],0.20467966701835394,0.7147056491576012,tvm
256,16,10,5,256,32,2,0,[256; 16; 10; 5; 256; 32; 2; 0],0.17825992999132723,0.8206315030687572,tvm
128,32,5,5,640,32,2,1,[128; 32; 5; 5; 640; 32; 2; 1],0.17798333195969462,0.8219068194477984,tvm
80,16,60,6,1280,64,4,1,[80; 16; 60; 6; 1280; 64; 4; 1],0.18969460600055754,0.771164332871354,tvm
128,16,375,3,320,64,4,0,[128; 16; 375; 3; 320; 64; 4; 0],0.25274531298782676,0.5787870507128257,tvm
80,40,100,5,640,32,2,0,[80; 40; 100; 5; 640; 32; 2; 0],0.2252326359739527,0.6494872008807449,tvm
128,128,60,5,1280,32,2,1,[128; 128; 60; 5; 1280; 32; 2; 1],0.2684469550149515,0.5449334088277019,tvm
80,4,250,5,160,80,5,1,[80; 4; 250; 5; 160; 80; 5; 1],0.1928056109463796,0.7587212507337104,tvm
256,128,25,5,320,32,2,0,[256; 128; 25; 5; 320; 32; 2; 0],0.244656365015544,0.5979231902526639,tvm
80,10,100,5,64,64,4,1,[80; 10; 100; 5; 64; 64; 4; 1],0.18719749595038593,0.7814512343930352,tvm
80,40,12,12,1280,32,2,1,[80; 40; 12; 12; 1280; 32; 2; 1],0.24807240592781454,0.589689585742484,tvm
160,160,20,10,320,32,2,1,[160; 160; 20; 10; 320; 32; 2; 1],0.3209200779674575,0.4558322284233903,tvm
128,4,12,6,640,32,2,1,[128; 4; 12; 6; 640; 32; 2; 1],0.18442379299085587,0.7932041300818895,tvm
80,4,1500,6,1280,64,4,0,[80; 4; 1500; 6; 1280; 64; 4; 0],0.201556384912692,0.7257806015377818,tvm
80,10,20,5,160,80,5,1,[80; 10; 20; 5; 160; 80; 5; 1],0.1858348159585148,0.7871814198603704,tvm
128,2,300,4,256,64,4,1,[128; 2; 300; 4; 256; 64; 4; 1],0.20954237692058086,0.6981199528015203,tvm
256,16,30,10,640,32,2,0,[256; 16; 30; 10; 640; 32; 2; 0],0.18713703495450318,0.7817037088424498,tvm
128,128,20,4,640,64,4,0,[128; 128; 20; 4; 640; 64; 4; 0],0.28040032903663814,0.521703076413295,tvm
80,20,20,4,320,80,5,1,[80; 20; 20; 4; 320; 80; 5; 1],0.19451628101523966,0.7520486898176576,tvm
80,80,375,3,320,80,5,1,[80; 80; 375; 3; 320; 80; 5; 1],0.26063035405240953,0.5612765819912828,tvm
80,5,60,4,640,64,4,0,[80; 5; 60; 4; 640; 64; 4; 0],0.20316237199585885,0.72004334684917,tvm
80,2,250,5,320,80,5,0,[80; 2; 250; 5; 320; 80; 5; 0],0.21525563800241798,0.6795906283489358,tvm
80,5,15,5,256,32,2,1,[80; 5; 15; 5; 256; 32; 2; 1],0.21914252103306353,0.6675368778095018,tvm
80,8,30,10,640,32,2,1,[80; 8; 30; 10; 640; 32; 2; 1],0.19936790806241333,0.733747550984578,tvm
160,4,6,6,1280,32,2,0,[160; 4; 6; 6; 1280; 32; 2; 0],0.1747685809386894,0.8370252450412285,tvm
80,16,12,12,160,32,2,0,[80; 16; 12; 12; 160; 32; 2; 0],0.24101171595975757,0.6069651581176246,tvm
80,5,1500,6,320,64,4,1,[80; 5; 1500; 6; 320; 64; 4; 1],0.20118575589731336,0.7271176512137348,tvm
256,32,125,5,128,32,2,0,[256; 32; 125; 5; 128; 32; 2; 0],0.198895045905374,0.7354919958906919,tvm
128,4,30,6,64,32,2,0,[128; 4; 30; 6; 64; 32; 2; 0],0.22220643900800496,0.658332471996657,tvm
80,2,150,3,320,80,5,0,[80; 2; 150; 3; 320; 80; 5; 0],0.2397152150515467,0.610247932131709,tvm
80,10,60,4,64,64,4,0,[80; 10; 60; 4; 64; 64; 4; 0],0.22423195198643953,0.6523856791585213,tvm
128,32,60,4,128,32,2,0,[128; 32; 60; 4; 128; 32; 2; 0],0.23227521101944149,0.6297947751018087,tvm
80,16,300,5,256,64,4,1,[80; 16; 300; 5; 256; 64; 4; 1],0.22166746598668396,0.6599331734793323,tvm
80,4,300,6,1280,64,4,0,[80; 4; 300; 6; 1280; 64; 4; 0],0.20139790105167776,0.7263517321770799,tvm
80,1,375,5,1280,80,5,0,[80; 1; 375; 5; 1280; 80; 5; 0],0.21188183897174895,0.6904117643854278,tvm
80,4,20,4,128,64,4,0,[80; 4; 20; 4; 128; 64; 4; 0],0.21864487999118865,0.6690562079094172,tvm
160,2,20,10,160,32,2,1,[160; 2; 20; 10; 160; 32; 2; 1],0.1957010809564963,0.7474956886836671,tvm
80,4,20,10,256,32,2,1,[80; 4; 20; 10; 256; 32; 2; 1],0.20613677008077502,0.709653664547048,tvm
80,8,75,3,160,80,5,1,[80; 8; 75; 3; 160; 80; 5; 1],0.21192454500123858,0.6902726358801872,tvm
80,16,30,10,320,32,2,0,[80; 16; 30; 10; 320; 32; 2; 0],0.21149054903071374,0.6916891320021583,tvm
128,1,60,6,160,32,2,0,[128; 1; 60; 6; 160; 32; 2; 0],0.22645105293486267,0.6459926433982734,tvm
160,10,100,10,1280,32,2,0,[160; 10; 100; 10; 1280; 32; 2; 0],0.20541804796084762,0.7121366196294308,tvm
80,1,3,3,64,64,4,1,[80; 1; 3; 3; 64; 64; 4; 1],0.25053367600776255,0.5838964111203229,tvm
80,4,3,3,80,80,5,0,[80; 4; 3; 3; 80; 80; 5; 0],0.24976770300418139,0.5856870705307535,tvm
160,10,150,6,128,32,2,1,[160; 10; 150; 6; 128; 32; 2; 1],0.19263242301531136,0.7594033859714613,tvm
160,16,20,5,160,32,2,0,[160; 16; 20; 5; 160; 32; 2; 0],0.20361734100151807,0.7184344592959971,tvm
80,20,30,5,256,32,2,0,[80; 20; 30; 5; 256; 32; 2; 0],0.2193452960345894,0.6669197695611668,tvm
80,4,10,10,128,32,2,0,[80; 4; 10; 10; 128; 32; 2; 0],0.23533374606631696,0.6216095937405043,tvm
128,16,60,3,1280,64,4,1,[128; 16; 60; 3; 1280; 64; 4; 1],0.19630961609072983,0.7451785460071624,tvm
80,5,250,5,1280,64,4,1,[80; 5; 250; 5; 1280; 64; 4; 1],0.20291499805171043,0.7209211526514918,tvm
160,2,125,5,320,32,2,0,[160; 2; 125; 5; 320; 32; 2; 0],0.2123043379979208,0.6890378014185793,tvm
160,2,15,5,128,32,2,1,[160; 2; 15; 5; 128; 32; 2; 1],0.205477747018449,0.7119297170052186,tvm
80,2,60,4,128,64,4,1,[80; 2; 60; 4; 128; 64; 4; 1],0.20103398500941694,0.7276665897005519,tvm
256,32,50,5,160,32,2,1,[256; 32; 50; 5; 160; 32; 2; 1],0.18473077192902565,0.7918860120495674,tvm
80,40,20,4,1280,64,4,0,[80; 40; 20; 4; 1280; 64; 4; 0],0.18128557794261724,0.8069352010561947,tvm
80,10,60,4,256,64,4,0,[80; 10; 60; 4; 256; 64; 4; 0],0.20664768002461642,0.7078991366769196,tvm
160,16,150,6,1280,32,2,0,[160; 16; 150; 6; 1280; 32; 2; 0],0.19601546705234796,0.7462967922151122,tvm
128,1,20,4,256,32,2,1,[128; 1; 20; 4; 256; 32; 2; 1],0.23074794397689402,0.6339632404281038,tvm
80,10,60,4,1280,32,2,0,[80; 10; 60; 4; 1280; 32; 2; 0],0.23166233708616346,0.631460927683318,tvm
256,32,60,5,320,32,2,0,[256; 32; 60; 5; 320; 32; 2; 0],0.18998501007445157,0.769985559536448,tvm
128,8,15,5,160,32,2,1,[128; 8; 15; 5; 160; 32; 2; 1],0.20087558694649488,0.7282403825641535,tvm
160,16,60,4,256,32,2,1,[160; 16; 60; 4; 256; 32; 2; 1],0.20603809203021228,0.7099935397589674,tvm
128,2,60,4,320,32,2,1,[128; 2; 60; 4; 320; 32; 2; 1],0.21389929007273167,0.683899952337257,tvm
160,1,30,6,320,32,2,0,[160; 1; 30; 6; 320; 32; 2; 0],0.20884449395816773,0.7004528178512374,tvm
160,40,5,5,32,32,2,0,[160; 40; 5; 5; 32; 32; 2; 0],0.2704758500913158,0.5408457510580946,tvm
128,16,30,6,320,32,2,0,[128; 16; 30; 6; 320; 32; 2; 0],0.19101352500729263,0.7658395617803991,tvm
80,4,12,4,256,32,2,1,[80; 4; 12; 4; 256; 32; 2; 1],0.2287074679043144,0.6396193164401464,tvm
80,16,50,5,320,32,2,1,[80; 16; 50; 5; 320; 32; 2; 1],0.20474253804422915,0.7144861819291953,tvm
80,5,6,6,64,32,2,1,[80; 5; 6; 6; 64; 32; 2; 1],0.21174586995039135,0.6908551005976489,tvm
80,8,6,6,64,32,2,1,[80; 8; 6; 6; 64; 32; 2; 1],0.22491526801604778,0.6504036634599514,tvm
256,1,10,10,160,32,2,1,[256; 1; 10; 10; 160; 32; 2; 1],0.18952065298799425,0.7718721520813945,tvm
256,1,30,6,640,32,2,0,[256; 1; 30; 6; 640; 32; 2; 0],0.208140823058784,0.7028208697166517,tvm
80,2,6,3,1280,80,5,0,[80; 2; 6; 3; 1280; 80; 5; 0],0.19427280698437244,0.7529912011694035,tvm
128,32,100,5,640,64,4,1,[128; 32; 100; 5; 640; 64; 4; 1],0.18047633999958634,0.8105534181713214,tvm
80,16,100,4,1280,80,5,1,[80; 16; 100; 4; 1280; 80; 5; 1],0.191191622056067,0.7651261740057625,tvm
80,16,75,5,1280,64,4,0,[80; 16; 75; 5; 1280; 64; 4; 0],0.19096756202634424,0.7660238876879728,tvm
80,8,25,5,640,64,4,0,[80; 8; 25; 5; 640; 64; 4; 0],0.18619842594489455,0.7856442047958427,tvm
256,32,6,6,128,32,2,1,[256; 32; 6; 6; 128; 32; 2; 1],0.17366106598637998,0.8423633325917008,tvm
80,40,4,4,1280,32,2,0,[80; 40; 4; 4; 1280; 32; 2; 0],0.19856633199378848,0.7367095560303264,tvm
80,40,5,5,160,80,5,1,[80; 40; 5; 5; 160; 80; 5; 1],0.3085089080268517,0.4741701470512547,tvm
80,8,30,6,1280,64,4,1,[80; 8; 30; 6; 1280; 64; 4; 1],0.17512087302748114,0.8353413945278708,tvm
160,20,10,10,640,32,2,1,[160; 20; 10; 10; 640; 32; 2; 1],0.18009171192534268,0.8122845450342395,tvm
160,16,10,10,640,32,2,1,[160; 16; 10; 10; 640; 32; 2; 1],0.17789316293783486,0.8223234208097933,tvm
128,4,4,4,320,64,4,1,[128; 4; 4; 4; 320; 64; 4; 1],0.17831161804497242,0.8203936226343883,tvm
160,5,5,5,256,32,2,1,[160; 5; 5; 5; 256; 32; 2; 1],0.18360230303369462,0.7967531554267486,tvm
80,5,6,6,640,32,2,1,[80; 5; 6; 6; 640; 32; 2; 1],0.18835748196579516,0.7766387231290292,tvm
128,4,10,5,320,64,4,0,[128; 4; 10; 5; 320; 64; 4; 0],0.17929896002169698,0.8158759775740598,tvm
80,4,10,5,1280,32,2,1,[80; 4; 10; 5; 1280; 32; 2; 1],0.19013395509682596,0.7693823768154305,tvm
80,16,10,5,640,80,5,1,[80; 16; 10; 5; 640; 80; 5; 1],0.17805431096348912,0.821579177129336,tvm
80,20,100,5,64,64,4,0,[80; 20; 100; 5; 64; 64; 4; 0],0.21416255901567638,0.6830592376093452,tvm
160,2,500,5,128,32,2,1,[160; 2; 500; 5; 128; 32; 2; 1],0.2366569860605523,0.618133936043134,tvm
256,32,60,6,64,32,2,0,[256; 32; 60; 6; 64; 32; 2; 0],0.2035092180594802,0.7188161582093985,tvm
80,2,300,10,320,32,2,1,[80; 2; 300; 10; 320; 32; 2; 1],0.25777036289218813,0.5675040087789222,tvm
80,4,500,4,640,32,2,0,[80; 4; 500; 4; 640; 32; 2; 0],0.3168205589754507,0.4617304974108371,tvm
160,4,375,5,320,32,2,0,[160; 4; 375; 5; 320; 32; 2; 0],0.2477516889339313,0.5904529447011146,tvm
160,1,750,6,256,32,2,1,[160; 1; 750; 6; 256; 32; 2; 1],0.2532663329038769,0.577596369041418,tvm
256,32,750,6,1280,32,2,1,[256; 32; 750; 6; 1280; 32; 2; 1],0.2150048289913684,0.6803833893962776,tvm
160,2,750,10,1280,32,2,1,[160; 2; 750; 10; 1280; 32; 2; 1],0.24799710093066096,0.5898686465960552,tvm
128,4,300,10,640,32,2,0,[128; 4; 300; 10; 640; 32; 2; 0],0.24611805996391922,0.5943721249353245,tvm
160,4,1500,5,1280,32,2,0,[160; 4; 1500; 5; 1280; 32; 2; 0],0.24132763093803078,0.6061705976937146,tvm
256,4,150,5,64,32,2,1,[256; 4; 150; 5; 64; 32; 2; 1],0.20387459301855415,0.7175279279277392,tvm
128,8,500,4,256,64,4,0,[128; 8; 500; 4; 256; 64; 4; 0],0.22752601699903607,0.64294060176131,tvm
160,20,300,6,1280,32,2,0,[160; 20; 300; 6; 1280; 32; 2; 0],0.2161911070579663,0.6766500078400145,tvm
160,8,300,6,320,32,2,1,[160; 8; 300; 6; 320; 32; 2; 1],0.22744913201313466,0.6431579359786989,tvm
80,4,30,3,160,80,5,1,[80; 4; 30; 3; 160; 80; 5; 1],0.21671237505506724,0.6750224312226871,tvm
80,5,150,5,256,32,2,0,[80; 5; 150; 5; 256; 32; 2; 0],0.23383856506552547,0.6255842112472876,tvm
160,1,300,10,1280,32,2,1,[160; 1; 300; 10; 1280; 32; 2; 1],0.23707143508363515,0.6170533123659835,tvm
128,2,500,5,256,64,4,0,[128; 2; 500; 5; 256; 64; 4; 0],0.20170078799128532,0.7252609954703534,tvm
128,1,300,5,1280,32,2,1,[128; 1; 300; 5; 1280; 32; 2; 1],0.24483247206080705,0.5974931064265957,tvm
80,10,500,5,320,64,4,1,[80; 10; 500; 5; 320; 64; 4; 1],0.20177127805072814,0.7250076210001307,tvm
128,1,1500,5,256,64,4,1,[128; 1; 1500; 5; 256; 64; 4; 1],0.21050461393315345,0.6949287787685636,tvm
80,20,100,5,64,64,4,1,[80; 20; 100; 5; 64; 64; 4; 1],0.18503025698009878,0.7906042864192113,tvm
80,1,60,3,320,64,4,1,[80; 1; 60; 3; 320; 64; 4; 1],0.23007236199919134,0.6358248031818288,tvm
256,1,60,10,160,32,2,0,[256; 1; 60; 10; 160; 32; 2; 0],0.19992088805884123,0.7317180095891687,tvm
256,2,60,10,160,32,2,0,[256; 2; 60; 10; 160; 32; 2; 0],0.19031262502539903,0.7686600627057247,tvm
256,16,250,5,1280,32,2,0,[256; 16; 250; 5; 1280; 32; 2; 0],0.19708516297396272,0.7422462050328993,tvm
80,5,750,5,640,64,4,0,[80; 5; 750; 5; 640; 64; 4; 0],0.21423508203588426,0.6828280078853356,tvm
80,8,300,5,320,64,4,1,[80; 8; 300; 5; 320; 64; 4; 1],0.21161437802948058,0.6912843808058016,tvm
128,4,1500,5,640,64,4,1,[128; 4; 1500; 5; 640; 64; 4; 1],0.19083797407802194,0.7665440538889133,tvm
80,10,60,4,160,80,5,0,[80; 10; 60; 4; 160; 80; 5; 0],0.2165454049827531,0.675542915802648,tvm
