i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
64,64,4,1024,512,64,64,2,4,1,[64; 64; 4; 1024; 512; 64; 64; 2; 4; 1],0.1376095759915188,0.406396523863863,tvm
64,32,4,4096,128,32,56,4,2,1,[64; 32; 4; 4096; 128; 32; 56; 4; 2; 1],0.14617116993758827,0.38259291047072835,tvm
64,16,8,2048,1024,32,112,7,2,1,[64; 16; 8; 2048; 1024; 32; 112; 7; 2; 1],0.3130079150432721,0.17866657884865966,tvm
64,16,4,4096,32,16,32,2,1,1,[64; 16; 4; 4096; 32; 16; 32; 2; 1; 1],0.24358621495775878,0.22958628156782737,tvm
16,16,4,4096,2048,16,64,1,1,1,[16; 16; 4; 4096; 2048; 16; 64; 1; 1; 1],0.3425501430174336,0.16325800608551247,tvm
64,64,4,4096,2048,64,56,2,4,1,[64; 64; 4; 4096; 2048; 64; 56; 2; 4; 1],0.09715470502851531,0.5756185798404657,tvm
64,32,8,4096,4096,32,56,2,2,1,[64; 32; 8; 4096; 4096; 32; 56; 2; 2; 1],0.196552797104232,0.28452433217562806,tvm
64,16,16,2048,512,16,32,2,1,1,[64; 16; 16; 2048; 512; 16; 32; 2; 1; 1],0.26459260703995824,0.21135909260264327,tvm
32,8,8,512,32,32,14,14,2,1,[32; 8; 8; 512; 32; 32; 14; 14; 2; 1],0.35416132397949696,0.1579055914546188,tvm
32,16,16,256,16,16,28,1,1,1,[32; 16; 16; 256; 16; 16; 28; 1; 1; 1],0.3930470780469477,0.14228334583027596,tvm
64,64,4,256,32,16,28,7,1,1,[64; 64; 4; 256; 32; 16; 28; 7; 1; 1],0.17127672000788152,0.32651286952926184,tvm
32,8,4,256,256,16,28,2,1,0,[32; 8; 4; 256; 256; 16; 28; 2; 1; 0],0.3141196579672396,0.1780342360463343,tvm
64,64,8,128,64,16,14,14,1,0,[64; 64; 8; 128; 64; 16; 14; 14; 1; 0],0.2238494879566133,0.2498288195511646,tvm
16,16,4,32,16,16,28,4,1,0,[16; 16; 4; 32; 16; 16; 28; 4; 1; 0],0.2691054999595508,0.20781460557937043,tvm
64,16,8,32,32,32,8,8,2,1,[64; 16; 8; 32; 32; 32; 8; 8; 2; 1],0.26239743700716645,0.21312728497346553,tvm
64,8,4,4096,256,64,16,8,4,1,[64; 8; 4; 4096; 256; 64; 16; 8; 4; 1],0.27310436801053584,0.20477172789552708,tvm
32,16,4,512,512,64,16,8,4,1,[32; 16; 4; 512; 512; 64; 16; 8; 4; 1],0.15799506602343172,0.35396075802164245,tvm
16,8,4,512,128,16,14,7,1,1,[16; 8; 4; 512; 128; 16; 14; 7; 1; 1],0.32093583699315786,0.1742530652147943,tvm
16,16,4,512,256,32,28,2,2,0,[16; 16; 4; 512; 256; 32; 28; 2; 2; 0],0.22596149309538305,0.24749373252603987,tvm
8,8,8,256,16,16,1,1,1,0,[8; 8; 8; 256; 16; 16; 1; 1; 1; 0],0.3784240379463881,0.14778145076834726,tvm
64,32,16,32,16,16,7,7,1,1,[64; 32; 16; 32; 16; 16; 7; 7; 1; 1],0.2796645250637084,0.19996834893733365,tvm
16,16,8,2048,32,32,8,8,2,0,[16; 16; 8; 2048; 32; 32; 8; 8; 2; 0],0.283142245025374,0.19751221979723182,tvm
16,8,8,1024,256,16,14,7,1,0,[16; 8; 8; 1024; 256; 16; 14; 7; 1; 0],0.25406056898646057,0.2201209481519883,tvm
64,32,4,512,32,16,4,2,1,0,[64; 32; 4; 512; 32; 16; 4; 2; 1; 0],0.330556271946989,0.16918164342772424,tvm
32,32,8,2048,2048,32,28,1,2,1,[32; 32; 8; 2048; 2048; 32; 28; 1; 2; 1],0.11148719396442175,0.5016186285142314,tvm
64,32,4,512,64,32,8,4,2,0,[64; 32; 4; 512; 64; 32; 8; 4; 2; 0],0.19310766900889575,0.2896003748600845,tvm
16,8,4,2048,256,32,1,1,2,1,[16; 8; 4; 2048; 256; 32; 1; 1; 2; 1],0.33734893589280546,0.16577509926132838,tvm
64,32,4,4096,64,32,8,2,2,1,[64; 32; 4; 4096; 64; 32; 8; 2; 2; 1],0.20603213796857744,0.27143364081317484,tvm
64,32,4,4096,256,16,7,1,1,1,[64; 32; 4; 4096; 256; 16; 7; 1; 1; 1],0.1169946410227567,0.47800525600532007,tvm
8,8,4,4096,2048,64,16,1,4,1,[8; 8; 4; 4096; 2048; 64; 16; 1; 4; 1],0.19469842093531042,0.28723424188383323,tvm
64,32,8,2048,1024,32,7,1,2,1,[64; 32; 8; 2048; 1024; 32; 7; 1; 2; 1],0.12829193391371518,0.43591246641387416,tvm
32,32,4,256,64,16,2048,32,1,1,[32; 32; 4; 256; 64; 16; 2048; 32; 1; 1],0.4818680810276419,0.1160567705876441,tvm
32,32,8,512,128,16,896,56,1,1,[32; 32; 8; 512; 128; 16; 896; 56; 1; 1],0.3125937159638852,0.1789033191562763,tvm
64,32,4,512,64,16,224,2,1,0,[64; 32; 4; 512; 64; 16; 224; 2; 1; 0],0.36843139596749097,0.15178959758974467,tvm
64,64,4,256,128,32,512,16,2,0,[64; 64; 4; 256; 128; 32; 512; 16; 2; 0],0.25688379304483533,0.21770175794458393,tvm
64,32,4,256,64,16,7168,14,1,1,[64; 32; 4; 256; 64; 16; 7168; 14; 1; 1],0.5924528159666806,0.09439410502604226,tvm
32,32,8,2048,256,16,2048,16,1,0,[32; 32; 8; 2048; 256; 16; 2048; 16; 1; 0],0.36545009003020823,0.15302788221699612,tvm
64,32,8,1024,256,16,1024,2,1,0,[64; 32; 8; 1024; 256; 16; 1024; 2; 1; 0],0.3292097699595615,0.16987361383656008,tvm
64,64,8,512,64,16,14336,28,1,1,[64; 64; 8; 512; 64; 16; 14336; 28; 1; 1],0.39913377293851227,0.14011355872395342,tvm
64,32,4,256,32,32,112,4,2,0,[64; 32; 4; 256; 32; 32; 112; 4; 2; 0],0.30459023197181523,0.18360422450614955,tvm
64,64,8,512,64,16,896,56,1,1,[64; 64; 8; 512; 64; 16; 896; 56; 1; 1],0.26904496701899916,0.20786136218405507,tvm
64,64,16,256,16,16,28,7,1,0,[64; 64; 16; 256; 16; 16; 28; 7; 1; 0],0.26962505001574755,0.20741416025724269,tvm
32,32,8,4096,16,16,128,4,1,0,[32; 32; 8; 4096; 16; 16; 128; 4; 1; 0],0.2852085429476574,0.19608127006068235,tvm
32,32,4,128,64,64,256,4,4,0,[32; 32; 4; 128; 64; 64; 256; 4; 4; 0],0.2950619870098308,0.1895332363889696,tvm
32,32,4,4096,2048,16,7168,28,1,0,[32; 32; 4; 4096; 2048; 16; 7168; 28; 1; 0],0.5644377779681236,0.09907921743765993,tvm
64,64,4,256,256,16,3584,32,1,1,[64; 64; 4; 256; 256; 16; 3584; 32; 1; 1],0.5814423940610141,0.09618158893220453,tvm
64,32,16,2048,512,16,1792,16,1,0,[64; 32; 16; 2048; 512; 16; 1792; 16; 1; 0],0.3911119760014117,0.14298732016616,tvm
32,32,4,256,64,16,896,2,1,1,[32; 32; 4; 256; 64; 16; 896; 2; 1; 1],0.36902830202598125,0.15154407677218218,tvm
64,32,4,1024,64,64,3584,8,4,0,[64; 32; 4; 1024; 64; 64; 3584; 8; 4; 0],0.5134716860484332,0.10891360683139654,tvm
64,64,4,512,128,32,112,28,2,0,[64; 64; 4; 512; 128; 32; 112; 28; 2; 0],0.3054320430383086,0.183098187004299,tvm
64,64,8,512,128,32,112,8,2,0,[64; 64; 8; 512; 128; 32; 112; 8; 2; 0],0.234090085956268,0.23889970865225318,tvm
