kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
2,2,60,1,128,128,0,[2; 2; 60; 1; 128; 128; 0],0.24635663896333426,0.1484491293813745,tvm
4,4,375,1,256,64,1,[4; 4; 375; 1; 256; 64; 1],0.12778087193146348,0.28620424965517544,tvm
40,20,1500,1,640,64,0,[40; 20; 1500; 1; 640; 64; 0],0.12531342799775302,0.29183966280201296,tvm
32,8,1500,1,1280,128,1,[32; 8; 1500; 1; 1280; 128; 1],0.07493128650821745,0.48806620406040824,tvm
16,1,150,1,128,128,0,[16; 1; 150; 1; 128; 128; 0],0.09168712899554521,0.39887200059678457,tvm
40,10,60,1,256,128,0,[40; 10; 60; 1; 256; 128; 0],0.12212299706880003,0.29946389663877515,tvm
32,8,1500,1,128,64,1,[32; 8; 1500; 1; 128; 64; 1],0.09353013796498999,0.3910122380565494,tvm
8,1,500,1,640,64,0,[8; 1; 500; 1; 640; 64; 0],0.10465978505089879,0.3494315276268046,tvm
10,1,750,1,64,64,0,[10; 1; 750; 1; 64; 64; 0],0.10237966699060053,0.3572137871359378,tvm
32,32,75,1,640,128,0,[32; 32; 75; 1; 640; 128; 0],0.06409283599350601,0.5706008792485645,tvm
10,5,300,1,128,64,0,[10; 5; 300; 1; 128; 64; 0],0.10845098597928882,0.33721619256105906,tvm
5,5,125,1,128,128,0,[5; 5; 125; 1; 128; 128; 0],0.12726301094517112,0.2873688772551884,tvm
4,2,250,1,128,128,0,[4; 2; 250; 1; 128; 128; 0],0.14791973098181188,0.24723833885234264,tvm
16,16,375,1,256,128,1,[16; 16; 375; 1; 256; 128; 1],0.08449489902704954,0.43282409935445787,tvm
2,1,250,1,128,128,0,[2; 1; 250; 1; 128; 128; 0],0.25679522403515875,0.14241475365765155,tvm
32,16,100,1,128,128,0,[32; 16; 100; 1; 128; 128; 0],0.08805792802013457,0.4153110275666089,tvm
32,1,375,1,128,64,0,[32; 1; 375; 1; 128; 64; 0],0.1032421700656414,0.3542295609262809,tvm
40,1,500,1,128,128,0,[40; 1; 500; 1; 128; 128; 0],0.12543036800343543,0.29156757772110586,tvm
32,32,500,1,256,64,1,[32; 32; 500; 1; 256; 64; 1],0.08773430454311892,0.4168429756396457,tvm
40,10,750,1,256,64,0,[40; 10; 750; 1; 256; 64; 0],0.12317654001526535,0.29690254789504766,tvm
20,1,750,1,128,64,0,[20; 1; 750; 1; 128; 64; 0],0.10990548401605338,0.33275344628013975,tvm
4,4,1500,1,640,64,0,[4; 4; 1500; 1; 640; 64; 0],0.15334965498186648,0.23848393122079817,tvm
5,1,1500,1,640,128,0,[5; 1; 1500; 1; 640; 128; 0],0.1224233090179041,0.29872929317798536,tvm
10,10,100,1,256,128,0,[10; 10; 100; 1; 256; 128; 0],0.09765471349237487,0.3744973208516368,tvm
16,2,750,1,256,64,0,[16; 2; 750; 1; 256; 64; 0],0.09769405203405768,0.37434652171740407,tvm
16,16,750,1,1280,64,0,[16; 16; 750; 1; 1280; 64; 0],0.09258137998403981,0.39501926389229836,tvm
10,10,1500,1,1280,128,0,[10; 10; 1500; 1; 1280; 128; 0],0.09441078250529245,0.38736495557992506,tvm
32,4,500,1,1280,128,0,[32; 4; 500; 1; 1280; 128; 0],0.07813576352782547,0.4680498010159569,tvm
32,8,500,1,1280,128,0,[32; 8; 500; 1; 1280; 128; 0],0.0785810534725897,0.4653975348419738,tvm
10,10,1500,1,128,64,0,[10; 10; 1500; 1; 128; 64; 0],0.10133318603038788,0.3609027802645177,tvm
8,1,750,1,256,128,0,[8; 1; 750; 1; 256; 128; 0],0.10532400803640485,0.3472278472234725,tvm
10,5,750,1,128,128,0,[10; 5; 750; 1; 128; 128; 0],0.09013537998544052,0.40573888496765553,tvm
10,10,500,1,256,128,0,[10; 10; 500; 1; 256; 128; 0],0.09013492299709469,0.40574094208309663,tvm
32,2,125,1,64,64,1,[32; 2; 125; 1; 64; 64; 1],0.08808444900205359,0.4151859832894675,tvm
16,2,30,1,256,64,0,[16; 2; 30; 1; 256; 64; 0],0.09796675003599375,0.3733044993121844,tvm
20,10,6,1,320,64,0,[20; 10; 6; 1; 320; 64; 0],0.10340392997022718,0.353675422026595,tvm
20,2,375,1,64,64,1,[20; 2; 375; 1; 64; 64; 1],0.08348178048618138,0.43807676787011257,tvm
32,4,50,1,64,64,0,[32; 4; 50; 1; 64; 64; 0],0.09693653002614155,0.3772718969986454,tvm
20,20,25,1,64,64,0,[20; 20; 25; 1; 64; 64; 0],0.09137343050679192,0.400241387114279,tvm
20,2,150,1,256,64,0,[20; 2; 150; 1; 256; 64; 0],0.08926235599210486,0.4097071846799929,tvm
16,4,6,1,256,128,0,[16; 4; 6; 1; 256; 128; 0],0.0902242999873124,0.4053390115143188,tvm
10,10,2,1,1280,128,0,[10; 10; 2; 1; 1280; 128; 0],0.1663412139751017,0.21985789148384272,tvm
16,4,750,1,128,64,1,[16; 4; 750; 1; 128; 64; 1],0.07983829197473824,0.4580687746050504,tvm
16,2,25,1,128,128,0,[16; 2; 25; 1; 128; 128; 0],0.07834144699154422,0.46682094824436815,tvm
16,2,15,1,256,128,1,[16; 2; 15; 1; 256; 128; 1],0.0939187120529823,0.38939448563559476,tvm
16,16,20,1,256,64,0,[16; 16; 20; 1; 256; 64; 0],0.09817224100697786,0.3725231103650691,tvm
20,20,125,1,64,64,0,[20; 20; 125; 1; 64; 64; 0],0.08893993450328708,0.4111924387585079,tvm
16,16,15,1,320,64,0,[16; 16; 15; 1; 320; 64; 0],0.09594023250974715,0.3811897012831719,tvm
10,10,100,1,640,64,1,[10; 10; 100; 1; 640; 64; 1],0.08968157699564472,0.40779198801560573,tvm
16,16,3,1,1280,64,0,[16; 16; 3; 1; 1280; 64; 0],0.12388881994411349,0.29519555184984425,tvm
16,8,150,1,256,64,0,[16; 8; 150; 1; 256; 64; 0],0.09889340400695801,0.369806550180591,tvm
20,1,75,1,1280,64,0,[20; 1; 75; 1; 1280; 64; 0],0.09131248149788007,0.4005085391560367,tvm
16,2,4,1,640,128,0,[16; 2; 4; 1; 640; 128; 0],0.10395915294066072,0.3517865193871225,tvm
32,4,1,1,128,128,0,[32; 4; 1; 1; 128; 128; 0],0.0863666600198485,0.4234438215281667,tvm
32,32,12,1,256,64,0,[32; 32; 12; 1; 256; 64; 0],0.0885952870012261,0.41279203227732025,tvm
32,8,5,1,1280,64,0,[32; 8; 5; 1; 1280; 64; 0],0.08452765049878508,0.43265639534076744,tvm
20,1,4,1,640,128,0,[20; 1; 4; 1; 640; 128; 0],0.09505937702488154,0.38472194659824144,tvm
20,10,250,1,128,64,1,[20; 10; 250; 1; 128; 64; 1],0.08256529702339321,0.4429394659728142,tvm
16,2,500,1,640,64,1,[16; 2; 500; 1; 640; 64; 1],0.09849795146146789,0.3712912606688598,tvm
10,10,500,1,256,128,0,[10; 10; 500; 1; 256; 128; 0],0.09423096646787599,0.3881041439163848,tvm
20,20,150,1,128,64,0,[20; 20; 150; 1; 128; 64; 0],0.09323404199676588,0.3922540285521159,tvm
20,2,5,1,1280,128,1,[20; 2; 5; 1; 1280; 128; 1],0.0797821645392105,0.4583910299081298,tvm
32,8,150,1,128,64,0,[32; 8; 150; 1; 128; 64; 0],0.09850510105025023,0.37126431201539967,tvm
32,1,60,1,640,64,1,[32; 1; 60; 1; 640; 64; 1],0.09552965749753639,0.38282800890782753,tvm
16,16,75,1,128,64,1,[16; 16; 75; 1; 128; 64; 1],0.07807452604174614,0.4684169142682208,tvm
20,5,30,1,640,64,0,[20; 5; 30; 1; 640; 64; 0],0.09087622899096459,0.40243118555309665,tvm
32,1,750,1,640,64,0,[32; 1; 750; 1; 640; 64; 0],0.09860989404842257,0.370869768437943,tvm
20,20,125,1,256,64,0,[20; 20; 125; 1; 256; 64; 0],0.09569602349074557,0.38216246858956754,tvm
20,10,5,1,128,128,1,[20; 10; 5; 1; 128; 128; 1],0.07262818346498534,0.5035432090775059,tvm
20,20,30,1,256,64,0,[20; 20; 30; 1; 256; 64; 0],0.0968896959675476,0.377454260808888,tvm
16,4,75,1,128,128,1,[16; 4; 75; 1; 128; 128; 1],0.08330438449047506,0.43900964871314924,tvm
20,10,50,1,640,64,1,[20; 10; 50; 1; 640; 64; 1],0.09005437948508188,0.4061038317130027,tvm
16,16,375,1,1280,64,1,[16; 16; 375; 1; 1280; 64; 1],0.09966565249487758,0.36694114427543834,tvm
16,16,500,1,1280,64,1,[16; 16; 500; 1; 1280; 64; 1],0.0967414200422354,0.37803278632319237,tvm
32,4,25,1,256,128,0,[32; 4; 25; 1; 256; 128; 0],0.08227961149532348,0.4444774094917449,tvm
16,8,1,1,1280,128,1,[16; 8; 1; 1; 1280; 128; 1],0.12709864100906998,0.28774051619339325,tvm
32,4,6,1,640,128,1,[32; 4; 6; 1; 640; 128; 1],0.07768119301181287,0.470788708997649,tvm
20,1,250,1,256,128,0,[20; 1; 250; 1; 256; 128; 0],0.07946106500457972,0.46024337289364026,tvm
32,8,20,1,128,128,0,[32; 8; 20; 1; 128; 128; 0],0.08436542301205918,0.43348835655338397,tvm
32,16,100,1,320,64,1,[32; 16; 100; 1; 320; 64; 1],0.08489311602897942,0.4307938061661492,tvm
20,1,500,1,256,128,0,[20; 1; 500; 1; 256; 128; 0],0.08011219400214031,0.456502646406757,tvm
20,5,20,1,640,128,1,[20; 5; 20; 1; 640; 128; 1],0.07819761149585247,0.4676796115872195,tvm
16,2,500,1,256,128,1,[16; 2; 500; 1; 256; 128; 1],0.08459166745888069,0.43232897128083736,tvm
32,32,150,1,1280,64,1,[32; 32; 150; 1; 1280; 64; 1],0.09173681301763281,0.398655974285908,tvm
20,10,125,1,128,128,1,[20; 10; 125; 1; 128; 128; 1],0.07433077599853277,0.4920092395127217,tvm
20,1,1500,1,1280,128,1,[20; 1; 1500; 1; 1280; 128; 1],0.09215436899103224,0.39684964448063687,tvm
20,2,75,1,1280,128,0,[20; 2; 75; 1; 1280; 128; 0],0.07447856152430177,0.49103296066607843,tvm
20,10,150,1,256,128,0,[20; 10; 150; 1; 256; 128; 0],0.08325470797717571,0.4392715974867708,tvm
20,2,1500,1,640,128,1,[20; 2; 1500; 1; 640; 128; 1],0.0958797589992173,0.3814301261617389,tvm
20,20,300,1,256,128,0,[20; 20; 300; 1; 256; 128; 0],0.07095814001513645,0.5153944080781617,tvm
16,8,125,1,1280,128,1,[16; 8; 125; 1; 1280; 128; 1],0.08055794099345803,0.45397670447409366,tvm
32,8,500,1,128,128,1,[32; 8; 500; 1; 128; 128; 1],0.07128456298960373,0.5130343378378039,tvm
20,4,375,1,1280,128,1,[20; 4; 375; 1; 1280; 128; 1],0.07716596097452566,0.47393213418934393,tvm
32,8,375,1,256,128,1,[32; 8; 375; 1; 256; 128; 1],0.078316277009435,0.4669709793153562,tvm
20,20,75,1,640,128,1,[20; 20; 75; 1; 640; 128; 1],0.0903689275146462,0.40469030204548345,tvm
32,8,30,1,1280,128,1,[32; 8; 30; 1; 1280; 128; 1],0.07560395798645914,0.4837237301515168,tvm
32,8,300,1,1280,128,1,[32; 8; 300; 1; 1280; 128; 1],0.07827208249364048,0.46723464364704953,tvm
10,5,750,1,128,128,0,[10; 5; 750; 1; 128; 128; 0],0.09704090200830251,0.3768661236093997,tvm
20,1,125,1,320,64,0,[20; 1; 125; 1; 320; 64; 0],0.10954984207637608,0.3338336950402143,tvm
10,5,50,1,256,128,1,[10; 5; 50; 1; 256; 128; 1],0.09263266902416945,0.3948005488418612,tvm
10,10,60,1,1280,128,1,[10; 10; 60; 1; 1280; 128; 1],0.09772705601062626,0.37422009896064007,tvm
16,16,4,1,64,64,1,[16; 16; 4; 1; 64; 64; 1],0.09235271997749805,0.3959973087997764,tvm
20,10,10,1,1280,64,0,[20; 10; 10; 1; 1280; 64; 0],0.07883565197698772,0.4638945407859866,tvm
32,8,3,1,256,64,1,[32; 8; 3; 1; 256; 64; 1],0.08432157401693985,0.43371377963226265,tvm
20,5,3,1,128,64,1,[20; 5; 3; 1; 128; 64; 1],0.12813245598226786,0.2854189306766247,tvm
10,10,25,1,128,64,1,[10; 10; 25; 1; 128; 64; 1],0.08115058101247996,0.4506613275609738,tvm
10,5,500,1,640,128,1,[10; 5; 500; 1; 640; 128; 1],0.09379307203926146,0.38991609695991086,tvm
16,16,5,1,320,64,1,[16; 16; 5; 1; 320; 64; 1],0.10307160404045135,0.3548157507772538,tvm
32,2,60,1,640,64,0,[32; 2; 60; 1; 640; 64; 0],0.09474029805278406,0.3860176643211846,tvm
16,8,5,1,1280,128,0,[16; 8; 5; 1; 1280; 128; 0],0.11953151796478778,0.3059563635944285,tvm
10,10,60,1,256,128,1,[10; 10; 60; 1; 256; 128; 1],0.08897862950107083,0.4110136195229715,tvm
32,4,30,1,128,64,0,[32; 4; 30; 1; 128; 64; 0],0.09615034348098561,0.3803567127002601,tvm
20,5,150,1,320,64,0,[20; 5; 150; 1; 320; 64; 0],0.08904332446400076,0.41071499510571396,tvm
10,10,500,1,128,64,1,[10; 10; 500; 1; 128; 64; 1],0.08022209047339857,0.4558772821253712,tvm
20,5,60,1,1280,64,0,[20; 5; 60; 1; 1280; 64; 0],0.08898576849605888,0.4109806454393693,tvm
32,16,6,1,256,64,0,[32; 16; 6; 1; 256; 64; 0],0.08818688802421093,0.4147036979169535,tvm
16,8,20,1,640,64,1,[16; 8; 20; 1; 640; 64; 1],0.0857560719596222,0.42645876537638105,tvm
32,1,60,1,1280,64,1,[32; 1; 60; 1; 1280; 64; 1],0.09069131349679083,0.4032517245736294,tvm
16,4,750,1,640,64,1,[16; 4; 750; 1; 640; 64; 1],0.09893764549633488,0.36964118549580155,tvm
32,16,250,1,64,64,0,[32; 16; 250; 1; 64; 64; 0],0.10068214393686503,0.3632364900211253,tvm
32,4,5,1,640,64,1,[32; 4; 5; 1; 640; 64; 1],0.08507558098062873,0.42986986571100466,tvm
16,1,30,1,128,64,1,[16; 1; 30; 1; 128; 64; 1],0.07877529802499339,0.46424995510426875,tvm
16,16,1500,1,640,64,1,[16; 16; 1500; 1; 640; 64; 1],0.10213238501455635,0.35807866981874803,tvm
16,2,50,1,320,64,1,[16; 2; 50; 1; 320; 64; 1],0.08085100550670177,0.4523311533632956,tvm
32,32,10,1,640,64,0,[32; 32; 10; 1; 640; 64; 0],0.09050302748801187,0.4040906651025886,tvm
16,1,1500,1,64,64,1,[16; 1; 1500; 1; 64; 64; 1],0.08342969900695607,0.4383502398633774,tvm
20,20,25,1,256,64,0,[20; 20; 25; 1; 256; 64; 0],0.09477397351292893,0.3858805030100331,tvm
32,32,150,1,256,64,0,[32; 32; 150; 1; 256; 64; 0],0.08584136754507199,0.4260350180491513,tvm
20,4,15,1,640,64,1,[20; 4; 15; 1; 640; 64; 1],0.09093179646879435,0.40218526402894755,tvm
32,4,12,1,256,64,1,[32; 4; 12; 1; 256; 64; 1],0.08312550204573199,0.4399543782762188,tvm
20,2,60,1,256,64,1,[20; 2; 60; 1; 256; 64; 1],0.0837614230113104,0.43661422235496516,tvm
20,5,60,1,1280,64,1,[20; 5; 60; 1; 1280; 64; 1],0.09477202099515125,0.3858884530203239,tvm
20,20,10,1,320,64,1,[20; 20; 10; 1; 320; 64; 1],0.09477201453410089,0.38588847932813997,tvm
32,4,500,1,320,64,1,[32; 4; 500; 1; 320; 64; 1],0.08808119798777625,0.41520130750837303,tvm
20,20,100,1,640,64,1,[20; 20; 100; 1; 640; 64; 1],0.08708912902511656,0.4199310405421709,tvm
20,10,3,1,256,128,0,[20; 10; 3; 1; 256; 128; 0],0.08257347950711846,0.4428955736118137,tvm
32,32,12,1,64,64,1,[32; 32; 12; 1; 64; 64; 1],0.08541715296451002,0.42815087253755274,tvm
32,8,100,1,256,64,1,[32; 8; 100; 1; 256; 64; 1],0.08549146400764585,0.42777871447093063,tvm
32,8,60,1,64,64,1,[32; 8; 60; 1; 64; 64; 1],0.08815487549873069,0.41485429324842227,tvm
32,8,250,1,64,64,1,[32; 8; 250; 1; 64; 64; 1],0.0885253080050461,0.41311834316740176,tvm
20,10,25,1,128,64,1,[20; 10; 25; 1; 128; 64; 1],0.08681338251335546,0.42126487314098593,tvm
16,2,25,1,128,128,1,[16; 2; 25; 1; 128; 128; 1],0.0834152769530192,0.4384260282684931,tvm
32,2,5,1,128,128,0,[32; 2; 5; 1; 128; 128; 0],0.0843751470092684,0.4334383982455319,tvm
20,20,4,1,128,128,0,[20; 20; 4; 1; 128; 128; 0],0.09136110998224467,0.4002953617631829,tvm
32,1,12,1,640,128,1,[32; 1; 12; 1; 640; 128; 1],0.07617646100698039,0.4800883119009345,tvm
32,1,20,1,256,128,1,[32; 1; 20; 1; 256; 128; 1],0.07608286652248353,0.4806788997707022,tvm
16,16,375,1,640,128,1,[16; 16; 375; 1; 640; 128; 1],0.08843028696719557,0.41356225141500724,tvm
