kc,ku,mc,mr,nc,nr,pack_c,X,time,peak,backend
640,40,500,1,1280,16,1,[640; 40; 500; 1; 1280; 16; 1],1.159939531935379,0.12611494845910984,tvm
40,2,3,1,1280,16,0,[40; 2; 3; 1; 1280; 16; 0],0.7252213560277596,0.20171181263464455,tvm
5120,5,1500,1,256,128,1,[5120; 5; 1500; 1; 256; 128; 1],1.816271543968469,0.08054176412745355,tvm
64,4,375,1,128,16,0,[64; 4; 375; 1; 128; 16; 0],0.9531700380612165,0.15347284161728889,tvm
2560,64,12,1,128,128,0,[2560; 64; 12; 1; 128; 128; 0],1.814742224989459,0.08060963825678548,tvm
1024,1,30,1,128,128,1,[1024; 1; 30; 1; 128; 128; 1],0.47467068501282483,0.3081835868624621,tvm
128,4,15,1,128,128,0,[128; 4; 15; 1; 128; 128; 0],0.466993169975467,0.31325022225357013,tvm
1024,2,500,1,640,16,0,[1024; 2; 500; 1; 640; 16; 0],1.181753967073746,0.12378694581237272,tvm
2560,40,1,1,32,16,0,[2560; 40; 1; 1; 32; 16; 0],2.476633012993261,0.05906636692568078,tvm
80,20,75,1,1280,128,0,[80; 20; 75; 1; 1280; 128; 0],0.45260650699492544,0.32320727171373703,tvm
1280,4,50,1,80,16,1,[1280; 4; 50; 1; 80; 16; 1],1.7904869419289753,0.08170163705752238,tvm
32,32,50,1,640,128,1,[32; 32; 50; 1; 640; 128; 1],0.3685388941084966,0.3969342629075353,tvm
2560,8,125,1,640,64,1,[2560; 8; 125; 1; 640; 64; 1],1.8271588670322672,0.08006184734407713,tvm
2560,1,30,1,1280,128,1,[2560; 1; 30; 1; 1280; 128; 1],1.8433635350083932,0.07935803844847578,tvm
32,32,750,1,32,16,0,[32; 32; 750; 1; 32; 16; 0],0.7703385340282694,0.18989795761709358,tvm
64,64,100,1,64,64,0,[64; 64; 100; 1; 64; 64; 0],0.4180708269122988,0.34990653465615174,tvm
1280,5,100,1,640,64,1,[1280; 5; 100; 1; 640; 64; 1],1.2316324759740382,0.1187738364645054,tvm
16,4,4,1,640,128,1,[16; 4; 4; 1; 640; 128; 1],0.547266801004298,0.2673023724758437,tvm
40,8,6,1,16,16,0,[40; 8; 6; 1; 16; 16; 0],0.89948431099765,0.16263286918641595,tvm
2560,40,12,1,256,128,0,[2560; 40; 12; 1; 256; 128; 0],1.847938162041828,0.07916158521456149,tvm
160,5,75,1,1280,128,1,[160; 5; 75; 1; 1280; 128; 1],0.43736613099463284,0.33446969008103067,tvm
1280,20,4,1,32,16,0,[1280; 20; 4; 1; 32; 16; 0],1.8023437940282747,0.08116415678873495,tvm
5120,16,1,1,640,16,1,[5120; 16; 1; 1; 640; 16; 1],2.441000438062474,0.05992858993578366,tvm
1280,40,10,1,320,64,0,[1280; 40; 10; 1; 320; 64; 0],1.3525414330651984,0.10815617969957057,tvm
8,4,10,1,64,16,1,[8; 4; 10; 1; 64; 16; 1],0.4373920869547874,0.33444984179797393,tvm
2560,64,4,1,320,64,0,[2560; 64; 4; 1; 320; 64; 0],1.8329855490010232,0.07980734728947535,tvm
320,20,750,1,32,16,1,[320; 20; 750; 1; 32; 16; 1],1.1288368019741029,0.12958978129512674,tvm
640,5,50,1,640,64,0,[640; 5; 50; 1; 640; 64; 0],0.4543791860342026,0.3219463364122997,tvm
320,8,4,1,128,64,1,[320; 8; 4; 1; 128; 64; 1],0.42925562895834446,0.3407892743088759,tvm
640,1,20,1,320,64,1,[640; 1; 20; 1; 320; 64; 1],0.45780962996650487,0.31953393880425174,tvm
512,4,125,1,320,64,1,[512; 4; 125; 1; 320; 64; 1],0.436732662958093,0.3349548286470876,tvm
128,4,60,1,64,64,1,[128; 4; 60; 1; 64; 64; 1],0.4575751890661195,0.3196976535906016,tvm
160,5,500,1,256,16,0,[160; 5; 500; 1; 256; 16; 0],1.091593052027747,0.1340112178379786,tvm
64,16,20,1,640,128,1,[64; 16; 20; 1; 640; 128; 1],0.45063532306812704,0.3246210556459171,tvm
128,4,300,1,256,16,0,[128; 4; 300; 1; 256; 16; 0],1.0550124449655414,0.13865780918867954,tvm
5120,1,20,1,640,64,0,[5120; 1; 20; 1; 640; 64; 0],1.8478347670752555,0.07916601467416627,tvm
1024,2,15,1,256,16,1,[1024; 2; 15; 1; 256; 16; 1],1.2059979779878631,0.12129847392429582,tvm
512,4,30,1,256,64,1,[512; 4; 30; 1; 256; 64; 1],0.4221936661051586,0.34648959951302993,tvm
2560,64,5,1,64,64,1,[2560; 64; 5; 1; 64; 64; 1],1.8308901629643515,0.07989868384505738,tvm
512,32,750,1,64,64,1,[512; 32; 750; 1; 64; 64; 1],0.43614061002153903,0.3354095237278865,tvm
80,4,50,1,1280,64,1,[80; 4; 50; 1; 1280; 64; 1],0.4535930099664256,0.3225043399512311,tvm
20,5,125,1,128,64,1,[20; 5; 125; 1; 128; 64; 1],0.4074359069345519,0.35903981901431375,tvm
10,1,300,1,1280,64,0,[10; 1; 300; 1; 1280; 64; 0],0.43538095196709037,0.335994750401418,tvm
64,32,12,1,1280,128,0,[64; 32; 12; 1; 1280; 128; 0],0.44520383595954627,0.3285814327507426,tvm
16,4,375,1,256,128,0,[16; 4; 375; 1; 256; 128; 0],0.37811178795527667,0.3868848286290854,tvm
40,40,75,1,64,16,1,[40; 40; 75; 1; 64; 16; 1],0.6082768640480936,0.2404919912820294,tvm
160,10,6,1,1280,128,0,[160; 10; 6; 1; 1280; 128; 0],0.4280350509798154,0.34176106361114944,tvm
5120,5,300,1,256,16,1,[5120; 5; 300; 1; 256; 16; 1],2.513534369994886,0.0581992098584321,tvm
256,32,60,1,128,16,1,[256; 32; 60; 1; 128; 16; 1],1.0829733859281987,0.13507784788297011,tvm
40,8,1500,1,1280,128,0,[40; 8; 1500; 1; 1280; 128; 0],0.5110307610593736,0.2862561814918187,tvm
64,16,2,1,160,16,0,[64; 16; 2; 1; 160; 16; 0],1.138871859991923,0.12844791361053717,tvm
320,5,150,1,16,16,0,[320; 5; 150; 1; 16; 16; 0],1.1618885119678453,0.12590340017903773,tvm
320,20,10,1,640,64,1,[320; 20; 10; 1; 640; 64; 1],0.4541479080216959,0.3221102898457606,tvm
320,2,300,1,64,16,1,[320; 2; 300; 1; 64; 16; 1],1.1339263879926875,0.1290081224273067,tvm
16,2,375,1,320,64,1,[16; 2; 375; 1; 320; 64; 1],0.41354099102318287,0.3537393328863827,tvm
640,32,6,1,256,64,1,[640; 32; 6; 1; 256; 64; 1],0.4281797350849956,0.341645580813571,tvm
5120,2,500,1,256,64,1,[5120; 2; 500; 1; 256; 64; 1],1.8399681070586666,0.07950448365084083,tvm
32,1,20,1,256,16,1,[32; 1; 20; 1; 256; 16; 1],0.5484980660257861,0.2667023337851424,tvm
16,2,10,1,256,64,0,[16; 2; 10; 1; 256; 64; 0],0.3863248899579048,0.37865982256968755,tvm
64,2,10,1,32,16,0,[64; 2; 10; 1; 32; 16; 0],1.0017533299978822,0.1460296760740726,tvm
320,40,30,1,640,64,0,[320; 40; 30; 1; 640; 64; 0],0.4568039169535041,0.32023743417376177,tvm
64,16,750,1,640,64,0,[64; 16; 750; 1; 640; 64; 0],0.5387002209899947,0.27155309871022176,tvm
16,4,75,1,160,16,1,[16; 4; 75; 1; 160; 16; 1],0.41800742293708026,0.34995960898936873,tvm
